Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Etiqueta de entrega,Entrega compilada:Fecha de entrega,Entrega compilada:Open Contracting ID,compiledRelease/publishedDate,Entrega compilada:Tipo de inicio,Entrega compilada:Comprador:ID de Organización,Entrega compilada:Comprador:Nombre de la Organización,Entrega compilada:Planeación:Presupuesto:Fuente del Presupuesto,Entrega compilada:Planeación:Presupuesto:Título del Proyecto,Entrega compilada:Planeación:Presupuesto:Identificador de proyecto,Entrega compilada:Licitación:ID de licitación,Entrega compilada:Licitación:Título de la licitación,Entrega compilada:Licitación:Descripción de la licitación,Entrega compilada:Licitación:Entidad contratante:ID de Organización,Entrega compilada:Licitación:Entidad contratante:Nombre de la Organización,compiledRelease/tender/datePublished,Entrega compilada:Licitación:Método de contratación,Entrega compilada:Licitación:Detalles del método de contratación,Entrega compilada:Licitación:Categoría principal de contratación,Entrega compilada:Licitación:Categorías adicionales de contratación,Entrega compilada:Licitación:Valor:Monto,Entrega compilada:Licitación:Valor:Moneda,Entrega compilada:Licitación:Valor:Nombre de Moneda,compiledRelease/tender/value/amount_PEN,Entrega compilada:Licitación:Periodo de licitación:Fecha de inicio,Entrega compilada:Licitación:Periodo de licitación:Fecha de fin,Entrega compilada:Licitación:Periodo de consulta:Fecha de inicio,Entrega compilada:Licitación:Periodo de consulta:Fecha de fin,Entrega compilada:Licitación:Periodo de consulta:Duración (días),Entrega compilada:Licitación:Información Protegida,Entrega compilada:Segmentación:ID,Entrega compilada:Segmentación:Criterio,Entrega compilada:Planeación:Presupuesto:Monto:Monto,Entrega compilada:Planeación:Presupuesto:Monto:Moneda,Entrega compilada:Planeación:Presupuesto:Monto:Nombre de Moneda,Entrega compilada:Licitación:Número de licitantes
ocds-dgv273-seacev3-1187269,ocds-dgv273-seacev3-1187269-2026-03-07T10:05:13.714739-05:00,compiled,2026-03-07T10:05:13.714727-05:00,ocds-dgv273-seacev3-1187269,2026-03-07T10:05:13.714744-05:00,tender,PE-CONSUCODE-200642,SUPERINTENDENCIA NACIONAL DE FISCALIZACION LABORAL,Fondos Públicos,,,1187269,DIRECTA-DIRECTA-2-2026-SUNAFIL-1,SERVICIO DE ARRENDAMIENTO DE INMUEBLE PARA LA INTENDENCIA REGIONAL DE MADRE DE DIOS,PE-CONSUCODE-200642,SUPERINTENDENCIA NACIONAL DE FISCALIZACION LABORAL,2026-02-09T18:31:00-05:00,direct,Contratación Directa,services,services,149500.0,PEN,Soles,149500.0,,,,,,False,2026-02,añoPublicacionProceso;mesPublicacionProceso,149500.0,PEN,Soles,1
ocds-dgv273-seacev3-2026-1982-11,ocds-dgv273-seacev3-2026-1982-11-2026-03-07T10:05:13.661130-05:00,compiled,2026-03-07T10:05:13.661118-05:00,ocds-dgv273-seacev3-2026-1982-11,2026-03-07T10:05:13.661135-05:00,tender,PE-CONSUCODE-1982,INSTITUTO PERUANO DEL DEPORTE,Fondos Públicos,,,1186434,SIE-SIE-1-2026-IPD/OC-1,SUMINISTRO DE COMBUSTIBLE GASOHOL PREMIUM PARA LAS UNIDADES DEL INSTITUTO PERUANO DEL DEPORTE - IPD,PE-CONSUCODE-1982,INSTITUTO PERUANO DEL DEPORTE,2026-02-04T18:17:00-05:00,open,Subasta Inversa Electrónica,goods,goods,80016.0,PEN,Soles,80016.0,2026-02-04T00:00:00-05:00,2026-02-04T00:00:00-05:00,,,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,80016.0,PEN,Soles,4
ocds-dgv273-seacev3-1190982,ocds-dgv273-seacev3-1190982-2026-03-07T10:05:08.346198-05:00,compiled,2026-03-07T10:05:08.346186-05:00,ocds-dgv273-seacev3-1190982,2026-03-07T10:05:08.346203-05:00,tender,PE-CONSUCODE-200276,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,Fondos Públicos,,,1190982,RES-PROC-1395-2026-OEFA-CTER-1,TERCERO SUPERVISOR - NIVEL IV - BACHILLER,PE-CONSUCODE-200276,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,2026-02-25T15:23:00-05:00,open,Regímen Especial,services,services,12000.0,PEN,Soles,12000.0,2026-02-25T00:00:00-05:00,2026-02-25T00:00:00-05:00,2026-02-25T08:30:00-05:00,2026-02-25T17:30:00-05:00,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,12000.0,PEN,Soles,1
ocds-dgv273-seacev3-1188997,ocds-dgv273-seacev3-1188997-2026-03-07T10:05:08.183771-05:00,compiled,2026-03-07T10:05:08.183759-05:00,ocds-dgv273-seacev3-1188997,2026-03-07T10:05:08.183776-05:00,tender,PE-CONSUCODE-797,MUNICIPALIDAD PROVINCIAL DE CHUMBIVILCAS - SANTO TOMAS,Fondos Públicos,MEJORAMIENTO DE LOS SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO EN LA CADENA PRODUCTIVA DE VACUNOS EN LAS COMUNIDADES DEL   DISTRITO DE SANTO TOMAS DE LA PROVINCIA DE CHUMBIVILCAS DEL DEPARTAMENTO DE CUSCO,2598276,1188997,SIE-SIE-2-2026-MPCH/C-1,ADQUISICIÓN DE COMBUSTIBLE PARA EL PROYECTO: MEJORAMIENTO DE LOS SERVICIOS DE APOYO AL DESARROLLO AL DESARROLLO PRODUCTIVO EN LA CADENA PRODUCTIVA DE VACUNOS EN LAS COMUNIDADES DEL DISTRITO DE SANTO TOMAS DE LA PROVINCIA DE CHUMBIVILCAS DEL DEPARTAMENTO DE CUSCO,PE-CONSUCODE-797,MUNICIPALIDAD PROVINCIAL DE CHUMBIVILCAS - SANTO TOMAS,2026-02-17T20:56:00-05:00,open,Subasta Inversa Electrónica,goods,goods,57440.0,PEN,Soles,57440.0,2026-02-17T00:00:00-05:00,2026-02-17T00:00:00-05:00,,,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,,,,3
ocds-dgv273-seacev3-1188877,ocds-dgv273-seacev3-1188877-2026-03-07T10:05:08.177249-05:00,compiled,2026-03-07T10:05:08.177219-05:00,ocds-dgv273-seacev3-1188877,2026-03-07T10:05:08.177257-05:00,tender,PE-CONSUCODE-797,MUNICIPALIDAD PROVINCIAL DE CHUMBIVILCAS - SANTO TOMAS,Fondos Públicos,,,1188877,SIE-SIE-1-2026-MPCH/C-1,"ADQUISICIÓN DE COMBUSTIBLE B5-S50 PARA EL ALMACENAMIENTO, BARRIDO DE CALLES Y LIMPIEZA DE ESPACIOS PÚBLICOS DE LA MUNICIPALIDAD PROVINCIAL DE CHUMBIVILCAS",PE-CONSUCODE-797,MUNICIPALIDAD PROVINCIAL DE CHUMBIVILCAS - SANTO TOMAS,2026-02-17T20:33:00-05:00,open,Subasta Inversa Electrónica,goods,goods,49003.5,PEN,Soles,49003.5,2026-02-17T00:00:00-05:00,2026-02-17T00:00:00-05:00,,,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,,,,2
ocds-dgv273-seacev3-1190957,ocds-dgv273-seacev3-1190957-2026-03-07T10:05:07.033244-05:00,compiled,2026-03-07T10:05:07.033215-05:00,ocds-dgv273-seacev3-1190957,2026-03-07T10:05:07.033253-05:00,tender,PE-CONSUCODE-200276,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,Fondos Públicos,,,1190957,RES-PROC-1393-2026-OEFA-CTER-1,TERCERO SUPERVISOR - NIVEL V - BACHILLER,PE-CONSUCODE-200276,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,2026-02-25T15:22:00-05:00,open,Regímen Especial,services,services,8000.0,PEN,Soles,8000.0,2026-02-25T00:00:00-05:00,2026-02-25T00:00:00-05:00,2026-02-25T08:30:00-05:00,2026-02-25T17:30:00-05:00,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,8000.0,PEN,Soles,1
ocds-dgv273-seacev3-1188390,ocds-dgv273-seacev3-1188390-2026-03-07T10:05:06.328796-05:00,compiled,2026-03-07T10:05:06.328784-05:00,ocds-dgv273-seacev3-1188390,2026-03-07T10:05:06.328802-05:00,tender,PE-CONSUCODE-10478,GOBIERNO REGIONAL DE JUNIN-AGRICULTURA,Fondos Públicos,,,1188390,CP-ABR-3-2026-GRJ-DRA/C-1,CONTRATACIÓN DE SERVICIO DE UN (01) INGENIERO JEFE DE ETE PARA LA ACTIVIDAD DENOMINADA: GEORREFERENCIACIÓN DEL PLANO DE DEMARCACIÓN TERRITORIAL DE LAS COMUNIDADES NATIVAS DE LA CART (DISTRITO DE RIO TAMBO) Y DE KANUJA (DISTRITO DE PANGOA) - SATIPO ¿ JUNÍN,PE-CONSUCODE-10478,GOBIERNO REGIONAL DE JUNIN-AGRICULTURA,2026-02-13T18:19:00-05:00,,Concurso Público Abreviado,services,services,65000.0,PEN,Soles,65000.0,2026-02-13T00:00:00-05:00,2026-02-13T00:00:00-05:00,2026-02-14T00:01:00-05:00,2026-02-18T23:59:00-05:00,4,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,65000.0,PEN,Soles,4
ocds-dgv273-seacev3-1188381,ocds-dgv273-seacev3-1188381-2026-03-07T10:05:06.314125-05:00,compiled,2026-03-07T10:05:06.314113-05:00,ocds-dgv273-seacev3-1188381,2026-03-07T10:05:06.314131-05:00,tender,PE-CONSUCODE-10478,GOBIERNO REGIONAL DE JUNIN-AGRICULTURA,Fondos Públicos,,,1188381,CP-ABR-1-2026-GRJ-DRA/C-1,CONTRATACIÓN DE SERVICIO DE UN (01) INGENIERO SUPERVISOR PARA LA ACTIVIDAD DENOMINADA: GEORREFERENCIACIÓN DEL PLANO DE DEMARCACIÓN TERRITORIAL DE LAS COMUNIDADES NATIVAS DE LA CART (DISTRITO DE RIO TAMBO) Y DE KANUJA (DISTRITO DE PANGOA) - SATIPO ¿ JUNÍN,PE-CONSUCODE-10478,GOBIERNO REGIONAL DE JUNIN-AGRICULTURA,2026-02-13T18:19:00-05:00,,Concurso Público Abreviado,services,services,70000.0,PEN,Soles,70000.0,2026-02-13T00:00:00-05:00,2026-02-13T00:00:00-05:00,2026-02-14T00:01:00-05:00,2026-02-18T23:59:00-05:00,4,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,70000.0,PEN,Soles,5
ocds-dgv273-seacev3-2026-1768-6,ocds-dgv273-seacev3-2026-1768-6-2026-03-07T10:05:04.514194-05:00,compiled,2026-03-07T10:05:04.514182-05:00,ocds-dgv273-seacev3-2026-1768-6,2026-03-07T10:05:04.514199-05:00,tender,PE-CONSUCODE-1768,MUNICIPALIDAD PROVINCIAL DE LAMAS,Fondos Públicos,,,1188403,LP-ABR-5-2025-MPL/OC-2,"ADQUISICIÓN DE ALIMENTOS NO COMUNES PARA EL PROGRAMA DE COMPLEMENTACIÓN ALIMENTARIA (PCA) Y EL PROGRAMA PAN TBC DE LA MUNICIPALIDAD PROVINCIAL DE LAMAS, PARA EL AÑO 2026",PE-CONSUCODE-1768,MUNICIPALIDAD PROVINCIAL DE LAMAS,2026-02-13T20:01:00-05:00,,Licitación Pública Abreviada,goods,goods,95745.5,PEN,Soles,95745.5,2026-02-13T00:00:00-05:00,2026-02-13T00:00:00-05:00,2026-02-14T00:01:00-05:00,2026-02-18T23:59:00-05:00,4,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,197725.9,PEN,Soles,4
ocds-dgv273-seacev3-1188715,ocds-dgv273-seacev3-1188715-2026-03-07T10:05:04.244927-05:00,compiled,2026-03-07T10:05:04.244915-05:00,ocds-dgv273-seacev3-1188715,2026-03-07T10:05:04.244932-05:00,tender,PE-CONSUCODE-10427,GOBIERNO REGIONAL DE AYACUCHO-TRANSPORTES,Fondos Públicos,,,1188715,DIRECTA-DIRECTA-3-2026-GRA-DRTCA/DEC-1,"CONTRATACIÓN DEL SERVICIO DE ALQUILER DE EXCAVADORA SOBRE ORUGA, MOTONIVELADORA y CARGADOR FRONTAL MAQUINA SECA E INCLUIDO OPERADOR, LA META 31 ""ATENCION DE EMERGENCIA VIALES EN LA ZONA NORTE DE LA DE LA REGION AYACUCHO DURANTE LA TEMPORADA DE LLUVIAS 2026""",PE-CONSUCODE-10427,GOBIERNO REGIONAL DE AYACUCHO-TRANSPORTES,2026-02-19T15:11:00-05:00,direct,Contratación Directa,services,services,224660.0,PEN,Soles,224660.0,,,,,,False,2026-02,añoPublicacionProceso;mesPublicacionProceso,224660.0,PEN,Soles,1
ocds-dgv273-seacev3-1191020,ocds-dgv273-seacev3-1191020-2026-03-07T10:05:04.099486-05:00,compiled,2026-03-07T10:05:04.099473-05:00,ocds-dgv273-seacev3-1191020,2026-03-07T10:05:04.099491-05:00,tender,PE-CONSUCODE-200276,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,Fondos Públicos,,,1191020,RES-PROC-1401-2026-OEFA-CTER-1,TERCERO EVALUADOR - NIVEL II - TITULADO,PE-CONSUCODE-200276,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,2026-02-25T15:26:00-05:00,open,Regímen Especial,services,services,20000.0,PEN,Soles,20000.0,2026-02-25T00:00:00-05:00,2026-02-25T00:00:00-05:00,2026-02-25T08:30:00-05:00,2026-02-25T17:30:00-05:00,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,20000.0,PEN,Soles,1
ocds-dgv273-seacev3-1189002,ocds-dgv273-seacev3-1189002-2026-03-07T10:05:03.105187-05:00,compiled,2026-03-07T10:05:03.105175-05:00,ocds-dgv273-seacev3-1189002,2026-03-07T10:05:03.105192-05:00,tender,PE-CONSUCODE-200130,GOBIERNO REGIONAL DE UCAYALI - DIRECCION DE SALUD Nº 3 ATALAYA,Fondos Públicos,,,1189002,CP-ABR-1-2026-GRU-RIS3A-CS-1,"CONTRATACIÓN DE SERVICIO DE LAVANDERÍA Y PLANCHADO DE ROPA HOSPITALARIA PARA EL HOSPITAL INTERCULTURAL DE ATALAYA 2025, DEPARTAMENTO DE UCAYALI, PROVINCIA DE ATALAYA, DISTRITO RAIMONDI",PE-CONSUCODE-200130,GOBIERNO REGIONAL DE UCAYALI - DIRECCION DE SALUD Nº 3 ATALAYA,2026-02-02T16:24:00-05:00,,Concurso Público Abreviado,services,services,168525.0,PEN,Soles,168525.0,2026-02-02T00:00:00-05:00,2026-02-02T00:00:00-05:00,2026-02-03T00:01:00-05:00,2026-02-05T23:59:00-05:00,2,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,337005.0,PEN,Soles,8
ocds-dgv273-seacev3-1186604,ocds-dgv273-seacev3-1186604-2026-03-07T10:05:02.975189-05:00,compiled,2026-03-07T10:05:02.975177-05:00,ocds-dgv273-seacev3-1186604,2026-03-07T10:05:02.975194-05:00,tender,PE-CONSUCODE-204870,MUNICIPALIDAD DISTRITAL DE UNIÓN ASHÁNINKA,Fondos Públicos,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN LA GERENCIA DE DESARROLLO SOCIAL Y COMUNIDADES ASHANINKAS   DISTRITO DE UNION ASHANINKA DE LA PROVINCIA DE LA CONVENCION DEL DEPARTAMENTO DE CUSCO,2702391,1186604,SIE-SIE-4-2026-MDUA/DEC-1,"ADQUISICIÓN DE CEMENTO, PARA EL PROYECTO: ""MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN LA GERENCIA DE DESARROLLO SOCIAL Y COMUNIDADES ASHANINKAS DEL DISTRITO DE UNION ASHANINKA - LA CONVENCION - CUSCO"".",PE-CONSUCODE-204870,MUNICIPALIDAD DISTRITAL DE UNIÓN ASHÁNINKA,2026-02-04T21:14:00-05:00,open,Subasta Inversa Electrónica,goods,goods,56000.0,PEN,Soles,56000.0,2026-02-04T00:00:00-05:00,2026-02-04T00:00:00-05:00,,,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,107680.0,PEN,Soles,9
ocds-dgv273-seacev3-1188816,ocds-dgv273-seacev3-1188816-2026-03-07T10:05:02.791396-05:00,compiled,2026-03-07T10:05:02.791375-05:00,ocds-dgv273-seacev3-1188816,2026-03-07T10:05:02.791401-05:00,tender,PE-CONSUCODE-10545,GOBIERNO REGIONAL DE PASCO - DIRECCION REGIONAL AGRARIA,Fondos Públicos,,,1188816,COMPRE-COMPRE-1-2026-DRAP-DEC/OC-1,ADQUISICIÓN DE 600 FRASCOS X 1 LITRO DE ANTIPARASITARIO INTERNO (RAFOXANIDE + FENBENDAZOL + SELENIO Y COBALTO) PARA EL PROGRAMA PRESUPUESTAL 0068- REDUCCIÓN DE LA VULNERABILIDAD Y ATENCIÓN DE EMERGENCIAS POR DESASTRES.,PE-CONSUCODE-10545,GOBIERNO REGIONAL DE PASCO - DIRECCION REGIONAL AGRARIA,2026-02-17T13:04:00-05:00,open,Comparación de Precios,goods,goods,66000.0,PEN,Soles,66000.0,2026-02-17T00:00:00-05:00,2026-02-17T00:00:00-05:00,,,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,66000.0,PEN,Soles,3
ocds-dgv273-seacev3-1187191,ocds-dgv273-seacev3-1187191-2026-03-07T10:05:02.416447-05:00,compiled,2026-03-07T10:05:02.416434-05:00,ocds-dgv273-seacev3-1187191,2026-03-07T10:05:02.416452-05:00,tender,PE-CONSUCODE-1731,MUNICIPALIDAD PROVINCIAL DE SAN ROMAN - JULIACA,Fondos Públicos,,,1187191,LP-ABR-1-2026-MPSR-J-1,"EJECUCIÓN DE OBRA DEL PROYECTO CREACIÓN DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN LA AGENCIA MUNICIPAL DE LA ZONA III (SALIDA CUSCO) DE LA MUNICIPALIDAD PROVINCIAL DE SAN ROMÁN DEL DISTRITO DE JULIACA DE LA PROVINCIA DE SAN ROMÁN DEL DEPARTAMENTO DE PUNO, CON CUI N° 2624796",PE-CONSUCODE-1731,MUNICIPALIDAD PROVINCIAL DE SAN ROMAN - JULIACA,2026-02-09T20:50:00-05:00,,Licitación Pública Abreviada,works,works,1392125.38,PEN,Soles,1392125.38,2026-02-09T00:00:00-05:00,2026-02-09T00:00:00-05:00,2026-02-10T00:01:00-05:00,2026-02-13T23:59:00-05:00,3,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,,,,18
ocds-dgv273-seacev3-2026-1635-1,ocds-dgv273-seacev3-2026-1635-1-2026-03-07T10:05:02.024310-05:00,compiled,2026-03-07T10:05:02.024297-05:00,ocds-dgv273-seacev3-2026-1635-1,2026-03-07T10:05:02.024316-05:00,tender,PE-CONSUCODE-1635,MUNICIPALIDAD DISTRITAL DE SALITRAL - SULLANA,Fondos Públicos,MEJORAMIENTO DEL SERVICIO DE AGUA PARA RIEGO EN EL CANAL SAN PEDRO DEL  DISTRITO DE SALITRAL - PROVINCIA DE SULLANA - DEPARTAMENTO DE PIURA,2301304,1188022,LP-SM-1-2026-MDS/C-1,"CONTRATACION DE LA EJECUCION DE LA OBRA: ""MEJORAMIENTO DEL SERVICIO DE AGUA PARA RIEGO EN EL CANAL SAN PEDRO DEL DISTRITO DE SALITRAL -PROVINCIA DE SULLANA-DEPARTAMENTO DE PIURA"" CUI N° 2301304",PE-CONSUCODE-1635,MUNICIPALIDAD DISTRITAL DE SALITRAL - SULLANA,2026-02-12T17:02:00-05:00,open,Licitación Pública,works,works,5952043.0,PEN,Soles,5952043.0,2026-02-12T00:00:00-05:00,2026-02-12T00:00:00-05:00,2026-02-13T00:01:00-05:00,2026-02-23T23:59:00-05:00,10,True,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,,,,
ocds-dgv273-seacev3-2026-755-9,ocds-dgv273-seacev3-2026-755-9-2026-03-07T10:05:01.925148-05:00,compiled,2026-03-07T10:05:01.925135-05:00,ocds-dgv273-seacev3-2026-755-9,2026-03-07T10:05:01.925153-05:00,tender,PE-CONSUCODE-755,MUNICIPALIDAD DISTRITAL DE SANTIAGO - CUSCO,Fondos Públicos,,,1188045,COMPRE-COMPRE-1-2026-MDS-C-1,ADQUISICION DE CANASTA DE VIVERES PARA LOS SINDICATOS DE TRABAJADORES DE LA MUNICIPALIDAD DISTRITAL DE SANTIAGO POR CONVENIO COLECTIVO DEL AÑO 2024-2025,PE-CONSUCODE-755,MUNICIPALIDAD DISTRITAL DE SANTIAGO - CUSCO,2026-02-12T16:11:00-05:00,open,Comparación de Precios,goods,goods,79937.7,PEN,Soles,79937.7,2026-02-12T00:00:00-05:00,2026-02-12T00:00:00-05:00,,,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,79937.7,PEN,Soles,3
ocds-dgv273-seacev3-1190965,ocds-dgv273-seacev3-1190965-2026-03-07T10:04:58.114277-05:00,compiled,2026-03-07T10:04:58.114265-05:00,ocds-dgv273-seacev3-1190965,2026-03-07T10:04:58.114282-05:00,tender,PE-CONSUCODE-200276,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,Fondos Públicos,,,1190965,RES-PROC-1392-2026-OEFA-CTER-1,TERCERO SUPERVISOR - NIVEL III - TITULADO,PE-CONSUCODE-200276,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,2026-02-25T15:21:00-05:00,open,Regímen Especial,services,services,16000.0,PEN,Soles,16000.0,2026-02-25T00:00:00-05:00,2026-02-25T00:00:00-05:00,2026-02-25T08:30:00-05:00,2026-02-25T17:30:00-05:00,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,16000.0,PEN,Soles,1
ocds-dgv273-seacev3-1188387,ocds-dgv273-seacev3-1188387-2026-03-07T10:04:57.912418-05:00,compiled,2026-03-07T10:04:57.912406-05:00,ocds-dgv273-seacev3-1188387,2026-03-07T10:04:57.912424-05:00,tender,PE-CONSUCODE-10478,GOBIERNO REGIONAL DE JUNIN-AGRICULTURA,Fondos Públicos,,,1188387,CP-ABR-2-2026-GRJ-DRA/C-1,CONTRATACIÓN DE SERVICIO DE UN (01) ESPECIALISTA CAD GIS PARA LA ACTIVIDAD DENOMINADA: GEORREFERENCIACIÓN DEL PLANO DE DEMARCACIÓN TERRITORIAL DE LAS COMUNIDADES NATIVAS DE LA CART (DISTRITO DE RIO TAMBO) Y DE KANUJA (DISTRITO DE PANGOA) - SATIPO ¿ JUNÍN,PE-CONSUCODE-10478,GOBIERNO REGIONAL DE JUNIN-AGRICULTURA,2026-02-13T18:19:00-05:00,,Concurso Público Abreviado,services,services,52000.0,PEN,Soles,52000.0,2026-02-13T00:00:00-05:00,2026-02-13T00:00:00-05:00,2026-02-14T00:01:00-05:00,2026-02-18T23:59:00-05:00,4,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,52000.0,PEN,Soles,2
ocds-dgv273-seacev3-1191327,ocds-dgv273-seacev3-1191327-2026-03-07T10:04:57.708175-05:00,compiled,2026-03-07T10:04:57.708163-05:00,ocds-dgv273-seacev3-1191327,2026-03-07T10:04:57.708180-05:00,tender,PE-CONSUCODE-1947,COMISION DE PROMOCION DEL PERU PARA LA EXPORTACION Y EL TURISMO - PROMPERU,Fondos Públicos,,,1191327,INTER-PROC-32-2026-PROMPERU-1,SERVICIO DE PUBLICIDAD ¿VÍVELO EN PERÚ ¿ SEMANA SANTA¿ ¿ GOOGLE,PE-CONSUCODE-1947,COMISION DE PROMOCION DEL PERU PARA LA EXPORTACION Y EL TURISMO - PROMPERU,2026-02-26T11:15:00-05:00,open,Contratación Internacional,services,services,11555.56,USD,Dólar Norteamericano,38896.01,2026-02-26T00:00:00-05:00,2026-02-26T00:00:00-05:00,,,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,38896.01496,PEN,Soles,1
ocds-dgv273-seacev3-1189139,ocds-dgv273-seacev3-1189139-2026-03-07T10:04:57.296036-05:00,compiled,2026-03-07T10:04:57.296024-05:00,ocds-dgv273-seacev3-1189139,2026-03-07T10:04:57.296043-05:00,tender,PE-CONSUCODE-1331,MUNICIPALIDAD DISTRITAL DE PUENTE PIEDRA,Fondos Públicos,,,1189139,COMPRE-COMPRE-1-2026-MDPP-1,CONTRATACIÓN DE SERVICIO DE VIAJE ESCOLAR TIPO FULL DAY,PE-CONSUCODE-1331,MUNICIPALIDAD DISTRITAL DE PUENTE PIEDRA,2026-02-18T17:11:00-05:00,open,Comparación de Precios,services,services,59040.0,PEN,Soles,59040.0,2026-02-18T00:00:00-05:00,2026-02-18T00:00:00-05:00,,,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,59040.0,PEN,Soles,3
ocds-dgv273-seacev3-1188717,ocds-dgv273-seacev3-1188717-2026-03-07T10:04:57.086823-05:00,compiled,2026-03-07T10:04:57.086811-05:00,ocds-dgv273-seacev3-1188717,2026-03-07T10:04:57.086828-05:00,tender,PE-CONSUCODE-10427,GOBIERNO REGIONAL DE AYACUCHO-TRANSPORTES,Fondos Públicos,,,1188717,DIRECTA-DIRECTA-5-2026-GRA-DRTCA/DEC-1,"CONTRATACIÓN DEL SERVICIO DE ALQUILER DE VOLQUETE, MAQUINA SECA E INCLUIDO CONDUCTOR, LA META 31 ""ATENCION DE EMERGENCIA VIALES EN LA ZONA NORTE DE LA REGION AYACUCHO DURANTE LA TEMPORADA DE LLUVIAS 2026",PE-CONSUCODE-10427,GOBIERNO REGIONAL DE AYACUCHO-TRANSPORTES,2026-02-19T12:08:00-05:00,direct,Contratación Directa,services,services,57330.0,PEN,Soles,57330.0,,,,,,False,2026-02,añoPublicacionProceso;mesPublicacionProceso,57330.0,PEN,Soles,1
ocds-dgv273-seacev3-1186882,ocds-dgv273-seacev3-1186882-2026-03-07T10:04:55.123693-05:00,compiled,2026-03-07T10:04:55.123680-05:00,ocds-dgv273-seacev3-1186882,2026-03-07T10:04:55.123698-05:00,tender,PE-CONSUCODE-200013,UNIVERSIDAD NACIONAL TORIBIO RODRIGUEZ DE MENDOZA DE AMAZONAS,Fondos Públicos,"CONSTRUCCION DEL CENTRO DE INVESTIGACION Y GESTION DEL CONOCIMIENTO DE LA UNTRM- AMAZONAS,MEJORAMIENTO E IMPLEMENTACION DE LOS SERVICIOS EDUCATIVOS DE LA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS DE LA UNIVERSIDAD NACIONAL TORIBIO RODRIGUEZ DE MENDOZA, SEDE CHACHAPOYAS, PROVINCIA DE CHACHAPOYAS, REGION AMAZONAS,MEJORAMIENTO DEL SERVICIO DE FORMACIÓN DE PREGRADO EN EDUCACIÓN SUPERIOR UNIVERSITARIA EN ESCUELA PROFESIONAL DE INGENIERÍA AMBIENTAL DE LA UNTRM   DISTRITO DE CHACHAPOYAS DE LA PROVINCIA DE CHACHAPOYAS DEL DEPARTAMENTO DE AMAZONAS,MEJORAMIENTO DEL SERVICIO DE FORMACIÓN DE PRE GRADO DE LOS LABORATORIOS DE PSICOLOGÍA APLICADA DE LA ESCUELA PROFESIONAL DE PSICOLOGÍA DE LA UNTRM -  DISTRITO DE CHACHAPOYAS - PROVINCIA DE CHACHAPOYAS - DEPARTAMENTO DE AMAZONAS","2216774,2265437,2592661,2473873",1186882,LP-ABR-1-2026-UNTRM/E-1,"ADQUISICIÓN DE CARPETAS UNIPERSONALES PARA LOS PROYECTOS CUI N° 2216774, CUI N° 2592661, CUI N° 2473873 DE LA UNTRM",PE-CONSUCODE-200013,UNIVERSIDAD NACIONAL TORIBIO RODRIGUEZ DE MENDOZA DE AMAZONAS,2026-02-06T12:25:00-05:00,,Licitación Pública Abreviada,goods,goods,474493.5,PEN,Soles,474493.5,2026-02-06T00:00:00-05:00,2026-02-06T00:00:00-05:00,2026-02-07T00:01:00-05:00,2026-02-11T23:59:00-05:00,4,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,474493.5,PEN,Soles,26
