Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Partes involucradas:ID de Entidad,Entrega compilada:Partes involucradas:Identificadores adicionales:ID,Entrega compilada:Partes involucradas:Identificadores adicionales:Esquema,Entrega compilada:Partes involucradas:Identificadores adicionales:Nombre Legal
ocds-dgv273-seacev3-1188587,ocds-dgv273-seacev3-1188587-2026-03-26T10:13:18.743829-05:00,PE-CONSUCODE-10351,20162554167,PE-RUC,GOBIERNO REGIONAL DE AREQUIPA - PROYECTO ESPECIAL MAJES-SIGUAS  AUTODEMA
ocds-dgv273-seacev3-1187141,ocds-dgv273-seacev3-1187141-2026-03-26T10:13:17.882377-05:00,PE-CONSUCODE-1717,20156602524,PE-RUC,MUNICIPALIDAD DISTRITAL DE MACARI
ocds-dgv273-seacev3-1188669,ocds-dgv273-seacev3-1188669-2026-03-26T10:13:17.836479-05:00,PE-CONSUCODE-835,20168076640,PE-RUC,MUNICIPALIDAD DISTRITAL DE CHALLABAMBA
ocds-dgv273-seacev3-1188924,ocds-dgv273-seacev3-1188924-2026-03-26T10:13:17.695708-05:00,PE-CONSUCODE-1879,20222295166,PE-RUC,MUNICIPALIDAD DISTRITAL DE TAHUANIA
ocds-dgv273-seacev3-2026-1952-41,ocds-dgv273-seacev3-2026-1952-41-2026-03-26T10:13:13.654645-05:00,PE-CONSUCODE-1952,20419026809,PE-RUC,ORGANISMO ESPECIALIZADO PARA LAS CONTRATACIONES PUBLICAS EFICIENTES
ocds-dgv273-seacev3-1190330,ocds-dgv273-seacev3-1190330-2026-03-26T10:13:13.517954-05:00,PE-CONSUCODE-1759,20208294947,PE-RUC,MUNICIPALIDAD DISTRITAL DE JEPELACIO
ocds-dgv273-seacev3-1189378,ocds-dgv273-seacev3-1189378-2026-03-26T10:13:12.595911-05:00,PE-CONSUCODE-1731,20165195290,PE-RUC,MUNICIPALIDAD PROVINCIAL DE SAN ROMAN - JULIACA
ocds-dgv273-seacev3-2026-10474-7,ocds-dgv273-seacev3-2026-10474-7-2026-03-26T10:13:12.523831-05:00,PE-CONSUCODE-10474,20410275768,PE-RUC,GOBIERNO REGIONAL DE ICA- SALUD CHINCHA - PISCO
ocds-dgv273-seacev3-1191367,ocds-dgv273-seacev3-1191367-2026-03-26T10:13:12.350799-05:00,PE-CONSUCODE-425,20312108284,PE-RUC,MUNICIPALIDAD DISTRITAL DE JOSE LUIS BUSTAMANTE Y RIVERO
ocds-dgv273-seacev3-2026-849-2,ocds-dgv273-seacev3-2026-849-2-2026-03-26T10:13:10.018195-05:00,PE-CONSUCODE-849,20159386415,PE-RUC,MUNICIPALIDAD DISTRITAL DE QUIQUIJANA
ocds-dgv273-seacev3-1190602,ocds-dgv273-seacev3-1190602-2026-03-26T10:13:09.578940-05:00,PE-CONSUCODE-519,20143166717,PE-RUC,MUNICIPALIDAD PROVINCIAL DE CANGALLO
ocds-dgv273-seacev3-1190423,ocds-dgv273-seacev3-1190423-2026-03-26T10:13:09.568741-05:00,PE-CONSUCODE-519,20143166717,PE-RUC,MUNICIPALIDAD PROVINCIAL DE CANGALLO
ocds-dgv273-seacev3-1190408,ocds-dgv273-seacev3-1190408-2026-03-26T10:13:09.538613-05:00,PE-CONSUCODE-519,20143166717,PE-RUC,MUNICIPALIDAD PROVINCIAL DE CANGALLO
ocds-dgv273-seacev3-1190402,ocds-dgv273-seacev3-1190402-2026-03-26T10:13:09.528557-05:00,PE-CONSUCODE-519,20143166717,PE-RUC,MUNICIPALIDAD PROVINCIAL DE CANGALLO
ocds-dgv273-seacev3-2026-1952-30,ocds-dgv273-seacev3-2026-1952-30-2026-03-26T10:13:09.445034-05:00,PE-CONSUCODE-1952,20419026809,PE-RUC,ORGANISMO ESPECIALIZADO PARA LAS CONTRATACIONES PUBLICAS EFICIENTES
ocds-dgv273-seacev3-1188912,ocds-dgv273-seacev3-1188912-2026-03-26T10:13:08.368773-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-1188895,ocds-dgv273-seacev3-1188895-2026-03-26T10:13:08.348566-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-1186759,ocds-dgv273-seacev3-1186759-2026-03-26T10:13:08.317104-05:00,PE-CONSUCODE-203086,20601224624,PE-RUC,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR
ocds-dgv273-seacev3-1186504,ocds-dgv273-seacev3-1186504-2026-03-26T10:13:08.175855-05:00,PE-CONSUCODE-834,20217203997,PE-RUC,MUNICIPALIDAD DISTRITAL DE COLQUEPATA
ocds-dgv273-seacev3-2026-1621-42,ocds-dgv273-seacev3-2026-1621-42-2026-03-26T10:13:08.137993-05:00,PE-CONSUCODE-1621,20162361440,PE-RUC,MUNICIPALIDAD PROVINCIAL DE PAITA
ocds-dgv273-seacev3-2026-1674-1,ocds-dgv273-seacev3-2026-1674-1-2026-03-26T10:13:07.556290-05:00,PE-CONSUCODE-1674,20214366747,PE-RUC,MUNICIPALIDAD DISTRITAL DE SAN JOSE - AZANGARO
ocds-dgv273-seacev3-1186786,ocds-dgv273-seacev3-1186786-2026-03-26T10:13:07.542548-05:00,PE-CONSUCODE-1344,20145420513,PE-RUC,MUNICIPALIDAD DISTRITAL DE SANTA MARIA DEL MAR
ocds-dgv273-seacev3-2026-1034-4,ocds-dgv273-seacev3-2026-1034-4-2026-03-26T10:13:07.522828-05:00,PE-CONSUCODE-1034,20147711159,PE-RUC,MUNICIPALIDAD DISTRITAL DE SANTIAGO - ICA
ocds-dgv273-seacev3-1186567,ocds-dgv273-seacev3-1186567-2026-03-26T10:13:07.188961-05:00,PE-CONSUCODE-10407,20443070819,PE-RUC,GOBIERNO REGIONAL DE APURIMAC-TRANSPORTES CHANKA
ocds-dgv273-seacev3-1190425,ocds-dgv273-seacev3-1190425-2026-03-26T10:13:04.024772-05:00,PE-CONSUCODE-519,20143166717,PE-RUC,MUNICIPALIDAD PROVINCIAL DE CANGALLO
ocds-dgv273-seacev3-1188382,ocds-dgv273-seacev3-1188382-2026-03-26T10:13:03.915977-05:00,PE-CONSUCODE-749,20177217043,PE-RUC,MUNICIPALIDAD PROVINCIAL DEL CUSCO
ocds-dgv273-seacev3-1189864,ocds-dgv273-seacev3-1189864-2026-03-26T10:13:03.699968-05:00,PE-CONSUCODE-631,20148289825,PE-RUC,MUNICIPALIDAD PROVINCIAL DE CELENDIN
ocds-dgv273-seacev3-2026-10368-13,ocds-dgv273-seacev3-2026-10368-13-2026-03-26T10:13:03.683695-05:00,PE-CONSUCODE-10368,20172237127,PE-RUC,GOBIERNO REGIONAL DE SAN MARTIN - PROYECTO ESPECIAL ALTO MAYO
ocds-dgv273-seacev3-1188935,ocds-dgv273-seacev3-1188935-2026-03-26T10:13:03.459670-05:00,PE-CONSUCODE-200430,20494013453,PE-RUC,GOBIERNO REGIONAL DE SAN MARTIN - UNIDAD EJECUTORA HOSPITAL II-2 TARAPOTO
ocds-dgv273-seacev3-1188776,ocds-dgv273-seacev3-1188776-2026-03-26T10:13:03.140813-05:00,PE-CONSUCODE-983,20194118342,PE-RUC,MUNICIPALIDAD DISTRITAL DE MONZON
ocds-dgv273-seacev3-1190172,ocds-dgv273-seacev3-1190172-2026-03-26T10:13:01.533791-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-1190177,ocds-dgv273-seacev3-1190177-2026-03-26T10:13:01.124982-05:00,PE-CONSUCODE-200683,20508650451,PE-RUC,IAFAS DEL EJERCITO DEL PERU (FOSPEME)
ocds-dgv273-seacev3-1190224,ocds-dgv273-seacev3-1190224-2026-03-26T10:12:59.473137-05:00,PE-CONSUCODE-10613,20182785611,PE-RUC,GOBIERNO REGIONAL DE UCAYALI - PROYECTO ESPECIAL CARRETERA FEDERICO BASADRE
ocds-dgv273-seacev3-1189126,ocds-dgv273-seacev3-1189126-2026-03-26T10:12:59.343393-05:00,PE-CONSUCODE-200683,20508650451,PE-RUC,IAFAS DEL EJERCITO DEL PERU (FOSPEME)
ocds-dgv273-seacev3-1191831,ocds-dgv273-seacev3-1191831-2026-03-26T10:12:59.040048-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-1187194,ocds-dgv273-seacev3-1187194-2026-03-26T10:12:57.621097-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-2026-10380-1,ocds-dgv273-seacev3-2026-10380-1-2026-03-26T10:12:57.550921-05:00,PE-CONSUCODE-10380,20437350800,PE-RUC,GOBIERNO REGIONAL DE AMAZONAS - HOSPITAL DE APOYO CHACHAPOYAS
ocds-dgv273-seacev3-1186728,ocds-dgv273-seacev3-1186728-2026-03-26T10:12:57.495296-05:00,PE-CONSUCODE-203086,20601224624,PE-RUC,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR
ocds-dgv273-seacev3-2026-1116-8,ocds-dgv273-seacev3-2026-1116-8-2026-03-26T10:12:57.456549-05:00,PE-CONSUCODE-1116,20195238961,PE-RUC,MUNICIPALIDAD DISTRITAL DE PERENE
ocds-dgv273-seacev3-2026-1108-1,ocds-dgv273-seacev3-2026-1108-1-2026-03-26T10:12:56.933336-05:00,PE-CONSUCODE-1108,20205376390,PE-RUC,MUNICIPALIDAD DISTRITAL DE ORCOTUNA
ocds-dgv273-seacev3-1187198,ocds-dgv273-seacev3-1187198-2026-03-26T10:12:56.806980-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-2026-49-123,ocds-dgv273-seacev3-2026-49-123-2026-03-26T10:12:56.760100-05:00,PE-CONSUCODE-49,20406325815,PE-RUC,GOBIERNO REGIONAL DE PUNO SEDE CENTRAL
ocds-dgv273-seacev3-1190096,ocds-dgv273-seacev3-1190096-2026-03-26T10:12:53.405310-05:00,PE-CONSUCODE-1468,20142701597,PE-RUC,MUNICIPALIDAD PROVINCIAL DE BARRANCA
ocds-dgv273-seacev3-2026-10398-7,ocds-dgv273-seacev3-2026-10398-7-2026-03-26T10:12:53.201480-05:00,PE-CONSUCODE-10398,20146925686,PE-RUC,GOBIERNO REGIONAL DE ANCASH-SALUD UTES CARAZ
ocds-dgv273-seacev3-1190556,ocds-dgv273-seacev3-1190556-2026-03-26T10:12:52.639133-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-1190420,ocds-dgv273-seacev3-1190420-2026-03-26T10:12:52.434395-05:00,PE-CONSUCODE-519,20143166717,PE-RUC,MUNICIPALIDAD PROVINCIAL DE CANGALLO
ocds-dgv273-seacev3-1192053,ocds-dgv273-seacev3-1192053-2026-03-26T10:12:52.236339-05:00,PE-CONSUCODE-1908,20163646499,PE-RUC,UNIVERSIDAD NACIONAL SAN AGUSTIN
ocds-dgv273-seacev3-1190263,ocds-dgv273-seacev3-1190263-2026-03-26T10:12:52.066302-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-2026-127816-1,ocds-dgv273-seacev3-2026-127816-1-2026-03-26T10:12:52.018997-05:00,PE-CONSUCODE-203046,20601182662,PE-RUC,MUNICIPALIDAD DISTRITAL DE PUCAYACU
ocds-dgv273-seacev3-1191822,ocds-dgv273-seacev3-1191822-2026-03-26T10:12:51.844755-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-1189795,ocds-dgv273-seacev3-1189795-2026-03-26T10:12:51.787784-05:00,PE-CONSUCODE-802,20209099510,PE-RUC,MUNICIPALIDAD DISTRITAL DE LLUSCO
ocds-dgv273-seacev3-1189802,ocds-dgv273-seacev3-1189802-2026-03-26T10:12:51.048516-05:00,PE-CONSUCODE-10432,20453383475,PE-RUC,GOBIERNO REGIONAL DE CAJAMARCA-GERENCIA SUB-REGIONAL CUTERVO
ocds-dgv273-seacev3-1189925,ocds-dgv273-seacev3-1189925-2026-03-26T10:12:50.988094-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-1191368,ocds-dgv273-seacev3-1191368-2026-03-26T10:12:50.096317-05:00,PE-CONSUCODE-49,20406325815,PE-RUC,GOBIERNO REGIONAL DE PUNO SEDE CENTRAL
ocds-dgv273-seacev3-1189899,ocds-dgv273-seacev3-1189899-2026-03-26T10:12:50.082004-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-1188385,ocds-dgv273-seacev3-1188385-2026-03-26T10:12:48.962723-05:00,PE-CONSUCODE-162,20146921427,PE-RUC,MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA - HUARAZ
ocds-dgv273-seacev3-2026-1952-32,ocds-dgv273-seacev3-2026-1952-32-2026-03-26T10:12:48.918191-05:00,PE-CONSUCODE-1952,20419026809,PE-RUC,ORGANISMO ESPECIALIZADO PARA LAS CONTRATACIONES PUBLICAS EFICIENTES
ocds-dgv273-seacev3-1192092,ocds-dgv273-seacev3-1192092-2026-03-26T10:12:48.771456-05:00,PE-CONSUCODE-1908,20163646499,PE-RUC,UNIVERSIDAD NACIONAL SAN AGUSTIN
ocds-dgv273-seacev3-1189612,ocds-dgv273-seacev3-1189612-2026-03-26T10:12:48.132425-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-2026-10249-52,ocds-dgv273-seacev3-2026-10249-52-2026-03-26T10:12:48.004705-05:00,PE-CONSUCODE-10249,20144364059,PE-RUC,FUERZA AEREA DEL PERU
ocds-dgv273-seacev3-1188888,ocds-dgv273-seacev3-1188888-2026-03-26T10:12:47.990049-05:00,PE-CONSUCODE-1500,20218524819,PE-RUC,MUNICIPALIDAD DISTRITAL DE TENIENTE CESAR LOPEZ ROJAS
ocds-dgv273-seacev3-1189622,ocds-dgv273-seacev3-1189622-2026-03-26T10:12:47.467127-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-1187587,ocds-dgv273-seacev3-1187587-2026-03-26T10:12:47.222514-05:00,PE-CONSUCODE-278,20282911915,PE-RUC,MUNICIPALIDAD DISTRITAL DE NUEVO CHIMBOTE
ocds-dgv273-seacev3-2026-1683-2,ocds-dgv273-seacev3-2026-1683-2-2026-03-26T10:12:47.167556-05:00,PE-CONSUCODE-1683,20202703144,PE-RUC,MUNICIPALIDAD DISTRITAL DE CRUCERO
ocds-dgv273-seacev3-1189497,ocds-dgv273-seacev3-1189497-2026-03-26T10:12:46.998552-05:00,PE-CONSUCODE-1348,20187346488,PE-RUC,MUNICIPALIDAD DISTRITAL DE VILLA EL SALVADOR
ocds-dgv273-seacev3-1188148,ocds-dgv273-seacev3-1188148-2026-03-26T10:12:46.680394-05:00,PE-CONSUCODE-278,20282911915,PE-RUC,MUNICIPALIDAD DISTRITAL DE NUEVO CHIMBOTE
ocds-dgv273-seacev3-1187383,ocds-dgv273-seacev3-1187383-2026-03-26T10:12:46.162388-05:00,PE-CONSUCODE-10403,20185898343,PE-RUC,GOBIERNO REGIONAL DE APURIMAC-CHANKA
ocds-dgv273-seacev3-1187189,ocds-dgv273-seacev3-1187189-2026-03-26T10:12:46.120464-05:00,PE-CONSUCODE-1920,20216072155,PE-RUC,ORGANISMO SUPERVISOR DE INVERSION PRIVADA EN TELECOMUNICACIONES
ocds-dgv273-seacev3-1191043,ocds-dgv273-seacev3-1191043-2026-03-26T10:12:42.841922-05:00,PE-CONSUCODE-27,20291973851,PE-RUC,OFICINA NACIONAL DE PROCESOS ELECTORALES
ocds-dgv273-seacev3-1191488,ocds-dgv273-seacev3-1191488-2026-03-26T10:12:42.352521-05:00,PE-CONSUCODE-201185,20564327019,PE-RUC,GOBIERNO REGIONAL DE APURIMAC  - UNIDAD EJECUTORA GERENCIA SUB REGIONAL DE COTABAMBAS
ocds-dgv273-seacev3-1187351,ocds-dgv273-seacev3-1187351-2026-03-26T10:12:42.248989-05:00,PE-CONSUCODE-200683,20508650451,PE-RUC,IAFAS DEL EJERCITO DEL PERU (FOSPEME)
ocds-dgv273-seacev3-1190362,ocds-dgv273-seacev3-1190362-2026-03-26T10:12:42.023958-05:00,PE-CONSUCODE-519,20143166717,PE-RUC,MUNICIPALIDAD PROVINCIAL DE CANGALLO
ocds-dgv273-seacev3-1190095,ocds-dgv273-seacev3-1190095-2026-03-26T10:12:41.916186-05:00,PE-CONSUCODE-34,20498390570,PE-RUC,GOBIERNO REGIONAL DE AREQUIPA Sede Central
ocds-dgv273-seacev3-1191412,ocds-dgv273-seacev3-1191412-2026-03-26T10:12:41.016441-05:00,PE-CONSUCODE-10247,20131369124,PE-RUC,EJERCITO PERUANO
ocds-dgv273-seacev3-1190615,ocds-dgv273-seacev3-1190615-2026-03-26T10:12:40.547959-05:00,PE-CONSUCODE-1908,20163646499,PE-RUC,UNIVERSIDAD NACIONAL SAN AGUSTIN
ocds-dgv273-seacev3-1191905,ocds-dgv273-seacev3-1191905-2026-03-26T10:12:40.463712-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-2026-1952-31,ocds-dgv273-seacev3-2026-1952-31-2026-03-26T10:12:40.305572-05:00,PE-CONSUCODE-1952,20419026809,PE-RUC,ORGANISMO ESPECIALIZADO PARA LAS CONTRATACIONES PUBLICAS EFICIENTES
ocds-dgv273-seacev3-1189845,ocds-dgv273-seacev3-1189845-2026-03-26T10:12:39.517741-05:00,PE-CONSUCODE-1908,20163646499,PE-RUC,UNIVERSIDAD NACIONAL SAN AGUSTIN
ocds-dgv273-seacev3-2026-1155-1,ocds-dgv273-seacev3-2026-1155-1-2026-03-26T10:12:39.082805-05:00,PE-CONSUCODE-1155,20146674403,PE-RUC,MUNICIPALIDAD PROVINCIAL DE SATIPO
ocds-dgv273-seacev3-1189997,ocds-dgv273-seacev3-1189997-2026-03-26T10:12:38.266293-05:00,PE-CONSUCODE-1004,20172345876,PE-RUC,MUNICIPALIDAD DISTRITAL DE HONORIA
ocds-dgv273-seacev3-1190333,ocds-dgv273-seacev3-1190333-2026-03-26T10:12:37.984317-05:00,PE-CONSUCODE-519,20143166717,PE-RUC,MUNICIPALIDAD PROVINCIAL DE CANGALLO
ocds-dgv273-seacev3-1187105,ocds-dgv273-seacev3-1187105-2026-03-26T10:12:37.080944-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-1188431,ocds-dgv273-seacev3-1188431-2026-03-26T10:12:36.845570-05:00,PE-CONSUCODE-37,20527147612,PE-RUC,GOBIERNO REGIONAL DE CUSCO SEDE CENTRAL
ocds-dgv273-seacev3-1185742,ocds-dgv273-seacev3-1185742-2026-03-26T10:12:36.588664-05:00,PE-CONSUCODE-200683,20508650451,PE-RUC,IAFAS DEL EJERCITO DEL PERU (FOSPEME)
ocds-dgv273-seacev3-1190418,ocds-dgv273-seacev3-1190418-2026-03-26T10:12:31.373165-05:00,PE-CONSUCODE-519,20143166717,PE-RUC,MUNICIPALIDAD PROVINCIAL DE CANGALLO
ocds-dgv273-seacev3-2026-2009-27,ocds-dgv273-seacev3-2026-2009-27-2026-03-26T10:12:30.888070-05:00,PE-CONSUCODE-2009,20527141762,PE-RUC,GOBIERNO REGIONAL DE APURIMAC SEDE CENTRAL
ocds-dgv273-seacev3-2026-369-1,ocds-dgv273-seacev3-2026-369-1-2026-03-26T10:12:30.778283-05:00,PE-CONSUCODE-369,20161096068,PE-RUC,MUNICIPALIDAD PROVINCIAL DE COTABAMBAS - TAMBOBAMBA
ocds-dgv273-seacev3-2026-1383-1,ocds-dgv273-seacev3-2026-1383-1-2026-03-26T10:12:30.166328-05:00,PE-CONSUCODE-1383,20148241385,PE-RUC,MUNICIPALIDAD DISTRITAL DE HUALMAY
ocds-dgv273-seacev3-2026-1735-23,ocds-dgv273-seacev3-2026-1735-23-2026-03-26T10:12:29.999757-05:00,PE-CONSUCODE-1735,20192146641,PE-RUC,MUNICIPALIDAD PROVINCIAL DE YUNGUYO
ocds-dgv273-seacev3-1191064,ocds-dgv273-seacev3-1191064-2026-03-26T10:12:28.663052-05:00,PE-CONSUCODE-1687,20204176681,PE-RUC,MUNICIPALIDAD DISTRITAL DE USICAYOS
ocds-dgv273-seacev3-1191220,ocds-dgv273-seacev3-1191220-2026-03-26T10:12:28.559064-05:00,PE-CONSUCODE-1908,20163646499,PE-RUC,UNIVERSIDAD NACIONAL SAN AGUSTIN
ocds-dgv273-seacev3-1190392,ocds-dgv273-seacev3-1190392-2026-03-26T10:12:27.654210-05:00,PE-CONSUCODE-519,20143166717,PE-RUC,MUNICIPALIDAD PROVINCIAL DE CANGALLO
ocds-dgv273-seacev3-1190560,ocds-dgv273-seacev3-1190560-2026-03-26T10:12:26.283482-05:00,PE-CONSUCODE-1759,20208294947,PE-RUC,MUNICIPALIDAD DISTRITAL DE JEPELACIO
ocds-dgv273-seacev3-2026-740-11,ocds-dgv273-seacev3-2026-740-11-2026-03-26T10:12:25.438833-05:00,PE-CONSUCODE-740,20201596859,PE-RUC,MUNICIPALIDAD DISTRITAL DE JOSE SABOGAL
ocds-dgv273-seacev3-1187019,ocds-dgv273-seacev3-1187019-2026-03-26T10:12:25.258955-05:00,PE-CONSUCODE-1901,20174950971,PE-RUC,UNIVERSIDAD NACIONAL DE EDUCACION ENRIQUE GUZMAN Y VALLE
ocds-dgv273-seacev3-1186751,ocds-dgv273-seacev3-1186751-2026-03-26T10:12:24.634168-05:00,PE-CONSUCODE-907,20190345344,PE-RUC,MUNICIPALIDAD PROVINCIAL DE TAYACAJA - PAMPAS
ocds-dgv273-seacev3-2026-968-2,ocds-dgv273-seacev3-2026-968-2-2026-03-25T10:13:48.351635-05:00,PE-CONSUCODE-968,20145850798,PE-RUC,MUNICIPALIDAD PROVINCIAL DE DOS DE MAYO - LA UNION
ocds-dgv273-seacev3-1189762,ocds-dgv273-seacev3-1189762-2026-03-25T10:13:47.815206-05:00,PE-CONSUCODE-1593,20161350461,PE-RUC,MUNICIPALIDAD PROVINCIAL DE AYABACA
ocds-dgv273-seacev3-2026-200430-1,ocds-dgv273-seacev3-2026-200430-1-2026-03-25T10:13:47.739431-05:00,PE-CONSUCODE-200430,20494013453,PE-RUC,GOBIERNO REGIONAL DE SAN MARTIN - UNIDAD EJECUTORA HOSPITAL II-2 TARAPOTO
ocds-dgv273-seacev3-1189955,ocds-dgv273-seacev3-1189955-2026-03-25T10:13:47.234008-05:00,PE-CONSUCODE-1713,20145614121,PE-RUC,MUNICIPALIDAD PROVINCIAL DE MELGAR - AYAVIRI
ocds-dgv273-seacev3-2026-10521-1,ocds-dgv273-seacev3-2026-10521-1-2026-03-25T10:13:46.050624-05:00,PE-CONSUCODE-10521,20437300705,PE-RUC,GOBIERNO REGIONAL DE LAMBAYEQUE-HOSPITAL BELEN - LAMBAYEQUE
ocds-dgv273-seacev3-1189058,ocds-dgv273-seacev3-1189058-2026-03-25T10:13:45.892520-05:00,PE-CONSUCODE-1850,20194735384,PE-RUC,MUNICIPALIDAD PROVINCIAL DE JORGE BASADRE - LOCUMBA
ocds-dgv273-seacev3-1191294,ocds-dgv273-seacev3-1191294-2026-03-25T10:13:44.847692-05:00,PE-CONSUCODE-35,20452393493,PE-RUC,GOBIERNO REGIONAL DE AYACUCHO SEDE CENTRAL
ocds-dgv273-seacev3-2026-519-1,ocds-dgv273-seacev3-2026-519-1-2026-03-25T10:13:43.936699-05:00,PE-CONSUCODE-519,20143166717,PE-RUC,MUNICIPALIDAD PROVINCIAL DE CANGALLO
ocds-dgv273-seacev3-1188945,ocds-dgv273-seacev3-1188945-2026-03-25T10:13:43.893028-05:00,PE-CONSUCODE-49,20406325815,PE-RUC,GOBIERNO REGIONAL DE PUNO SEDE CENTRAL
ocds-dgv273-seacev3-2026-654-1,ocds-dgv273-seacev3-2026-654-1-2026-03-25T10:13:43.731693-05:00,PE-CONSUCODE-654,20283914802,PE-RUC,MUNICIPALIDAD DISTRITAL DE CHOROS
ocds-dgv273-seacev3-1188527,ocds-dgv273-seacev3-1188527-2026-03-25T10:13:43.674657-05:00,PE-CONSUCODE-1752,20199932561,PE-RUC,MUNICIPALIDAD PROVINCIAL DE MOHO
ocds-dgv273-seacev3-1189134,ocds-dgv273-seacev3-1189134-2026-03-25T10:13:43.634933-05:00,PE-CONSUCODE-10438,20326144852,PE-RUC,GOBIERNO REGIONAL DE CAJAMARCA-EDUCACION CUTERVO
ocds-dgv273-seacev3-1186636,ocds-dgv273-seacev3-1186636-2026-03-25T10:13:43.495708-05:00,PE-CONSUCODE-2384,20100211034,PE-RUC,SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE AREQUIPA
ocds-dgv273-seacev3-1188380,ocds-dgv273-seacev3-1188380-2026-03-25T10:13:43.443923-05:00,PE-CONSUCODE-1191,20175639391,PE-RUC,MUNICIPALIDAD PROVINCIAL DE TRUJILLO
ocds-dgv273-seacev3-2026-200426-3,ocds-dgv273-seacev3-2026-200426-3-2026-03-25T10:13:43.427412-05:00,PE-CONSUCODE-200426,20456310959,PE-RUC,CORTE SUPERIOR DE JUSTICIA DE AREQUIPA
ocds-dgv273-seacev3-1186674,ocds-dgv273-seacev3-1186674-2026-03-25T10:13:42.892258-05:00,PE-CONSUCODE-907,20190345344,PE-RUC,MUNICIPALIDAD PROVINCIAL DE TAYACAJA - PAMPAS
ocds-dgv273-seacev3-2026-1253-4,ocds-dgv273-seacev3-2026-1253-4-2026-03-25T10:13:38.889141-05:00,PE-CONSUCODE-1253,20187052221,PE-RUC,MUNICIPALIDAD PROVINCIAL DE ASCOPE
ocds-dgv273-seacev3-1189413,ocds-dgv273-seacev3-1189413-2026-03-25T10:13:38.572657-05:00,PE-CONSUCODE-568,20227231115,PE-RUC,MUNICIPALIDAD DISTRITAL DE SANCOS
ocds-dgv273-seacev3-2026-807-1,ocds-dgv273-seacev3-2026-807-1-2026-03-25T10:13:38.557709-05:00,PE-CONSUCODE-807,20147419687,PE-RUC,MUNICIPALIDAD DISTRITAL DE COPORAQUE - ESPINAR
ocds-dgv273-seacev3-2026-10211-6,ocds-dgv273-seacev3-2026-10211-6-2026-03-25T10:13:38.122554-05:00,PE-CONSUCODE-10211,20170983816,PE-RUC,GOBIERNO REGIONAL DE LIMA - HOSPITAL DE APOYO REZOLA
ocds-dgv273-seacev3-2026-200367-7,ocds-dgv273-seacev3-2026-200367-7-2026-03-25T10:13:38.108420-05:00,PE-CONSUCODE-200367,20490338773,PE-RUC,GOBIERNO REGIONAL DE APURIMAC-GERENCIA SUBREGIONAL CHINCHEROS
ocds-dgv273-seacev3-1186545,ocds-dgv273-seacev3-1186545-2026-03-25T10:13:37.231156-05:00,PE-CONSUCODE-205330,20611127511,PE-RUC,HOSPITAL DE LIMA ESTE - VITARTE
