Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Licitación:ID de licitación,Entrega compilada:Licitación:Artículos que se adquirirán:ID,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificaciones adicionales:ID,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificaciones adicionales:Descripción,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificaciones adicionales:Esquema
ocds-dgv273-seacev3-1190743,ocds-dgv273-seacev3-1190743-2026-08-29T10:11:39.778050-05:00,1190743,21209831,25101507,Camiones ligeros o vehículos de utilidad deportiva,UNSPSC
ocds-dgv273-seacev3-1190743,ocds-dgv273-seacev3-1190743-2026-08-29T10:11:39.778050-05:00,1190743,21209830,25101601,Camiones volquete,UNSPSC
ocds-dgv273-seacev3-1189638,ocds-dgv273-seacev3-1189638-2026-08-29T10:11:30.015367-05:00,1189638,21206361,78101805,Servicio de alquiler de camión pipa y tráiler,UNSPSC
ocds-dgv273-seacev3-1194513,ocds-dgv273-seacev3-1194513-2026-08-29T10:11:29.977885-05:00,1194513,21219399,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1190460,ocds-dgv273-seacev3-1190460-2026-08-29T10:11:29.938751-05:00,1190460,21208958,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1186712,ocds-dgv273-seacev3-1186712-2026-08-29T10:11:29.457104-05:00,1186712,21197975,72141128,Servicio de remodelación  y/o construcción de plazas públicas,UNSPSC
ocds-dgv273-seacev3-2026-2386-9,ocds-dgv273-seacev3-2026-2386-9-2026-08-29T10:11:18.059313-05:00,1190711,21209602,41116105,Reactivos o soluciones químicos,UNSPSC
ocds-dgv273-seacev3-2026-1003048448-9,ocds-dgv273-seacev3-2026-1003048448-9-2026-08-29T10:11:17.958736-05:00,1190006,21207635,91111603,Servicios de cocina o preparación de comidas,UNSPSC
ocds-dgv273-seacev3-2026-2397-22,ocds-dgv273-seacev3-2026-2397-22-2026-08-29T10:11:17.836156-05:00,1188951,21204860,72152605,Servicios de montaje y reparación de techos,UNSPSC
ocds-dgv273-seacev3-1191481,ocds-dgv273-seacev3-1191481-2026-08-29T10:11:06.952469-05:00,1191481,21211504,22101502,Niveladoras,UNSPSC
ocds-dgv273-seacev3-1191481,ocds-dgv273-seacev3-1191481-2026-08-29T10:11:06.952469-05:00,1191481,21211509,22101522,Tractor sobre orugas,UNSPSC
ocds-dgv273-seacev3-1191481,ocds-dgv273-seacev3-1191481-2026-08-29T10:11:06.952469-05:00,1191481,21211481,22101526,Excavadoras sobre orugas,UNSPSC
ocds-dgv273-seacev3-1191481,ocds-dgv273-seacev3-1191481-2026-08-29T10:11:06.952469-05:00,1191481,21211479,22101528,Cargadores sobre ruedas,UNSPSC
ocds-dgv273-seacev3-1191481,ocds-dgv273-seacev3-1191481-2026-08-29T10:11:06.952469-05:00,1191481,21211477,22101602,Equipo de apisonamiento,UNSPSC
ocds-dgv273-seacev3-1191481,ocds-dgv273-seacev3-1191481-2026-08-29T10:11:06.952469-05:00,1191481,21211474,25101601,Camiones volquete,UNSPSC
ocds-dgv273-seacev3-1191481,ocds-dgv273-seacev3-1191481-2026-08-29T10:11:06.952469-05:00,1191481,21211496,25101610,Camiones cisternas,UNSPSC
ocds-dgv273-seacev3-1190339,ocds-dgv273-seacev3-1190339-2026-08-29T10:11:06.652538-05:00,1190339,21208647,51341599,Idursulfase,UNSPSC
ocds-dgv273-seacev3-2026-10196-4,ocds-dgv273-seacev3-2026-10196-4-2026-08-29T10:10:45.488584-05:00,1190285,21208559,84121806,Servicios de custodia de valores,UNSPSC
ocds-dgv273-seacev3-1189102,ocds-dgv273-seacev3-1189102-2026-08-29T10:10:45.470267-05:00,1189102,21205030,73181004,Servicios de fresado químico,UNSPSC
ocds-dgv273-seacev3-1189368,ocds-dgv273-seacev3-1189368-2026-08-29T10:10:45.153948-05:00,1189368,21205703,72141701,Servicio de arrendamiento o alquiler de maquinaria de construcción,UNSPSC
ocds-dgv273-seacev3-1193129,ocds-dgv273-seacev3-1193129-2026-08-29T10:10:45.072586-05:00,1193129,21215552,72141001,Servicios de construcción de pistas y carreteras nuevas,UNSPSC
ocds-dgv273-seacev3-1187398,ocds-dgv273-seacev3-1187398-2026-08-28T10:30:20.797825-05:00,1187398,21200999,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-1191417,ocds-dgv273-seacev3-1191417-2026-08-28T10:30:10.629921-05:00,1191417,21211369,72141121,Servicios de construcción de tuberías principales de agua,UNSPSC
ocds-dgv273-seacev3-1187684,ocds-dgv273-seacev3-1187684-2026-08-28T10:30:10.286368-05:00,1187684,21201518,72121101,Servicios de construcción de nuevos edificios comerciales y de oficinas,UNSPSC
ocds-dgv273-seacev3-1214260,ocds-dgv273-seacev3-1214260-2026-08-28T10:29:59.427589-05:00,1214260,21272874,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1211234,ocds-dgv273-seacev3-1211234-2026-08-28T10:29:59.263268-05:00,1211234,21265080,72121101,Servicios de construcción de nuevos edificios comerciales y de oficinas,UNSPSC
ocds-dgv273-seacev3-2026-1852-13,ocds-dgv273-seacev3-2026-1852-13-2026-08-28T10:29:47.510600-05:00,1189617,21206344,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-2026-1731-41,ocds-dgv273-seacev3-2026-1731-41-2026-08-28T10:29:12.353291-05:00,1186959,21200494,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-10-6,ocds-dgv273-seacev3-2026-10-6-2026-08-27T10:33:13.246702-05:00,1216292,21279620,72101511,Servicio de reparación o mantenimiento o instalación de aire acondicionado,UNSPSC
ocds-dgv273-seacev3-2026-274-1,ocds-dgv273-seacev3-2026-274-1-2026-08-27T10:33:12.987343-05:00,1191062,21210475,72151502,Servicios de instalación de sistemas de energía eléctrica,UNSPSC
ocds-dgv273-seacev3-1216442,ocds-dgv273-seacev3-1216442-2026-08-27T10:32:50.324239-05:00,1216442,21280030,90111501,Hoteles,UNSPSC
ocds-dgv273-seacev3-1188392,ocds-dgv273-seacev3-1188392-2026-08-27T10:32:38.500601-05:00,1188392,21203436,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1186244,ocds-dgv273-seacev3-1186244-2026-08-27T10:32:38.443933-05:00,1186244,21197627,80101601,Estudios de factibilidad o evaluación de ideas de proyectos,UNSPSC
ocds-dgv273-seacev3-2026-1903-16,ocds-dgv273-seacev3-2026-1903-16-2026-08-27T10:32:38.211112-05:00,1186769,21200357,72101507,Servicio de mantenimiento de edificios,UNSPSC
ocds-dgv273-seacev3-2026-10-14,ocds-dgv273-seacev3-2026-10-14-2026-08-27T10:32:16.049409-05:00,1216303,21279706,80141607,Gestión de eventos,UNSPSC
ocds-dgv273-seacev3-1216533,ocds-dgv273-seacev3-1216533-2026-08-27T10:32:15.973219-05:00,1216533,21280204,82101505,Publicidad en volantes o cupones,UNSPSC
ocds-dgv273-seacev3-2026-273-2,ocds-dgv273-seacev3-2026-273-2-2026-08-27T10:32:15.736245-05:00,1185375,21196838,72152707,Servicios de construcción de muros de retención,UNSPSC
ocds-dgv273-seacev3-1216413,ocds-dgv273-seacev3-1216413-2026-08-26T10:29:02.794166-05:00,1216413,21279906,56101504,Sillas,UNSPSC
ocds-dgv273-seacev3-1185264,ocds-dgv273-seacev3-1185264-2026-08-26T10:28:05.425222-05:00,1185264,21198601,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1186036,ocds-dgv273-seacev3-1186036-2026-08-26T10:28:05.408092-05:00,1186036,21197465,72141001,Servicios de construcción de pistas y carreteras nuevas,UNSPSC
ocds-dgv273-seacev3-2026-1852-1,ocds-dgv273-seacev3-2026-1852-1-2026-08-26T10:28:05.299620-05:00,1186686,21197966,93142001,Servicios de planificación de desarrollo urbano,UNSPSC
ocds-dgv273-seacev3-1191615,ocds-dgv273-seacev3-1191615-2026-08-24T10:04:50.874461-05:00,1191615,21211710,72141001,Servicios de construcción de pistas y carreteras nuevas,UNSPSC
ocds-dgv273-seacev3-1185831,ocds-dgv273-seacev3-1185831-2026-08-23T10:35:12.435409-05:00,1185831,21199418,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-2026-2344-32,ocds-dgv273-seacev3-2026-2344-32-2026-08-23T10:34:53.619366-05:00,1191439,21211370,84131502,Seguros de propietarios de viviendas o arrendatarios,UNSPSC
ocds-dgv273-seacev3-1238236,ocds-dgv273-seacev3-1238236-2026-08-23T10:34:15.772811-05:00,1238236,21341231,81101510,Ingeniería de carreteras,UNSPSC
ocds-dgv273-seacev3-1238238,ocds-dgv273-seacev3-1238238-2026-08-23T10:34:14.824501-05:00,1238238,21341244,81101510,Ingeniería de carreteras,UNSPSC
ocds-dgv273-seacev3-1225825,ocds-dgv273-seacev3-1225825-2026-08-23T10:33:40.155250-05:00,1225825,21308406,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-1219718,ocds-dgv273-seacev3-1219718-2026-08-23T10:33:40.009995-05:00,1219718,21290492,10151704,Semillas o plántulas de césped,UNSPSC
ocds-dgv273-seacev3-2026-488-3,ocds-dgv273-seacev3-2026-488-3-2026-08-22T10:45:01.420342-05:00,1188014,21202671,50221108,Grano de arroz,UNSPSC
ocds-dgv273-seacev3-1192018,ocds-dgv273-seacev3-1192018-2026-08-22T10:44:43.486273-05:00,1192018,21212683,25161503,Triciclos,UNSPSC
ocds-dgv273-seacev3-1191090,ocds-dgv273-seacev3-1191090-2026-08-22T10:44:21.950787-05:00,1191090,21210527,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-2026-1852-11,ocds-dgv273-seacev3-2026-1852-11-2026-08-22T10:44:21.889540-05:00,1191390,21211257,26131507,Centrales solares,UNSPSC
ocds-dgv273-seacev3-2026-10141-39,ocds-dgv273-seacev3-2026-10141-39-2026-08-22T10:44:03.123361-05:00,1189426,21205885,10171605,Mezclas Nitrógeno Fósforo Potasio,UNSPSC
ocds-dgv273-seacev3-2026-10141-39,ocds-dgv273-seacev3-2026-10141-39-2026-08-22T10:44:03.123361-05:00,1189426,21205884,10171605,Mezclas Nitrógeno Fósforo Potasio,UNSPSC
ocds-dgv273-seacev3-2026-10141-39,ocds-dgv273-seacev3-2026-10141-39-2026-08-22T10:44:03.123361-05:00,1189426,21205883,10171605,Mezclas Nitrógeno Fósforo Potasio,UNSPSC
ocds-dgv273-seacev3-2026-10141-39,ocds-dgv273-seacev3-2026-10141-39-2026-08-22T10:44:03.123361-05:00,1189426,21205882,10171605,Mezclas Nitrógeno Fósforo Potasio,UNSPSC
ocds-dgv273-seacev3-1189239,ocds-dgv273-seacev3-1189239-2026-08-22T10:44:02.907145-05:00,1189239,21205367,80101604,Administración o planificación de proyectos,UNSPSC
ocds-dgv273-seacev3-1185552,ocds-dgv273-seacev3-1185552-2026-08-22T10:44:02.587519-05:00,1185552,21201671,91111603,Servicios de cocina o preparación de comidas,UNSPSC
ocds-dgv273-seacev3-1185552,ocds-dgv273-seacev3-1185552-2026-08-22T10:44:02.587519-05:00,1185552,21196946,91111603,Servicios de cocina o preparación de comidas,UNSPSC
ocds-dgv273-seacev3-1187092,ocds-dgv273-seacev3-1187092-2026-08-22T10:44:02.553735-05:00,1187092,21198273,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1187092,ocds-dgv273-seacev3-1187092-2026-08-22T10:44:02.553735-05:00,1187092,21198272,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1189671,ocds-dgv273-seacev3-1189671-2026-08-22T10:43:44.018549-05:00,1189671,21206472,81101510,Ingeniería de carreteras,UNSPSC
ocds-dgv273-seacev3-1187443,ocds-dgv273-seacev3-1187443-2026-08-22T10:43:43.769958-05:00,1187443,21201221,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1191369,ocds-dgv273-seacev3-1191369-2026-08-22T10:43:24.444026-05:00,1191369,21211184,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1242607,ocds-dgv273-seacev3-1242607-2026-08-22T10:43:14.198030-05:00,1242607,21350749,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1185801,ocds-dgv273-seacev3-1185801-2026-08-22T10:42:45.087665-05:00,1185801,21199346,72121411,Servicio de construcción de centros para convenciones,UNSPSC
ocds-dgv273-seacev3-1219930,ocds-dgv273-seacev3-1219930-2026-08-21T10:30:54.988892-05:00,1219930,21291554,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1187933,ocds-dgv273-seacev3-1187933-2026-08-21T10:30:53.452810-05:00,1187933,21202043,72141001,Servicios de construcción de pistas y carreteras nuevas,UNSPSC
ocds-dgv273-seacev3-1187426,ocds-dgv273-seacev3-1187426-2026-08-21T10:30:53.423782-05:00,1187426,21201094,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1218706,ocds-dgv273-seacev3-1218706-2026-08-21T10:30:41.956519-05:00,1218706,21286627,72121103,Servicios de renovación y reparación de edificios comerciales y de oficinas,UNSPSC
ocds-dgv273-seacev3-2026-751-4,ocds-dgv273-seacev3-2026-751-4-2026-08-21T10:30:41.617994-05:00,1191697,21211888,30111505,Hormigón premezclado,UNSPSC
ocds-dgv273-seacev3-1191039,ocds-dgv273-seacev3-1191039-2026-08-21T10:30:41.423854-05:00,1191039,21210433,72121411,Servicio de construcción de centros para convenciones,UNSPSC
ocds-dgv273-seacev3-2026-200386-3,ocds-dgv273-seacev3-2026-200386-3-2026-08-21T10:30:18.900911-05:00,1191826,21212338,91111603,Servicios de cocina o preparación de comidas,UNSPSC
ocds-dgv273-seacev3-1187566,ocds-dgv273-seacev3-1187566-2026-08-21T10:30:18.139828-05:00,1187566,21201558,15101506,Gasolina o Petróleo,UNSPSC
ocds-dgv273-seacev3-2026-1903-14,ocds-dgv273-seacev3-2026-1903-14-2026-08-21T10:30:18.119628-05:00,1187455,21201056,72153202,Servicios de recubrimiento de estructuras metálicas,UNSPSC
ocds-dgv273-seacev3-2026-200462-2,ocds-dgv273-seacev3-2026-200462-2-2026-08-21T10:30:07.264154-05:00,1191764,21212137,91111601,Servicios de limpieza y mantenimiento,UNSPSC
ocds-dgv273-seacev3-2026-200462-2,ocds-dgv273-seacev3-2026-200462-2-2026-08-21T10:30:07.264154-05:00,1191764,21212272,91111601,Servicios de limpieza y mantenimiento,UNSPSC
ocds-dgv273-seacev3-2026-200462-2,ocds-dgv273-seacev3-2026-200462-2-2026-08-21T10:30:07.264154-05:00,1191764,21212271,91111601,Servicios de limpieza y mantenimiento,UNSPSC
ocds-dgv273-seacev3-2026-200462-2,ocds-dgv273-seacev3-2026-200462-2-2026-08-21T10:30:07.264154-05:00,1191764,21212270,91111601,Servicios de limpieza y mantenimiento,UNSPSC
ocds-dgv273-seacev3-2026-200462-2,ocds-dgv273-seacev3-2026-200462-2-2026-08-21T10:30:07.264154-05:00,1191764,21212269,91111601,Servicios de limpieza y mantenimiento,UNSPSC
ocds-dgv273-seacev3-1189301,ocds-dgv273-seacev3-1189301-2026-08-21T10:30:07.145212-05:00,1189301,21205521,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-1239896,ocds-dgv273-seacev3-1239896-2026-08-21T10:29:58.691247-05:00,1239896,21344756,72151502,Servicios de instalación de sistemas de energía eléctrica,UNSPSC
ocds-dgv273-seacev3-1191551,ocds-dgv273-seacev3-1191551-2026-08-21T10:29:55.219747-05:00,1191551,21211644,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1190023,ocds-dgv273-seacev3-1190023-2026-08-21T10:29:55.186309-05:00,1190023,21207896,72121408,Servicios de construcción de estadios,UNSPSC
ocds-dgv273-seacev3-2026-1229-2,ocds-dgv273-seacev3-2026-1229-2-2026-08-21T10:29:54.905930-05:00,1188783,21204365,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1188028,ocds-dgv273-seacev3-1188028-2026-08-21T10:29:54.883365-05:00,1188028,21204459,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1191594,ocds-dgv273-seacev3-1191594-2026-08-20T10:31:16.026857-05:00,1191594,21211718,30111505,Hormigón premezclado,UNSPSC
ocds-dgv273-seacev3-2026-1111-2,ocds-dgv273-seacev3-2026-1111-2-2026-08-20T10:30:53.882265-05:00,1186020,21197397,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-2026-161-3,ocds-dgv273-seacev3-2026-161-3-2026-08-20T10:30:42.494126-05:00,1187898,21202219,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-1192097,ocds-dgv273-seacev3-1192097-2026-08-20T10:30:32.472251-05:00,1192097,21213168,72151502,Servicios de instalación de sistemas de energía eléctrica,UNSPSC
ocds-dgv273-seacev3-1186432,ocds-dgv273-seacev3-1186432-2026-08-20T10:30:20.433903-05:00,1186432,21199980,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1237526,ocds-dgv273-seacev3-1237526-2026-08-20T10:30:14.001812-05:00,1237526,21339575,81101510,Ingeniería de carreteras,UNSPSC
ocds-dgv273-seacev3-1193518,ocds-dgv273-seacev3-1193518-2026-08-19T10:31:35.786119-05:00,1193518,21216573,72141701,Servicio de arrendamiento o alquiler de maquinaria de construcción,UNSPSC
ocds-dgv273-seacev3-1186152,ocds-dgv273-seacev3-1186152-2026-08-19T10:31:35.561092-05:00,1186152,21199644,72121403,Servicios de construcción de hospitales,UNSPSC
ocds-dgv273-seacev3-1189947,ocds-dgv273-seacev3-1189947-2026-08-19T10:31:23.679796-05:00,1189947,21207526,30121702,Geotextil,UNSPSC
ocds-dgv273-seacev3-2026-1733-3,ocds-dgv273-seacev3-2026-1733-3-2026-08-19T10:31:13.814494-05:00,1190580,21209393,72141121,Servicios de construcción de tuberías principales de agua,UNSPSC
ocds-dgv273-seacev3-1190473,ocds-dgv273-seacev3-1190473-2026-08-19T10:31:13.492976-05:00,1190473,21209035,81101515,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC
ocds-dgv273-seacev3-1186128,ocds-dgv273-seacev3-1186128-2026-08-19T10:31:13.021223-05:00,1186128,21199635,72141120,Servicios de construcción de líneas de alcantarillado,UNSPSC
ocds-dgv273-seacev3-2026-200-5,ocds-dgv273-seacev3-2026-200-5-2026-08-19T10:30:51.148458-05:00,1188031,21203035,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-1226518,ocds-dgv273-seacev3-1226518-2026-08-18T10:20:27.099105-05:00,1226518,21310227,72141001,Servicios de construcción de pistas y carreteras nuevas,UNSPSC
ocds-dgv273-seacev3-1187891,ocds-dgv273-seacev3-1187891-2026-08-16T10:08:08.284726-05:00,1187891,21202210,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1186550,ocds-dgv273-seacev3-1186550-2026-08-16T10:08:08.027528-05:00,1186550,21200204,30121601,Asfalto,UNSPSC
ocds-dgv273-seacev3-1187271,ocds-dgv273-seacev3-1187271-2026-08-16T10:07:58.076402-05:00,1187271,21198370,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1190703,ocds-dgv273-seacev3-1190703-2026-08-16T10:07:48.748430-05:00,1190703,21209782,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-2026-10466-22,ocds-dgv273-seacev3-2026-10466-22-2026-08-16T10:07:37.783045-05:00,1188959,21204697,92101501,Servicios de vigilancia,UNSPSC
ocds-dgv273-seacev3-2026-10461-21,ocds-dgv273-seacev3-2026-10461-21-2026-08-15T10:17:27.331766-05:00,1191627,21211767,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1190500,ocds-dgv273-seacev3-1190500-2026-08-15T10:17:27.002513-05:00,1190500,21209089,78111808,Alquiler de vehículos,UNSPSC
ocds-dgv273-seacev3-1190500,ocds-dgv273-seacev3-1190500-2026-08-15T10:17:27.002513-05:00,1190500,21209088,78111808,Alquiler de vehículos,UNSPSC
ocds-dgv273-seacev3-1190500,ocds-dgv273-seacev3-1190500-2026-08-15T10:17:27.002513-05:00,1190500,21209087,78111808,Alquiler de vehículos,UNSPSC
ocds-dgv273-seacev3-1190500,ocds-dgv273-seacev3-1190500-2026-08-15T10:17:27.002513-05:00,1190500,21209086,78111808,Alquiler de vehículos,UNSPSC
ocds-dgv273-seacev3-1190500,ocds-dgv273-seacev3-1190500-2026-08-15T10:17:27.002513-05:00,1190500,21209044,78111808,Alquiler de vehículos,UNSPSC
ocds-dgv273-seacev3-1190500,ocds-dgv273-seacev3-1190500-2026-08-15T10:17:27.002513-05:00,1190500,21209045,78111812,Arrendamiento vehicular de combis o minicombus para pasajeros,UNSPSC
ocds-dgv273-seacev3-1187827,ocds-dgv273-seacev3-1187827-2026-08-15T10:17:15.748390-05:00,1187827,21202120,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-1186761,ocds-dgv273-seacev3-1186761-2026-08-15T10:17:03.790397-05:00,1186761,21200348,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1201030,ocds-dgv273-seacev3-1201030-2026-08-15T10:16:53.711380-05:00,1201030,21236692,81101510,Ingeniería de carreteras,UNSPSC
ocds-dgv273-seacev3-1187121,ocds-dgv273-seacev3-1187121-2026-08-15T10:16:52.690090-05:00,1187121,21200691,72141121,Servicios de construcción de tuberías principales de agua,UNSPSC
ocds-dgv273-seacev3-1214418,ocds-dgv273-seacev3-1214418-2026-08-14T10:33:24.490944-05:00,1214418,21273240,72141001,Servicios de construcción de pistas y carreteras nuevas,UNSPSC
ocds-dgv273-seacev3-1191314,ocds-dgv273-seacev3-1191314-2026-08-14T10:33:22.906131-05:00,1191314,21211017,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-1232040,ocds-dgv273-seacev3-1232040-2026-08-14T10:32:58.036607-05:00,1232040,21325078,81111811,Servicios de asistencia o soporte técnico,UNSPSC
ocds-dgv273-seacev3-2026-31-5,ocds-dgv273-seacev3-2026-31-5-2026-08-14T10:32:49.742297-05:00,1186413,21199972,91111601,Servicios de limpieza y mantenimiento,UNSPSC
ocds-dgv273-seacev3-1191498,ocds-dgv273-seacev3-1191498-2026-08-14T10:32:38.593869-05:00,1191498,21211490,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-2026-1834-4,ocds-dgv273-seacev3-2026-1834-4-2026-08-14T10:32:38.313327-05:00,1186275,21199826,50192109,"Papas fritas en hojuelas y al hilo, mix de bocaditos o galletas saladas",UNSPSC
ocds-dgv273-seacev3-2026-847-6,ocds-dgv273-seacev3-2026-847-6-2026-08-14T10:32:28.416386-05:00,1188067,21203072,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1187100,ocds-dgv273-seacev3-1187100-2026-08-14T10:32:16.066359-05:00,1187100,21200686,81101510,Ingeniería de carreteras,UNSPSC
ocds-dgv273-seacev3-2026-436-2,ocds-dgv273-seacev3-2026-436-2-2026-08-13T10:28:31.351327-05:00,1187783,21201854,72141106,Servicios de construcción de caminos de grava o tierra,UNSPSC
ocds-dgv273-seacev3-1237648,ocds-dgv273-seacev3-1237648-2026-08-13T10:28:25.236866-05:00,1237648,21339899,82101603,Publicidad en Internet,UNSPSC
ocds-dgv273-seacev3-1240349,ocds-dgv273-seacev3-1240349-2026-08-13T10:28:23.583414-05:00,1240349,21346036,72151302,Servicios de pintado comercial,UNSPSC
ocds-dgv273-seacev3-1189697,ocds-dgv273-seacev3-1189697-2026-08-13T10:28:20.809976-05:00,1189697,21206757,72151302,Servicios de pintado comercial,UNSPSC
ocds-dgv273-seacev3-1188938,ocds-dgv273-seacev3-1188938-2026-08-13T10:28:20.792797-05:00,1188938,21204836,72121403,Servicios de construcción de hospitales,UNSPSC
ocds-dgv273-seacev3-1189980,ocds-dgv273-seacev3-1189980-2026-08-13T10:28:09.978268-05:00,1189980,21207580,85161501,Mantenimiento o reparación de bienes de equipo médico,UNSPSC
ocds-dgv273-seacev3-2026-1530-5,ocds-dgv273-seacev3-2026-1530-5-2026-08-13T10:28:09.970062-05:00,1188309,21202898,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1218696,ocds-dgv273-seacev3-1218696-2026-08-13T10:28:00.139358-05:00,1218696,21286618,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1191351,ocds-dgv273-seacev3-1191351-2026-08-13T10:27:58.203209-05:00,1191351,21211686,73121606,Servicios de forjado de metales,UNSPSC
ocds-dgv273-seacev3-1186695,ocds-dgv273-seacev3-1186695-2026-08-13T10:27:57.729938-05:00,1186695,21197977,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-1834-3,ocds-dgv273-seacev3-2026-1834-3-2026-08-13T10:27:57.690342-05:00,1186281,21197663,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1191622,ocds-dgv273-seacev3-1191622-2026-08-13T10:27:47.386362-05:00,1191622,21211719,72111003,Servicios de reparación casas rodantes en el sitio,UNSPSC
ocds-dgv273-seacev3-1186148,ocds-dgv273-seacev3-1186148-2026-08-13T10:27:35.942064-05:00,1186148,21199640,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1186148,ocds-dgv273-seacev3-1186148-2026-08-13T10:27:35.942064-05:00,1186148,21199641,15101506,Gasolina o Petróleo,UNSPSC
ocds-dgv273-seacev3-1239873,ocds-dgv273-seacev3-1239873-2026-08-12T10:30:45.320032-05:00,1239873,21344776,72151502,Servicios de instalación de sistemas de energía eléctrica,UNSPSC
ocds-dgv273-seacev3-1186739,ocds-dgv273-seacev3-1186739-2026-08-12T10:30:37.921926-05:00,1186739,21197980,72141505,Servicios de movimientos de tierras,UNSPSC
ocds-dgv273-seacev3-1187739,ocds-dgv273-seacev3-1187739-2026-08-12T10:30:16.328583-05:00,1187739,21201741,78131603,Almacenamiento de muebles,UNSPSC
ocds-dgv273-seacev3-1189437,ocds-dgv273-seacev3-1189437-2026-08-12T10:30:04.973623-05:00,1189437,21205941,81141801,Análisis de riesgos o seguridad,UNSPSC
ocds-dgv273-seacev3-1205710,ocds-dgv273-seacev3-1205710-2026-08-12T10:30:04.928369-05:00,1205710,21250012,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-1188439,ocds-dgv273-seacev3-1188439-2026-08-12T10:30:04.554260-05:00,1188439,21203498,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-2026-2009-98,ocds-dgv273-seacev3-2026-2009-98-2026-08-12T10:29:43.580432-05:00,1187579,21201560,72141503,Servicios de remoción de rocas,UNSPSC
ocds-dgv273-seacev3-1187032,ocds-dgv273-seacev3-1187032-2026-08-10T10:05:32.106589-05:00,1187032,21200625,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-2026-200302-2,ocds-dgv273-seacev3-2026-200302-2-2026-08-07T10:22:33.571774-05:00,1188599,21204033,91111603,Servicios de cocina o preparación de comidas,UNSPSC
ocds-dgv273-seacev3-2026-1621-44,ocds-dgv273-seacev3-2026-1621-44-2026-08-07T10:22:33.379235-05:00,1187453,21201054,72141207,Servicios de construcción de puertos,UNSPSC
ocds-dgv273-seacev3-2026-1623-5,ocds-dgv273-seacev3-2026-1623-5-2026-08-07T10:22:33.362927-05:00,1187701,21201701,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
