Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Adjudicaciones:ID de Adjudicación,Entrega compilada:Adjudicaciones:Artículos Adjudicados:ID,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificaciones adicionales:ID,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificaciones adicionales:Descripción,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificaciones adicionales:Esquema
ocds-dgv273-seacev3-1185580,ocds-dgv273-seacev3-1185580-2026-04-17T10:28:25.848500-05:00,1185580-20606946008,21196957,76111505,Servicios de limpieza de telas y muebles,UNSPSC
ocds-dgv273-seacev3-1188792,ocds-dgv273-seacev3-1188792-2026-04-17T10:28:25.831730-05:00,1188792-1769241,21204416,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-2026-1678-1,ocds-dgv273-seacev3-2026-1678-1-2026-04-17T10:28:25.627000-05:00,1187456-20604193053,21201059,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1186140,ocds-dgv273-seacev3-1186140-2026-04-17T10:28:25.323478-05:00,1186140-20605511393,21197528,92101501,Servicios de vigilancia,UNSPSC
ocds-dgv273-seacev3-2026-374-52,ocds-dgv273-seacev3-2026-374-52-2026-04-17T10:28:20.292014-05:00,1190800-20509860981,21209882,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1190842,ocds-dgv273-seacev3-1190842-2026-04-17T10:28:09.238484-05:00,1190842-1770525,21210086,72121411,Servicio de construcción de centros para convenciones,UNSPSC
ocds-dgv273-seacev3-2026-1034-11,ocds-dgv273-seacev3-2026-1034-11-2026-04-17T10:28:03.314497-05:00,1186376-10405959971,21197765,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-2026-1392-1,ocds-dgv273-seacev3-2026-1392-1-2026-04-16T10:37:00.969163-05:00,1189379-10403506121,21205657,53102703,Uniformes de policía,UNSPSC
ocds-dgv273-seacev3-1191227,ocds-dgv273-seacev3-1191227-2026-04-16T10:37:00.908579-05:00,1191227-20611540800,21210793,30121702,Geotextil,UNSPSC
ocds-dgv273-seacev3-1191847,ocds-dgv273-seacev3-1191847-2026-04-16T10:36:59.025353-05:00,1191847-20100018625,21212223,51191602,Electrolitos de cloruro de sodio,UNSPSC
ocds-dgv273-seacev3-1195114,ocds-dgv273-seacev3-1195114-2026-04-16T10:36:58.635660-05:00,1195114-20517540341,21220924,50421827,Pallares secos,UNSPSC
ocds-dgv273-seacev3-2026-2601-6,ocds-dgv273-seacev3-2026-2601-6-2026-04-16T10:36:58.143057-05:00,1188750-20603335300,21204352,92101501,Servicios de vigilancia,UNSPSC
ocds-dgv273-seacev3-2026-10042-7,ocds-dgv273-seacev3-2026-10042-7-2026-04-16T10:36:57.356725-05:00,1189495-20511037001,21206034,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1187658,ocds-dgv273-seacev3-1187658-2026-04-16T10:36:55.847947-05:00,1187658-1769388,21201665,72121203,Servicios de construcción de silos y de edificaciones para servicio agrícola,UNSPSC
ocds-dgv273-seacev3-1187024,ocds-dgv273-seacev3-1187024-2026-04-16T10:36:55.747321-05:00,1187024-1767389,21198217,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-1186306,ocds-dgv273-seacev3-1186306-2026-04-16T10:36:55.050812-05:00,1186306-1765920,21199841,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-1196401,ocds-dgv273-seacev3-1196401-2026-04-16T10:36:50.723334-05:00,1196401-1771634,21223753,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-552-8,ocds-dgv273-seacev3-2026-552-8-2026-04-16T10:36:50.467925-05:00,1188395-20604990832,21203439,50121538,Pescado estable sin refrigerar,UNSPSC
ocds-dgv273-seacev3-2026-552-8,ocds-dgv273-seacev3-2026-552-8-2026-04-16T10:36:50.467925-05:00,1188395-20608368508,21203439,50121538,Pescado estable sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1191054,ocds-dgv273-seacev3-1191054-2026-04-16T10:36:50.451143-05:00,1191054-10418190847,21210463,81141807,Servicio de inspección de instalaciones sanitarias o alcantarillado,UNSPSC
ocds-dgv273-seacev3-1190862,ocds-dgv273-seacev3-1190862-2026-04-16T10:36:50.010335-05:00,1190862-20604847371,21210089,30102215,Plancha de plástico,UNSPSC
ocds-dgv273-seacev3-1192104,ocds-dgv273-seacev3-1192104-2026-04-16T10:36:44.456196-05:00,1192104-10310410271,21213409,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1191532,ocds-dgv273-seacev3-1191532-2026-04-16T10:36:38.511554-05:00,1191532-1770424,21211519,72141128,Servicio de remodelación  y/o construcción de plazas públicas,UNSPSC
ocds-dgv273-seacev3-1196045,ocds-dgv273-seacev3-1196045-2026-04-16T10:36:37.148939-05:00,1196045-10278450355,21222816,15101506,Gasolina o Petróleo,UNSPSC
ocds-dgv273-seacev3-1191629,ocds-dgv273-seacev3-1191629-2026-04-16T10:36:36.963715-05:00,1191629-20494105650,21211769,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-2026-488-2,ocds-dgv273-seacev3-2026-488-2-2026-04-16T10:36:33.995549-05:00,1191842-10293151887,21212216,42131608,Uniformes para el personal médico,UNSPSC
ocds-dgv273-seacev3-2026-200302-27,ocds-dgv273-seacev3-2026-200302-27-2026-04-16T10:36:33.867828-05:00,1189021-10419751826,21204946,91111603,Servicios de cocina o preparación de comidas,UNSPSC
ocds-dgv273-seacev3-1191965,ocds-dgv273-seacev3-1191965-2026-04-16T10:36:32.092304-05:00,1191965-10431305904,21212836,91111603,Servicios de cocina o preparación de comidas,UNSPSC
ocds-dgv273-seacev3-1188016,ocds-dgv273-seacev3-1188016-2026-04-16T10:36:31.314954-05:00,1188016-1769476,21202683,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-1187840,ocds-dgv273-seacev3-1187840-2026-04-16T10:36:30.829010-05:00,1187840-20517540341,21202146,50424501,Lentejas secas,UNSPSC
ocds-dgv273-seacev3-2026-1392-4,ocds-dgv273-seacev3-2026-1392-4-2026-04-16T10:36:26.687672-05:00,1189749-20606811510,21206592,50192109,"Papas fritas en hojuelas y al hilo, mix de bocaditos o galletas saladas",UNSPSC
ocds-dgv273-seacev3-2026-10184-8,ocds-dgv273-seacev3-2026-10184-8-2026-04-16T10:36:25.808843-05:00,1190116-10764318868,21207883,50111515,Pollo mínimamente procesado sin aditivos,UNSPSC
ocds-dgv273-seacev3-2026-10184-8,ocds-dgv273-seacev3-2026-10184-8-2026-04-16T10:36:25.808843-05:00,1190116-10764318868,21207884,50111513,Carne de res mínimamente procesada sin aditivos,UNSPSC
ocds-dgv273-seacev3-2026-10184-8,ocds-dgv273-seacev3-2026-10184-8-2026-04-16T10:36:25.808843-05:00,1190116-20609987309,21207882,50111513,Carne de res mínimamente procesada sin aditivos,UNSPSC
ocds-dgv273-seacev3-1190803,ocds-dgv273-seacev3-1190803-2026-04-16T10:36:25.296516-05:00,1190803-20522173933,21209884,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1190998,ocds-dgv273-seacev3-1190998-2026-04-16T10:36:24.116639-05:00,1190998-10470733549,21210345,91111603,Servicios de cocina o preparación de comidas,UNSPSC
ocds-dgv273-seacev3-1195767,ocds-dgv273-seacev3-1195767-2026-04-16T10:36:22.388453-05:00,1195767-20610707786,21222426,21101801,Aspersores,UNSPSC
ocds-dgv273-seacev3-1188070,ocds-dgv273-seacev3-1188070-2026-04-16T10:36:20.827209-05:00,1188070-10195433505,21203081,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-2026-1031-2,ocds-dgv273-seacev3-2026-1031-2-2026-04-16T10:36:20.580011-05:00,1189549-1769761,21206216,80101604,Administración o planificación de proyectos,UNSPSC
ocds-dgv273-seacev3-2026-422-13,ocds-dgv273-seacev3-2026-422-13-2026-04-16T10:36:18.781484-05:00,1187608-1770300,21201641,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-1188625,ocds-dgv273-seacev3-1188625-2026-04-16T10:36:18.747023-05:00,1188625-20511037001,21204084,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1188625,ocds-dgv273-seacev3-1188625-2026-04-16T10:36:18.747023-05:00,1188625-20412214618,21204084,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1186361,ocds-dgv273-seacev3-1186361-2026-04-16T10:36:18.450284-05:00,1186361-20606419318,21197735,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1191420,ocds-dgv273-seacev3-1191420-2026-04-16T10:36:06.369372-05:00,1191420-20511037001,21211310,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1189294,ocds-dgv273-seacev3-1189294-2026-04-16T10:36:06.275756-05:00,1189294-20606346639,21205542,92101501,Servicios de vigilancia,UNSPSC
ocds-dgv273-seacev3-2026-705-40,ocds-dgv273-seacev3-2026-705-40-2026-04-16T10:36:06.155772-05:00,1190619-10278450355,21209343,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-2026-705-40,ocds-dgv273-seacev3-2026-705-40-2026-04-16T10:36:06.155772-05:00,1190619-10278450355,21209342,15101506,Gasolina o Petróleo,UNSPSC
ocds-dgv273-seacev3-1189280,ocds-dgv273-seacev3-1189280-2026-04-16T10:36:02.201422-05:00,1189280-20613647008,21205455,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1189280,ocds-dgv273-seacev3-1189280-2026-04-16T10:36:02.201422-05:00,1189280-20613647008,21205456,15101506,Gasolina o Petróleo,UNSPSC
ocds-dgv273-seacev3-1187529,ocds-dgv273-seacev3-1187529-2026-04-16T10:36:00.321074-05:00,1187529-1768734,21201380,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-1186774,ocds-dgv273-seacev3-1186774-2026-04-16T10:36:00.235930-05:00,1186774-20504312403,21200366,42161632,Unidades de hemodiálisis,UNSPSC
ocds-dgv273-seacev3-2026-88-2,ocds-dgv273-seacev3-2026-88-2-2026-04-16T10:35:59.578677-05:00,1186591-1775536,21200224,24102402,Compactador estacionario para basura,UNSPSC
ocds-dgv273-seacev3-1190501,ocds-dgv273-seacev3-1190501-2026-04-16T10:35:54.691188-05:00,1190501-1770839,21209072,72141128,Servicio de remodelación  y/o construcción de plazas públicas,UNSPSC
ocds-dgv273-seacev3-2026-1031-10,ocds-dgv273-seacev3-2026-1031-10-2026-04-16T10:35:54.089874-05:00,1190783-20452349915,21209899,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-2026-845-2,ocds-dgv273-seacev3-2026-845-2-2026-04-16T10:35:53.854988-05:00,1189370-20532492051,21205719,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-2026-845-2,ocds-dgv273-seacev3-2026-845-2-2026-04-16T10:35:53.854988-05:00,1189370-20601397553,21205719,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1189504,ocds-dgv273-seacev3-1189504-2026-04-16T10:35:52.983894-05:00,1189504-20531072066,21206081,91111601,Servicios de limpieza y mantenimiento,UNSPSC
ocds-dgv273-seacev3-1190704,ocds-dgv273-seacev3-1190704-2026-04-16T10:35:52.717391-05:00,1190704-1770951,21209790,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1191362,ocds-dgv273-seacev3-1191362-2026-04-16T10:35:49.411156-05:00,1191362-20494883865,21211171,81101510,Ingeniería de carreteras,UNSPSC
ocds-dgv273-seacev3-2026-107-2,ocds-dgv273-seacev3-2026-107-2-2026-04-16T10:35:48.243145-05:00,1187900-10405858890,21202225,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-2026-107-2,ocds-dgv273-seacev3-2026-107-2-2026-04-16T10:35:48.243145-05:00,1187900-20487976360,21202225,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1187814,ocds-dgv273-seacev3-1187814-2026-04-16T10:35:47.972515-05:00,1187814-20601638658,21201956,50221108,Grano de arroz,UNSPSC
ocds-dgv273-seacev3-1191651,ocds-dgv273-seacev3-1191651-2026-04-16T10:35:42.250591-05:00,1191651-20612820172,21211781,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-2026-10466-26,ocds-dgv273-seacev3-2026-10466-26-2026-04-16T10:35:42.208272-05:00,1190751-20606381264,21209673,42161654,Dializadores para hemodiálisis con flujo paralelo,UNSPSC
ocds-dgv273-seacev3-2026-1526-9,ocds-dgv273-seacev3-2026-1526-9-2026-04-16T10:35:41.470899-05:00,1189248-20527589801,21205453,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-2026-10184-10,ocds-dgv273-seacev3-2026-10184-10-2026-04-16T10:35:40.751481-05:00,1190114-10764318868,21207875,50151513,Aceites comestibles vegetales o de plantas,UNSPSC
ocds-dgv273-seacev3-2026-10184-10,ocds-dgv273-seacev3-2026-10184-10-2026-04-16T10:35:40.751481-05:00,1190114-10764318868,21207876,50221108,Grano de arroz,UNSPSC
ocds-dgv273-seacev3-2026-10184-10,ocds-dgv273-seacev3-2026-10184-10-2026-04-16T10:35:40.751481-05:00,1190114-20610009264,21207878,50161509,Azúcares naturales o productos edulcorantes,UNSPSC
ocds-dgv273-seacev3-2026-10184-10,ocds-dgv273-seacev3-2026-10184-10-2026-04-16T10:35:40.751481-05:00,1190114-20610009264,21207874,50192902,Fideos o pastas simples estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-2026-10184-10,ocds-dgv273-seacev3-2026-10184-10-2026-04-16T10:35:40.751481-05:00,1190114-20610009264,21207877,50221102,Harina de cereales,UNSPSC
ocds-dgv273-seacev3-1190894,ocds-dgv273-seacev3-1190894-2026-04-16T10:35:40.613583-05:00,1190894-1773422,21210203,72121508,Servicio de construcción de preparación de planta,UNSPSC
ocds-dgv273-seacev3-2026-798-3,ocds-dgv273-seacev3-2026-798-3-2026-04-16T10:35:37.646648-05:00,1191512-20527786461,21211544,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-2026-798-3,ocds-dgv273-seacev3-2026-798-3-2026-04-16T10:35:37.646648-05:00,1191512-20601801371,21211545,50221102,Harina de cereales,UNSPSC
ocds-dgv273-seacev3-1189699,ocds-dgv273-seacev3-1189699-2026-04-16T10:35:37.208287-05:00,1189699-20613107828,21206483,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1189699,ocds-dgv273-seacev3-1189699-2026-04-16T10:35:37.208287-05:00,1189699-10445770499,21206483,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-2026-49-113,ocds-dgv273-seacev3-2026-49-113-2026-04-16T10:35:36.181469-05:00,1188511-20601607051,21203731,30131602,Ladrillos de cerámica,UNSPSC
ocds-dgv273-seacev3-1188977,ocds-dgv273-seacev3-1188977-2026-04-16T10:35:36.166332-05:00,1188977-20511037001,21204750,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1188977,ocds-dgv273-seacev3-1188977-2026-04-16T10:35:36.166332-05:00,1188977-20600111150,21204750,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-2026-49-68,ocds-dgv273-seacev3-2026-49-68-2026-04-16T10:35:35.641906-05:00,1187983-20601982707,21202977,30111801,Agregado natural,UNSPSC
ocds-dgv273-seacev3-2026-1490-1,ocds-dgv273-seacev3-2026-1490-1-2026-04-16T10:35:30.290491-05:00,1191556-20450131891,21211641,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-2026-1490-1,ocds-dgv273-seacev3-2026-1490-1-2026-04-16T10:35:30.290491-05:00,1191556-20450131891,21211640,15101506,Gasolina o Petróleo,UNSPSC
ocds-dgv273-seacev3-2026-680-9,ocds-dgv273-seacev3-2026-680-9-2026-04-16T10:35:30.080471-05:00,1191503-1770549,21211505,72141121,Servicios de construcción de tuberías principales de agua,UNSPSC
ocds-dgv273-seacev3-1191985,ocds-dgv273-seacev3-1191985-2026-04-16T10:35:29.114281-05:00,1191985-20611580780,21212660,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1191985,ocds-dgv273-seacev3-1191985-2026-04-16T10:35:29.114281-05:00,1191985-20614663520,21212660,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-2026-1392-5,ocds-dgv273-seacev3-2026-1392-5-2026-04-16T10:35:28.302999-05:00,1189747-20606811510,21206589,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1191834,ocds-dgv273-seacev3-1191834-2026-04-16T10:35:27.486713-05:00,1191834-1773411,21212226,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-2026-1890-18,ocds-dgv273-seacev3-2026-1890-18-2026-04-16T10:35:26.720184-05:00,1188074-20600228502,21203096,91111603,Servicios de cocina o preparación de comidas,UNSPSC
ocds-dgv273-seacev3-2026-447-4,ocds-dgv273-seacev3-2026-447-4-2026-04-16T10:35:25.415073-05:00,1190689-10295825851,21209773,50221108,Grano de arroz,UNSPSC
ocds-dgv273-seacev3-1188689,ocds-dgv273-seacev3-1188689-2026-04-16T10:35:23.945513-05:00,1188689-20600638760,21204196,72141701,Servicio de arrendamiento o alquiler de maquinaria de construcción,UNSPSC
ocds-dgv273-seacev3-1202216,ocds-dgv273-seacev3-1202216-2026-04-12T10:05:11.090106-05:00,1202216-1777669,21242046,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1191634,ocds-dgv273-seacev3-1191634-2026-04-12T10:05:08.671016-05:00,1191634-1770253,21211778,78131603,Almacenamiento de muebles,UNSPSC
ocds-dgv273-seacev3-2026-67-3,ocds-dgv273-seacev3-2026-67-3-2026-04-12T10:05:08.577694-05:00,1190093-20480498004,21208021,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1188705,ocds-dgv273-seacev3-1188705-2026-04-12T10:05:08.503002-05:00,1188705-20601230691,21204220,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1188224,ocds-dgv273-seacev3-1188224-2026-04-12T10:05:08.471063-05:00,1188224-10232615571,21202800,72154032,"Servicios de instalación y reparación de ventanas, puertas y paneles divisorios",UNSPSC
ocds-dgv273-seacev3-1199353,ocds-dgv273-seacev3-1199353-2026-04-12T10:05:06.598337-05:00,1199353-1776294,21231267,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1199393,ocds-dgv273-seacev3-1199393-2026-04-12T10:05:05.612020-05:00,1199393-20610850465,21231338,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1199342,ocds-dgv273-seacev3-1199342-2026-04-12T10:05:05.279810-05:00,1199342-1776394,21231196,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-191147-16,ocds-dgv273-seacev3-2026-191147-16-2026-04-12T10:05:05.135361-05:00,1189059-20605183434,21204945,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-2026-191147-16,ocds-dgv273-seacev3-2026-191147-16-2026-04-12T10:05:05.135361-05:00,1189059-20605183434,21204966,15101506,Gasolina o Petróleo,UNSPSC
ocds-dgv273-seacev3-1199394,ocds-dgv273-seacev3-1199394-2026-04-12T10:05:03.660072-05:00,1199394-1776301,21231341,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1190567,ocds-dgv273-seacev3-1190567-2026-04-12T10:05:02.451781-05:00,1190567-1770585,21209305,72121203,Servicios de construcción de silos y de edificaciones para servicio agrícola,UNSPSC
ocds-dgv273-seacev3-1190567,ocds-dgv273-seacev3-1190567-2026-04-12T10:05:02.451781-05:00,1190567-20559561976,21209304,72121203,Servicios de construcción de silos y de edificaciones para servicio agrícola,UNSPSC
ocds-dgv273-seacev3-1199365,ocds-dgv273-seacev3-1199365-2026-04-12T10:05:01.800006-05:00,1199365-20612295558,21231280,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-1209-5,ocds-dgv273-seacev3-2026-1209-5-2026-04-12T10:05:01.151098-05:00,1190900-1770460,21210176,72151502,Servicios de instalación de sistemas de energía eléctrica,UNSPSC
ocds-dgv273-seacev3-2026-1003048448-3,ocds-dgv273-seacev3-2026-1003048448-3-2026-04-12T10:05:00.484866-05:00,1192083-20601978700,21213138,92101501,Servicios de vigilancia,UNSPSC
ocds-dgv273-seacev3-1188191,ocds-dgv273-seacev3-1188191-2026-04-12T10:04:59.860978-05:00,1188191-1768755,21202794,72121505,Servicios de construcción de plantas para tratamiento de aguas residuales y aguas servidas,UNSPSC
ocds-dgv273-seacev3-1191707,ocds-dgv273-seacev3-1191707-2026-04-12T10:04:56.831971-05:00,1191707-20606558440,21211875,78131603,Almacenamiento de muebles,UNSPSC
ocds-dgv273-seacev3-1186299,ocds-dgv273-seacev3-1186299-2026-04-12T10:04:52.024987-05:00,1186299-10079637900,21197668,81101515,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC
ocds-dgv273-seacev3-1191535,ocds-dgv273-seacev3-1191535-2026-04-12T10:04:47.707924-05:00,1191535-20601500214,21211608,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1191600,ocds-dgv273-seacev3-1191600-2026-04-12T10:04:47.629881-05:00,1191600-1770314,21211750,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1191632,ocds-dgv273-seacev3-1191632-2026-04-12T10:04:47.613254-05:00,1191632-20608831542,21211776,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-2026-1003085139-1,ocds-dgv273-seacev3-2026-1003085139-1-2026-04-12T10:04:47.357065-05:00,1189394-1769307,21205700,78111808,Alquiler de vehículos,UNSPSC
ocds-dgv273-seacev3-1188460,ocds-dgv273-seacev3-1188460-2026-04-12T10:04:45.900404-05:00,1188460-20523476379,21203673,72141001,Servicios de construcción de pistas y carreteras nuevas,UNSPSC
ocds-dgv273-seacev3-1188964,ocds-dgv273-seacev3-1188964-2026-04-12T10:04:45.257609-05:00,1188964-20601447623,21204843,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1191813,ocds-dgv273-seacev3-1191813-2026-04-12T10:04:45.127766-05:00,1191813-20600628144,21212199,86101808,Desarrollo de fuerza de trabajo del sector público,UNSPSC
ocds-dgv273-seacev3-1192544,ocds-dgv273-seacev3-1192544-2026-04-12T10:04:43.254070-05:00,1192544-20504312403,21214020,42161613,Filtros dializadores de colodión para hemodiálisis,UNSPSC
ocds-dgv273-seacev3-1192544,ocds-dgv273-seacev3-1192544-2026-04-12T10:04:43.254070-05:00,1192544-20504312403,21214021,42161608,Soluciones de dializados para hemodiálisis,UNSPSC
ocds-dgv273-seacev3-1188010,ocds-dgv273-seacev3-1188010-2026-04-12T10:04:42.143791-05:00,1188010-1766925,21202663,15101506,Gasolina o Petróleo,UNSPSC
ocds-dgv273-seacev3-1188010,ocds-dgv273-seacev3-1188010-2026-04-12T10:04:42.143791-05:00,1188010-1766925,21202664,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1188156,ocds-dgv273-seacev3-1188156-2026-04-12T10:04:42.127520-05:00,1188156-1768781,21202761,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1186742,ocds-dgv273-seacev3-1186742-2026-04-12T10:04:42.075309-05:00,1186742-1767588,21197983,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-1186136,ocds-dgv273-seacev3-1186136-2026-04-12T10:04:41.882885-05:00,1186136-10106595807,21197531,81101510,Ingeniería de carreteras,UNSPSC
ocds-dgv273-seacev3-1199432,ocds-dgv273-seacev3-1199432-2026-04-12T10:04:38.193021-05:00,1199432-10409302225,21231418,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1199343,ocds-dgv273-seacev3-1199343-2026-04-12T10:04:37.121048-05:00,1199343-10409302225,21231197,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1199355,ocds-dgv273-seacev3-1199355-2026-04-12T10:04:36.935725-05:00,1199355-20610850465,21231277,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1199397,ocds-dgv273-seacev3-1199397-2026-04-12T10:04:36.219363-05:00,1199397-20604333335,21231343,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1199387,ocds-dgv273-seacev3-1199387-2026-04-12T10:04:35.876259-05:00,1199387-1776384,21231315,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1199409,ocds-dgv273-seacev3-1199409-2026-04-12T10:04:33.738866-05:00,1199409-10409302225,21231581,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1191592,ocds-dgv273-seacev3-1191592-2026-04-12T10:04:33.261699-05:00,1191592-20608831542,21211711,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-2026-822-9,ocds-dgv273-seacev3-2026-822-9-2026-04-12T10:04:32.495068-05:00,1188719-20534474572,21204203,72141701,Servicio de arrendamiento o alquiler de maquinaria de construcción,UNSPSC
ocds-dgv273-seacev3-1191685,ocds-dgv273-seacev3-1191685-2026-04-12T10:04:32.229692-05:00,1191685-1769140,21211834,72141106,Servicios de construcción de caminos de grava o tierra,UNSPSC
ocds-dgv273-seacev3-1193374,ocds-dgv273-seacev3-1193374-2026-04-11T10:15:11.235490-05:00,1193374-10440121042,21216381,81151604,Levantamiento del terreno,UNSPSC
ocds-dgv273-seacev3-2026-200199-4,ocds-dgv273-seacev3-2026-200199-4-2026-04-11T10:15:11.086491-05:00,1190856-20553755264,21210085,72151502,Servicios de instalación de sistemas de energía eléctrica,UNSPSC
ocds-dgv273-seacev3-1189331,ocds-dgv273-seacev3-1189331-2026-04-11T10:15:07.918131-05:00,1189331-20494663075,21205627,50192703,Comidas combinadas estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1189190,ocds-dgv273-seacev3-1189190-2026-04-11T10:15:05.402076-05:00,1189190-20546838804,21205197,78141501,Servicios de expedición de carga,UNSPSC
ocds-dgv273-seacev3-1186800,ocds-dgv273-seacev3-1186800-2026-04-11T10:15:04.931160-05:00,1186800-20602794661,21198016,78101802,Servicios de transporte regional o nacional en camión,UNSPSC
ocds-dgv273-seacev3-1186363,ocds-dgv273-seacev3-1186363-2026-04-11T10:15:04.665457-05:00,1186363-1763875,21199909,72141107,Servicios de construcción y reparación de puentes,UNSPSC
ocds-dgv273-seacev3-1189172,ocds-dgv273-seacev3-1189172-2026-04-11T10:15:00.465426-05:00,1189172-20608988816,21205419,81101505,Ingeniería estructural,UNSPSC
ocds-dgv273-seacev3-1189004,ocds-dgv273-seacev3-1189004-2026-04-11T10:14:59.652918-05:00,1189004-20336260702,21204885,81112001,Servicio de procesamiento de datos en línea,UNSPSC
ocds-dgv273-seacev3-2026-10475-3,ocds-dgv273-seacev3-2026-10475-3-2026-04-11T10:14:59.576697-05:00,1190328-20534912600,21208830,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-2026-231729-4,ocds-dgv273-seacev3-2026-231729-4-2026-04-11T10:14:59.052908-05:00,1193474-10416676335,21216551,80101507,Servicios de consultoría de informática,UNSPSC
