Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Contratos:ID del Contrato,Entrega compilada:Contratos:Artículos Contratados:ID,Entrega compilada:Contratos:Artículos Contratados:Clasificaciones adicionales:ID,Entrega compilada:Contratos:Artículos Contratados:Clasificaciones adicionales:Descripción,Entrega compilada:Contratos:Artículos Contratados:Clasificaciones adicionales:Esquema
ocds-dgv273-seacev3-2026-1917-1,ocds-dgv273-seacev3-2026-1917-1-2026-04-23T10:37:01.871450-05:00,2387931,21201933,78102203,"Servicios de envío, recojo o entrega de correspondencia",UNSPSC
ocds-dgv273-seacev3-1186917,ocds-dgv273-seacev3-1186917-2026-04-23T10:37:01.821592-05:00,2387891,21198130,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-2026-1060-5,ocds-dgv273-seacev3-2026-1060-5-2026-04-23T10:37:01.723173-05:00,2387818,21201219,72141128,Servicio de remodelación  y/o construcción de plazas públicas,UNSPSC
ocds-dgv273-seacev3-1189928,ocds-dgv273-seacev3-1189928-2026-04-23T10:37:00.394932-05:00,2387689,21207495,41116205,Kits de ensayos rápidos,UNSPSC
ocds-dgv273-seacev3-2026-10154-2,ocds-dgv273-seacev3-2026-10154-2-2026-04-23T10:36:59.529308-05:00,2387769,21209701,91111603,Servicios de cocina o preparación de comidas,UNSPSC
ocds-dgv273-seacev3-2026-973-1,ocds-dgv273-seacev3-2026-973-1-2026-04-23T10:36:59.435141-05:00,2387716,21205925,50192109,"Papas fritas en hojuelas y al hilo, mix de bocaditos o galletas saladas",UNSPSC
ocds-dgv273-seacev3-2026-973-1,ocds-dgv273-seacev3-2026-973-1-2026-04-23T10:36:59.435141-05:00,2387716,21205924,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-2026-1621-16,ocds-dgv273-seacev3-2026-1621-16-2026-04-23T10:36:58.013917-05:00,2387872,21210847,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-2026-10045-13,ocds-dgv273-seacev3-2026-10045-13-2026-04-23T10:36:56.034253-05:00,2387783,21207978,50111515,Pollo mínimamente procesado sin aditivos,UNSPSC
ocds-dgv273-seacev3-1191865,ocds-dgv273-seacev3-1191865-2026-04-23T10:36:55.925384-05:00,2387851,21212387,72154013,Servicios de construcción de cercos,UNSPSC
ocds-dgv273-seacev3-2026-200302-8,ocds-dgv273-seacev3-2026-200302-8-2026-04-23T10:36:54.634346-05:00,2387954,21207645,91111603,Servicios de cocina o preparación de comidas,UNSPSC
ocds-dgv273-seacev3-2026-1162-2,ocds-dgv273-seacev3-2026-1162-2-2026-04-23T10:36:45.655839-05:00,2387744,21210082,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1188813,ocds-dgv273-seacev3-1188813-2026-04-23T10:36:45.415854-05:00,2387927,21204511,72153103,Servicios de construcción de patios de recreo e instalación de equipos,UNSPSC
ocds-dgv273-seacev3-2026-1485-6,ocds-dgv273-seacev3-2026-1485-6-2026-04-23T10:36:44.460156-05:00,2387745,21203786,15101506,Gasolina o Petróleo,UNSPSC
ocds-dgv273-seacev3-1188172,ocds-dgv273-seacev3-1188172-2026-04-23T10:36:36.045509-05:00,2387910,21202779,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-2026-1908-37,ocds-dgv273-seacev3-2026-1908-37-2026-04-23T10:36:35.406199-05:00,2387775,21204418,84131502,Seguros de propietarios de viviendas o arrendatarios,UNSPSC
ocds-dgv273-seacev3-2026-1039-2,ocds-dgv273-seacev3-2026-1039-2-2026-04-23T10:36:31.155882-05:00,2387943,21201182,22101526,Excavadoras sobre orugas,UNSPSC
ocds-dgv273-seacev3-1192076,ocds-dgv273-seacev3-1192076-2026-04-23T10:36:27.128717-05:00,2387730,21212822,30102403,Varillas de hierro,UNSPSC
ocds-dgv273-seacev3-1191381,ocds-dgv273-seacev3-1191381-2026-04-23T10:36:24.701274-05:00,2387859,21211214,30131602,Ladrillos de cerámica,UNSPSC
ocds-dgv273-seacev3-2026-1077-1,ocds-dgv273-seacev3-2026-1077-1-2026-04-23T10:36:20.886927-05:00,2380424,21197893,81101509,Ingeniería de aeropuertos,UNSPSC
ocds-dgv273-seacev3-2026-1598-2,ocds-dgv273-seacev3-2026-1598-2-2026-04-23T10:36:20.368007-05:00,2387824,21197957,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-2026-822-7,ocds-dgv273-seacev3-2026-822-7-2026-04-23T10:36:14.207710-05:00,2387956,21206016,40141739,Cubiertas de drenaje,UNSPSC
ocds-dgv273-seacev3-1190651,ocds-dgv273-seacev3-1190651-2026-04-23T10:36:10.203946-05:00,2387913,21209722,49141504,Instrumentos o accesorios para buceo,UNSPSC
ocds-dgv273-seacev3-1186594,ocds-dgv273-seacev3-1186594-2026-04-23T10:36:09.341851-05:00,2387834,21200228,78111808,Alquiler de vehículos,UNSPSC
ocds-dgv273-seacev3-2026-1485-5,ocds-dgv273-seacev3-2026-1485-5-2026-04-23T10:36:08.871416-05:00,2387724,21201158,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1190747,ocds-dgv273-seacev3-1190747-2026-04-23T10:36:04.677737-05:00,2387763,21209665,26111601,Generadores diesel,UNSPSC
ocds-dgv273-seacev3-1189388,ocds-dgv273-seacev3-1189388-2026-04-23T10:36:04.336116-05:00,2382008,21205711,42131608,Uniformes para el personal médico,UNSPSC
ocds-dgv273-seacev3-1189808,ocds-dgv273-seacev3-1189808-2026-04-23T10:35:59.923568-05:00,2387729,21206692,72121008,Servicios de construcción y remodelación de almacenes,UNSPSC
ocds-dgv273-seacev3-1191217,ocds-dgv273-seacev3-1191217-2026-04-23T10:35:59.251931-05:00,2387800,21210753,50181901,Pan fresco,UNSPSC
ocds-dgv273-seacev3-1190078,ocds-dgv273-seacev3-1190078-2026-04-23T10:35:51.429958-05:00,2387935,21207982,82151504,Servicios de escultores,UNSPSC
ocds-dgv273-seacev3-2026-1162-3,ocds-dgv273-seacev3-2026-1162-3-2026-04-23T10:35:51.287948-05:00,2387768,21209883,50192109,"Papas fritas en hojuelas y al hilo, mix de bocaditos o galletas saladas",UNSPSC
ocds-dgv273-seacev3-1189335,ocds-dgv273-seacev3-1189335-2026-04-23T10:35:49.229749-05:00,2387844,21205631,92101501,Servicios de vigilancia,UNSPSC
ocds-dgv273-seacev3-2026-1160-1,ocds-dgv273-seacev3-2026-1160-1-2026-04-23T10:35:48.758029-05:00,2387976,21212923,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1190934,ocds-dgv273-seacev3-1190934-2026-04-23T10:35:47.344846-05:00,2387707,21210222,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1206445,ocds-dgv273-seacev3-1206445-2026-04-22T10:36:00.530444-05:00,2387602,21251667,81161501,Servicio de administración de aplicaciones de software,UNSPSC
ocds-dgv273-seacev3-1206541,ocds-dgv273-seacev3-1206541-2026-04-22T10:35:58.541351-05:00,2387628,21251751,81111819,Servicios de aseguramiento de calidad,UNSPSC
ocds-dgv273-seacev3-1191613,ocds-dgv273-seacev3-1191613-2026-04-22T10:35:57.642987-05:00,2386687,21211732,51101511,Amoxicilina,UNSPSC
ocds-dgv273-seacev3-1191613,ocds-dgv273-seacev3-1191613-2026-04-22T10:35:57.642987-05:00,2387341,21211733,51171909,Omeprazol,UNSPSC
ocds-dgv273-seacev3-1191613,ocds-dgv273-seacev3-1191613-2026-04-22T10:35:57.642987-05:00,2387585,21211734,51181713,Prednisona,UNSPSC
ocds-dgv273-seacev3-1189514,ocds-dgv273-seacev3-1189514-2026-04-22T10:35:56.304200-05:00,2387510,21206095,26101515,Motor fuera de borda a gasolina,UNSPSC
ocds-dgv273-seacev3-2026-27-28,ocds-dgv273-seacev3-2026-27-28-2026-04-22T10:35:52.842517-05:00,2387631,21206474,83111603,Servicios de telefonía móvil,UNSPSC
ocds-dgv273-seacev3-2026-1926-9,ocds-dgv273-seacev3-2026-1926-9-2026-04-22T10:35:51.381759-05:00,2387521,21203949,81111805,Mantenimiento o soporte de sistemas propietarios o con licencia,UNSPSC
ocds-dgv273-seacev3-2026-216-1,ocds-dgv273-seacev3-2026-216-1-2026-04-22T10:35:51.183864-05:00,2387594,21203079,55101502,Guías,UNSPSC
ocds-dgv273-seacev3-1190293,ocds-dgv273-seacev3-1190293-2026-04-22T10:35:45.491802-05:00,2387652,21208795,10121507,Alimentación compuesta,UNSPSC
ocds-dgv273-seacev3-1189283,ocds-dgv273-seacev3-1189283-2026-04-22T10:35:43.098592-05:00,2387374,21205517,72121102,Servicios de construcción de edificios comerciales y de oficinas prefabricadas,UNSPSC
ocds-dgv273-seacev3-1186826,ocds-dgv273-seacev3-1186826-2026-04-22T10:35:40.912824-05:00,2387556,21198054,50192109,"Papas fritas en hojuelas y al hilo, mix de bocaditos o galletas saladas",UNSPSC
ocds-dgv273-seacev3-2026-119558-7,ocds-dgv273-seacev3-2026-119558-7-2026-04-22T10:35:40.797824-05:00,2380833,21198296,85101503,Servicio para administrar consultorios médicos,UNSPSC
ocds-dgv273-seacev3-2026-1926-25,ocds-dgv273-seacev3-2026-1926-25-2026-04-22T10:35:36.736590-05:00,2387548,21210506,81112002,Servicios de preparación o procesamiento de datos,UNSPSC
ocds-dgv273-seacev3-2026-1585-8,ocds-dgv273-seacev3-2026-1585-8-2026-04-22T10:35:36.483778-05:00,2387626,21210056,72141001,Servicios de construcción de pistas y carreteras nuevas,UNSPSC
ocds-dgv273-seacev3-2026-10404-4,ocds-dgv273-seacev3-2026-10404-4-2026-04-22T10:35:35.141788-05:00,2387564,21206257,72153606,Servicio de instalación o reconfiguración de muebles de oficina,UNSPSC
ocds-dgv273-seacev3-2026-1279-1,ocds-dgv273-seacev3-2026-1279-1-2026-04-22T10:35:35.086060-05:00,2384630,21207544,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1190171,ocds-dgv273-seacev3-1190171-2026-04-22T10:35:33.325393-05:00,2387675,21208228,72121203,Servicios de construcción de silos y de edificaciones para servicio agrícola,UNSPSC
ocds-dgv273-seacev3-1190324,ocds-dgv273-seacev3-1190324-2026-04-22T10:35:32.836853-05:00,2387518,21208826,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-2026-942-1,ocds-dgv273-seacev3-2026-942-1-2026-04-22T10:35:32.303652-05:00,2387438,21205007,50192109,"Papas fritas en hojuelas y al hilo, mix de bocaditos o galletas saladas",UNSPSC
ocds-dgv273-seacev3-2026-396-2,ocds-dgv273-seacev3-2026-396-2-2026-04-22T10:35:31.235181-05:00,2387396,21204363,50221102,Harina de cereales,UNSPSC
ocds-dgv273-seacev3-1195968,ocds-dgv273-seacev3-1195968-2026-04-22T10:35:30.818997-05:00,2387533,21222728,81101510,Ingeniería de carreteras,UNSPSC
ocds-dgv273-seacev3-1191689,ocds-dgv273-seacev3-1191689-2026-04-22T10:35:30.803927-05:00,2387362,21211823,14121901,Papel prensa estándar,UNSPSC
ocds-dgv273-seacev3-1190675,ocds-dgv273-seacev3-1190675-2026-04-22T10:35:30.748642-05:00,2387384,21209573,83101801,Suministro de energía eléctrica monofásica,UNSPSC
ocds-dgv273-seacev3-2026-742-57,ocds-dgv273-seacev3-2026-742-57-2026-04-22T10:35:30.146363-05:00,2387420,21199853,10151704,Semillas o plántulas de césped,UNSPSC
ocds-dgv273-seacev3-2026-10249-75,ocds-dgv273-seacev3-2026-10249-75-2026-04-22T10:35:26.200278-05:00,2387637,21212831,78101501,Transporte de carga aérea nacional,UNSPSC
ocds-dgv273-seacev3-2026-10141-34,ocds-dgv273-seacev3-2026-10141-34-2026-04-22T10:35:26.023450-05:00,2387418,21209663,10191509,Insecticidas,UNSPSC
ocds-dgv273-seacev3-2026-10141-34,ocds-dgv273-seacev3-2026-10141-34-2026-04-22T10:35:26.023450-05:00,2387418,21209664,10191509,Insecticidas,UNSPSC
ocds-dgv273-seacev3-1189422,ocds-dgv273-seacev3-1189422-2026-04-22T10:35:25.482368-05:00,2387416,21205831,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1190043,ocds-dgv273-seacev3-1190043-2026-04-22T10:35:24.697242-05:00,2387539,21207767,46182306,Correas o arneses de seguridad,UNSPSC
ocds-dgv273-seacev3-1193154,ocds-dgv273-seacev3-1193154-2026-04-22T10:35:22.026461-05:00,2387648,21215690,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-1188408,ocds-dgv273-seacev3-1188408-2026-04-22T10:35:21.937770-05:00,2387544,21203644,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1190947,ocds-dgv273-seacev3-1190947-2026-04-22T10:35:20.638647-05:00,2387447,21210297,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1187799,ocds-dgv273-seacev3-1187799-2026-04-22T10:35:19.258673-05:00,2387605,21201937,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-1186142,ocds-dgv273-seacev3-1186142-2026-04-22T10:35:19.219824-05:00,2387588,21197532,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-2026-10137-1,ocds-dgv273-seacev3-2026-10137-1-2026-04-22T10:35:13.042864-05:00,2387623,21210409,50111515,Pollo mínimamente procesado sin aditivos,UNSPSC
ocds-dgv273-seacev3-1197681,ocds-dgv273-seacev3-1197681-2026-04-22T10:35:10.076947-05:00,2387480,21226563,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1187964,ocds-dgv273-seacev3-1187964-2026-04-22T10:35:08.783720-05:00,2387406,21202972,81101505,Ingeniería estructural,UNSPSC
ocds-dgv273-seacev3-1190166,ocds-dgv273-seacev3-1190166-2026-04-22T10:35:03.798296-05:00,2387573,21208401,72152605,Servicios de montaje y reparación de techos,UNSPSC
ocds-dgv273-seacev3-1190698,ocds-dgv273-seacev3-1190698-2026-04-22T10:35:02.681828-05:00,2387472,21209793,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1190698,ocds-dgv273-seacev3-1190698-2026-04-22T10:35:02.681828-05:00,2382425,21209792,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-2026-1530-6,ocds-dgv273-seacev3-2026-1530-6-2026-04-22T10:34:53.208713-05:00,2387655,21203438,30102403,Varillas de hierro,UNSPSC
ocds-dgv273-seacev3-1191209,ocds-dgv273-seacev3-1191209-2026-04-22T10:34:51.074796-05:00,2387666,21210711,81101510,Ingeniería de carreteras,UNSPSC
ocds-dgv273-seacev3-1191159,ocds-dgv273-seacev3-1191159-2026-04-22T10:34:51.037655-05:00,2387595,21210653,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1190125,ocds-dgv273-seacev3-1190125-2026-04-19T10:08:39.830001-05:00,2387089,21207809,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-2026-1585-7,ocds-dgv273-seacev3-2026-1585-7-2026-04-19T10:08:39.755824-05:00,2387054,21210004,72141001,Servicios de construcción de pistas y carreteras nuevas,UNSPSC
ocds-dgv273-seacev3-1204930,ocds-dgv273-seacev3-1204930-2026-04-19T10:08:38.843322-05:00,2387263,21247869,86101807,Desarrollo de fuerza de trabajo del sector administrativo,UNSPSC
ocds-dgv273-seacev3-1202363,ocds-dgv273-seacev3-1202363-2026-04-19T10:08:38.188260-05:00,2387344,21242235,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1202363,ocds-dgv273-seacev3-1202363-2026-04-19T10:08:38.188260-05:00,2387344,21242236,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1202363,ocds-dgv273-seacev3-1202363-2026-04-19T10:08:38.188260-05:00,2387344,21242238,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1202363,ocds-dgv273-seacev3-1202363-2026-04-19T10:08:38.188260-05:00,2387344,21242239,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1205327,ocds-dgv273-seacev3-1205327-2026-04-19T10:08:37.372796-05:00,2387330,21248975,81151502,Servicios meteorológicos,UNSPSC
ocds-dgv273-seacev3-1188541,ocds-dgv273-seacev3-1188541-2026-04-19T10:08:35.445026-05:00,2387067,21204143,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1188541,ocds-dgv273-seacev3-1188541-2026-04-19T10:08:35.445026-05:00,2387067,21204144,50192109,"Papas fritas en hojuelas y al hilo, mix de bocaditos o galletas saladas",UNSPSC
ocds-dgv273-seacev3-1188582,ocds-dgv273-seacev3-1188582-2026-04-19T10:08:35.427371-05:00,2387335,21203961,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1188368,ocds-dgv273-seacev3-1188368-2026-04-19T10:08:35.337913-05:00,2381453,21203616,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1189971,ocds-dgv273-seacev3-1189971-2026-04-19T10:08:33.064726-05:00,2386567,21207540,72151502,Servicios de instalación de sistemas de energía eléctrica,UNSPSC
ocds-dgv273-seacev3-1189296,ocds-dgv273-seacev3-1189296-2026-04-19T10:08:32.751711-05:00,2387255,21205548,72152707,Servicios de construcción de muros de retención,UNSPSC
ocds-dgv273-seacev3-1190548,ocds-dgv273-seacev3-1190548-2026-04-19T10:08:31.402379-05:00,2387073,21209138,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1190131,ocds-dgv273-seacev3-1190131-2026-04-19T10:08:30.434733-05:00,2387083,21208054,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1188843,ocds-dgv273-seacev3-1188843-2026-04-19T10:08:30.197534-05:00,2387052,21204520,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-2026-47-5,ocds-dgv273-seacev3-2026-47-5-2026-04-19T10:08:28.964300-05:00,2387317,21208867,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1190208,ocds-dgv273-seacev3-1190208-2026-04-19T10:08:28.637826-05:00,2387128,21208470,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-1188764,ocds-dgv273-seacev3-1188764-2026-04-19T10:08:28.505927-05:00,2387051,21204356,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1188881,ocds-dgv273-seacev3-1188881-2026-04-19T10:08:27.956896-05:00,2387258,21204586,72121203,Servicios de construcción de silos y de edificaciones para servicio agrícola,UNSPSC
ocds-dgv273-seacev3-1188453,ocds-dgv273-seacev3-1188453-2026-04-19T10:08:27.176291-05:00,2381098,21203538,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1187384,ocds-dgv273-seacev3-1187384-2026-04-19T10:08:26.888639-05:00,2387190,21201169,72141107,Servicios de construcción y reparación de puentes,UNSPSC
ocds-dgv273-seacev3-2026-49-137,ocds-dgv273-seacev3-2026-49-137-2026-04-19T10:08:26.769485-05:00,2387113,21201868,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1190135,ocds-dgv273-seacev3-1190135-2026-04-19T10:08:22.662483-05:00,2387076,21207820,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1205282,ocds-dgv273-seacev3-1205282-2026-04-19T10:08:21.533024-05:00,2387322,21248911,77101705,Servicios de consultoría en economía ambiental,UNSPSC
ocds-dgv273-seacev3-2026-1209-3,ocds-dgv273-seacev3-2026-1209-3-2026-04-19T10:08:20.633408-05:00,2387211,21222507,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-1188660,ocds-dgv273-seacev3-1188660-2026-04-19T10:08:19.949015-05:00,2387046,21204153,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1191773,ocds-dgv273-seacev3-1191773-2026-04-19T10:08:19.569242-05:00,2387094,21212159,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1196516,ocds-dgv273-seacev3-1196516-2026-04-19T10:08:19.388694-05:00,2387077,21224007,72151501,Servicios de instalación de iluminación,UNSPSC
ocds-dgv273-seacev3-1190060,ocds-dgv273-seacev3-1190060-2026-04-19T10:08:18.450156-05:00,2387066,21207915,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-2026-847-9,ocds-dgv273-seacev3-2026-847-9-2026-04-19T10:08:16.681244-05:00,2387201,21202685,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1187210,ocds-dgv273-seacev3-1187210-2026-04-19T10:08:16.430423-05:00,2387105,21198346,72151702,Servicios de instalación de sistemas de televisión de circuito cerrado,UNSPSC
ocds-dgv273-seacev3-2026-10141-22,ocds-dgv273-seacev3-2026-10141-22-2026-04-19T10:08:14.166392-05:00,2387196,21207611,92101501,Servicios de vigilancia,UNSPSC
ocds-dgv273-seacev3-2026-1209-25,ocds-dgv273-seacev3-2026-1209-25-2026-04-19T10:08:13.308206-05:00,2387207,21205064,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-2026-191147-13,ocds-dgv273-seacev3-2026-191147-13-2026-04-19T10:08:12.627109-05:00,2387275,21211806,78111808,Alquiler de vehículos,UNSPSC
ocds-dgv273-seacev3-1188491,ocds-dgv273-seacev3-1188491-2026-04-19T10:08:12.026947-05:00,2387043,21203869,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1190134,ocds-dgv273-seacev3-1190134-2026-04-19T10:08:10.514987-05:00,2387082,21207817,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1188836,ocds-dgv273-seacev3-1188836-2026-04-19T10:08:10.202198-05:00,2387060,21204548,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1204983,ocds-dgv273-seacev3-1204983-2026-04-19T10:08:09.297993-05:00,2387247,21247953,86101807,Desarrollo de fuerza de trabajo del sector administrativo,UNSPSC
ocds-dgv273-seacev3-2026-102627-18,ocds-dgv273-seacev3-2026-102627-18-2026-04-19T10:08:08.762984-05:00,2387252,21202801,78181507,Reparación y mantenimiento de camión ligero automotriz,UNSPSC
ocds-dgv273-seacev3-1190292,ocds-dgv273-seacev3-1190292-2026-04-19T10:08:04.170140-05:00,2387171,21208792,31162503,Puntales,UNSPSC
ocds-dgv273-seacev3-1205375,ocds-dgv273-seacev3-1205375-2026-04-19T10:08:03.973020-05:00,2387334,21249069,81151502,Servicios meteorológicos,UNSPSC
ocds-dgv273-seacev3-1190018,ocds-dgv273-seacev3-1190018-2026-04-19T10:08:03.941600-05:00,2387063,21207663,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1189287,ocds-dgv273-seacev3-1189287-2026-04-19T10:08:02.894202-05:00,2387124,21205539,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-1188911,ocds-dgv273-seacev3-1188911-2026-04-19T10:07:59.548460-05:00,2387062,21204676,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-2026-1160-7,ocds-dgv273-seacev3-2026-1160-7-2026-04-19T10:07:57.598390-05:00,2384555,21203135,83121703,Servicios relacionados con Internet,UNSPSC
ocds-dgv273-seacev3-1189068,ocds-dgv273-seacev3-1189068-2026-04-18T10:19:58.890736-05:00,2386871,21204979,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1190943,ocds-dgv273-seacev3-1190943-2026-04-18T10:19:57.285767-05:00,2386956,21210271,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1190662,ocds-dgv273-seacev3-1190662-2026-04-18T10:19:56.528432-05:00,2386942,21209517,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1189151,ocds-dgv273-seacev3-1189151-2026-04-18T10:19:55.505218-05:00,2386899,21205129,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1188712,ocds-dgv273-seacev3-1188712-2026-04-18T10:19:52.987988-05:00,2386878,21204252,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-2026-1593-27,ocds-dgv273-seacev3-2026-1593-27-2026-04-18T10:19:51.966375-05:00,2386902,21201636,72141106,Servicios de construcción de caminos de grava o tierra,UNSPSC
ocds-dgv273-seacev3-2026-10398-5,ocds-dgv273-seacev3-2026-10398-5-2026-04-18T10:19:51.359373-05:00,2386695,21202139,91111603,Servicios de cocina o preparación de comidas,UNSPSC
ocds-dgv273-seacev3-2026-1731-4,ocds-dgv273-seacev3-2026-1731-4-2026-04-18T10:19:50.939289-05:00,2387024,21200371,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1187239,ocds-dgv273-seacev3-1187239-2026-04-18T10:19:50.905245-05:00,2386983,21200807,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1187174,ocds-dgv273-seacev3-1187174-2026-04-18T10:19:50.891325-05:00,2386980,21198326,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1187251,ocds-dgv273-seacev3-1187251-2026-04-18T10:19:50.851185-05:00,2386985,21200821,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1188578,ocds-dgv273-seacev3-1188578-2026-04-18T10:19:47.832039-05:00,2386849,21203960,81111811,Servicios de asistencia o soporte técnico,UNSPSC
ocds-dgv273-seacev3-1190457,ocds-dgv273-seacev3-1190457-2026-04-18T10:19:44.031460-05:00,2386930,21209036,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1189887,ocds-dgv273-seacev3-1189887-2026-04-18T10:19:42.121470-05:00,2386838,21207197,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1189148,ocds-dgv273-seacev3-1189148-2026-04-18T10:19:42.107601-05:00,2386897,21205127,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1187589,ocds-dgv273-seacev3-1187589-2026-04-18T10:19:40.834323-05:00,2386706,21201601,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-2026-200302-28,ocds-dgv273-seacev3-2026-200302-28-2026-04-18T10:19:35.352686-05:00,2386946,21204921,91111603,Servicios de cocina o preparación de comidas,UNSPSC
ocds-dgv273-seacev3-1190986,ocds-dgv273-seacev3-1190986-2026-04-18T10:19:34.992803-05:00,2386963,21210360,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1190503,ocds-dgv273-seacev3-1190503-2026-04-18T10:19:32.763936-05:00,2386941,21209091,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-2026-203-6,ocds-dgv273-seacev3-2026-203-6-2026-04-18T10:19:31.114762-05:00,2386787,21208842,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-1191917,ocds-dgv273-seacev3-1191917-2026-04-18T10:19:30.938776-05:00,2386729,21212591,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1190855,ocds-dgv273-seacev3-1190855-2026-04-18T10:19:30.042248-05:00,2386955,21210120,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1187518,ocds-dgv273-seacev3-1187518-2026-04-18T10:19:29.565746-05:00,2380888,21201092,30131507,Bloque de concreto ligero,UNSPSC
