Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Licitación:ID de licitación,Entrega compilada:Licitación:Artículos que se adquirirán:ID,compiledRelease/tender/items/0/position,Entrega compilada:Licitación:Artículos que se adquirirán:Descripción,compiledRelease/tender/items/0/statusDetails,compiledRelease/tender/items/0/status,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificación:ID,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificación:Descripción,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificación:Esquema,Entrega compilada:Licitación:Artículos que se adquirirán:Cantidad,compiledRelease/tender/items/0/totalValue/amount,compiledRelease/tender/items/0/totalValue/currency,compiledRelease/tender/items/0/totalValue/currencyName,Entrega compilada:Licitación:Artículos que se adquirirán:Unidad:ID,Entrega compilada:Licitación:Artículos que se adquirirán:Unidad:Nombre,Entrega compilada:Licitación:Artículos que se adquirirán:Unidad:Esquema
ocds-dgv273-seacev3-2026-10151-22,ocds-dgv273-seacev3-2026-10151-22-2026-05-18T10:06:27.347629-05:00,1191988,21212696,1,"ADQUISICIÓN DE REPUESTOS (FILTROS) PARA LA FLOTA VEHICULAR DE LA PNP PERTENECIENTES A LA REGIÓN POLICIAL JUNÍN, HVCA, PASCO Y DIVPOL CHYO.",CONTRATADO,complete,,,,765.0,54574.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1207538,ocds-dgv273-seacev3-1207538-2026-05-18T10:06:21.638967-05:00,1207538,21254279,1,DIESEL B5 S-50,NULO,unsuccessful,1510150500233280,DIESEL B5 S-50,CUBSO,29050.0,464800.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1207538,ocds-dgv273-seacev3-1207538-2026-05-18T10:06:21.638967-05:00,1207538,21254280,2,GASOHOL REGULAR,NULO,unsuccessful,1510150600390516,GASOHOL REGULAR,CUBSO,6768.09,110319.87,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1191996,ocds-dgv273-seacev3-1191996-2026-05-17T10:13:09.493733-05:00,1191996,21212865,1,"ADQUISICION: ADQUISICION DE COMBUSTIBLE (GASOHOL REGULAR, GASOHOL PREMIUM Y DIESEL B5 S-50) PARA LAS DIVERSAS UNIDADES VEHICULARES A CARGO DE LA SUB GERENCIA DE TALLER MUNICIPAL, CORRESPONDIENTE AL AÑO FISCAL 2026.",CONTRATADO,complete,,,,3.0,3212641.15,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1190648,ocds-dgv273-seacev3-1190648-2026-05-17T10:13:09.430626-05:00,1190648,21209609,1,CONTRATACIÓN DE BIENES: ADQUISICION DE ALIMENTOS PARA EL PROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA para la DIVISION DEL PROGRAMA DE COMPLEMENTACION ALIMENTARIA ¿ PCA DE LA MUNICIPALIDAD PROVINCIAL DE CANCHIS,CONTRATADO,complete,,,,113702.0,891786.5,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1695-3,ocds-dgv273-seacev3-2026-1695-3-2026-05-17T10:13:09.376049-05:00,1186453,21197826,1,ADQUISICION DE CEMENTO,CONTRATADO,complete,3011160100012953,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,CUBSO,5400.0,171720.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1191679,ocds-dgv273-seacev3-1191679-2026-05-17T10:13:03.168118-05:00,1191679,21211826,1,CONTRATACIÓN DE SERVICIO DE VOLADURA DE ROCA FIJA INCLUYE LIMPIEZA Y DESQUINCHE A TODO COSTO PARA LA EJECUCIÓN DEL PROYECTO DE INVERSIÓN DENOMINADO ¿MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL CAMINO VECINAL CU-1034: EMP. PE-30C-ANDAYAJE -EMP C,CONTRATADO,complete,7214150300286782,SERVICIO DE PERFORACION Y VOLADURA DE ROCAS FIJA,CUBSO,1.0,1110000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1188958,ocds-dgv273-seacev3-1188958-2026-05-17T10:13:02.293899-05:00,1188958,21204838,1,OMNIBUS DE 48 PASAJEROS,CONTRATADO,complete,2510150200365344,OMNIBUS DE 48 PASAJEROS,CUBSO,1.0,1128153.21,PEN,Nuevos Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-923-1,ocds-dgv273-seacev3-2026-923-1-2026-05-17T10:13:01.340557-05:00,1191001,21210344,1,"CONTRATACION DE EJECUCION DE LA OBRA: MEJORAMIENTO DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN LA LOCALIDAD DE TINYACLLA, DISTRITO DE HUANDO - HUANCAVELICA - HUANCAVELICA",CONTRATADO,complete,7214100100233029,CONSTRUCCION DE CARRETERA,CUBSO,1.0,6558067.52,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189271,ocds-dgv273-seacev3-1189271-2026-05-17T10:13:00.980774-05:00,1189271,21205447,1,CONTRATACIÓN DEL SERVICIO DE FORTALECIMIENTO DE SERVICIOS MÓVILES SOBRE LAS APPS DEL OSINERGMIN,CONTRATADO,complete,8111220900377360,SERVICIO DE MANTENIMIENTO EVOLUTIVO DE SERVICIOS MOVILES SOBRE UNA APP,CUBSO,1.0,1332000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1188205,ocds-dgv273-seacev3-1188205-2026-05-17T10:13:00.659188-05:00,1188205,21203188,1,DIESEL B5 S-50,CONTRATADO,complete,1510150500233280,DIESEL B5 S-50,CUBSO,3436.0,70438.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1034-6,ocds-dgv273-seacev3-2026-1034-6-2026-05-17T10:13:00.576754-05:00,1186292,21197674,1,"EJECUCIÓN DE OBRA: ¿RENOVACION DE RED DE DISTRIBUCION Y RED DE ALCANTARILLADO; EN EL(LA) CALLE VIRGEN DEL CARMEN EN EL CENTRO POBLADO SANTIAGO, DISTRITO DE SANTIAGO, PROVINCIA ICA, DEPARTAMENTO ICA¿ Código único de inversiones N°2679101",CONTRATADO,complete,7214112100379726,CONSTRUCCION DE REDES DE AGUA POTABLE Y ALCANTARILLADO,CUBSO,1.0,131443.33,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1205056,ocds-dgv273-seacev3-1205056-2026-05-17T10:12:51.994678-05:00,1205056,21248440,1,CONTRATACION DE CONSULTORIA DE OBRA PARA SUPERVISION DE EJECUCION DE OBRA SANEAMIENTO CUMI,CONTRATADO,complete,8114180700356697,SUPERVISION DE OBRA DE CONSTRUCCION DEL SISTEMA DE AGUA POTABLE Y LETRINAS SANITARIAS,CUBSO,1.0,137281.94,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1191407,ocds-dgv273-seacev3-1191407-2026-05-17T10:12:51.898490-05:00,1191407,21211347,1,"SUMINISTRO DE LECHE EVAPORADA ENTERA x 410 G, HOJUELA DE CEREALES ENRIQUECIDOS Y AZUCARADOS 176 G PARA EL PROGRAMA VASO DE LECHE DE LA SUBGERENCIA DE PROGRAMAS ALIMENTARIOS Y HAMBRE CERO DE LA GERENCIA DE DESARROLLO HUMANO DE LA MUNICIPALIDAD METROPO",CONTRATADO,complete,,,,1.0,4426931.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1206506,ocds-dgv273-seacev3-1206506-2026-05-17T10:12:51.641845-05:00,1206506,21251953,1,ADQUISICION DE COMPUERTAS DE EJE EXTENDIDO CON ACTUADOR ELECTRICO PARA LA PTAP DE LA PAMPA INALAMBRICA DE LA EPS ILO S.A.,CONTRATADO,complete,4014161300344011,VALVULA DE COMPUERTA DE ACERO AL CARBONO FUNDIDO ASTM A216 DE 10 in PN 20 CON BRIDA,CUBSO,26.0,1215400.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1186521,ocds-dgv273-seacev3-1186521-2026-05-17T10:12:51.395868-05:00,1186521,21200152,1,"ADQUISICION DE COMBUSTIBLE, PARA EL PROYECTO ""MEJORAMIENTO DE LA TRANSITABILIDAD VEHICULAR Y PEATONAL DE LA ZONA PERIFERICA DEL CERCADO DE HUACCANA, DISTRITO DE HUACCANA - CHINCHEROS - APURIMAC"", CON CUI N°2212386.",CONTRATADO,complete,,,,5400.0,91800.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-14-20,ocds-dgv273-seacev3-2026-14-20-2026-05-17T10:12:51.291096-05:00,1186420,21199965,1,SERVICIO DE SEGURIDAD Y VIGILANCIA PARA LA SEDE CENTRAL Y LOCALES ANEXOS DEL MINISTERIO DE EDUCACIÓN PERIODO 2026 - 2029,CONTRATADO,complete,9210150100094854,SERVICIO DE SEGURIDAD Y VIGILANCIA,CUBSO,1.0,62552689.9,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1186543,ocds-dgv273-seacev3-1186543-2026-05-17T10:12:51.274416-05:00,1186543,21197874,1,"CONTRATACION DE SERVICIO DE TRANSPORTE DE CARGA PARA DISTRIBUCION DE MATERIAL EDUCATIVO A LAS INSTITUCIONES EDUCATIVAS DE INICIAL, PRIMARIA, SECUNDARIA Y EBA.",CONTRATADO,complete,7814150100232661,SERVICIO DE TRANSPORTE DE TEXTOS ESCOLARES Y MATERIAL EDUCATIVO,CUBSO,1.0,168410.13,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1003026180-2,ocds-dgv273-seacev3-2026-1003026180-2-2026-05-17T10:12:44.297183-05:00,1190467,21208984,1,DIESEL B5 S-50,CONTRATADO,complete,1510150500233280,DIESEL B5 S-50,CUBSO,49740.0,853041.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1003026180-2,ocds-dgv273-seacev3-2026-1003026180-2-2026-05-17T10:12:44.297183-05:00,1190467,21208985,2,GASOHOL PREMIUM,CONTRATADO,complete,1510150600390517,GASOHOL PREMIUM,CUBSO,2760.0,45374.4,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1195096,ocds-dgv273-seacev3-1195096-2026-05-17T10:12:43.657484-05:00,1195096,21221013,1,"ADQUISICION DE VALES O TARJETAS ELECTRONICAS DE CONSUMO UTILES DE ASEO Y CANASTAS NAVIDEÑAS PARA LOS TRABAJADORES DE LA EPS ILO S.A. CORRESPONDIENTE AL PERIODO 2026, SEGÚN NEGOCIACION COLECTIVA LAUDO ARBITRAL 2024-SUTEPS Y STEPS ILO S.A.",CONTRATADO,complete,5019270300298820,VALE DE CONSUMO DE ALIMENTOS,CUBSO,1.0,252721.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-2452-12,ocds-dgv273-seacev3-2026-2452-12-2026-05-17T10:12:43.426498-05:00,1189598,21206285,1,ADQUISICIÓN DE ASFALTO EN FRIO PARA LA REPARACIÓN DE PAVIMENTO FLEXIBLE EN LAS VÍAS METROPOLITANAS ADMINISTRADAS POR EMAPE S.A. Y LAS VÍAS ENCARGADAS POR LA MML.,CONTRATADO,complete,3012160100382536,EMULSION ASFALTICA CATIONICA CRS-1HP,CUBSO,3500.0,2520245.0,PEN,Soles,26,M3,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1200966,ocds-dgv273-seacev3-1200966-2026-05-17T10:12:43.137932-05:00,1200966,21236358,1,POLLO ENTERO SIN MENUDENCIA REFRIGERADO,CONTRATADO,complete,5011151500133836,POLLO ENTERO SIN MENUDENCIA REFRIGERADO,CUBSO,10336.0,108528.0,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1192119,ocds-dgv273-seacev3-1192119-2026-05-17T10:12:42.761388-05:00,1192119,21212825,1,CONCRETO PREMEZCLADO FC 210 kg/cm2 CON CEMENTO TIPO IP Y PIEDRA DE 3/4 in,DESIERTO,unsuccessful,3011150500390809,CONCRETO PREMEZCLADO FC 210 kg/cm2 CON CEMENTO TIPO IP Y PIEDRA DE 3/4 in,CUBSO,1820.0,975520.0,PEN,Soles,26,M3,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1970-27,ocds-dgv273-seacev3-2026-1970-27-2026-05-17T10:12:42.004537-05:00,1187238,21200800,1,"CONTRATACIÓN DEL SERVICIO DE ATENCIÓN PARA EVENTOS DIVERSOS PARA LA EJECUCIÓN DEL ""PROGRAMA DE INTEGRACIÓN - 2026"" DIRIGIDO A LOS TRABAJADORES Y SUS FAMILIARES DEL INSTITUTO NACIONAL DE ESTADÍSTICA E INFORMÁTICA (SEDE LIMA)",NO_SUSCRIPCION_CONTRATO POR_DECISION_ENTIDAD,complete,8014160700229156,SERVICIO DE CONDUCCION DE EVENTOS RECREACIONALES,CUBSO,1.0,358800.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1191856,ocds-dgv273-seacev3-1191856-2026-05-17T10:12:34.839964-05:00,1191856,21212233,1,SERVICIO DE ALMUERZO PARA EL PERSONAL ADMINISTRATIVO,CONTRATADO,complete,9111160300225305,SERVICIO DE PREPARACION DE ALMUERZO,CUBSO,1.0,100128.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189783,ocds-dgv273-seacev3-1189783-2026-05-17T10:12:34.342419-05:00,1189783,21206660,1,"CONTRATACIÓN DE CONSULTORIA DE OBRA PARA LA SUPERVISIÓN DE OBRA: ""MEJORAMIENTO DEL SERVICIO DE RECREACIÓN PASIVA EN LA PLAZA PRINCIPAL DEL CENTRO POBLADO DE CACHICHE DEL DISTRITO DE ICA - PROVINCIA DE ICA - DEPARTAMENTO DE ICA"" CON CUI N° 2490447.",CONTRATADO,complete,8110150800354513,SUPERVISION DE OBRA DE CONSTRUCCION DE PARQUE Y PLAZA,CUBSO,1.0,53170.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1190254,ocds-dgv273-seacev3-1190254-2026-05-17T10:12:32.966495-05:00,1190254,21208331,1,SERVICIO DE ELABORACIÓN DE FICHA TÉCNICA DEL ESTUDIO DE PRE INVERSIÓN DEL PROYECTO: ¿AMPLIACIÓN DEL SERVICIO DE ACCESIBILIDAD A LA ADQUISICIÓN DE PRODUCTOS DE PRIMERA NECESIDAD EN EL MERCADO DE ABASTO MUNICIPAL DEL DISTRITO DE PUEBLO NUEVO DE LA PROV,CONTRATADO,complete,8014150400360163,CONSULTORIA DE ELABORACION DE ESTUDIO DE MERCADO PARA MEDIR EL NIVEL DE SATISTACCION DEL CLIENTE,CUBSO,1.0,200000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1186499,ocds-dgv273-seacev3-1186499-2026-05-17T10:12:32.173090-05:00,1186499,21197835,1,CONSTRUCCION DE LOCAL COMUNAL,CONTRATADO,complete,7212110100233077,CONSTRUCCION DE LOCAL COMUNAL,CUBSO,1.0,538082.44,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-334-1,ocds-dgv273-seacev3-2026-334-1-2026-05-17T10:12:32.145736-05:00,1186510,21197849,1,CONTRATACION DE SERVICIO DE REFORZAMIENTO DE COLUMANA CON DADO ARMADO PARA LA OBRA: MEJORAMIENTO DEL SERIVICIO DE GESTION DE LA ATENCION A CIUDADANOS EN LA MUNICIPALIDAD DISITRITAL DE PAMPACHIRI ANDAHUAYLAS - APURIMAC,CONTRATADO,complete,7215260500362090,SERVICIO DE INSTALACION DE ESTRUCTURA DE FIERRO CON COBERTURA DE PLANCHA METALICA,CUBSO,1.0,420000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1211371,ocds-dgv273-seacev3-1211371-2026-05-16T10:22:34.003761-05:00,1211371,21265626,1,SUPERVISIÓN DE OBRA,DESIERTO,unsuccessful,8110150800354139,SUPERVISION DE OBRA DE CONSTRUCCION DE INFRAESTRUCTURA DE SALUD,CUBSO,1.0,478844.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-10137-10,ocds-dgv273-seacev3-2026-10137-10-2026-05-16T10:22:30.084641-05:00,1191455,21211405,1,SERVICIO DE SUSCRIPCIÓN DEL SOFTWARE DE LA MARCA VMWARE VSPHERE FOUNDATION (VVF),DESIERTO,unsuccessful,8111200100371262,SERVICIO DE MONITOREO REMOTO DE BASE DE DATOS,CUBSO,1.0,130000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-200373-2,ocds-dgv273-seacev3-2026-200373-2-2026-05-16T10:22:26.646242-05:00,1187675,21201696,1,ADQUISICION DE CEMENTO PORTLAND TIPO HS X 42.50 kg,DESIERTO,unsuccessful,3011160100337727,CEMENTO PORTLAND TIPO HS X 42.50 kg,CUBSO,212500.0,193077.5,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1190583,ocds-dgv273-seacev3-1190583-2026-05-16T10:22:18.331430-05:00,1190583,21209309,1,"CREACION DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN CONSTRUCCION DE TOPICO PARA LA PROMOCION, PREVENCION Y ATENCION DE LA SALUD EN LA LOCALIDAD DE PARIACCLLA DE CENTRO POBLADO PARCO ALTO DISTRITO DE ANCHONGA DE LA PROVINCIA DE ANGARA",CONTRATADO,complete,7212110100233077,CONSTRUCCION DE LOCAL COMUNAL,CUBSO,1.0,365905.48,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1186994,ocds-dgv273-seacev3-1186994-2026-05-16T10:22:15.311574-05:00,1186994,21200605,1,SERVICIO DE ALQUILER DE INMUEBLE,NULO,unsuccessful,8013150200094959,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,121000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-200393-1,ocds-dgv273-seacev3-2026-200393-1-2026-05-16T10:22:15.268825-05:00,1186554,21197894,1,"CONTRATACIÓN DEL SERVICIO DE SEGURIDAD Y  VIGILANCIA EN LAS SEDES PABELLON ACADEMICO, ADMINISTRATIVO, MAESTRANZA, IDIOMAS Y SEDE DE AYABACAS DE LA UNIVERSIDAD NACIONAL DE JULIACA",RETROTRAIDO_POR_RESOLUCION,complete,9210150100094854,SERVICIO DE SEGURIDAD Y VIGILANCIA,CUBSO,1.0,1250000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1190886,ocds-dgv273-seacev3-1190886-2026-05-16T10:22:08.515132-05:00,1190886,21210180,1,DIESEL B5 S-50,DESIERTO,unsuccessful,1510150500233280,DIESEL B5 S-50,CUBSO,30000.0,525000.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189843,ocds-dgv273-seacev3-1189843-2026-05-16T10:22:07.428389-05:00,1189843,21207018,1,"ADQUISICIÓN DE VARILLAS DE FIERRO CORRUGADO, PARA EL PROYECTO: ""MEJORAMIENTO DEL SERVICIO DEPORTIVO DE COMPETENCIA DEL ESTADIO JORGE PINTO LIENDO, EN EL DISTRITO DE LOCUMBA - PROVINCIA JORGE BASADRE - DEPARTAMENTO DE TACNA"", CUI N°2537164",DESIERTO,unsuccessful,,,,1300.0,125380.8,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1204013,ocds-dgv273-seacev3-1204013-2026-05-16T10:22:07.297150-05:00,1204013,21245945,1,SERVICIO DE TRANSPORTE DE CARGA LIGERA Y PESADA PARA LA CORTE SUPERIOR DE JUSTICIA DE LIMA NORTE (CSJLN),NO_SUSCRIPCION_CONTRATO POR_DECISION_ENTIDAD,complete,7810180200232499,SERVICIO DE TRANSPORTE DE CARGA TERRESTRE NACIONAL,CUBSO,1.0,339815.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1191945,ocds-dgv273-seacev3-1191945-2026-05-16T10:22:07.169593-05:00,1191945,21212639,1,"ADQUISICION DE 13 CAMARAS DE VIDEO SEGURIDAD SIN AUDIO PARA EL SUMINISTRO, INSTALACIÓN, CONFIGURACIÓN Y PUESTA EN FUNCIONAMIENTO DEL SISTEMA DE VIDEOVIGILANCIA PARA EL PROYECTO ¿MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SEGURIDAD CIUDADANA DEL DI",DESIERTO,unsuccessful,4617162100391635,CIRCUITO CERRADO DE VIDEO VIGILANCIA DE 16 CAMARAS,CUBSO,1.0,543400.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1207116,ocds-dgv273-seacev3-1207116-2026-05-16T10:22:07.038548-05:00,1207116,21253059,1,"EJECUCION DE LA OBRA REMODELACION DE ESPACIO DEPORTIVO ABIERTO, TRIBUNA Y/O PALCO, AMBIENTE ADMINISTRATIVO Y SERVICIOS HIGIENICOS Y/O VESTIDORES ADEMÁS DE OTROS ACTIVOS EN EL(LA) COMPLEJO DEPORTIVO MUNICIPAL MARTIN REYES REYES EN EL CENTRO POBLADO SAÑA, DISTRITO DE SAÑA CON CUI N 2714982",CONTRATADO,complete,7215310200291019,REMODELACION DE COMPLEJO DEPORTIVO,CUBSO,1.0,504726.43,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-822-23,ocds-dgv273-seacev3-2026-822-23-2026-05-16T10:22:06.825678-05:00,1189215,21205360,1,"CONTRATACIÓN DEL SERVICIO DE SUMINISTRO E INSTALACION DE BALDOSAS DE FALSO CIELO RASO DEL EDIFICIO PRINCIPAL A TODO COSTO, PARA EL PROYECTO: ""MEJORAMIENTO DE PALACIO MUNICIPAL DE PICHARI DEL DISTRITO DE PICHARI - PROVINCIA LA CONVENCION - DEPARTAMENT",CONTRATADO,complete,7214100100388838,SERVICIO DE SUMINISTRO E INSTALACION DE SUB BASE Y BASE GRANULAR,CUBSO,1.0,655000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-374-91,ocds-dgv273-seacev3-2026-374-91-2026-05-16T10:22:06.005894-05:00,1192026,21212905,1,"ADQUISICIÓN DE LADRILLOS PARA EL PROYECTO: MEJORAMIENTO Y AMPLIACIÓN DE LOS SERVICIOS CULTURALES DE LA INFRAESTRUCTURA CULTURAL PUBLICA EN EL DISTRITO DE CHALLHUAHUACHO, PROVINCIA DE COTABAMBAS Y DEPARTAMENTO DE APURIMAC.",CONTRATADO,complete,3013160200147595,LADRILLO DE ARCILLA KING KONG DE 9 cm X 13 cm X 24 cm,CUBSO,140000.0,238000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1190097,ocds-dgv273-seacev3-1190097-2026-05-16T10:21:56.556640-05:00,1190097,21208033,1,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,CONTRATADO,complete,3011160100012953,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,CUBSO,2100.0,71400.0,PEN,Nuevos Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1188701,ocds-dgv273-seacev3-1188701-2026-05-16T10:21:55.813764-05:00,1188701,21204216,1,MESA DE METAL DE 50 cm X 0.60 cm X 0.56 m APROX.,CONTRATADO,complete,5610151900392699,MESA DE METAL DE 50 cm X 90 cm X 1.80 m APROX.,CUBSO,1.0,141500.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-2385-4,ocds-dgv273-seacev3-2026-2385-4-2026-05-16T10:21:54.372299-05:00,1185732,21199812,1,Contratación de servicio de vigilancia privada para las sedes de la  EPS SEDACAJ S.A,CONTRATADO,complete,9210150100094854,SERVICIO DE SEGURIDAD Y VIGILANCIA,CUBSO,1.0,1564795.28,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1190176,ocds-dgv273-seacev3-1190176-2026-05-16T10:21:46.504316-05:00,1190176,21208439,1,"MEJORAMIENTO DE LA PRODUCCION DE ROSAS DE LA ASOCIACION AGROPECUARIA Y PECUARIA APU CHICOC, DISTRITO DE URUBAMBA, PROVINCIA DE URUBAMBA, REGION CUSCO.",CONTRATADO,complete,2110150300064549,MOTOCULTOR A GASOLINA DE 40 cm 7 HP,CUBSO,8.0,73360.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1191125,ocds-dgv273-seacev3-1191125-2026-05-16T10:21:46.098432-05:00,1191125,21210524,1,"ADQUISICION DE MADERA AGUANO Y MISA PARA EL PROYECTO: ""MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE EDUCACION NIVEL DE LA INSTITUCIÓN EDUCATIVA Nº721 CHALLHUAHUACHO DEL DISTRITO DE CHALLHUAHUACHO- PROVINCIA DE COTABAMBAS- DEPARTAMENTO DE APURÍMAC""",CONTRATADO,complete,,,,1.0,143094.67,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-200302-12,ocds-dgv273-seacev3-2026-200302-12-2026-05-16T10:21:46.068045-05:00,1189700,21206482,1,UTSEVI PNP CHICLAYO,CONTRATADO,complete,9111160300225304,SERVICIO DE CONCESIONARIO (A) DE ALIMENTOS,CUBSO,40123.0,481476.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-403-4,ocds-dgv273-seacev3-2026-403-4-2026-05-16T10:21:45.145986-05:00,1191150,21210659,1,"CONTRATACION DEL SERVICIO DE SUPERVISION DE LA OBRA: MEJORAMIENTO DEL SERVICIO RECREATIVO EN EL AREA DE RECREACION PUBLICA EN LA ASOCIACION DE VIVIENDA SAN JERONIMO ZONA A DEL DISTRITO DE MARIANO MELGAR-PROVINCIA DE AREQUIPA-DEPARTAMENTO DE AREQUIPA, CUI N 2556808",CANCELADO,cancelled,8110150800357780,SUPERVISION DE OBRA DE CONSTRUCCION DE INFRAESTRUCTURA DEPORTIVA,CUBSO,1.0,67045.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1646-11,ocds-dgv273-seacev3-2026-1646-11-2026-05-16T10:21:44.830876-05:00,1191070,21210485,1,"ADQUISICION DE CAMION CISTERNA EN EL(LA) SERVICIO PARA CONSERVACION Y AMPLIACION DE AREAS VERDES Y ORNATO PUBLICO DISTRITO DE VICE, PROVINCIA DE SECHURA, DEPARTAMENTO DE PIURA.",CONTRATADO,complete,2510161000383229,CAMION CISTERNA DE 5000 gal,CUBSO,1.0,694450.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
