Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Licitación:ID de licitación,Entrega compilada:Licitación:Artículos que se adquirirán:ID,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificaciones adicionales:ID,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificaciones adicionales:Descripción,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificaciones adicionales:Esquema,_mes_origen
ocds-dgv273-seacev3-1187591,ocds-dgv273-seacev3-1187591-2026-03-26T10:13:26.441995-05:00,1187591,21201426,78102101.0,Transporte de productos petroleros,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186750,ocds-dgv273-seacev3-1186750-2026-03-26T10:13:26.428030-05:00,1186750,21200358,30111601.0,Cemento,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187368,ocds-dgv273-seacev3-1187368-2026-03-26T10:13:26.324725-05:00,1187368,21200980,72141121.0,Servicios de construcción de tuberías principales de agua,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1250-6,ocds-dgv273-seacev3-2026-1250-6-2026-03-26T10:13:26.115968-05:00,1187031,21200621,72121203.0,Servicios de construcción de silos y de edificaciones para servicio agrícola,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190371,ocds-dgv273-seacev3-1190371-2026-03-26T10:13:22.883806-05:00,1190371,21208744,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191797,ocds-dgv273-seacev3-1191797-2026-03-26T10:13:22.229499-05:00,1191797,21212340,77101805.0,Servicios de control de calidad ambiental,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189773,ocds-dgv273-seacev3-1189773-2026-03-26T10:13:21.460334-05:00,1189773,21206829,77101805.0,Servicios de control de calidad ambiental,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189985,ocds-dgv273-seacev3-1189985-2026-03-26T10:13:21.388173-05:00,1189985,21207583,11111611.0,Grava,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189631,ocds-dgv273-seacev3-1189631-2026-03-26T10:13:20.978208-05:00,1189631,21206349,77101805.0,Servicios de control de calidad ambiental,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190398,ocds-dgv273-seacev3-1190398-2026-03-26T10:13:20.386523-05:00,1190398,21208748,30111601.0,Cemento,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190219,ocds-dgv273-seacev3-1190219-2026-03-26T10:13:20.106122-05:00,1190219,21208262,15101505.0,Diesel,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188301,ocds-dgv273-seacev3-1188301-2026-03-26T10:13:19.298369-05:00,1188301,21202870,42191807.0,Camas de cuidado del paciente o accesorios de uso general,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189527,ocds-dgv273-seacev3-1189527-2026-03-26T10:13:19.265736-05:00,1189527,21206122,15101505.0,Diesel,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188587,ocds-dgv273-seacev3-1188587-2026-03-26T10:13:18.743829-05:00,1188587,21203979,10122199.0,Comida para animales variados,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187141,ocds-dgv273-seacev3-1187141-2026-03-26T10:13:17.882377-05:00,1187141,21198302,72141128.0,Servicio de remodelación  y/o construcción de plazas públicas,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188669,ocds-dgv273-seacev3-1188669-2026-03-26T10:13:17.836479-05:00,1188669,21204178,50221102.0,Harina de cereales,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188669,ocds-dgv273-seacev3-1188669-2026-03-26T10:13:17.836479-05:00,1188669,21204179,50131702.0,Leche o productos de mantequilla estables sin refrigerar,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188924,ocds-dgv273-seacev3-1188924-2026-03-26T10:13:17.695708-05:00,1188924,21204834,83121703.0,Servicios relacionados con Internet,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1952-41,ocds-dgv273-seacev3-2026-1952-41-2026-03-26T10:13:13.654645-05:00,1194814,21219871,80101511.0,Servicio de consultoría de recursos humanos,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190330,ocds-dgv273-seacev3-1190330-2026-03-26T10:13:13.517954-05:00,1190330,21208831,50131702.0,Leche o productos de mantequilla estables sin refrigerar,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189378,ocds-dgv273-seacev3-1189378-2026-03-26T10:13:12.595911-05:00,1189378,21205641,30121601.0,Asfalto,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10474-7,ocds-dgv273-seacev3-2026-10474-7-2026-03-26T10:13:12.523831-05:00,1186772,21200361,76111501.0,Servicios de limpieza de edificios,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191367,ocds-dgv273-seacev3-1191367-2026-03-26T10:13:12.350799-05:00,1191367,21211177,53111601.0,Zapatos para caballero,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-849-2,ocds-dgv273-seacev3-2026-849-2-2026-03-26T10:13:10.018195-05:00,1188209,21202799,30111903.0,Lámina de malla de alambre,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190602,ocds-dgv273-seacev3-1190602-2026-03-26T10:13:09.578940-05:00,1190602,21209340,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190423,ocds-dgv273-seacev3-1190423-2026-03-26T10:13:09.568741-05:00,1190423,21208896,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190408,ocds-dgv273-seacev3-1190408-2026-03-26T10:13:09.538613-05:00,1190408,21208864,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190402,ocds-dgv273-seacev3-1190402-2026-03-26T10:13:09.528557-05:00,1190402,21208850,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1952-30,ocds-dgv273-seacev3-2026-1952-30-2026-03-26T10:13:09.445034-05:00,1191659,21211784,81102702.0,Servicio de ingeniería y diseño de sistema de control de proceso,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1952-30,ocds-dgv273-seacev3-2026-1952-30-2026-03-26T10:13:09.445034-05:00,1191659,21211783,81102702.0,Servicio de ingeniería y diseño de sistema de control de proceso,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188912,ocds-dgv273-seacev3-1188912-2026-03-26T10:13:08.368773-05:00,1188912,21204601,77101805.0,Servicios de control de calidad ambiental,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188895,ocds-dgv273-seacev3-1188895-2026-03-26T10:13:08.348566-05:00,1188895,21204833,77101805.0,Servicios de control de calidad ambiental,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186759,ocds-dgv273-seacev3-1186759-2026-03-26T10:13:08.317104-05:00,1186759,21200347,51262404.0,Labetalol,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1621-42,ocds-dgv273-seacev3-2026-1621-42-2026-03-26T10:13:08.137993-05:00,1188168,21202767,81101508.0,Ingeniería arquitectónica,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1034-4,ocds-dgv273-seacev3-2026-1034-4-2026-03-26T10:13:07.522828-05:00,1185899,21199438,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190425,ocds-dgv273-seacev3-1190425-2026-03-26T10:13:04.024772-05:00,1190425,21208883,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189864,ocds-dgv273-seacev3-1189864-2026-03-26T10:13:03.699968-05:00,1189864,21207160,72141701.0,Servicio de arrendamiento o alquiler de maquinaria de construcción,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10368-13,ocds-dgv273-seacev3-2026-10368-13-2026-03-26T10:13:03.683695-05:00,1189405,21205733,30111601.0,Cemento,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188935,ocds-dgv273-seacev3-1188935-2026-03-26T10:13:03.459670-05:00,1188935,21204698,42222008.0,Kits o accesorios de bombas de infusión,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188776,ocds-dgv273-seacev3-1188776-2026-03-26T10:13:03.140813-05:00,1188776,21204423,78111808.0,Alquiler de vehículos,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190172,ocds-dgv273-seacev3-1190172-2026-03-26T10:13:01.533791-05:00,1190172,21208244,77101805.0,Servicios de control de calidad ambiental,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190224,ocds-dgv273-seacev3-1190224-2026-03-26T10:12:59.473137-05:00,1190224,21208275,81101510.0,Ingeniería de carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191831,ocds-dgv273-seacev3-1191831-2026-03-26T10:12:59.040048-05:00,1191831,21212346,77101805.0,Servicios de control de calidad ambiental,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187194,ocds-dgv273-seacev3-1187194-2026-03-26T10:12:57.621097-05:00,1187194,21200758,77101805.0,Servicios de control de calidad ambiental,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10380-1,ocds-dgv273-seacev3-2026-10380-1-2026-03-26T10:12:57.550921-05:00,1187674,21201695,15101505.0,Diesel,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186728,ocds-dgv273-seacev3-1186728-2026-03-26T10:12:57.495296-05:00,1186728,21200331,51121904.0,Nifedipina,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1116-8,ocds-dgv273-seacev3-2026-1116-8-2026-03-26T10:12:57.456549-05:00,1186904,21198113,72151501.0,Servicios de instalación de iluminación,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187198,ocds-dgv273-seacev3-1187198-2026-03-26T10:12:56.806980-05:00,1187198,21198330,77101805.0,Servicios de control de calidad ambiental,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190096,ocds-dgv273-seacev3-1190096-2026-03-26T10:12:53.405310-05:00,1190096,21207804,72153102.0,Servicios de construcción de campos deportivos interiores,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10398-7,ocds-dgv273-seacev3-2026-10398-7-2026-03-26T10:12:53.201480-05:00,1190196,21208249,78101802.0,Servicios de transporte regional o nacional en camión,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190556,ocds-dgv273-seacev3-1190556-2026-03-26T10:12:52.639133-05:00,1190556,21209223,77101805.0,Servicios de control de calidad ambiental,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190420,ocds-dgv273-seacev3-1190420-2026-03-26T10:12:52.434395-05:00,1190420,21208889,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1192053,ocds-dgv273-seacev3-1192053-2026-03-26T10:12:52.236339-05:00,1192053,21213058,80101702.0,Estudios o implementación de productividad o eficiencia,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190263,ocds-dgv273-seacev3-1190263-2026-03-26T10:12:52.066302-05:00,1190263,21208496,77101805.0,Servicios de control de calidad ambiental,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191822,ocds-dgv273-seacev3-1191822-2026-03-26T10:12:51.844755-05:00,1191822,21212311,77101805.0,Servicios de control de calidad ambiental,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189802,ocds-dgv273-seacev3-1189802-2026-03-26T10:12:51.048516-05:00,1189802,21206665,72152605.0,Servicios de montaje y reparación de techos,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189925,ocds-dgv273-seacev3-1189925-2026-03-26T10:12:50.988094-05:00,1189925,21207488,77101805.0,Servicios de control de calidad ambiental,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191368,ocds-dgv273-seacev3-1191368-2026-03-26T10:12:50.096317-05:00,1191368,21211180,30131704.0,Azulejos o baldosas de cerámica,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189899,ocds-dgv273-seacev3-1189899-2026-03-26T10:12:50.082004-05:00,1189899,21207454,77101805.0,Servicios de control de calidad ambiental,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188385,ocds-dgv273-seacev3-1188385-2026-03-26T10:12:48.962723-05:00,1188385,21203401,81101508.0,Ingeniería arquitectónica,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1952-32,ocds-dgv273-seacev3-2026-1952-32-2026-03-26T10:12:48.918191-05:00,1191661,21211809,80101506.0,Consultoría de estructura organizacional,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1952-32,ocds-dgv273-seacev3-2026-1952-32-2026-03-26T10:12:48.918191-05:00,1191661,21211808,80101506.0,Consultoría de estructura organizacional,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1192092,ocds-dgv273-seacev3-1192092-2026-03-26T10:12:48.771456-05:00,1192092,21213147,80101702.0,Estudios o implementación de productividad o eficiencia,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189612,ocds-dgv273-seacev3-1189612-2026-03-26T10:12:48.132425-05:00,1189612,21206326,77101805.0,Servicios de control de calidad ambiental,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188888,ocds-dgv273-seacev3-1188888-2026-03-26T10:12:47.990049-05:00,1188888,21204599,72141701.0,Servicio de arrendamiento o alquiler de maquinaria de construcción,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189622,ocds-dgv273-seacev3-1189622-2026-03-26T10:12:47.467127-05:00,1189622,21206328,77101805.0,Servicios de control de calidad ambiental,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187587,ocds-dgv273-seacev3-1187587-2026-03-26T10:12:47.222514-05:00,1187587,21201599,72153102.0,Servicios de construcción de campos deportivos interiores,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188148,ocds-dgv273-seacev3-1188148-2026-03-26T10:12:46.680394-05:00,1188148,21203150,72154028.0,Servicios de instalación y mantenimiento de señales,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187383,ocds-dgv273-seacev3-1187383-2026-03-26T10:12:46.162388-05:00,1187383,21201168,30111601.0,Cemento,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187189,ocds-dgv273-seacev3-1187189-2026-03-26T10:12:46.120464-05:00,1187189,21200754,81111805.0,Mantenimiento o soporte de sistemas propietarios o con licencia,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191043,ocds-dgv273-seacev3-1191043-2026-03-26T10:12:42.841922-05:00,1191043,21210421,80131502.0,Alquiler de instalaciones comerciales o industriales,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191488,ocds-dgv273-seacev3-1191488-2026-03-26T10:12:42.352521-05:00,1191488,21211470,31162503.0,Puntales,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187351,ocds-dgv273-seacev3-1187351-2026-03-26T10:12:42.248989-05:00,1187351,21203797,41115815.0,Analizadores hematológicos,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190362,ocds-dgv273-seacev3-1190362-2026-03-26T10:12:42.023958-05:00,1190362,21208683,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190095,ocds-dgv273-seacev3-1190095-2026-03-26T10:12:41.916186-05:00,1190095,21207802,72141701.0,Servicio de arrendamiento o alquiler de maquinaria de construcción,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191412,ocds-dgv273-seacev3-1191412-2026-03-26T10:12:41.016441-05:00,1191412,21212685,15111510.0,Gas de petróleo licuefactado,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190615,ocds-dgv273-seacev3-1190615-2026-03-26T10:12:40.547959-05:00,1190615,21209501,70122001.0,Nutrición de animales,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191905,ocds-dgv273-seacev3-1191905-2026-03-26T10:12:40.463712-05:00,1191905,21212489,77101805.0,Servicios de control de calidad ambiental,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1952-31,ocds-dgv273-seacev3-2026-1952-31-2026-03-26T10:12:40.305572-05:00,1193390,21216238,81111504.0,Servicios de programación de aplicaciones,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1952-31,ocds-dgv273-seacev3-2026-1952-31-2026-03-26T10:12:40.305572-05:00,1193390,21216237,81111504.0,Servicios de programación de aplicaciones,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189845,ocds-dgv273-seacev3-1189845-2026-03-26T10:12:39.517741-05:00,1189845,21207960,81141902.0,Servicio de desarrollo e investigación de tecnología o aplicación,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1155-1,ocds-dgv273-seacev3-2026-1155-1-2026-03-26T10:12:39.082805-05:00,1191048,21210446,82121504.0,Impresión tipográfica o serigrafía,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189997,ocds-dgv273-seacev3-1189997-2026-03-26T10:12:38.266293-05:00,1189997,21208050,15101505.0,Diesel,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190333,ocds-dgv273-seacev3-1190333-2026-03-26T10:12:37.984317-05:00,1190333,21208687,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187105,ocds-dgv273-seacev3-1187105-2026-03-26T10:12:37.080944-05:00,1187105,21200693,77101805.0,Servicios de control de calidad ambiental,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188431,ocds-dgv273-seacev3-1188431-2026-03-26T10:12:36.845570-05:00,1188431,21203470,30111601.0,Cemento,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190418,ocds-dgv273-seacev3-1190418-2026-03-26T10:12:31.373165-05:00,1190418,21208877,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1383-1,ocds-dgv273-seacev3-2026-1383-1-2026-03-26T10:12:30.166328-05:00,1190871,21210137,15101505.0,Diesel,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191064,ocds-dgv273-seacev3-1191064-2026-03-26T10:12:28.663052-05:00,1191064,21210479,30121803.0,Césped artificial,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191220,ocds-dgv273-seacev3-1191220-2026-03-26T10:12:28.559064-05:00,1191220,21210751,70122001.0,Nutrición de animales,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190392,ocds-dgv273-seacev3-1190392-2026-03-26T10:12:27.654210-05:00,1190392,21208773,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190560,ocds-dgv273-seacev3-1190560-2026-03-26T10:12:26.283482-05:00,1190560,21209296,50221101.0,Granos de cereal,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-740-11,ocds-dgv273-seacev3-2026-740-11-2026-03-26T10:12:25.438833-05:00,1188968,21204705,15101505.0,Diesel,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186751,ocds-dgv273-seacev3-1186751-2026-03-26T10:12:24.634168-05:00,1186751,21200362,72121408.0,Servicios de construcción de estadios,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189762,ocds-dgv273-seacev3-1189762-2026-03-25T10:13:47.815206-05:00,1189762,21206810,15101505.0,Diesel,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200430-1,ocds-dgv273-seacev3-2026-200430-1-2026-03-25T10:13:47.739431-05:00,1190416,21208915,50111515.0,Pollo mínimamente procesado sin aditivos,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189955,ocds-dgv273-seacev3-1189955-2026-03-25T10:13:47.234008-05:00,1189955,21207561,51181901.0,Gonadotropina coriónica,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189058,ocds-dgv273-seacev3-1189058-2026-03-25T10:13:45.892520-05:00,1189058,21204944,30111601.0,Cemento,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-654-1,ocds-dgv273-seacev3-2026-654-1-2026-03-25T10:13:43.731693-05:00,1187245,21200812,50131702.0,Leche o productos de mantequilla estables sin refrigerar,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-654-1,ocds-dgv273-seacev3-2026-654-1-2026-03-25T10:13:43.731693-05:00,1187245,21200813,50221102.0,Harina de cereales,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189134,ocds-dgv273-seacev3-1189134-2026-03-25T10:13:43.634933-05:00,1189134,21205088,83121703.0,Servicios relacionados con Internet,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189134,ocds-dgv273-seacev3-1189134-2026-03-25T10:13:43.634933-05:00,1189134,21205089,83121703.0,Servicios relacionados con Internet,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188380,ocds-dgv273-seacev3-1188380-2026-03-25T10:13:43.443923-05:00,1188380,21203389,72121103.0,Servicios de renovación y reparación de edificios comerciales y de oficinas,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200426-3,ocds-dgv273-seacev3-2026-200426-3-2026-03-25T10:13:43.427412-05:00,1186066,21197486,50131702.0,Leche o productos de mantequilla estables sin refrigerar,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189413,ocds-dgv273-seacev3-1189413-2026-03-25T10:13:38.572657-05:00,1189413,21205801,50131702.0,Leche o productos de mantequilla estables sin refrigerar,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10211-6,ocds-dgv273-seacev3-2026-10211-6-2026-03-25T10:13:38.122554-05:00,1190836,21210051,50131612.0,Huevos de gallina con cáscara para consumo,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186545,ocds-dgv273-seacev3-1186545-2026-03-25T10:13:37.231156-05:00,1186545,21197884,84141602.0,Proveedores de servicios de tarjetas de crédito,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1192155,ocds-dgv273-seacev3-1192155-2026-03-25T10:13:36.265647-05:00,1192155,21213483,50131702.0,Leche o productos de mantequilla estables sin refrigerar,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1192155,ocds-dgv273-seacev3-1192155-2026-03-25T10:13:36.265647-05:00,1192155,21213484,50221101.0,Granos de cereal,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187524,ocds-dgv273-seacev3-1187524-2026-03-25T10:13:34.240997-05:00,1187524,21201104,15101505.0,Diesel,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188066,ocds-dgv273-seacev3-1188066-2026-03-25T10:13:34.090393-05:00,1188066,21203074,30111503.0,Hormigón aislante,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-955-1,ocds-dgv273-seacev3-2026-955-1-2026-03-25T10:13:33.977539-05:00,1189060,21204969,50192109.0,"Papas fritas en hojuelas y al hilo, mix de bocaditos o galletas saladas",UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-955-1,ocds-dgv273-seacev3-2026-955-1-2026-03-25T10:13:33.977539-05:00,1189060,21204970,50131702.0,Leche o productos de mantequilla estables sin refrigerar,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-271-1,ocds-dgv273-seacev3-2026-271-1-2026-03-25T10:13:33.871516-05:00,1186988,21200594,50131702.0,Leche o productos de mantequilla estables sin refrigerar,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-271-1,ocds-dgv273-seacev3-2026-271-1-2026-03-25T10:13:33.871516-05:00,1186988,21200593,50192109.0,"Papas fritas en hojuelas y al hilo, mix de bocaditos o galletas saladas",UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186424,ocds-dgv273-seacev3-1186424-2026-03-25T10:13:33.762492-05:00,1186424,21199967,81101508.0,Ingeniería arquitectónica,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190074,ocds-dgv273-seacev3-1190074-2026-03-25T10:13:29.784535-05:00,1190074,21207798,70122001.0,Nutrición de animales,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190644,ocds-dgv273-seacev3-1190644-2026-03-25T10:13:29.081835-05:00,1190644,21209697,72141701.0,Servicio de arrendamiento o alquiler de maquinaria de construcción,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1635-2,ocds-dgv273-seacev3-2026-1635-2-2026-03-25T10:13:29.050808-05:00,1189267,21205437,81101515.0,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191239,ocds-dgv273-seacev3-1191239-2026-03-25T10:13:26.313412-05:00,1191239,21210822,30264204.0,Lámina de acero corrugado,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1337-7,ocds-dgv273-seacev3-2026-1337-7-2026-03-25T10:13:25.562879-05:00,1191545,21211627,10121801.0,Alimento seco para perros,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190223,ocds-dgv273-seacev3-1190223-2026-03-25T10:13:25.445158-05:00,1190223,21208267,30111505.0,Hormigón premezclado,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1839-2,ocds-dgv273-seacev3-2026-1839-2-2026-03-25T10:13:24.548822-05:00,1189083,21204990,50192109.0,"Papas fritas en hojuelas y al hilo, mix de bocaditos o galletas saladas",UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186226,ocds-dgv273-seacev3-1186226-2026-03-25T10:13:24.310911-05:00,1186226,21199758,15101505.0,Diesel,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186226,ocds-dgv273-seacev3-1186226-2026-03-25T10:13:24.310911-05:00,1186226,21199759,15101506.0,Gasolina o Petróleo,UNSPSC,2026-02_seace_v3_csv_es
