Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Licitación:ID de licitación,Entrega compilada:Licitación:Artículos que se adquirirán:ID,compiledRelease/tender/items/0/position,Entrega compilada:Licitación:Artículos que se adquirirán:Descripción,compiledRelease/tender/items/0/statusDetails,compiledRelease/tender/items/0/status,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificación:ID,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificación:Descripción,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificación:Esquema,Entrega compilada:Licitación:Artículos que se adquirirán:Cantidad,compiledRelease/tender/items/0/totalValue/amount,compiledRelease/tender/items/0/totalValue/currency,compiledRelease/tender/items/0/totalValue/currencyName,Entrega compilada:Licitación:Artículos que se adquirirán:Unidad:ID,Entrega compilada:Licitación:Artículos que se adquirirán:Unidad:Nombre,Entrega compilada:Licitación:Artículos que se adquirirán:Unidad:Esquema,_mes_origen
ocds-dgv273-seacev3-2026-67-2,ocds-dgv273-seacev3-2026-67-2-2026-03-18T10:11:32.005118-05:00,1192059,21212708,1,DIESEL B5 S50,DESIERTO,unsuccessful,1510150500233280.0,DIESEL B5 S-50,CUBSO,10188.0,166302.12,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10556-3,ocds-dgv273-seacev3-2026-10556-3-2026-03-18T10:11:27.906703-05:00,1188340,21204694,1,"ITEM PAQUETE VIVERES SECOS, CONDIMENTOS Y ESPECIES",CONTRATADO,complete,,,,44.0,342522.5,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1598-3,ocds-dgv273-seacev3-2026-1598-3-2026-03-17T16:00:49.577142-05:00,1188564,21203940,1,CONTRATACIÓN DEL SERVICIO DE CONSULTORIA DE OBRA PARA LA SUPERVISION DE LA OBRA: MEJORAMIENTO DEL SERVICIO DE AGUA PARA RIEGO DEL CANAL GUAYABAL EN LA LOCALIDAD DE NANGAY DE MATALACAS DEL DISTRITO DE PACAIPAMPA - PROVINCIA DE AYABACA - DEPARTAMENTO DE PIURA con CUI Nº 2524986,CONVOCADO,active,8110151500336401.0,SUPERVISION DE OBRA DE CONSTRUCCION DE CANALES DE CONDUCCION DE AGUAS,CUBSO,1.0,0.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191868,ocds-dgv273-seacev3-1191868-2026-03-16T12:25:17.044712-05:00,1191868,21212405,1,ADQUISICION DE COMBUSTIBLE PARA LAS DIFERENTES UNIDADES ORGANICAS DE LA MUNICIPALIDAD DISTRITAL DE MOLLEBAYA PERIODO 2026,DESIERTO,unsuccessful,,,,10654.0,180798.38,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1066-4,ocds-dgv273-seacev3-2026-1066-4-2026-03-16T12:25:16.658022-05:00,1190179,21208216,1,MEJORAMIENTO DEL SISTEMA DE ELECTRIFICACION PRIMARIA Y SECUNDARIA EN LA ASOCIACION DE VIVIENDA LOS ROSALES DEL DISTRITO DE SAN CLEMENTE - PROVINCIA DE PISCO - DEPARTAMENTO DE ICA,CONVOCADO,active,7215150100345487.0,MEJORAMIENTO DE REDES DE ALUMBRADO PUBLICO,CUBSO,1.0,0.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191898,ocds-dgv273-seacev3-1191898-2026-03-16T12:25:16.573975-05:00,1191898,21212415,1,SERVICIO DE INTERCONEXION  Y ALQUILER DE ENLACE DE FIBRA OPTICA DE 65 CAMARAS DE VIDEOVIGILANCIA,CONTRATADO,complete,7215160200230518.0,SERVICIO DE INSTALACION DE FIBRA OPTICA,CUBSO,1.0,118000.08,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1193981,ocds-dgv273-seacev3-1193981-2026-03-15T10:15:39.005128-05:00,1193981,21217817,1,SERVICIO DE TRANSPORTE DEL PERSONAL ENCARGADO DE LAS ACTIVIDADES DE CAMPO CORRESPONDIENTE A LA ADQUISICION DE PREDIOS Y LIBERACION DE INTERFERENCIAS EN EL MARCO DEL PROYECTO LINEA 3 DE LA RED BASICA DEL METRO DE LIMA Y CALLAO,DESIERTO,unsuccessful,7811180200354741.0,SERVICIO DE TRANSPORTE TERRESTRE DE PERSONAS,CUBSO,1.0,382500.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189203,ocds-dgv273-seacev3-1189203-2026-03-15T10:15:37.894217-05:00,1189203,21205258,1,DIESEL B5 S-50,CONTRATADO,complete,1510150500233280.0,DIESEL B5 S-50,CUBSO,6500.0,136500.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189292,ocds-dgv273-seacev3-1189292-2026-03-15T10:15:37.806993-05:00,1189292,21205546,1,"SERVICIO DE TRANSPORTE: QUE COMPRENDE DISTRIBUCION, RECOJO, EMBALAJE, TRASLADO Y ENTREGA DE PRODUCTOS FARMACEUTICOS, DISPOSITIVOS MEDICIOS, PRODUCTOS SANITARIOS Y OTROS BIENES.",CONTRATADO,complete,7810180200232664.0,SERVICIO DE TRANSPORTE TERRESTRE DE MEDICAMENTOS,CUBSO,45976.0,399386.94,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191737,ocds-dgv273-seacev3-1191737-2026-03-15T10:15:37.691678-05:00,1191737,21211913,353,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,complete,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,16000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200161-1,ocds-dgv273-seacev3-2026-200161-1-2026-03-15T10:15:37.542177-05:00,1188850,21204591,1,INSUMOS ALIMENTICIOS DEL PROGRAMA VASO DE LECHE,CONTRATADO,complete,,,,1.0,72287.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187991,ocds-dgv273-seacev3-1187991-2026-03-15T10:15:37.344257-05:00,1187991,21202994,1,CONSTRUCCION DE ALMACENES,DESIERTO,unsuccessful,7212100800233173.0,CONSTRUCCION DE ALMACENES,CUBSO,1.0,470573.23,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190749,ocds-dgv273-seacev3-1190749-2026-03-15T10:15:37.268600-05:00,1190749,21209672,1,"CONTRATACIÓN DE SERVICIO DE LIMPIEZA, MANTENIMIENTO Y APOYO TÉCNICO EN LOCALES DE LA ZONA REGISTRAL N° IX",CONTRATADO,complete,7611150100390420.0,SERVICIO DE LIMPIEZA DE AREAS ADMINISTRATIVAS U OFICINAS.,CUBSO,1.0,1410000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189334,ocds-dgv273-seacev3-1189334-2026-03-15T10:15:37.261240-05:00,1189334,21205615,1,ADQUISICIÓN DE EQUIPO DE AFERESIS PARA EL AREA DE BANCO DE SANGRE DEL HOSPITAL REGIONAL DR. DANIEL ALCIDES CARRIÓN - PASCO,DESIERTO,unsuccessful,4111612000271952.0,EQUIPO DE AFERESIS AUTOMATIZADO CON ANTICOAGULANTE Y SOLUCION DE SODIO POR FLUJO CONTINUO PARA OBTENCION DE PLAQUETAS,CUBSO,1.0,283088.12,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190217,ocds-dgv273-seacev3-1190217-2026-03-15T10:15:36.980549-05:00,1190217,21208486,377,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,complete,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,16000.0,PEN,Nuevos Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190620,ocds-dgv273-seacev3-1190620-2026-03-15T10:15:36.510137-05:00,1190620,21209426,1,"SUPERVISIÓN DE LA OBRA: MEJORAMIENTO SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN LA CIUDAD DE VIRU DISTRITO DE VIRU DE LA PROVINCIA DE VIRU DEL DEPARTAMENTO DE LA LIBERTAD, CON CUI N° 2639201",NULO,unsuccessful,8110150800354705.0,SUPERVISION DE OBRA DE CONSTRUCCION DE INFRAESTRUCTURA DE SEGURIDAD Y VIGILANCIA,CUBSO,1.0,516256.45,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190226,ocds-dgv273-seacev3-1190226-2026-03-15T10:15:36.152259-05:00,1190226,21208448,1,EDQUIPOS MENORES PARA PLAN DE NEGOCIO,CONTRATADO,complete,,,,4.0,87048.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191747,ocds-dgv273-seacev3-1191747-2026-03-15T10:15:35.743053-05:00,1191747,21212015,405,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,complete,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,8000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190041,ocds-dgv273-seacev3-1190041-2026-03-15T10:15:35.728255-05:00,1190041,21207762,365,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,complete,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,12000.0,PEN,Nuevos Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189972,ocds-dgv273-seacev3-1189972-2026-03-15T10:15:35.620749-05:00,1189972,21207541,364,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,complete,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,12000.0,PEN,Nuevos Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-12-3,ocds-dgv273-seacev3-2026-12-3-2026-03-15T10:15:35.484765-05:00,1190065,21207786,1,CONTRATACION DEL SERVICIO DE ALIMENTACION PARA PERSONAL MILITAR DEL CENTRO DE ENTRENAMIENTO Y OPERACIÓN PARA OPERACIONES DE PAZ,DESIERTO,unsuccessful,9111160300225304.0,SERVICIO DE CONCESIONARIO (A) DE ALIMENTOS,CUBSO,1.0,83058.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191873,ocds-dgv273-seacev3-1191873-2026-03-15T10:15:35.251517-05:00,1191873,21212411,357,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,complete,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,16000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190959,ocds-dgv273-seacev3-1190959-2026-03-15T10:15:35.231357-05:00,1190959,21210287,1,"""ADQUISICION DE COMBUSTIBLE PARA LOS DIFERENTES UNIDADES VEHICULARES PERTENECIENTES A LAS DIFERENTES GERENCIAS Y JEFATUTRAS DE LA MUNICIPALIDAD DISTRITAL DE MARCONA-NASCA ICA¿",CONSENTIDO,complete,,,,32464.56,667666.2,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190831,ocds-dgv273-seacev3-1190831-2026-03-15T10:15:34.985690-05:00,1190831,21210044,1,"CONTRATACIÓN DEL SERVICIO DE INJERTADO DE CACAO A TODO COSTO, PARA EL PROYECTO DENOMINADO ¿MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE APOYO AL DESARROLLO PRODUCTIVO EN LAS CADENAS PRODUCTIVAS DEL DISTRITO DE VIZCATAN DEL ENE DE LA PROVINCIA DE SATIPO",CONTRATADO,complete,7011160100375942.0,SERVICIO DE INJERTADO DE PLANTON DE CACAO - THEOBROMA CACAO,CUBSO,1.0,153000.0,PEN,Nuevos Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191920,ocds-dgv273-seacev3-1191920-2026-03-15T10:15:34.885647-05:00,1191920,21212478,361,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,complete,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,8000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189981,ocds-dgv273-seacev3-1189981-2026-03-15T10:15:34.867448-05:00,1189981,21207573,1,"CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA:¿CONSTRUCCION DE CERCO PERIMETRICO EN EL (LA) RESERVORIO DEL SECTOR EL MIRAFLORES, DISTRITO DE JAÉN, PROVINCIA JAÉN, DEPARTAMENTO DE CAJAMARCA¿, CON CUI 2718308",NULO,unsuccessful,7215401300233098.0,CONSTRUCCION DE CERCO PERIMETRICO,CUBSO,1.0,327364.9,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191722,ocds-dgv273-seacev3-1191722-2026-03-15T10:15:34.753112-05:00,1191722,21211885,1,CONTRATACION DEL SERVICIO DE ARRENDAMIENTO DE INMUEBLE PARA LA OFICINA ZONAL SAN FRANCISCO EN EL MARCO DE LA IMPLEMENTACIÓN DE LA UNIDAD EJECUTORA ¿UNIDAD DE GESTIÓN DE APOYO AL DESARROLLO SOSTENIBLE DEL VRAEM ¿ UE 006-1715.,CONTRATADO,complete,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,510000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190255,ocds-dgv273-seacev3-1190255-2026-03-15T10:15:34.574433-05:00,1190255,21208337,385,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,complete,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,12000.0,PEN,Nuevos Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187883,ocds-dgv273-seacev3-1187883-2026-03-15T10:15:33.356097-05:00,1187883,21202189,1,BARRA PARA CONSTRUCCION DE 1/2 in GRADO 60,CONTRATADO,complete,3010240300130019.0,BARRA PARA CONSTRUCCION DE 1/2 in GRADO 60,CUBSO,981.0,63177.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-800-11,ocds-dgv273-seacev3-2026-800-11-2026-03-15T10:15:33.306336-05:00,1188882,21204672,1,AGREGADOS,NULO,unsuccessful,,,,4.0,65558.33,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187759,ocds-dgv273-seacev3-1187759-2026-03-15T10:15:33.291350-05:00,1187759,21201839,1,CEMENTO PORTLAND TIPO I X 42.50 kg,CONTRATADO,complete,3011160100012771.0,CEMENTO PORTLAND TIPO I X 42.50 kg,CUBSO,18000.0,554400.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-270-46,ocds-dgv273-seacev3-2026-270-46-2026-03-15T10:15:33.008299-05:00,1188991,21204813,1,"MANTENIMIENTO DEL PARQUE INTI RAYMI MZ C LT 01 EN EL P.J. DOS DE JUNIO, DISTRITO DE CHIMBOTE, PROVINCIA DEL SANTA, DEPARTAMENTO DE ANCASH.",CONTRATADO,complete,7214112800351486.0,SERVICIO DE MANTENIMIENTO DE PARQUE Y PLAZA,CUBSO,1.0,180748.67,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188258,ocds-dgv273-seacev3-1188258-2026-03-15T10:15:32.993943-05:00,1188258,21202820,1,CALAMINA DE ALUZINC 0.30 mm X 1.00 m X 8.00 m,CONTRATADO,complete,5124184000198678.0,CALAMINA + ZINC OXIDO 15 g + 5 g/100 g SOL 500 mL,CUBSO,345.0,46556.03,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187066,ocds-dgv273-seacev3-1187066-2026-03-15T10:15:32.907826-05:00,1187066,21200640,1,DIESEL B5 S-50,CONTRATADO,complete,1510150500233280.0,DIESEL B5 S-50,CUBSO,9000.0,163800.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-51041-2,ocds-dgv273-seacev3-2026-51041-2-2026-03-15T10:15:32.853471-05:00,1188041,21202677,1,ADQUISICION DE CEMENTO PORTLAND TIPO IP para el Proyecto MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE PROVISION DE AGUA PARA RIEGO EN EL SECTOR SIRAYOCC Y CANUAPAMPA DEL CENTRO POBLADO DE NARANJAL DEL DISTRITO DE INKAWASI DE LA PROVINCIA DE LA CONVENCION DEL DEPARTAMENTO DE CUSCO con CUI 2604178,CONTRATADO,complete,3011160100012953.0,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,CUBSO,1653.0,72732.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187637,ocds-dgv273-seacev3-1187637-2026-03-15T10:15:32.807089-05:00,1187637,21201482,617,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,complete,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,20000.0,PEN,Nuevos Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2009-42,ocds-dgv273-seacev3-2026-2009-42-2026-03-15T10:15:32.791453-05:00,1187488,21201081,1,ADQUISICION DE CEMENTO PORTLAND (45 5Kg) PROYECTO MEJORAMIENTO Y AMPLIACION DEL SERVICIO DEPORTIVO DE COMPETENCIA EN ESTADIO MONUMENTAL DE CONDEBAMBA DISTRITO DE ABANCAY DE LA PROVINCIA DE ABANCAY DEL DEPARTAMENTO DE APURIMAC,CONTRATADO,complete,3011160100012771.0,CEMENTO PORTLAND TIPO I X 42.50 kg,CUBSO,127500.0,95625.0,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-130903-1,ocds-dgv273-seacev3-2026-130903-1-2026-03-15T10:15:32.741594-05:00,1186710,21200304,1,DIESEL B5 S-50,CONTRATADO,complete,1510150500233280.0,DIESEL B5 S-50,CUBSO,10000.0,178000.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-552-10,ocds-dgv273-seacev3-2026-552-10-2026-03-15T10:15:32.705134-05:00,1187311,21200891,1,ADQUISICION DE PRODUCTOS ALIMENTICIOS PARA EL PROGRAMA DE VASO DE LECHE 2026-LECHE EVAPORADA ENTERA DE 400g. APROX,CONTRATADO,complete,5013170200307453.0,LECHE EVAPORADA ENTERA X 400 g  APROX.,CUBSO,37960.0,151840.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187968,ocds-dgv273-seacev3-1187968-2026-03-15T10:15:32.114488-05:00,1187968,21202995,1,SERVICIO DE SUSCRIPCION ANUAL DE CARTOGRAFIA   ELECTRONICA (ELECTRONIC FLIGHT BAG) PP-0135,CONTRATADO,complete,,,,1.0,64428.57,USD,Dólar Norteamericano,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1731-13,ocds-dgv273-seacev3-2026-1731-13-2026-03-15T10:15:32.046948-05:00,1186968,21200517,1,SERVICIO DE ALQUILER DE EXCAVADORA SOBRE ORUGAS PARA LA OBRA MEJORAMIENTO DEL SERVICIO DE LA MOVILIDAD URBANA DE LAS URBANIZACIONES SAUL CANTORAL Y VALLECITO DEL DISTRITO DE JULIACA - PROVINCIA DE SAN ROMÁN - DEPARTAMENTO DE PUNO CON CUI N° 2560133,CONTRATADO,complete,7214170100360040.0,SERVICIO DE ALQUILER DE EXCAVADORA HIDRAULICA SOBRE ORUGA,CUBSO,1.0,51045.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187276,ocds-dgv273-seacev3-1187276-2026-03-15T10:15:32.008030-05:00,1187276,21198378,1,"ADQUISICIÓN DE ACERO CORRUGADO PARA EL PROYECTO: MEJORAMIENTO Y AMPLIACIÓN DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO EN LAS VÍAS PRINCIPALES Y CALLES ALEDAÑAS DEL CONO ESTE, EN LAS ASOCIACIONES DE VIVIENDA LA HOYADA; LAS PALMERAS, SAN JOSÉ, RIO CA",CONTRATADO,complete,,,,1.0,54400.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187175,ocds-dgv273-seacev3-1187175-2026-03-15T10:15:31.993710-05:00,1187175,21198327,585,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,complete,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,30000.0,PEN,Nuevos Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188122,ocds-dgv273-seacev3-1188122-2026-03-15T10:15:31.957524-05:00,1188122,21202726,1,"ADQUISICIÓN DE TAPA Y MARCO DE FIERRO FUNDIDO PARA DESAGUE 60CM DIAMETRO PARA LA META   ""MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO EN LAS VIAS PRINCIPALES Y CALLES ALEDAÑAS DEL CONO ESTE, EN LAS ASOCIACIONES DE VIVIENDA L",CONTRATADO,complete,4014173900358033.0,TAPA Y MARCO PARA CAJA DE MEDIDOR DE AGUA DE FIERRO DE 25 cm X 25 cm APROX.,CUBSO,178.0,98790.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187110,ocds-dgv273-seacev3-1187110-2026-03-15T10:15:31.922224-05:00,1187110,21198293,577,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,complete,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,18000.0,PEN,Nuevos Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1852-16,ocds-dgv273-seacev3-2026-1852-16-2026-03-15T10:15:31.285529-05:00,1187407,21201223,1,"ADQUISICIÓN DE BARRAS DE ACERO CORRUGADO PARA EL PROYECTO: MEJORAMIENTO DEL SERVICIO DE PROVISIÓN DE AGUA PARA RIEGO EN LOS CANALES MINAYTITA, JULIA Y LATERAL AGUA DULCE DEL SECTOR DE RIEGO CHEJAYA DISTRITO DE ILABAYA DE LA PROVINCIA DE JORGE BASADRE",CONTRATADO,complete,,,,2282.0,125776.33,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186947,ocds-dgv273-seacev3-1186947-2026-03-15T10:15:31.264704-05:00,1186947,21200518,571,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,complete,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,12000.0,PEN,Nuevos Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186894,ocds-dgv273-seacev3-1186894-2026-03-15T10:15:31.237782-05:00,1186894,21200461,569,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,complete,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,18000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186483,ocds-dgv273-seacev3-1186483-2026-03-15T10:15:30.817905-05:00,1186483,21200105,1,CONTRATACION DE SUMINISTRO DE BIENES: ADQUISICION DE COMBUSTIBLE (GASOLINA DE 84 OCTANOS Y PETROLEO DIESEL B5) PARA LA OPERATIVIDAD DE LA MUNICIPALIDAD DISTRITAL DE PUINAHUA ¿ PERIODO 2026,CONTRATADO,complete,,,,1.0,1324800.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189543,ocds-dgv273-seacev3-1189543-2026-03-15T10:15:27.242493-05:00,1189543,21206357,1,CONSTRUCCION DE CENTROS EDUCATIVOS,CONTRATADO,complete,7212140600233069.0,CONSTRUCCION DE CENTROS EDUCATIVOS,CUBSO,1.0,1408314.99,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1331-7,ocds-dgv273-seacev3-2026-1331-7-2026-03-15T10:15:27.033667-05:00,1189052,21204935,1,PROTECTOR SOLAR FPS 100,CONTRATADO,complete,5313160900385150.0,PROTECTOR SOLAR FPS 100,CUBSO,2084.0,93780.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191476,ocds-dgv273-seacev3-1191476-2026-03-15T10:15:26.992260-05:00,1191476,21211489,575,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,complete,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,24000.0,PEN,Nuevos Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188024,ocds-dgv273-seacev3-1188024-2026-03-15T10:15:26.810180-05:00,1188024,21203033,1,CONTRATACIÓN DE EJECUCION DEL SERVICIO ¿MANTENIMIENTO DE SEÑALIZACION EN LA URB. SAN RAFAEL DEL DISTRITO DE NUEVO CHIMBOTE - PROVINCIA DEL SANTA - DEPARTAMENTO DE ANCASH¿,CONTRATADO,complete,7215402800230724.0,"SERVICIO DE SEÑALIZACION DE LA AVENIDA, PISTAS Y SIMILARES",CUBSO,1.0,54570.83,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
