Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Contratos:ID del Contrato,Entrega compilada:Contratos:Artículos Contratados:ID,Entrega compilada:Contratos:Artículos Contratados:Clasificaciones adicionales:ID,Entrega compilada:Contratos:Artículos Contratados:Clasificaciones adicionales:Descripción,Entrega compilada:Contratos:Artículos Contratados:Clasificaciones adicionales:Esquema,_mes_origen
ocds-dgv273-seacev3-2026-200261-37,ocds-dgv273-seacev3-2026-200261-37-2026-06-14T10:13:31.623050-05:00,2399846,21231149,42121606.0,Productos dermatológicos o antiprotozoarios para uso veterinario,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198700,ocds-dgv273-seacev3-1198700-2026-06-14T10:13:31.590796-05:00,2400695,21229510,80101505.0,Desarrollo de objetivos o políticas corporativas,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197117,ocds-dgv273-seacev3-1197117-2026-06-14T10:13:31.565080-05:00,2400713,21225348,81101508.0,Ingeniería arquitectónica,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10352-2,ocds-dgv273-seacev3-2026-10352-2-2026-06-14T10:13:31.541504-05:00,2400657,21223677,92101501.0,Servicios de vigilancia,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-80751-2,ocds-dgv273-seacev3-2026-80751-2-2026-06-14T10:13:31.510855-05:00,2400803,21219348,30111601.0,Cemento,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2397-21,ocds-dgv273-seacev3-2026-2397-21-2026-06-14T10:13:31.474464-05:00,2400693,21217991,72154069.0,Servicio de cercado y colocación de barandas,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193330,ocds-dgv273-seacev3-1193330-2026-06-14T10:13:31.425607-05:00,2400736,21216298,80101603.0,Evaluación económica o financiera de proyectos,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2360-17,ocds-dgv273-seacev3-2026-2360-17-2026-06-14T10:13:23.335463-05:00,2400675,21241593,12352311.0,Alúmina y otros compuestos de aluminio,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1209280,ocds-dgv273-seacev3-1209280-2026-06-14T10:13:22.989799-05:00,2400773,21258912,72141121.0,Servicios de construcción de tuberías principales de agua,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199262,ocds-dgv273-seacev3-1199262-2026-06-14T10:13:22.559068-05:00,2400900,21231051,72153102.0,Servicios de construcción de campos deportivos interiores,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2360-13,ocds-dgv273-seacev3-2026-2360-13-2026-06-14T10:13:21.494448-05:00,2400652,21236620,12352307.0,Halogenuros ácidos o sus sustitutos,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195762,ocds-dgv273-seacev3-1195762-2026-06-14T10:13:13.561678-05:00,2384211,21222403,84101703.0,Servicio de deudas,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-29-8,ocds-dgv273-seacev3-2026-29-8-2026-06-14T10:13:13.520510-05:00,2400843,21225554,83111603.0,Servicios de telefonía móvil,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195202,ocds-dgv273-seacev3-1195202-2026-06-14T10:13:13.447432-05:00,2400191,21221560,80131502.0,Alquiler de instalaciones comerciales o industriales,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-167507-9,ocds-dgv273-seacev3-2026-167507-9-2026-06-14T10:13:13.297738-05:00,2400660,21234659,82121504.0,Impresión tipográfica o serigrafía,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199484,ocds-dgv273-seacev3-1199484-2026-06-14T10:13:13.205975-05:00,2396228,21231544,92101501.0,Servicios de vigilancia,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200030-21,ocds-dgv273-seacev3-2026-200030-21-2026-06-14T10:13:13.044366-05:00,2400813,21227304,72141121.0,Servicios de construcción de tuberías principales de agua,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200979,ocds-dgv273-seacev3-1200979-2026-06-14T10:13:04.542389-05:00,2400729,21236398,92101501.0,Servicios de vigilancia,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197739,ocds-dgv273-seacev3-1197739-2026-06-14T10:13:04.091511-05:00,2400735,21226812,81101508.0,Ingeniería arquitectónica,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1196488,ocds-dgv273-seacev3-1196488-2026-06-14T10:13:03.898526-05:00,2400885,21223935,72154013.0,Servicios de construcción de cercos,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193248,ocds-dgv273-seacev3-1193248-2026-06-14T10:13:03.509750-05:00,2386094,21216016,80131502.0,Alquiler de instalaciones comerciales o industriales,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1192624,ocds-dgv273-seacev3-1192624-2026-06-14T10:13:03.393675-05:00,2400759,21214347,92101501.0,Servicios de vigilancia,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1213486,ocds-dgv273-seacev3-1213486-2026-06-14T10:12:57.222809-05:00,2400631,21270887,72154032.0,"Servicios de instalación y reparación de ventanas, puertas y paneles divisorios",UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200560,ocds-dgv273-seacev3-1200560-2026-06-14T10:12:52.604488-05:00,2400239,21235230,72121102.0,Servicios de construcción de edificios comerciales y de oficinas prefabricadas,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1003084080-3,ocds-dgv273-seacev3-2026-1003084080-3-2026-06-14T10:12:52.577022-05:00,2390137,21222676,80101604.0,Administración o planificación de proyectos,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-29-9,ocds-dgv273-seacev3-2026-29-9-2026-06-14T10:12:52.530039-05:00,2400591,21211350,91111601.0,Servicios de limpieza y mantenimiento,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1212025,ocds-dgv273-seacev3-1212025-2026-06-13T10:20:43.274505-05:00,2400466,21267401,72141106.0,Servicios de construcción de caminos de grava o tierra,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1202063,ocds-dgv273-seacev3-1202063-2026-06-13T10:20:37.819871-05:00,2397006,21241495,50221101.0,Granos de cereal,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1202063,ocds-dgv273-seacev3-1202063-2026-06-13T10:20:37.819871-05:00,2400549,21241494,50131702.0,Leche o productos de mantequilla estables sin refrigerar,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1304-3,ocds-dgv273-seacev3-2026-1304-3-2026-06-13T10:20:37.577554-05:00,2400479,21230909,81101515.0,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200064,ocds-dgv273-seacev3-1200064-2026-06-13T10:20:37.455750-05:00,2400481,21233595,50192109.0,"Papas fritas en hojuelas y al hilo, mix de bocaditos o galletas saladas",UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200064,ocds-dgv273-seacev3-1200064-2026-06-13T10:20:37.455750-05:00,2400481,21233594,50131702.0,Leche o productos de mantequilla estables sin refrigerar,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201626,ocds-dgv273-seacev3-1201626-2026-06-13T10:20:37.417764-05:00,2400267,21238292,22101526.0,Excavadoras sobre orugas,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193380,ocds-dgv273-seacev3-1193380-2026-06-13T10:20:37.035174-05:00,2400354,21216220,78101805.0,Servicio de alquiler de camión pipa y tráiler,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1995-29,ocds-dgv273-seacev3-2026-1995-29-2026-06-13T10:20:36.243513-05:00,2391381,21236179,10191703.0,Trampas para control de insectos voladores,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1202022,ocds-dgv273-seacev3-1202022-2026-06-13T10:20:26.550348-05:00,2400283,21241461,72141121.0,Servicios de construcción de tuberías principales de agua,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200485-8,ocds-dgv273-seacev3-2026-200485-8-2026-06-13T10:20:26.335848-05:00,2400473,21238262,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199021,ocds-dgv273-seacev3-1199021-2026-06-13T10:20:26.274786-05:00,2400436,21230517,30121803.0,Césped artificial,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199554,ocds-dgv273-seacev3-1199554-2026-06-13T10:20:26.258760-05:00,2400558,21232292,23121501.0,Maquinaria para bordados,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200699,ocds-dgv273-seacev3-1200699-2026-06-13T10:20:25.990325-05:00,2400344,21235619,50131702.0,Leche o productos de mantequilla estables sin refrigerar,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1192880,ocds-dgv273-seacev3-1192880-2026-06-13T10:20:25.754134-05:00,2395619,21214915,78111802.0,Servicios programados de autobús,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1213982,ocds-dgv273-seacev3-1213982-2026-06-13T10:20:21.410224-05:00,2400516,21272287,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200485-9,ocds-dgv273-seacev3-2026-200485-9-2026-06-13T10:20:15.322275-05:00,2400498,21238269,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1703-2,ocds-dgv273-seacev3-2026-1703-2-2026-06-13T10:20:14.686892-05:00,2399019,21234204,50121538.0,Pescado estable sin refrigerar,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200252-11,ocds-dgv273-seacev3-2026-200252-11-2026-06-13T10:20:14.650103-05:00,2399508,21225985,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200252-20,ocds-dgv273-seacev3-2026-200252-20-2026-06-13T10:20:14.139641-05:00,2399509,21226038,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200323,ocds-dgv273-seacev3-1200323-2026-06-13T10:20:04.778074-05:00,2400443,21234387,73121614.0,Servicios de pruebas no destructivas,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193064,ocds-dgv273-seacev3-1193064-2026-06-13T10:20:03.480514-05:00,2400317,21215415,72152707.0,Servicios de construcción de muros de retención,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200252-6,ocds-dgv273-seacev3-2026-200252-6-2026-06-13T10:20:03.279354-05:00,2399507,21225946,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200252-5,ocds-dgv273-seacev3-2026-200252-5-2026-06-13T10:20:03.253487-05:00,2399474,21225942,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1216738,ocds-dgv273-seacev3-1216738-2026-06-13T10:19:57.164113-05:00,2398033,21280832,95121907.0,Estación metereológica,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1216738,ocds-dgv273-seacev3-1216738-2026-06-13T10:19:57.164113-05:00,2400285,21280833,41112219.0,Sondas termopar,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1192152,ocds-dgv273-seacev3-1192152-2026-06-13T10:19:52.945022-05:00,2400393,21213471,30111505.0,Hormigón premezclado,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198605,ocds-dgv273-seacev3-1198605-2026-06-13T10:19:52.799808-05:00,2400312,21229093,81101508.0,Ingeniería arquitectónica,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199091,ocds-dgv273-seacev3-1199091-2026-06-13T10:19:52.701192-05:00,2388032,21230711,15121902.0,Grasa,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199091,ocds-dgv273-seacev3-1199091-2026-06-13T10:19:52.701192-05:00,2388799,21230739,15121902.0,Grasa,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199283,ocds-dgv273-seacev3-1199283-2026-06-13T10:19:52.384961-05:00,2400495,21231081,31152002.0,Alambre de púas,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199705,ocds-dgv273-seacev3-1199705-2026-06-13T10:19:52.270644-05:00,2400264,21232564,46171610.0,Cámaras de seguridad,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2543-486,ocds-dgv273-seacev3-2026-2543-486-2026-06-13T10:19:41.542538-05:00,2400447,21224871,85161501.0,Mantenimiento o reparación de bienes de equipo médico,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198441,ocds-dgv273-seacev3-1198441-2026-06-13T10:19:41.249676-05:00,2400556,21228545,23121501.0,Maquinaria para bordados,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198412,ocds-dgv273-seacev3-1198412-2026-06-13T10:19:41.155640-05:00,2400409,21228489,39121110.0,Tablero de llaves de corte,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1196177,ocds-dgv273-seacev3-1196177-2026-06-13T10:19:30.166362-05:00,2386455,21223134,24141504.0,Sellos de seguridad o a prueba de entremetido,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201358,ocds-dgv273-seacev3-1201358-2026-06-13T10:19:30.053750-05:00,2400534,21237576,81101508.0,Ingeniería arquitectónica,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193683,ocds-dgv273-seacev3-1193683-2026-06-13T10:19:29.761692-05:00,2400496,21217161,81101515.0,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200485-11,ocds-dgv273-seacev3-2026-200485-11-2026-06-13T10:19:29.678173-05:00,2400508,21238273,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200485-10,ocds-dgv273-seacev3-2026-200485-10-2026-06-13T10:19:29.662932-05:00,2400502,21238271,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198680,ocds-dgv273-seacev3-1198680-2026-06-13T10:19:29.410417-05:00,2400491,21229385,81101508.0,Ingeniería arquitectónica,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199371,ocds-dgv273-seacev3-1199371-2026-06-12T10:33:08.040839-05:00,2400205,21231289,43222615.0,Conmutador de red de área de almacenamiento (SAN),UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195687,ocds-dgv273-seacev3-1195687-2026-06-12T10:33:07.210351-05:00,2400124,21222309,72121406.0,Servicios de construcción de escuelas,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198913,ocds-dgv273-seacev3-1198913-2026-06-12T10:33:07.025391-05:00,2400046,21230404,81101510.0,Ingeniería de carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198803,ocds-dgv273-seacev3-1198803-2026-06-12T10:33:06.908366-05:00,2400092,21229791,42312102.0,Aparatos de ostomía,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200155-3,ocds-dgv273-seacev3-2026-200155-3-2026-06-12T10:32:55.746672-05:00,2399912,21236317,78111802.0,Servicios programados de autobús,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1192025,ocds-dgv273-seacev3-1192025-2026-06-12T10:32:55.645981-05:00,2399976,21212927,72153102.0,Servicios de construcción de campos deportivos interiores,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199784,ocds-dgv273-seacev3-1199784-2026-06-12T10:32:55.331504-05:00,2400221,21232768,81101508.0,Ingeniería arquitectónica,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198074,ocds-dgv273-seacev3-1198074-2026-06-12T10:32:55.087383-05:00,2400202,21227826,72141121.0,Servicios de construcción de tuberías principales de agua,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-882-1,ocds-dgv273-seacev3-2026-882-1-2026-06-12T10:32:55.032982-05:00,2399975,21229282,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199247,ocds-dgv273-seacev3-1199247-2026-06-12T10:32:45.600018-05:00,2400104,21231015,72121101.0,Servicios de construcción de nuevos edificios comerciales y de oficinas,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1809-5,ocds-dgv273-seacev3-2026-1809-5-2026-06-12T10:32:45.161765-05:00,2400033,21238183,72141001.0,Servicios de construcción de pistas y carreteras nuevas,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197215,ocds-dgv273-seacev3-1197215-2026-06-12T10:32:44.497795-05:00,2399938,21225553,72121203.0,Servicios de construcción de silos y de edificaciones para servicio agrícola,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1202184,ocds-dgv273-seacev3-1202184-2026-06-12T10:32:44.097761-05:00,2400129,21241923,72141701.0,Servicio de arrendamiento o alquiler de maquinaria de construcción,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201169,ocds-dgv273-seacev3-1201169-2026-06-12T10:32:43.886656-05:00,2400218,21236881,81101515.0,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200014,ocds-dgv273-seacev3-1200014-2026-06-12T10:32:33.780419-05:00,2399959,21233284,72141121.0,Servicios de construcción de tuberías principales de agua,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199293,ocds-dgv273-seacev3-1199293-2026-06-12T10:32:33.112074-05:00,2384631,21231130,80101604.0,Administración o planificación de proyectos,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10249-109,ocds-dgv273-seacev3-2026-10249-109-2026-06-12T10:32:33.057559-05:00,2386030,21222380,53111601.0,Zapatos para caballero,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1238-2,ocds-dgv273-seacev3-2026-1238-2-2026-06-12T10:32:32.958483-05:00,2400131,21241433,81101505.0,Ingeniería estructural,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1211292,ocds-dgv273-seacev3-1211292-2026-06-12T10:32:21.964539-05:00,2400027,21265238,76111505.0,Servicios de limpieza de telas y muebles,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199009,ocds-dgv273-seacev3-1199009-2026-06-12T10:32:21.526191-05:00,2400091,21230597,11122005.0,Madera laminada pegada,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198068,ocds-dgv273-seacev3-1198068-2026-06-12T10:32:10.535887-05:00,2400085,21227822,72141128.0,Servicio de remodelación  y/o construcción de plazas públicas,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199017,ocds-dgv273-seacev3-1199017-2026-06-12T10:32:10.272308-05:00,2400120,21230688,72121406.0,Servicios de construcción de escuelas,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197345,ocds-dgv273-seacev3-1197345-2026-06-12T10:32:10.233871-05:00,2400021,21225851,30171505.0,Puertas de metal,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195795,ocds-dgv273-seacev3-1195795-2026-06-12T10:31:59.747112-05:00,2400176,21222456,11111503.0,Tierra vegetal,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-41-41,ocds-dgv273-seacev3-2026-41-41-2026-06-12T10:31:59.661458-05:00,2400127,21231008,72121406.0,Servicios de construcción de escuelas,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1204718,ocds-dgv273-seacev3-1204718-2026-06-12T10:31:59.557579-05:00,2400025,21247346,83121703.0,Servicios relacionados con Internet,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201061,ocds-dgv273-seacev3-1201061-2026-06-12T10:31:58.970012-05:00,2390527,21236618,81101508.0,Ingeniería arquitectónica,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197168,ocds-dgv273-seacev3-1197168-2026-06-12T10:31:58.850853-05:00,2399957,21225470,72121203.0,Servicios de construcción de silos y de edificaciones para servicio agrícola,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198839,ocds-dgv273-seacev3-1198839-2026-06-12T10:31:58.652253-05:00,2390193,21229981,15101505.0,Diesel,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10418-11,ocds-dgv273-seacev3-2026-10418-11-2026-06-12T10:31:58.572844-05:00,2400195,21230394,72121102.0,Servicios de construcción de edificios comerciales y de oficinas prefabricadas,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201188,ocds-dgv273-seacev3-1201188-2026-06-11T10:26:26.616533-05:00,2384831,21236960,78111802.0,Servicios programados de autobús,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199827,ocds-dgv273-seacev3-1199827-2026-06-11T10:26:26.507244-05:00,2399625,21232880,81111513.0,Servicio de almacenamiento en la nube de Internet,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1217581,ocds-dgv273-seacev3-1217581-2026-06-11T10:26:24.724345-05:00,2399666,21283676,12191602.0,Solventes activos,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200252-22,ocds-dgv273-seacev3-2026-200252-22-2026-06-11T10:26:20.522343-05:00,2399645,21226041,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1202024,ocds-dgv273-seacev3-1202024-2026-06-11T10:26:20.298457-05:00,2399639,21239679,30111601.0,Cemento,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200252-21,ocds-dgv273-seacev3-2026-200252-21-2026-06-11T10:26:20.029961-05:00,2399641,21226039,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200252-19,ocds-dgv273-seacev3-2026-200252-19-2026-06-11T10:26:20.005124-05:00,2399637,21226021,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1196230,ocds-dgv273-seacev3-1196230-2026-06-11T10:26:19.988301-05:00,2399708,21223234,78111812.0,Arrendamiento vehicular de combis o minicombus para pasajeros,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200252-18,ocds-dgv273-seacev3-2026-200252-18-2026-06-11T10:26:19.325130-05:00,2399631,21226037,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-482-2,ocds-dgv273-seacev3-2026-482-2-2026-06-11T10:26:08.646487-05:00,2399665,21220742,72121203.0,Servicios de construcción de silos y de edificaciones para servicio agrícola,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201563,ocds-dgv273-seacev3-1201563-2026-06-11T10:26:08.076492-05:00,2387238,21238159,78111808.0,Alquiler de vehículos,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201563,ocds-dgv273-seacev3-1201563-2026-06-11T10:26:08.076492-05:00,2387245,21238157,78111808.0,Alquiler de vehículos,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201563,ocds-dgv273-seacev3-1201563-2026-06-11T10:26:08.076492-05:00,2387199,21238158,78111812.0,Arrendamiento vehicular de combis o minicombus para pasajeros,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-188-2,ocds-dgv273-seacev3-2026-188-2-2026-06-11T10:26:07.703419-05:00,2391001,21214487,72121406.0,Servicios de construcción de escuelas,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-705-10,ocds-dgv273-seacev3-2026-705-10-2026-06-11T10:25:56.865327-05:00,2399587,21220139,72141001.0,Servicios de construcción de pistas y carreteras nuevas,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200571,ocds-dgv273-seacev3-1200571-2026-06-11T10:25:56.089700-05:00,2399880,21235281,72141701.0,Servicio de arrendamiento o alquiler de maquinaria de construcción,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200252-10,ocds-dgv273-seacev3-2026-200252-10-2026-06-11T10:25:56.065339-05:00,2399516,21225950,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200252-12,ocds-dgv273-seacev3-2026-200252-12-2026-06-11T10:25:55.879667-05:00,2399519,21225986,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200252-8,ocds-dgv273-seacev3-2026-200252-8-2026-06-11T10:25:55.853686-05:00,2399511,21225981,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201567,ocds-dgv273-seacev3-1201567-2026-06-11T10:25:45.570599-05:00,2399888,21238196,42222301.0,Equipos de administración de la transfusión de sangre,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198102,ocds-dgv273-seacev3-1198102-2026-06-11T10:25:45.113368-05:00,2399659,21227673,50192109.0,"Papas fritas en hojuelas y al hilo, mix de bocaditos o galletas saladas",UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198102,ocds-dgv273-seacev3-1198102-2026-06-11T10:25:45.113368-05:00,2399659,21227649,50131702.0,Leche o productos de mantequilla estables sin refrigerar,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200252-7,ocds-dgv273-seacev3-2026-200252-7-2026-06-11T10:25:45.015336-05:00,2399510,21225947,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200252-15,ocds-dgv273-seacev3-2026-200252-15-2026-06-11T10:25:44.917161-05:00,2399570,21225994,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2528-25,ocds-dgv273-seacev3-2026-2528-25-2026-06-11T10:25:33.010265-05:00,2399674,21238640,81101703.0,Servicios de pruebas de ingeniería,UNSPSC,2026-03_seace_v3_csv_es
