Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Contratos:ID del Contrato,Entrega compilada:Contratos:Artículos Contratados:ID,Entrega compilada:Contratos:Artículos Contratados:Clasificaciones adicionales:ID,Entrega compilada:Contratos:Artículos Contratados:Clasificaciones adicionales:Descripción,Entrega compilada:Contratos:Artículos Contratados:Clasificaciones adicionales:Esquema
ocds-dgv273-seacev3-2026-2543-278,ocds-dgv273-seacev3-2026-2543-278-2026-08-07T10:22:13.805911-05:00,2413184,21234471,85121504,Servicios médicos de emergencia de médicos de atenciòn primaria,UNSPSC
ocds-dgv273-seacev3-2026-2543-278,ocds-dgv273-seacev3-2026-2543-278-2026-08-07T10:22:13.805911-05:00,2413164,21234487,85121504,Servicios médicos de emergencia de médicos de atenciòn primaria,UNSPSC
ocds-dgv273-seacev3-2026-2543-278,ocds-dgv273-seacev3-2026-2543-278-2026-08-07T10:22:13.805911-05:00,2413096,21234209,85121504,Servicios médicos de emergencia de médicos de atenciòn primaria,UNSPSC
ocds-dgv273-seacev3-2026-2543-278,ocds-dgv273-seacev3-2026-2543-278-2026-08-07T10:22:13.805911-05:00,2413070,21234466,85121504,Servicios médicos de emergencia de médicos de atenciòn primaria,UNSPSC
ocds-dgv273-seacev3-2026-2543-278,ocds-dgv273-seacev3-2026-2543-278-2026-08-07T10:22:13.805911-05:00,2413053,21234480,85121504,Servicios médicos de emergencia de médicos de atenciòn primaria,UNSPSC
ocds-dgv273-seacev3-2026-2543-278,ocds-dgv273-seacev3-2026-2543-278-2026-08-07T10:22:13.805911-05:00,2412972,21234463,85121504,Servicios médicos de emergencia de médicos de atenciòn primaria,UNSPSC
ocds-dgv273-seacev3-2026-2543-278,ocds-dgv273-seacev3-2026-2543-278-2026-08-07T10:22:13.805911-05:00,2413012,21234489,85121504,Servicios médicos de emergencia de médicos de atenciòn primaria,UNSPSC
ocds-dgv273-seacev3-2026-2543-278,ocds-dgv273-seacev3-2026-2543-278-2026-08-07T10:22:13.805911-05:00,2413084,21234462,85121504,Servicios médicos de emergencia de médicos de atenciòn primaria,UNSPSC
ocds-dgv273-seacev3-2026-2543-278,ocds-dgv273-seacev3-2026-2543-278-2026-08-07T10:22:13.805911-05:00,2413154,21234484,85121504,Servicios médicos de emergencia de médicos de atenciòn primaria,UNSPSC
ocds-dgv273-seacev3-2026-2543-278,ocds-dgv273-seacev3-2026-2543-278-2026-08-07T10:22:13.805911-05:00,2412963,21234491,85121504,Servicios médicos de emergencia de médicos de atenciòn primaria,UNSPSC
ocds-dgv273-seacev3-1211691,ocds-dgv273-seacev3-1211691-2026-08-07T10:22:04.649681-05:00,2391113,21266627,80101604,Administración o planificación de proyectos,UNSPSC
ocds-dgv273-seacev3-2026-203378-5,ocds-dgv273-seacev3-2026-203378-5-2026-08-07T10:22:04.530077-05:00,2413068,21233301,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1192372,ocds-dgv273-seacev3-1192372-2026-08-07T10:22:04.231819-05:00,2385555,21213742,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-1194999,ocds-dgv273-seacev3-1194999-2026-08-07T10:21:53.328341-05:00,2395124,21220755,30111505,Hormigón premezclado,UNSPSC
ocds-dgv273-seacev3-1200216,ocds-dgv273-seacev3-1200216-2026-08-07T10:21:53.253432-05:00,2413126,21234033,81101515,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC
ocds-dgv273-seacev3-2026-1922-8,ocds-dgv273-seacev3-2026-1922-8-2026-08-07T10:21:53.133878-05:00,2393196,21235817,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1210014,ocds-dgv273-seacev3-1210014-2026-08-06T10:27:39.950856-05:00,2412691,21261027,72151501,Servicios de instalación de iluminación,UNSPSC
ocds-dgv273-seacev3-2026-200266-3,ocds-dgv273-seacev3-2026-200266-3-2026-08-06T10:27:39.841619-05:00,2412844,21241590,92101501,Servicios de vigilancia,UNSPSC
ocds-dgv273-seacev3-1207896,ocds-dgv273-seacev3-1207896-2026-08-06T10:27:29.589480-05:00,2389303,21255348,80101706,Servicios profesionales de abastecimiento,UNSPSC
ocds-dgv273-seacev3-1233663,ocds-dgv273-seacev3-1233663-2026-08-06T10:27:24.258570-05:00,2412743,21329210,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1202135,ocds-dgv273-seacev3-1202135-2026-08-06T10:27:18.846818-05:00,2412839,21239867,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1202125,ocds-dgv273-seacev3-1202125-2026-08-06T10:27:18.668663-05:00,2412737,21241569,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-366-3,ocds-dgv273-seacev3-2026-366-3-2026-08-06T10:27:07.648472-05:00,2412883,21248397,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1197274,ocds-dgv273-seacev3-1197274-2026-08-06T10:27:07.495927-05:00,2390944,21225659,72141701,Servicio de arrendamiento o alquiler de maquinaria de construcción,UNSPSC
ocds-dgv273-seacev3-1192914,ocds-dgv273-seacev3-1192914-2026-08-06T10:27:07.416342-05:00,2387212,21215129,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-1899-10,ocds-dgv273-seacev3-2026-1899-10-2026-08-06T10:26:56.240869-05:00,2389095,21219883,91111603,Servicios de cocina o preparación de comidas,UNSPSC
ocds-dgv273-seacev3-1196708,ocds-dgv273-seacev3-1196708-2026-08-06T10:26:56.086756-05:00,2396934,21224542,10151605,Semillas de avena,UNSPSC
ocds-dgv273-seacev3-1199988,ocds-dgv273-seacev3-1199988-2026-08-06T10:26:56.069747-05:00,2412654,21233196,72141701,Servicio de arrendamiento o alquiler de maquinaria de construcción,UNSPSC
ocds-dgv273-seacev3-1201534,ocds-dgv273-seacev3-1201534-2026-08-06T10:26:56.052725-05:00,2412664,21238144,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1202186,ocds-dgv273-seacev3-1202186-2026-08-06T10:26:56.016377-05:00,2412885,21241929,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1199975,ocds-dgv273-seacev3-1199975-2026-08-06T10:26:55.948123-05:00,2412657,21233202,78101805,Servicio de alquiler de camión pipa y tráiler,UNSPSC
ocds-dgv273-seacev3-1229073,ocds-dgv273-seacev3-1229073-2026-08-06T10:26:46.852334-05:00,2412897,21316960,84111502,Servicio de contabilidad financiera,UNSPSC
ocds-dgv273-seacev3-1197398,ocds-dgv273-seacev3-1197398-2026-08-06T10:26:45.274890-05:00,2399875,21226009,72154022,Servicios de instalación y mantenimiento de equipos hidráulicos,UNSPSC
ocds-dgv273-seacev3-1199966,ocds-dgv273-seacev3-1199966-2026-08-06T10:26:44.775197-05:00,2390002,21233241,72141106,Servicios de construcción de caminos de grava o tierra,UNSPSC
ocds-dgv273-seacev3-2026-1922-15,ocds-dgv273-seacev3-2026-1922-15-2026-08-06T10:26:33.583004-05:00,2383986,21229894,80101513,Servicio de consultoría para la gestión de procesos y procedimientos,UNSPSC
ocds-dgv273-seacev3-1190936,ocds-dgv273-seacev3-1190936-2026-08-06T10:26:33.541629-05:00,2386248,21210268,30171523,Puerta a prueba de fuego,UNSPSC
ocds-dgv273-seacev3-1200073,ocds-dgv273-seacev3-1200073-2026-08-06T10:26:33.377483-05:00,2388820,21233587,72154032,"Servicios de instalación y reparación de ventanas, puertas y paneles divisorios",UNSPSC
ocds-dgv273-seacev3-1192332,ocds-dgv273-seacev3-1192332-2026-08-06T10:26:33.319780-05:00,2385840,21213670,72121403,Servicios de construcción de hospitales,UNSPSC
ocds-dgv273-seacev3-2026-1003002825-10,ocds-dgv273-seacev3-2026-1003002825-10-2026-08-05T10:26:18.478519-05:00,2390956,21219735,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1193440,ocds-dgv273-seacev3-1193440-2026-08-05T10:26:18.455521-05:00,2393380,21216423,72141121,Servicios de construcción de tuberías principales de agua,UNSPSC
ocds-dgv273-seacev3-1202386,ocds-dgv273-seacev3-1202386-2026-08-05T10:26:18.215080-05:00,2412433,21242263,30131704,Azulejos o baldosas de cerámica,UNSPSC
ocds-dgv273-seacev3-2026-200266-5,ocds-dgv273-seacev3-2026-200266-5-2026-08-05T10:26:08.380322-05:00,2412472,21239734,76111501,Servicios de limpieza de edificios,UNSPSC
ocds-dgv273-seacev3-2026-869-1,ocds-dgv273-seacev3-2026-869-1-2026-08-05T10:26:08.310112-05:00,2386370,21218863,72121103,Servicios de renovación y reparación de edificios comerciales y de oficinas,UNSPSC
ocds-dgv273-seacev3-2026-1926-73,ocds-dgv273-seacev3-2026-1926-73-2026-08-05T10:26:08.158311-05:00,2412300,21238700,81112208,Mantenimiento del software de protección y seguridad,UNSPSC
ocds-dgv273-seacev3-1192831,ocds-dgv273-seacev3-1192831-2026-08-05T10:25:57.062172-05:00,2381904,21214782,86121702,Programas de postgrado,UNSPSC
ocds-dgv273-seacev3-1192584,ocds-dgv273-seacev3-1192584-2026-08-05T10:25:57.029516-05:00,2388530,21215475,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-1224107,ocds-dgv273-seacev3-1224107-2026-08-05T10:25:47.621327-05:00,2412320,21303268,26111601,Generadores diesel,UNSPSC
ocds-dgv273-seacev3-1200307,ocds-dgv273-seacev3-1200307-2026-08-05T10:25:46.280958-05:00,2412607,21234419,81101510,Ingeniería de carreteras,UNSPSC
ocds-dgv273-seacev3-1200706,ocds-dgv273-seacev3-1200706-2026-08-05T10:25:35.299795-05:00,2403508,21235670,81101510,Ingeniería de carreteras,UNSPSC
ocds-dgv273-seacev3-1216574,ocds-dgv273-seacev3-1216574-2026-08-05T10:25:26.072835-05:00,2412293,21280392,80101505,Desarrollo de objetivos o políticas corporativas,UNSPSC
ocds-dgv273-seacev3-2026-1003002825-2,ocds-dgv273-seacev3-2026-1003002825-2-2026-08-05T10:25:25.217795-05:00,2390807,21219680,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1236151,ocds-dgv273-seacev3-1236151-2026-08-03T10:03:38.942941-05:00,2412277,21335966,72101518,Servicio de alquiler de generador portátil,UNSPSC
ocds-dgv273-seacev3-1216918,ocds-dgv273-seacev3-1216918-2026-08-03T10:03:31.482723-05:00,2412269,21281698,91111603,Servicios de cocina o preparación de comidas,UNSPSC
ocds-dgv273-seacev3-1200051,ocds-dgv273-seacev3-1200051-2026-08-02T10:09:24.700267-05:00,2412195,21233329,72141121,Servicios de construcción de tuberías principales de agua,UNSPSC
ocds-dgv273-seacev3-1231104,ocds-dgv273-seacev3-1231104-2026-08-02T10:09:18.558153-05:00,2412123,21322533,41115201,Sistemas de vigilancia a base de radar,UNSPSC
ocds-dgv273-seacev3-1211206,ocds-dgv273-seacev3-1211206-2026-08-02T10:09:16.307614-05:00,2411863,21264871,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-10568-13,ocds-dgv273-seacev3-2026-10568-13-2026-08-02T10:09:15.633736-05:00,2411837,21229279,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1195867,ocds-dgv273-seacev3-1195867-2026-08-02T10:09:15.618889-05:00,2386237,21222617,72141107,Servicios de construcción y reparación de puentes,UNSPSC
ocds-dgv273-seacev3-1201906,ocds-dgv273-seacev3-1201906-2026-08-02T10:09:15.453774-05:00,2398602,21239494,72141128,Servicio de remodelación  y/o construcción de plazas públicas,UNSPSC
ocds-dgv273-seacev3-1233984,ocds-dgv273-seacev3-1233984-2026-08-02T10:09:07.071467-05:00,2412083,21329945,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1228381,ocds-dgv273-seacev3-1228381-2026-08-02T10:09:03.433487-05:00,2411829,21315200,78111808,Alquiler de vehículos,UNSPSC
ocds-dgv273-seacev3-1193097,ocds-dgv273-seacev3-1193097-2026-08-02T10:09:03.331941-05:00,2397403,21215558,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-2026-839-1,ocds-dgv273-seacev3-2026-839-1-2026-08-02T10:09:03.281406-05:00,2391874,21227909,72152605,Servicios de montaje y reparación de techos,UNSPSC
ocds-dgv273-seacev3-1192433,ocds-dgv273-seacev3-1192433-2026-08-02T10:09:03.265498-05:00,2390310,21213902,72141128,Servicio de remodelación  y/o construcción de plazas públicas,UNSPSC
ocds-dgv273-seacev3-1199806,ocds-dgv273-seacev3-1199806-2026-08-02T10:09:03.251794-05:00,2385110,21232794,72141106,Servicios de construcción de caminos de grava o tierra,UNSPSC
ocds-dgv273-seacev3-1198610,ocds-dgv273-seacev3-1198610-2026-08-02T10:09:03.186625-05:00,2411776,21229139,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1191734,ocds-dgv273-seacev3-1191734-2026-08-02T10:08:54.604187-05:00,2412128,21211965,92101501,Servicios de vigilancia,UNSPSC
ocds-dgv273-seacev3-1191734,ocds-dgv273-seacev3-1191734-2026-08-02T10:08:54.604187-05:00,2411967,21211969,92101501,Servicios de vigilancia,UNSPSC
ocds-dgv273-seacev3-1191734,ocds-dgv273-seacev3-1191734-2026-08-02T10:08:54.604187-05:00,2412034,21211970,92101501,Servicios de vigilancia,UNSPSC
ocds-dgv273-seacev3-1191734,ocds-dgv273-seacev3-1191734-2026-08-02T10:08:54.604187-05:00,2412090,21211966,92101501,Servicios de vigilancia,UNSPSC
ocds-dgv273-seacev3-1191734,ocds-dgv273-seacev3-1191734-2026-08-02T10:08:54.604187-05:00,2411704,21211967,92101501,Servicios de vigilancia,UNSPSC
ocds-dgv273-seacev3-1191734,ocds-dgv273-seacev3-1191734-2026-08-02T10:08:54.604187-05:00,2411746,21211968,92101501,Servicios de vigilancia,UNSPSC
ocds-dgv273-seacev3-1195394,ocds-dgv273-seacev3-1195394-2026-08-02T10:08:54.568956-05:00,2405910,21221710,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-2026-1556-3,ocds-dgv273-seacev3-2026-1556-3-2026-08-02T10:08:54.510332-05:00,2411675,21239880,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1194634,ocds-dgv273-seacev3-1194634-2026-08-02T10:08:54.229161-05:00,2411769,21219617,92101501,Servicios de vigilancia,UNSPSC
ocds-dgv273-seacev3-1230490,ocds-dgv273-seacev3-1230490-2026-08-02T10:08:47.714857-05:00,2411845,21320796,42321709,Prótesis para hemiartroplastía de cadera de una pieza,UNSPSC
ocds-dgv273-seacev3-1222925,ocds-dgv273-seacev3-1222925-2026-08-02T10:08:46.369726-05:00,2412142,21300179,72101511,Servicio de reparación o mantenimiento o instalación de aire acondicionado,UNSPSC
ocds-dgv273-seacev3-1195914,ocds-dgv273-seacev3-1195914-2026-08-02T10:08:42.564992-05:00,2412091,21222675,81101515,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC
ocds-dgv273-seacev3-1201049,ocds-dgv273-seacev3-1201049-2026-08-02T10:08:42.428320-05:00,2411767,21236583,81141807,Servicio de inspección de instalaciones sanitarias o alcantarillado,UNSPSC
ocds-dgv273-seacev3-1194275,ocds-dgv273-seacev3-1194275-2026-08-02T10:08:42.348701-05:00,2393847,21218738,72141128,Servicio de remodelación  y/o construcción de plazas públicas,UNSPSC
ocds-dgv273-seacev3-2026-1908-48,ocds-dgv273-seacev3-2026-1908-48-2026-08-02T10:08:42.229282-05:00,2411570,21223300,10151601,Semillas de trigo,UNSPSC
ocds-dgv273-seacev3-2026-1908-48,ocds-dgv273-seacev3-2026-1908-48-2026-08-02T10:08:42.229282-05:00,2411553,21223296,50387728,Purés de aceituna sevillano,UNSPSC
ocds-dgv273-seacev3-2026-1908-48,ocds-dgv273-seacev3-2026-1908-48-2026-08-02T10:08:42.229282-05:00,2411546,21223299,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-2026-1908-48,ocds-dgv273-seacev3-2026-1908-48-2026-08-02T10:08:42.229282-05:00,2411562,21223297,50307044,Cocona,UNSPSC
ocds-dgv273-seacev3-2026-1908-48,ocds-dgv273-seacev3-2026-1908-48-2026-08-02T10:08:42.229282-05:00,2411526,21223298,50425538,Ají panca seco,UNSPSC
ocds-dgv273-seacev3-2026-1908-48,ocds-dgv273-seacev3-2026-1908-48-2026-08-02T10:08:42.229282-05:00,2411936,21223301,50192504,Rellenos para sándwich congelados,UNSPSC
ocds-dgv273-seacev3-1200213,ocds-dgv273-seacev3-1200213-2026-08-02T10:08:42.215230-05:00,2411691,21234035,42161507,Soluciones para diálisis peritoneal,UNSPSC
ocds-dgv273-seacev3-2026-10568-11,ocds-dgv273-seacev3-2026-10568-11-2026-08-01T10:19:16.219881-05:00,2411594,21229554,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1194075,ocds-dgv273-seacev3-1194075-2026-08-01T10:19:16.107521-05:00,2410276,21218054,81101505,Ingeniería estructural,UNSPSC
ocds-dgv273-seacev3-2026-51-116,ocds-dgv273-seacev3-2026-51-116-2026-08-01T10:18:52.730615-05:00,2410145,21223896,83121703,Servicios relacionados con Internet,UNSPSC
ocds-dgv273-seacev3-2026-1203-11,ocds-dgv273-seacev3-2026-1203-11-2026-08-01T10:18:52.713220-05:00,2411233,21235756,72141001,Servicios de construcción de pistas y carreteras nuevas,UNSPSC
ocds-dgv273-seacev3-1193910,ocds-dgv273-seacev3-1193910-2026-08-01T10:18:40.625313-05:00,2397506,21217744,72141001,Servicios de construcción de pistas y carreteras nuevas,UNSPSC
ocds-dgv273-seacev3-2026-1230-10,ocds-dgv273-seacev3-2026-1230-10-2026-08-01T10:18:40.456455-05:00,2388408,21222670,72154013,Servicios de construcción de cercos,UNSPSC
ocds-dgv273-seacev3-1209473,ocds-dgv273-seacev3-1209473-2026-08-01T10:18:40.331565-05:00,2393557,21259387,83121703,Servicios relacionados con Internet,UNSPSC
ocds-dgv273-seacev3-1204471,ocds-dgv273-seacev3-1204471-2026-08-01T10:18:29.903454-05:00,2391253,21246872,12352302,Sales metálicas inorgánicas,UNSPSC
ocds-dgv273-seacev3-1200271,ocds-dgv273-seacev3-1200271-2026-08-01T10:18:16.439323-05:00,2411552,21234307,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1193777,ocds-dgv273-seacev3-1193777-2026-08-01T10:18:16.379600-05:00,2411620,21217324,72121101,Servicios de construcción de nuevos edificios comerciales y de oficinas,UNSPSC
ocds-dgv273-seacev3-1194090,ocds-dgv273-seacev3-1194090-2026-08-01T10:18:16.363330-05:00,2411619,21218139,81101515,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC
ocds-dgv273-seacev3-1210169,ocds-dgv273-seacev3-1210169-2026-07-30T10:06:40.682929-05:00,2411204,21261487,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-1203-6,ocds-dgv273-seacev3-2026-1203-6-2026-07-30T10:06:39.830994-05:00,2411197,21238252,81101510,Ingeniería de carreteras,UNSPSC
ocds-dgv273-seacev3-2026-200183-28,ocds-dgv273-seacev3-2026-200183-28-2026-07-30T10:06:39.814080-05:00,2411196,21218234,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-200183-27,ocds-dgv273-seacev3-2026-200183-27-2026-07-30T10:06:39.796541-05:00,2411201,21218257,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-200183-25,ocds-dgv273-seacev3-2026-200183-25-2026-07-30T10:06:39.779124-05:00,2411202,21218233,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-200183-2,ocds-dgv273-seacev3-2026-200183-2-2026-07-30T10:06:39.763058-05:00,2411191,21217992,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-200183-5,ocds-dgv273-seacev3-2026-200183-5-2026-07-30T10:06:39.745916-05:00,2411187,21218032,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1200029,ocds-dgv273-seacev3-1200029-2026-07-30T10:06:39.730947-05:00,2411194,21233350,80161504,Servicios de oficina,UNSPSC
ocds-dgv273-seacev3-2026-200183-24,ocds-dgv273-seacev3-2026-200183-24-2026-07-30T10:06:39.713017-05:00,2411200,21218232,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-200183-8,ocds-dgv273-seacev3-2026-200183-8-2026-07-30T10:06:39.695964-05:00,2411186,21218226,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-200183-18,ocds-dgv273-seacev3-2026-200183-18-2026-07-30T10:06:39.661562-05:00,2411189,21218230,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-200183-17,ocds-dgv273-seacev3-2026-200183-17-2026-07-30T10:06:39.643644-05:00,2411192,21218251,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-200183-13,ocds-dgv273-seacev3-2026-200183-13-2026-07-30T10:06:39.612543-05:00,2411188,21218248,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-200183-29,ocds-dgv273-seacev3-2026-200183-29-2026-07-30T10:06:39.595987-05:00,2411199,21218258,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-200183-19,ocds-dgv273-seacev3-2026-200183-19-2026-07-30T10:06:39.544275-05:00,2411209,21218252,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-200183-15,ocds-dgv273-seacev3-2026-200183-15-2026-07-30T10:06:39.527167-05:00,2411205,21218250,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-200183-1,ocds-dgv273-seacev3-2026-200183-1-2026-07-30T10:06:39.491423-05:00,2411190,21217941,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-200183-9,ocds-dgv273-seacev3-2026-200183-9-2026-07-30T10:06:39.474554-05:00,2411207,21218246,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-200183-6,ocds-dgv273-seacev3-2026-200183-6-2026-07-30T10:06:39.457196-05:00,2411185,21218185,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-200183-4,ocds-dgv273-seacev3-2026-200183-4-2026-07-30T10:06:39.439155-05:00,2411206,21218005,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-200183-23,ocds-dgv273-seacev3-2026-200183-23-2026-07-30T10:06:39.422320-05:00,2411195,21218231,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-200183-7,ocds-dgv273-seacev3-2026-200183-7-2026-07-30T10:06:39.405249-05:00,2411193,21218225,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1213389,ocds-dgv273-seacev3-1213389-2026-07-29T10:04:54.105744-05:00,2411097,21270608,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1198547,ocds-dgv273-seacev3-1198547-2026-07-29T10:04:52.795676-05:00,2411103,21228856,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-1195454,ocds-dgv273-seacev3-1195454-2026-07-29T10:04:52.342155-05:00,2411099,21221792,83121703,Servicios relacionados con Internet,UNSPSC
ocds-dgv273-seacev3-1195174,ocds-dgv273-seacev3-1195174-2026-07-28T10:09:28.286148-05:00,2411075,21221093,40171520,Tubería comercial de PAD,UNSPSC
ocds-dgv273-seacev3-1199859,ocds-dgv273-seacev3-1199859-2026-07-26T10:08:14.420483-05:00,2396902,21232914,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-2026-21-34,ocds-dgv273-seacev3-2026-21-34-2026-07-26T10:08:14.164518-05:00,2397325,21241503,15101506,Gasolina o Petróleo,UNSPSC
ocds-dgv273-seacev3-1194693,ocds-dgv273-seacev3-1194693-2026-07-26T10:08:14.058621-05:00,2385578,21219719,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-2026-10568-7,ocds-dgv273-seacev3-2026-10568-7-2026-07-26T10:08:14.038313-05:00,2411012,21224823,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-10366-16,ocds-dgv273-seacev3-2026-10366-16-2026-07-26T10:08:13.996091-05:00,2400716,21219943,21102006,Trituradoras de martillo,UNSPSC
ocds-dgv273-seacev3-1194857,ocds-dgv273-seacev3-1194857-2026-07-26T10:08:02.199496-05:00,2410840,21220172,72152401,Servicios de instalación o montaje de puertas de garaje,UNSPSC
ocds-dgv273-seacev3-1192328,ocds-dgv273-seacev3-1192328-2026-07-26T10:08:02.136985-05:00,2410729,21213668,72121103,Servicios de renovación y reparación de edificios comerciales y de oficinas,UNSPSC
ocds-dgv273-seacev3-2026-10568-9,ocds-dgv273-seacev3-2026-10568-9-2026-07-26T10:07:54.221023-05:00,2411021,21225477,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1195069,ocds-dgv273-seacev3-1195069-2026-07-26T10:07:53.726088-05:00,2410996,21220510,15121501,Aceite de motor,UNSPSC
ocds-dgv273-seacev3-2026-10427-14,ocds-dgv273-seacev3-2026-10427-14-2026-07-26T10:07:42.472109-05:00,2411017,21235930,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-10568-15,ocds-dgv273-seacev3-2026-10568-15-2026-07-26T10:07:42.241480-05:00,2411036,21224887,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1195270,ocds-dgv273-seacev3-1195270-2026-07-26T10:07:42.085401-05:00,2411018,21221201,72141102,Servicios de nivelación del terreno,UNSPSC
ocds-dgv273-seacev3-1224018,ocds-dgv273-seacev3-1224018-2026-07-25T10:12:25.951252-05:00,2410611,21303064,72121103,Servicios de renovación y reparación de edificios comerciales y de oficinas,UNSPSC
ocds-dgv273-seacev3-1196028,ocds-dgv273-seacev3-1196028-2026-07-25T10:12:13.238405-05:00,2399250,21223838,77111602,Servicios de descontaminación ambiental,UNSPSC
ocds-dgv273-seacev3-1201923,ocds-dgv273-seacev3-1201923-2026-07-25T10:12:02.946443-05:00,2384824,21241250,72141121,Servicios de construcción de tuberías principales de agua,UNSPSC
ocds-dgv273-seacev3-1192882,ocds-dgv273-seacev3-1192882-2026-07-25T10:12:02.809641-05:00,2387814,21214918,72141701,Servicio de arrendamiento o alquiler de maquinaria de construcción,UNSPSC
ocds-dgv273-seacev3-1195448,ocds-dgv273-seacev3-1195448-2026-07-25T10:12:02.777398-05:00,2393277,21221895,72141128,Servicio de remodelación  y/o construcción de plazas públicas,UNSPSC
ocds-dgv273-seacev3-2026-975-1,ocds-dgv273-seacev3-2026-975-1-2026-07-24T10:24:36.590653-05:00,2410022,21221931,50192109,"Papas fritas en hojuelas y al hilo, mix de bocaditos o galletas saladas",UNSPSC
