Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Adjudicaciones:ID de Adjudicación,Entrega compilada:Adjudicaciones:Artículos Adjudicados:ID,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificaciones adicionales:ID,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificaciones adicionales:Descripción,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificaciones adicionales:Esquema
ocds-dgv273-seacev3-1225580,ocds-dgv273-seacev3-1225580-2026-08-20T10:31:17.728933-05:00,1225580-1802383,21307794,72141505,Servicios de movimientos de tierras,UNSPSC
ocds-dgv273-seacev3-1225580,ocds-dgv273-seacev3-1225580-2026-08-20T10:31:17.728933-05:00,1225580-20533028749,21307794,72141505,Servicios de movimientos de tierras,UNSPSC
ocds-dgv273-seacev3-1236073,ocds-dgv273-seacev3-1236073-2026-08-20T10:31:09.672367-05:00,1236073-20527719942,21335866,72141701,Servicio de arrendamiento o alquiler de maquinaria de construcción,UNSPSC
ocds-dgv273-seacev3-1221697,ocds-dgv273-seacev3-1221697-2026-08-20T10:31:06.909080-05:00,1221697-20100027021,21296609,22101509,Retroexcavadoras,UNSPSC
ocds-dgv273-seacev3-1221697,ocds-dgv273-seacev3-1221697-2026-08-20T10:31:06.909080-05:00,1221697-20100027021,21296608,22101528,Cargadores sobre ruedas,UNSPSC
ocds-dgv273-seacev3-1221697,ocds-dgv273-seacev3-1221697-2026-08-20T10:31:06.909080-05:00,1221697-20100028698,21296607,22101526,Excavadoras sobre orugas,UNSPSC
ocds-dgv273-seacev3-2026-2430-2,ocds-dgv273-seacev3-2026-2430-2-2026-08-20T10:31:06.055530-05:00,1200821-20491760151,21235913,77111602,Servicios de descontaminación ambiental,UNSPSC
ocds-dgv273-seacev3-2026-2543-209,ocds-dgv273-seacev3-2026-2543-209-2026-08-20T10:31:05.926186-05:00,1198492-20100287791,21228654,51141528,Topiramato,UNSPSC
ocds-dgv273-seacev3-2026-2543-209,ocds-dgv273-seacev3-2026-2543-209-2026-08-20T10:31:05.926186-05:00,1198492-20100287791,21228657,51401515,Clobazam,UNSPSC
ocds-dgv273-seacev3-2026-2543-209,ocds-dgv273-seacev3-2026-2543-209-2026-08-20T10:31:05.926186-05:00,1198492-20347268683,21228652,51142504,Clorhidrato de Selegilina,UNSPSC
ocds-dgv273-seacev3-2026-2543-209,ocds-dgv273-seacev3-2026-2543-209-2026-08-20T10:31:05.926186-05:00,1198492-20347268683,21228653,51241235,Calcitriol,UNSPSC
ocds-dgv273-seacev3-2026-2543-209,ocds-dgv273-seacev3-2026-2543-209-2026-08-20T10:31:05.926186-05:00,1198492-20347268683,21228655,51141530,Valproato sódico,UNSPSC
ocds-dgv273-seacev3-2026-2543-209,ocds-dgv273-seacev3-2026-2543-209-2026-08-20T10:31:05.926186-05:00,1198492-20522761525,21228678,51141518,Levetiracetam,UNSPSC
ocds-dgv273-seacev3-2026-2543-209,ocds-dgv273-seacev3-2026-2543-209-2026-08-20T10:31:05.926186-05:00,1198492-20600934873,21228655,51141530,Valproato sódico,UNSPSC
ocds-dgv273-seacev3-2026-2543-209,ocds-dgv273-seacev3-2026-2543-209-2026-08-20T10:31:05.926186-05:00,1198492-20607928941,21228656,51151514,Piridostigmina bromuro,UNSPSC
ocds-dgv273-seacev3-2026-2543-209,ocds-dgv273-seacev3-2026-2543-209-2026-08-20T10:31:05.926186-05:00,1198492-20613527134,21228679,51141525,Fenitoina sodica,UNSPSC
ocds-dgv273-seacev3-2026-26662-1,ocds-dgv273-seacev3-2026-26662-1-2026-08-20T10:30:54.273249-05:00,1200779-1780249,21235869,81101505,Ingeniería estructural,UNSPSC
ocds-dgv273-seacev3-1199310,ocds-dgv273-seacev3-1199310-2026-08-20T10:30:54.256475-05:00,1199310-20542125421,21231221,72141121,Servicios de construcción de tuberías principales de agua,UNSPSC
ocds-dgv273-seacev3-2026-200014-12,ocds-dgv273-seacev3-2026-200014-12-2026-08-20T10:30:54.065824-05:00,1192289-20604711461,21213609,72101511,Servicio de reparación o mantenimiento o instalación de aire acondicionado,UNSPSC
ocds-dgv273-seacev3-1233024,ocds-dgv273-seacev3-1233024-2026-08-20T10:30:13.768014-05:00,1233024-1810797,21327752,72141128,Servicio de remodelación  y/o construcción de plazas públicas,UNSPSC
ocds-dgv273-seacev3-1201387,ocds-dgv273-seacev3-1201387-2026-08-19T10:31:47.132503-05:00,1201387-20503497728,21237744,41105002,Equipo de tamizado para laboratorio,UNSPSC
ocds-dgv273-seacev3-2026-1810-1,ocds-dgv273-seacev3-2026-1810-1-2026-08-19T10:31:47.090791-05:00,1197586-1783248,21226300,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1199902,ocds-dgv273-seacev3-1199902-2026-08-19T10:31:47.050863-05:00,1199902-20613018949,21233004,12162302,Aceleradores de cemento,UNSPSC
ocds-dgv273-seacev3-2026-200528-1,ocds-dgv273-seacev3-2026-200528-1-2026-08-19T10:31:46.952321-05:00,1201111-10722307190,21236793,76111505,Servicios de limpieza de telas y muebles,UNSPSC
ocds-dgv273-seacev3-2026-2543-210,ocds-dgv273-seacev3-2026-2543-210-2026-08-19T10:31:46.848488-05:00,1196107-20100018625,21222973,51141542,Midazolam,UNSPSC
ocds-dgv273-seacev3-2026-2543-210,ocds-dgv273-seacev3-2026-2543-210-2026-08-19T10:31:46.848488-05:00,1196107-20100018625,21222978,51141542,Midazolam,UNSPSC
ocds-dgv273-seacev3-2026-2543-210,ocds-dgv273-seacev3-2026-2543-210-2026-08-19T10:31:46.848488-05:00,1196107-20100287791,21222977,51144014,Metilfenidato,UNSPSC
ocds-dgv273-seacev3-2026-2543-210,ocds-dgv273-seacev3-2026-2543-210-2026-08-19T10:31:46.848488-05:00,1196107-20100287791,21222981,51331701,Amisulprida,UNSPSC
ocds-dgv273-seacev3-2026-2543-210,ocds-dgv273-seacev3-2026-2543-210-2026-08-19T10:31:46.848488-05:00,1196107-20109161609,21222971,51472802,Gluconato de clorhexidina,UNSPSC
ocds-dgv273-seacev3-2026-2543-210,ocds-dgv273-seacev3-2026-2543-210-2026-08-19T10:31:46.848488-05:00,1196107-20109161609,21222972,51999999,Medicamentos y productos farmacéuticos,UNSPSC
ocds-dgv273-seacev3-2026-2543-210,ocds-dgv273-seacev3-2026-2543-210-2026-08-19T10:31:46.848488-05:00,1196107-20258134568,21222980,51292016,Sertralina,UNSPSC
ocds-dgv273-seacev3-2026-2543-210,ocds-dgv273-seacev3-2026-2543-210-2026-08-19T10:31:46.848488-05:00,1196107-20347268683,21222966,51141616,Clorhidrato de Clomipramina,UNSPSC
ocds-dgv273-seacev3-2026-2543-210,ocds-dgv273-seacev3-2026-2543-210-2026-08-19T10:31:46.848488-05:00,1196107-20347268683,21222970,51141711,Levomepromazina,UNSPSC
ocds-dgv273-seacev3-2026-2543-210,ocds-dgv273-seacev3-2026-2543-210-2026-08-19T10:31:46.848488-05:00,1196107-20347268683,21222968,51141604,Mirtazapina,UNSPSC
ocds-dgv273-seacev3-2026-2543-210,ocds-dgv273-seacev3-2026-2543-210-2026-08-19T10:31:46.848488-05:00,1196107-20347268683,21222976,51294403,Aripiprazol,UNSPSC
ocds-dgv273-seacev3-2026-2543-210,ocds-dgv273-seacev3-2026-2543-210-2026-08-19T10:31:46.848488-05:00,1196107-20459821652,21222975,51401705,Olanzapina,UNSPSC
ocds-dgv273-seacev3-2026-2543-210,ocds-dgv273-seacev3-2026-2543-210-2026-08-19T10:31:46.848488-05:00,1196107-20522761525,21222974,51141518,Levetiracetam,UNSPSC
ocds-dgv273-seacev3-2026-2543-210,ocds-dgv273-seacev3-2026-2543-210-2026-08-19T10:31:46.848488-05:00,1196107-20608924320,21222979,51141702,Haloperidol,UNSPSC
ocds-dgv273-seacev3-2026-200170-11,ocds-dgv273-seacev3-2026-200170-11-2026-08-19T10:31:35.969644-05:00,1196765-20100011884,21224733,77121704,Servicios de tratamiento de aguas superficiales,UNSPSC
ocds-dgv273-seacev3-1200563,ocds-dgv273-seacev3-1200563-2026-08-19T10:31:35.803288-05:00,1200563-20396543185,21235438,50221101,Granos de cereal,UNSPSC
ocds-dgv273-seacev3-1200563,ocds-dgv273-seacev3-1200563-2026-08-19T10:31:35.803288-05:00,1200563-20600989040,21235435,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-2026-200190-11,ocds-dgv273-seacev3-2026-200190-11-2026-08-19T10:31:35.758989-05:00,1197179-20600983467,21225399,53101602,Camisas para caballeros,UNSPSC
ocds-dgv273-seacev3-2026-200190-11,ocds-dgv273-seacev3-2026-200190-11-2026-08-19T10:31:35.758989-05:00,1197179-20608619926,21225399,53101602,Camisas para caballeros,UNSPSC
ocds-dgv273-seacev3-2026-200190-11,ocds-dgv273-seacev3-2026-200190-11-2026-08-19T10:31:35.758989-05:00,1197179-20601692393,21225399,53101602,Camisas para caballeros,UNSPSC
ocds-dgv273-seacev3-2026-200528-2,ocds-dgv273-seacev3-2026-200528-2-2026-08-19T10:31:35.671151-05:00,1199659-1778996,21232488,91111603,Servicios de cocina o preparación de comidas,UNSPSC
ocds-dgv273-seacev3-1202105,ocds-dgv273-seacev3-1202105-2026-08-19T10:31:13.853646-05:00,1202105-1778421,21241529,50192109,"Papas fritas en hojuelas y al hilo, mix de bocaditos o galletas saladas",UNSPSC
ocds-dgv273-seacev3-1202105,ocds-dgv273-seacev3-1202105-2026-08-19T10:31:13.853646-05:00,1202105-20480455453,21241528,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1196939,ocds-dgv273-seacev3-1196939-2026-08-19T10:31:13.734648-05:00,1196939-1779796,21224923,72141001,Servicios de construcción de pistas y carreteras nuevas,UNSPSC
ocds-dgv273-seacev3-1195067,ocds-dgv273-seacev3-1195067-2026-08-19T10:31:13.688039-05:00,1195067-20601375673,21220508,46171621,Grabadoras de sonido o video de vigilancia,UNSPSC
ocds-dgv273-seacev3-2026-1003000655-1,ocds-dgv273-seacev3-2026-1003000655-1-2026-08-19T10:31:13.396784-05:00,1195300-20603757794,21221300,83121703,Servicios relacionados con Internet,UNSPSC
ocds-dgv273-seacev3-2026-1003000655-1,ocds-dgv273-seacev3-2026-1003000655-1-2026-08-19T10:31:13.396784-05:00,1230587-1811633,21321154,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-1195095,ocds-dgv273-seacev3-1195095-2026-08-19T10:31:13.359514-05:00,1195095-1791258,21220916,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-1200358,ocds-dgv273-seacev3-1200358-2026-08-19T10:31:02.011884-05:00,1200358-1779302,21234454,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1197344,ocds-dgv273-seacev3-1197344-2026-08-19T10:31:01.950228-05:00,1197344-20448822304,21225822,11131604,Huevos de peces,UNSPSC
ocds-dgv273-seacev3-2026-1926-38,ocds-dgv273-seacev3-2026-1926-38-2026-08-19T10:31:01.917528-05:00,1198581-20518388151,21228978,24112501,Cartones acanalados ranurados,UNSPSC
ocds-dgv273-seacev3-1197898,ocds-dgv273-seacev3-1197898-2026-08-19T10:31:01.858081-05:00,1197898-1788652,21228337,72141120,Servicios de construcción de líneas de alcantarillado,UNSPSC
ocds-dgv273-seacev3-1231538,ocds-dgv273-seacev3-1231538-2026-08-19T10:30:52.414117-05:00,1231538-10440653371,21323607,72154032,"Servicios de instalación y reparación de ventanas, puertas y paneles divisorios",UNSPSC
ocds-dgv273-seacev3-1230645,ocds-dgv273-seacev3-1230645-2026-08-19T10:30:45.348155-05:00,1230645-20605400150,21321407,53131609,Productos para la protección contra el sol,UNSPSC
ocds-dgv273-seacev3-1199992,ocds-dgv273-seacev3-1199992-2026-08-19T10:30:38.781584-05:00,1199992-20449386346,21233243,78111808,Alquiler de vehículos,UNSPSC
ocds-dgv273-seacev3-1196437,ocds-dgv273-seacev3-1196437-2026-08-19T10:30:38.764022-05:00,1196437-1776356,21223867,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1198997,ocds-dgv273-seacev3-1198997-2026-08-19T10:30:38.731087-05:00,1198997-1775250,21230505,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-1983-29,ocds-dgv273-seacev3-2026-1983-29-2026-08-19T10:30:38.654577-05:00,1202041-20546959181,21241460,81141807,Servicio de inspección de instalaciones sanitarias o alcantarillado,UNSPSC
ocds-dgv273-seacev3-1206812,ocds-dgv273-seacev3-1206812-2026-08-17T10:04:04.064601-05:00,1206812-1782183,21252604,72141128,Servicio de remodelación  y/o construcción de plazas públicas,UNSPSC
ocds-dgv273-seacev3-2026-822-11,ocds-dgv273-seacev3-2026-822-11-2026-08-16T10:08:08.600594-05:00,1202163-20494604222,21239879,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1175634,ocds-dgv273-seacev3-1175634-2026-08-16T10:08:08.445844-05:00,1175634-1779305,21164931,72121403,Servicios de construcción de hospitales,UNSPSC
ocds-dgv273-seacev3-1195088,ocds-dgv273-seacev3-1195088-2026-08-16T10:08:08.399568-05:00,1195088-20519753830,21221007,30161602,Paneles para techos,UNSPSC
ocds-dgv273-seacev3-2026-2000-60,ocds-dgv273-seacev3-2026-2000-60-2026-08-16T10:08:08.359848-05:00,1201718-20482608451,21238455,78121601,Carga y descarga de mercancías,UNSPSC
ocds-dgv273-seacev3-2026-1648-1,ocds-dgv273-seacev3-2026-1648-1-2026-08-16T10:08:08.342851-05:00,1194562-20609822806,21219498,50151513,Aceites comestibles vegetales o de plantas,UNSPSC
ocds-dgv273-seacev3-1197079,ocds-dgv273-seacev3-1197079-2026-08-16T10:07:58.797578-05:00,1197079-1780867,21225193,72141106,Servicios de construcción de caminos de grava o tierra,UNSPSC
ocds-dgv273-seacev3-2026-49-79,ocds-dgv273-seacev3-2026-49-79-2026-08-16T10:07:58.776852-05:00,1198752-20613018949,21229747,31211518,Pintura antioxidante,UNSPSC
ocds-dgv273-seacev3-1195734,ocds-dgv273-seacev3-1195734-2026-08-16T10:07:58.667054-05:00,1195734-20557788841,21222397,41116105,Reactivos o soluciones químicos,UNSPSC
ocds-dgv273-seacev3-2026-2543-206,ocds-dgv273-seacev3-2026-2543-206-2026-08-16T10:07:58.587244-05:00,1201075-20107589989,21236750,51181704,Dexametasona,UNSPSC
ocds-dgv273-seacev3-2026-2543-206,ocds-dgv273-seacev3-2026-2543-206-2026-08-16T10:07:58.587244-05:00,1201075-20300795821,21236745,51422204,Triamcinolona,UNSPSC
ocds-dgv273-seacev3-2026-2543-206,ocds-dgv273-seacev3-2026-2543-206-2026-08-16T10:07:58.587244-05:00,1201075-20347268683,21236747,51202409,Infliximab,UNSPSC
ocds-dgv273-seacev3-2026-2543-206,ocds-dgv273-seacev3-2026-2543-206-2026-08-16T10:07:58.587244-05:00,1201075-20602837549,21236749,51313702,Bosentan,UNSPSC
ocds-dgv273-seacev3-2026-2543-206,ocds-dgv273-seacev3-2026-2543-206-2026-08-16T10:07:58.587244-05:00,1201075-20613527134,21236748,51181706,Hidrocortisona,UNSPSC
ocds-dgv273-seacev3-2026-2543-206,ocds-dgv273-seacev3-2026-2543-206-2026-08-16T10:07:58.587244-05:00,1201075-20613527134,21236746,51203203,Micofenolato o ácido micofenólico,UNSPSC
ocds-dgv273-seacev3-1198809,ocds-dgv273-seacev3-1198809-2026-08-16T10:07:58.463616-05:00,1198809-10218142261,21229809,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-2026-200096-2,ocds-dgv273-seacev3-2026-200096-2-2026-08-16T10:07:48.735090-05:00,1193577-20604968772,21217061,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1193631,ocds-dgv273-seacev3-1193631-2026-08-16T10:07:48.573633-05:00,1193631-20604968772,21217084,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1193557,ocds-dgv273-seacev3-1193557-2026-08-16T10:07:48.543392-05:00,1193557-20604968772,21216781,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-2026-1234-2,ocds-dgv273-seacev3-2026-1234-2-2026-08-16T10:07:48.528138-05:00,1192574-1772096,21214270,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-1224152,ocds-dgv273-seacev3-1224152-2026-08-16T10:07:38.827919-05:00,1224152-20605400150,21303356,53131609,Productos para la protección contra el sol,UNSPSC
ocds-dgv273-seacev3-1201035,ocds-dgv273-seacev3-1201035-2026-08-16T10:07:38.130128-05:00,1201035-1782684,21236616,72141121,Servicios de construcción de tuberías principales de agua,UNSPSC
ocds-dgv273-seacev3-2026-2391-113,ocds-dgv273-seacev3-2026-2391-113-2026-08-16T10:07:38.106605-05:00,1201737-20607317250,21238571,23271402,Máquina de Soldadura Ultrasónica por fusión,UNSPSC
ocds-dgv273-seacev3-1196393,ocds-dgv273-seacev3-1196393-2026-08-16T10:07:38.073397-05:00,1196393-1777631,21223640,81101515,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC
ocds-dgv273-seacev3-1198741,ocds-dgv273-seacev3-1198741-2026-08-16T10:07:38.026268-05:00,1198741-20533620958,21229710,72121104,Servicios de construcción de restaurantes,UNSPSC
ocds-dgv273-seacev3-1194572,ocds-dgv273-seacev3-1194572-2026-08-16T10:07:37.950515-05:00,1194572-1775647,21219508,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-2026-1003003812-5,ocds-dgv273-seacev3-2026-1003003812-5-2026-08-16T10:07:37.928529-05:00,1202142-20101192190,21241592,92101501,Servicios de vigilancia,UNSPSC
ocds-dgv273-seacev3-2026-200528-3,ocds-dgv273-seacev3-2026-200528-3-2026-08-15T10:17:47.805936-05:00,1202201-20609058405,21241974,76111501,Servicios de limpieza de edificios,UNSPSC
ocds-dgv273-seacev3-2026-426-1,ocds-dgv273-seacev3-2026-426-1-2026-08-15T10:17:47.790482-05:00,1196593-20456244395,21224315,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-2026-1942-8,ocds-dgv273-seacev3-2026-1942-8-2026-08-15T10:17:47.708850-05:00,1198299-20568720432,21228200,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1195160,ocds-dgv273-seacev3-1195160-2026-08-15T10:17:38.110767-05:00,1195160-1774943,21221068,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-1983-39,ocds-dgv273-seacev3-2026-1983-39-2026-08-15T10:17:27.431198-05:00,1199060-20501523756,21230645,41114612,Probadores de resistencia,UNSPSC
ocds-dgv273-seacev3-1200542,ocds-dgv273-seacev3-1200542-2026-08-15T10:17:27.398090-05:00,1200542-1781224,21235179,72121403,Servicios de construcción de hospitales,UNSPSC
ocds-dgv273-seacev3-1193849,ocds-dgv273-seacev3-1193849-2026-08-15T10:17:27.346461-05:00,1193849-1773385,21217484,72121408,Servicios de construcción de estadios,UNSPSC
ocds-dgv273-seacev3-2026-2383-170,ocds-dgv273-seacev3-2026-2383-170-2026-08-15T10:17:27.137175-05:00,1201317-10076369939,21237538,53101802,Abrigos o casacas para caballeros,UNSPSC
ocds-dgv273-seacev3-2026-2383-170,ocds-dgv273-seacev3-2026-2383-170-2026-08-15T10:17:27.137175-05:00,1201317-20448571891,21237539,46181531,Ropa reflectante o accesorios,UNSPSC
ocds-dgv273-seacev3-2026-2383-170,ocds-dgv273-seacev3-2026-2383-170-2026-08-15T10:17:27.137175-05:00,1201317-20448571891,21237540,53101602,Camisas para caballeros,UNSPSC
ocds-dgv273-seacev3-2026-2383-170,ocds-dgv273-seacev3-2026-2383-170-2026-08-15T10:17:27.137175-05:00,1201317-20448571891,21237541,53101802,Abrigos o casacas para caballeros,UNSPSC
ocds-dgv273-seacev3-2026-2383-170,ocds-dgv273-seacev3-2026-2383-170-2026-08-15T10:17:27.137175-05:00,1201317-20448571891,21237542,46181531,Ropa reflectante o accesorios,UNSPSC
ocds-dgv273-seacev3-2026-2383-170,ocds-dgv273-seacev3-2026-2383-170-2026-08-15T10:17:27.137175-05:00,1201317-20448571891,21237543,53101604,Camisas o blusas para damas,UNSPSC
ocds-dgv273-seacev3-2026-2383-170,ocds-dgv273-seacev3-2026-2383-170-2026-08-15T10:17:27.137175-05:00,1201317-20448571891,21237544,53103001,Polos para caballero,UNSPSC
ocds-dgv273-seacev3-2026-2383-170,ocds-dgv273-seacev3-2026-2383-170-2026-08-15T10:17:27.137175-05:00,1201317-20448571891,21237545,53101602,Camisas para caballeros,UNSPSC
ocds-dgv273-seacev3-1197056,ocds-dgv273-seacev3-1197056-2026-08-15T10:17:16.167250-05:00,1197056-20600135750,21226352,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1195631,ocds-dgv273-seacev3-1195631-2026-08-15T10:17:16.055339-05:00,1195631-1777720,21222175,72152507,Servicios de instalación de baldosas y láminas para pisos de vinilo,UNSPSC
ocds-dgv273-seacev3-1197698,ocds-dgv273-seacev3-1197698-2026-08-15T10:17:15.913679-05:00,1197698-1773328,21226662,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-2026-2383-150,ocds-dgv273-seacev3-2026-2383-150-2026-08-15T10:17:04.266009-05:00,1199897-20207216420,21233067,70111713,Servicios de gestión o mantenimiento de parques,UNSPSC
ocds-dgv273-seacev3-2026-2383-150,ocds-dgv273-seacev3-2026-2383-150-2026-08-15T10:17:04.266009-05:00,1199897-20207216420,21233068,70111713,Servicios de gestión o mantenimiento de parques,UNSPSC
ocds-dgv273-seacev3-2026-2383-150,ocds-dgv273-seacev3-2026-2383-150-2026-08-15T10:17:04.266009-05:00,1199897-20207216420,21233069,70111713,Servicios de gestión o mantenimiento de parques,UNSPSC
ocds-dgv273-seacev3-2026-2383-150,ocds-dgv273-seacev3-2026-2383-150-2026-08-15T10:17:04.266009-05:00,1199897-20565418379,21233069,70111713,Servicios de gestión o mantenimiento de parques,UNSPSC
ocds-dgv273-seacev3-2026-2383-150,ocds-dgv273-seacev3-2026-2383-150-2026-08-15T10:17:04.266009-05:00,1199897-99999999999,21233067,70111713,Servicios de gestión o mantenimiento de parques,UNSPSC
ocds-dgv273-seacev3-2026-2383-150,ocds-dgv273-seacev3-2026-2383-150-2026-08-15T10:17:04.266009-05:00,1199897-99999999999,21233068,70111713,Servicios de gestión o mantenimiento de parques,UNSPSC
ocds-dgv273-seacev3-2026-13-54,ocds-dgv273-seacev3-2026-13-54-2026-08-15T10:17:04.137205-05:00,1202129-20603158360,21239849,72101511,Servicio de reparación o mantenimiento o instalación de aire acondicionado,UNSPSC
ocds-dgv273-seacev3-1197550,ocds-dgv273-seacev3-1197550-2026-08-15T10:17:04.102589-05:00,1197550-20600135750,21226273,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1196928,ocds-dgv273-seacev3-1196928-2026-08-15T10:17:04.071179-05:00,1196928-20542725703,21224671,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1197240,ocds-dgv273-seacev3-1197240-2026-08-15T10:16:53.575807-05:00,1197240-20490015257,21225574,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1197692,ocds-dgv273-seacev3-1197692-2026-08-15T10:16:53.446962-05:00,1197692-20602857914,21226602,11111701,Arena silícea,UNSPSC
ocds-dgv273-seacev3-1197692,ocds-dgv273-seacev3-1197692-2026-08-15T10:16:53.446962-05:00,1197692-20542737469,21226602,11111701,Arena silícea,UNSPSC
ocds-dgv273-seacev3-1197692,ocds-dgv273-seacev3-1197692-2026-08-15T10:16:53.446962-05:00,1197692-20612436739,21226602,11111701,Arena silícea,UNSPSC
ocds-dgv273-seacev3-2026-10141-47,ocds-dgv273-seacev3-2026-10141-47-2026-08-15T10:16:53.344673-05:00,1192627-20613300911,21214097,10171603,Fertilizante fosfático,UNSPSC
ocds-dgv273-seacev3-2026-10141-47,ocds-dgv273-seacev3-2026-10141-47-2026-08-15T10:16:53.344673-05:00,1192627-20615362213,21214097,10171603,Fertilizante fosfático,UNSPSC
ocds-dgv273-seacev3-2026-10141-47,ocds-dgv273-seacev3-2026-10141-47-2026-08-15T10:16:53.344673-05:00,1192627-20508677571,21214097,10171603,Fertilizante fosfático,UNSPSC
ocds-dgv273-seacev3-2026-10141-47,ocds-dgv273-seacev3-2026-10141-47-2026-08-15T10:16:53.344673-05:00,1192627-20613141929,21214097,10171603,Fertilizante fosfático,UNSPSC
ocds-dgv273-seacev3-1193589,ocds-dgv273-seacev3-1193589-2026-08-15T10:16:53.297960-05:00,1193589-1772433,21216799,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-1196373,ocds-dgv273-seacev3-1196373-2026-08-15T10:16:53.234625-05:00,1196373-20100019940,21223727,83101804,Servicios de transmisión de energía eléctrica,UNSPSC
ocds-dgv273-seacev3-1199106,ocds-dgv273-seacev3-1199106-2026-08-15T10:16:41.998128-05:00,1199106-20534605774,21230744,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1196545,ocds-dgv273-seacev3-1196545-2026-08-14T10:33:22.735773-05:00,1196545-20604393753,21224104,72121103,Servicios de renovación y reparación de edificios comerciales y de oficinas,UNSPSC
ocds-dgv273-seacev3-1196545,ocds-dgv273-seacev3-1196545-2026-08-14T10:33:22.735773-05:00,1196545-20601772842,21224104,72121103,Servicios de renovación y reparación de edificios comerciales y de oficinas,UNSPSC
ocds-dgv273-seacev3-2026-240282-3,ocds-dgv273-seacev3-2026-240282-3-2026-08-14T10:33:12.386851-05:00,1197429-1778214,21226062,72152605,Servicios de montaje y reparación de techos,UNSPSC
ocds-dgv273-seacev3-2026-1003057621-4,ocds-dgv273-seacev3-2026-1003057621-4-2026-08-14T10:33:03.806606-05:00,1231875-10094492942,21324564,80101604,Administración o planificación de proyectos,UNSPSC
ocds-dgv273-seacev3-1232140,ocds-dgv273-seacev3-1232140-2026-08-14T10:32:54.586816-05:00,1232140-20552957513,21325281,81112001,Servicio de procesamiento de datos en línea,UNSPSC
ocds-dgv273-seacev3-1236540,ocds-dgv273-seacev3-1236540-2026-08-14T10:32:53.402041-05:00,1236540-20525183778,21336920,78101802,Servicios de transporte regional o nacional en camión,UNSPSC
ocds-dgv273-seacev3-2026-1003057621-3,ocds-dgv273-seacev3-2026-1003057621-3-2026-08-14T10:32:51.687945-05:00,1231826-10283119420,21324454,80101604,Administración o planificación de proyectos,UNSPSC
ocds-dgv273-seacev3-1196405,ocds-dgv273-seacev3-1196405-2026-08-14T10:32:39.263472-05:00,1196405-1782102,21235505,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-1201971,ocds-dgv273-seacev3-1201971-2026-08-14T10:32:39.098170-05:00,1201971-20511037001,21239615,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1198635,ocds-dgv273-seacev3-1198635-2026-08-14T10:32:39.013652-05:00,1198635-99999999999,21229392,42181713,Accesorios o sistemas de monitorizacion Holter o portatiles de electrocardiograma EKG,UNSPSC
ocds-dgv273-seacev3-2026-200266-17,ocds-dgv273-seacev3-2026-200266-17-2026-08-14T10:32:38.756836-05:00,1201062-20610259881,21236619,76111501,Servicios de limpieza de edificios,UNSPSC
ocds-dgv273-seacev3-1199221,ocds-dgv273-seacev3-1199221-2026-08-14T10:32:38.721653-05:00,1199221-10402371272,21230971,78101805,Servicio de alquiler de camión pipa y tráiler,UNSPSC
