Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Licitación:ID de licitación,Entrega compilada:Licitación:Artículos que se adquirirán:ID,compiledRelease/tender/items/0/position,Entrega compilada:Licitación:Artículos que se adquirirán:Descripción,compiledRelease/tender/items/0/statusDetails,compiledRelease/tender/items/0/status,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificación:ID,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificación:Descripción,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificación:Esquema,Entrega compilada:Licitación:Artículos que se adquirirán:Cantidad,compiledRelease/tender/items/0/totalValue/amount,compiledRelease/tender/items/0/totalValue/currency,compiledRelease/tender/items/0/totalValue/currencyName,Entrega compilada:Licitación:Artículos que se adquirirán:Unidad:ID,Entrega compilada:Licitación:Artículos que se adquirirán:Unidad:Nombre,Entrega compilada:Licitación:Artículos que se adquirirán:Unidad:Esquema
ocds-dgv273-seacev3-1200563,ocds-dgv273-seacev3-1200563-2026-08-19T10:31:35.803288-05:00,1200563,21235438,1,"HOJUELA PRECOCIDA DE AVENA, CAÑIHUA, QUINUA, MAIZENA,\nTRIGO, AJONJOLI Y MACA FORTIFICADA CON VITAMINAS Y MINERALES",CONTRATADO,complete,5022110100314031,HOJUELA DE AVENA CON QUINUA,CUBSO,72324.0,607521.6,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1200563,ocds-dgv273-seacev3-1200563-2026-08-19T10:31:35.803288-05:00,1200563,21235435,2,LECHE EVAPORA ENTERA,CONTRATADO,complete,5013170200307453,LECHE EVAPORADA ENTERA X 400 g  APROX.,CUBSO,196000.0,823200.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-200190-11,ocds-dgv273-seacev3-2026-200190-11-2026-08-19T10:31:35.758989-05:00,1197179,21225399,1,ADQUISICIÓN DE ROPA DE TRABAJO PARA EL PERSONAL OPERATIVO DE ELECTRONOROESTE S.A.,CONTRATADO,complete,5310160200385183,CAMISA DE ALGODON SARGA DE 210 a 233 g/m2 CUELLO CAMISERO MANGA LARGA PARA CABALLERO,CUBSO,1.0,131104.44,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-200528-2,ocds-dgv273-seacev3-2026-200528-2-2026-08-19T10:31:35.671151-05:00,1199659,21232488,1,CONTRATACIÓN DEL SERVICIO DE ALIMENTACIÓN Y NUTRICIÓN PARA EL NUEVO ESTABLECIMIENTO DE SALUD DE LLATA - HOSPITAL DE LLATA,CONTRATADO,complete,9111160300225303,SERVICIO DE ALIMENTACION Y NUTRICION HOSPITALARIA,CUBSO,1.0,479945.25,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1197049,ocds-dgv273-seacev3-1197049-2026-08-19T10:31:23.822168-05:00,1197049,21225139,1,UNIFORME UNIPAT,CONTRATADO,complete,,,,11.0,273170.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1202105,ocds-dgv273-seacev3-1202105-2026-08-19T10:31:13.853646-05:00,1202105,21241528,1,"ADQUISICIÓN DE LECHE EVAPORADA ENTERA EN PRESENTACIÓN DE 410 GRAMOS, DESTINADAS A LA ATENCIÓN DE LOS BENEFICIARIOS DEL PROGRAMA VASO DE LECHE, CORRESPONDIENTE AL AÑO FISCAL 2026, DE LA MUNICIPALIDAD DISTRITAL DE SAN JUAN DE CUTERVO",CONTRATADO,complete,5013170200307453,LECHE EVAPORADA ENTERA X 400 g  APROX.,CUBSO,9972.0,45538.8,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1202105,ocds-dgv273-seacev3-1202105-2026-08-19T10:31:13.853646-05:00,1202105,21241529,2,"ADQUISICIÓN DE HOJUELAS DE QUINUA Y AVENA PRECOCIDA FORTIFICADA CON VITAMINAS Y MINERALES EN PRESENTACIÓN DE 250 GRAMOS, DESTINADAS A LA ATENCIÓN DE LOS BENEFICIARIOS DEL PROGRAMA VASO DE LECHE, CORRESPONDIENTE AL AÑO FISCAL 2026, DE LA MUNICIPALIDAD DISTRITAL DE SAN JUAN DE CUTERVO",CONTRATADO,complete,5019210900393074,"HOJUELAS PRECOCIDA DE QUINUA, MIJO, KIWICHA HARINA DE TARWI  FORTIFICADAS CON VITAMINAS Y MINERALES.",CUBSO,16620.0,44320.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1196939,ocds-dgv273-seacev3-1196939-2026-08-19T10:31:13.734648-05:00,1196939,21224923,1,"CONTRATACION DE EJECUCION DE LA OBRA ""CREACIÓN DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN EL SECTOR HUALLINAGIRCA HASTA EL SECTOR DE LA LAGUNA DE AQUILLAYOC DEL CASERIO DE COLCABAMBA DISTRITO DE SAN LUIS DE LA PROVINCIA DE CARLOS FERMÍN F",CONTRATADO,complete,7214100100233029,CONSTRUCCION DE CARRETERA,CUBSO,1.0,456815.68,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1195067,ocds-dgv273-seacev3-1195067-2026-08-19T10:31:13.688039-05:00,1195067,21220508,1,"ADQUISICIÓN E INSTALACIÓN DE EQUIPAMIENTO Y ACCESORIOS DEL CIRCUITO DE VIDEO VIGILANCIA para el saldo de obra ""MEJORAMIENTO Y AMPLIACIÓN DE LOS SERVICIOS DE GESTIÓN EDUCATIVA Y PEDAGÓGICA DE LA UNIDAD DE GESTIÓN EDUCATIVA (UGEL CANDARAVE), PROVINCIA",CONSENTIDO,complete,4617162100391635,CIRCUITO CERRADO DE VIDEO VIGILANCIA DE 16 CAMARAS,CUBSO,1.0,432000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1003000655-1,ocds-dgv273-seacev3-2026-1003000655-1-2026-08-19T10:31:13.396784-05:00,1195300,21221300,1,"CONTRATACIÓN DE SERVICIO DE INTERNET FIJO DE BANDA ANCHA PARA CIENTO SETENTA Y UN (171) INSTITUCIONES EDUCATIVAS FOCALIZADAS DE LOS NIVELES INICIAL, PRIMARIA, SECUNDARIA, EBA Y CETPRO DE LA JURISDICCIÓN DE LA UGEL Y PARA LA SEDE ADMINISTRATIVA DE LA UGEL AMBO",CONTRATADO,complete,8312170300333942,SERVICIO DE LINEA DEDICADA A INTERNET DE 50 MBPS,CUBSO,1.0,714330.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1003000655-1,ocds-dgv273-seacev3-2026-1003000655-1-2026-08-19T10:31:13.396784-05:00,1195300,21321154,2,CONTRATACION DE SERVICIO DE MANTENIMIENTO Y MEJORAMIENTO A TODO COSTO DE LAS INSTITUCIONES EDUCATIVAS DE LA UNIDAD DE GESTION EDUCATIVA LOCAL DE AMBO EJERCICIO PRESUPUESTAL 2026,CONTRATADO,complete,7212140600337190,SERVICIO DE MANTENIMIENTO DE INFRAESTRUCTURA DE CENTROS EDUCATIVOS,CUBSO,1.0,149996.77,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1195095,ocds-dgv273-seacev3-1195095-2026-08-19T10:31:13.359514-05:00,1195095,21220916,01,ÍTEM 01: COLISEO MUNICIPAL PAIMAS - PAIMAS,CONTRATADO,complete,7215310200338640,CONSTRUCCION DE COMPLEJO DEPORTIVO,CUBSO,1.0,7041476.39,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1200358,ocds-dgv273-seacev3-1200358-2026-08-19T10:31:02.011884-05:00,1200358,21234454,1,SUPERVISIÓN DE OBRA: ¿MEJORAMIENTO DEL SERVICIO RECREATIVO Y DE ESPARCIMIENTO EN LA PLAZA STELLA MARIS DE VILLA PUNCHANA DISTRITO DE PUNCHANA - PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO¿ CON CUI N° 2549723.,CONTRATADO,complete,8110150800354513,SUPERVISION DE OBRA DE CONSTRUCCION DE PARQUE Y PLAZA,CUBSO,1.0,197847.1,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1197344,ocds-dgv273-seacev3-1197344-2026-08-19T10:31:01.950228-05:00,1197344,21225822,1,ADQUISICION DE OVAS EMBRIONADAS DE TRUCHA ARCO IRIS PARA LA IMPLEMENTACION DE LAS UNIDADES ACUICOLAS PARA LA ACTIVIDAD ¿CAPACITACIÓN Y ASISTENCIA TÉCNICA DE LA CADENA DE VALOR DE PRODUCTOS ALTERNATIVOS SOSTENIBLES EN ACUICULTURA EN EL ÁMBITO DE LA OF,CONTRATADO,complete,1113160400211221,OVA EMBRIONARIA DE TRUCHA ARCO IRIS,CUBSO,300.0,48600.0,PEN,Soles,24,Millar,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1926-38,ocds-dgv273-seacev3-2026-1926-38-2026-08-19T10:31:01.917528-05:00,1198581,21228978,1,ADQUISICIÓN DE CAJAS DE CARTÓN MICRO CORRUGADO PARA EMBALAJE DE MONEDAS.,CONTRATADO,complete,2411250100367885,CAJA DE CARTON MICROCORRUGADO DE 27 cm X 13 cm X 4 cm,CUBSO,60000.0,56630.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1197898,ocds-dgv273-seacev3-1197898-2026-08-19T10:31:01.858081-05:00,1197898,21228337,1,"EJECUCIÓN DE LA OBRA: ¿CREACIÓN DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN EL SECTOR DE HUASHLLAJ DEL CENTRO POBLADO DE CHANGA, DISTRITO DE PAROBAMBA DE LA PROVINCIA DE POMABAMBA DEL DEPARTAMENTO DE ANCASH¿",CONTRATADO,complete,7214112000233152,CONSTRUCCION DE SISTEMA DE ALCANTARILLADO,CUBSO,1.0,630797.05,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1231538,ocds-dgv273-seacev3-1231538-2026-08-19T10:30:52.414117-05:00,1231538,21323607,1,"CONTRATACIÓN DE SERVICIOS DE SUMINISTRO E INSTALACIÓN DE MURO CORTINA SISTEMA STICK CON PERFILERÍA DE ALUMINIO, VENTANAS BATIENTES PARA EL PROYECTO: MEJORAMIENTO DEL PALACIO MUNICIPAL DEL DISTRITO DE PICHARI, LA CONVENCIÓN CUSCO¿ CUI N.º 2513655",NULO,unsuccessful,7215403200354887,SERVICIO DE INSTALACION DE MURO CORTINA,CUBSO,1.0,4707222.39,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1230645,ocds-dgv273-seacev3-1230645-2026-08-19T10:30:45.348155-05:00,1230645,21321407,1,"ADQUISICION DE PROTECTOR SOLAR FPS 90 X 10G APROX. PARA EL MANTENIMIENTO DE LAS INFRAESTRUCTURAS PUBLICAS DESTINADAS AL ESPARCIMIENTO Y LA RECREACION EN PLAZAS, PARQUES, AVENIDAS Y OVALOS DEL DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA, TACNA ¿",CONTRATADO,complete,5313160900327710,PROTECTOR SOLAR FPS 90,CUBSO,66460.0,232610.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1199992,ocds-dgv273-seacev3-1199992-2026-08-19T10:30:38.781584-05:00,1199992,21233243,1,SERVICIO DE ALQUILER DE CISTERNA,CONTRATADO,complete,7811180800232920,SERVICIO DE ALQUILER DE CAMION CISTERNA,CUBSO,1.0,259000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1196437,ocds-dgv273-seacev3-1196437-2026-08-19T10:30:38.764022-05:00,1196437,21223867,1,"CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO VIAL: ""SEGUNDA ETAPA DEL MANTENIMIENTO DE LA TRANSITABILIDAD VEHICULAR DE DIVERSAS CALLES Y AVENIDAS DEL DISTRITO DE CHICLAYO, PROVINCIA DE CHICLAYO, DEPARTAMENTO LAMBAYEQUE"".",CONTRATADO,complete,7214100300359630,SERVICIO DE MANTENIMIENTO DE CALLES DE MATERIAL ASFALTO,CUBSO,1.0,6572428.73,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1198997,ocds-dgv273-seacev3-1198997-2026-08-19T10:30:38.731087-05:00,1198997,21230505,1,SERVICIO DEL MANTENIMIENTO RUTINARIO DEL CAMINO VECINAL TRAMO: EMP. CA-109 (CELENDIN) KM 00+300-EL TINGO-HUASMIN; CP. JEREZ (KM50+000) ¿ TACARPO-LAGUNAS-CHUGUR (EMP.CA-1011).,CONTRATADO,complete,7214100300333938,SERVICIO DE MANTENIMIENTO RUTINARIO DE CARRETERAS,CUBSO,1.0,312650.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-10421-2,ocds-dgv273-seacev3-2026-10421-2-2026-08-19T10:30:38.694132-05:00,1197080,21209068,1,UNIFORME DE AULA,DESIERTO,unsuccessful,,,,9.0,274110.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-10421-2,ocds-dgv273-seacev3-2026-10421-2-2026-08-19T10:30:38.694132-05:00,1197080,21225194,1,UNIFORME DE AULA,CONTRATADO,complete,,,,9.0,274110.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1983-29,ocds-dgv273-seacev3-2026-1983-29-2026-08-19T10:30:38.654577-05:00,1202041,21241460,1,SERVICIO DE MANTENIMIENTO DE PLANTA DE TRATAMIENTO DE AGUA POTABLE PARA EL CITE AGROINDUSTRIAL ICA,CONTRATADO,complete,8114180700318499,SERVICIO DE MANTENIMIENTO DE PLANTA DE TRATAMIENTO DE AGUA POTABLE,CUBSO,1.0,285000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1206812,ocds-dgv273-seacev3-1206812-2026-08-17T10:04:04.064601-05:00,1206812,21252604,1,CREACION DEL SERVICIOS DE ESPACIOS PÚBLICOS URBANOS EN EL SECTOR CERRO SAN CRISTOBAL DISTRITO DE SANTIAGO DE CHUCO DE LA PROVINCIA DE SANTIAGO DE CHUCO DEL DEPARTAMENTO DE LA LIBERTAD CON CUI 2657914,CONTRATADO,complete,7214112800233081,CONSTRUCCION DE PARQUES Y PLAZAS,CUBSO,1.0,1531238.8,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1235348,ocds-dgv273-seacev3-1235348-2026-08-16T10:08:13.798524-05:00,1235348,21334057,1,"ADQUISICION DE PICADORA DE FORRAJE PARA EL PROYECTO: MEJORAMIENTO DE LA GESTION TECNOLOGICA DE LA CADENA PRODUCTIVA DEL GANADO VACUNO LECHERO EN LA CUENCA LLALLIMAYO, DISTRITO DE AYAVIRI Y EN LOS DISTRITOS DE CUPI, LLALLI Y UMACHIRI DE LA PROVINCIA DE MELGAR - DEPARTAMENTO DE PUNO, CON CUI N 2472312",CONVOCADO,active,2110200600064838,PICADORA DE FORRAJE,CUBSO,8.0,0.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-822-11,ocds-dgv273-seacev3-2026-822-11-2026-08-16T10:08:08.600594-05:00,1202163,21239879,1,ADQUISICION DE CEMENTO PORTLAND TIPO I (42.5 KG),CONTRATADO,complete,3011160100012771,CEMENTO PORTLAND TIPO I X 42.50 kg,CUBSO,17091.0,587930.4,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1175634,ocds-dgv273-seacev3-1175634-2026-08-16T10:08:08.445844-05:00,1175634,21164931,1,SALUD,CONTRATADO,complete,7212140300340159,AMPLIACION DE INFRAESTRUCTURA DE SALUD,CUBSO,1.0,44265863.97,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1195088,ocds-dgv273-seacev3-1195088-2026-08-16T10:08:08.399568-05:00,1195088,21221007,1,"CONTRATACIÓN DE BIENES\nADQUISICIÓN DE ARTEFACTOS PARA ILUMINACION, SEGÚN ESPECIFICACIONES TECNICAS PARA LA META MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE EDUCACION SUPERIOR TECNOLOGICO PUBLICO MACUSANI, DISTRITO DE MACUSANI ¿ CARABAYA PUNO.",CONTRATADO,complete,3016160200395623,PANEL LED DE 36 W 60 CM X 60 CM P/EMPOTRAR,CUBSO,1.0,124626.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-2000-60,ocds-dgv273-seacev3-2026-2000-60-2026-08-16T10:08:08.359848-05:00,1201718,21238455,1,"SERVICIO DE CARGA Y DESCARGA DE BIENES, MERCANCIAS  INCAUTADOS Y  COMISADOS PARA LAS DEPENDENCIAS DE LA INTENDENCIA DE TRIBUTOS INTERNOS JUNIN EN ACCIONES OPERATIVAS",CONTRATADO,complete,7812160100366946,SERVICIO DE CARGA Y DESCARGA DE BIENES INCAUTADOS,CUBSO,1.0,1324750.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1648-1,ocds-dgv273-seacev3-2026-1648-1-2026-08-16T10:08:08.342851-05:00,1194562,21219498,1,CONTRATACIÓN DE BIENES SUMINISTRO DE ACEITE VEGETAL COMESTIBLE PARA EL PROGRAMA DE COMPLEMENTACION ALIMENTARIA Y PROGRAMA SOCIAL PAN TBC,CONTRATADO,complete,5015151300002526,ACEITE VEGETAL COMESTIBLE,CUBSO,10348.0,85888.4,PEN,Soles,21,Litro,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1197079,ocds-dgv273-seacev3-1197079-2026-08-16T10:07:58.797578-05:00,1197079,21225193,1,"CONTRATACION PARA LA EJECUCION DE LA OBRA: CONSTRUCCION DE GIBA; ADQUISICION DE SEMAFORO; EN EL(LA) INTERSECCIONES DE VIAS URBANAS DEL DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA, PROVINCIA TACNA, DEPARTAMENTO TACNA.",CONTRATADO,complete,7214110600393491,SERVICIO DE REPARACION DE VIAS VECINALES,CUBSO,1.0,2744961.69,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-49-79,ocds-dgv273-seacev3-2026-49-79-2026-08-16T10:07:58.776852-05:00,1198752,21229747,1,"ADQUISICION DE PINTURA ANTICORROSIVO, SEGUN ESPECIFICACIONES TECNICAS PARA EL PROYECTO: MEJORAMIENTO DE LOS SERVICIOS DE SALUD DEL CENTRO DE SALUD COJATA, DISTRITO DE COJATA - PROVINCIA DE HUANCANE - DEPARTAMENTO DE PUNO",CONTRATADO,complete,3121151800337350,PINTURA ANTICORROSIVO ESMALTE,CUBSO,3619.0,221120.9,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1195734,ocds-dgv273-seacev3-1195734-2026-08-16T10:07:58.667054-05:00,1195734,21222397,1,ADQUISICIÓN DE DISPOSITIVO MÉDICO REACTIVO DE TRIGLICÉRIDOS ENZIMÁTICO 400 DET PARA LOS LABORATORIOS DE LOS ESTABLECIMIENTOS DE SALUD DEL ÁMBITO DE LA RED SALUD HUAMANGA,CONTRATADO,complete,4111610500023834,TRIGLICERIDOS ENZIMATICO,CUBSO,212.0,79500.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-2543-206,ocds-dgv273-seacev3-2026-2543-206-2026-08-16T10:07:58.587244-05:00,1201075,21236750,4,DEXAMETASONA 2  mg (5 mL) SOLUCION 100 mL,CONSENTIDO,complete,5118170400392269,DEXAMETASONA 2  mg (5 mL) SOLUCION 100 mL,CUBSO,34610.0,290724.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-2543-206,ocds-dgv273-seacev3-2026-2543-206-2026-08-16T10:07:58.587244-05:00,1201075,21236749,6,BOSENTAN 125 mg TAB,CONSENTIDO,complete,5131370200374419,BOSENTAN 125 mg TAB,CUBSO,52370.0,1571100.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-2543-206,ocds-dgv273-seacev3-2026-2543-206-2026-08-16T10:07:58.587244-05:00,1201075,21236748,1,HIDROCORTISONA 250 mg INY,CONSENTIDO,complete,5118170600200217,HIDROCORTISONA 250 mg INY,CUBSO,340750.0,1799160.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-2543-206,ocds-dgv273-seacev3-2026-2543-206-2026-08-16T10:07:58.587244-05:00,1201075,21236747,2,INFLIXIMAB 100 mg INY,CONSENTIDO,complete,5120240900060218,INFLIXIMAB 100 mg INY,CUBSO,17425.0,6943862.5,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-2543-206,ocds-dgv273-seacev3-2026-2543-206-2026-08-16T10:07:58.587244-05:00,1201075,21236746,5,MICOFENOLATO 500  mg TAB,CONSENTIDO,complete,5120320300323258,MICOFENOLATO 500  mg TAB,CUBSO,2877570.0,5294728.8,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-2543-206,ocds-dgv273-seacev3-2026-2543-206-2026-08-16T10:07:58.587244-05:00,1201075,21236745,3,TRIAMCINOLONA 40 mg INY 1 mL,CONSENTIDO,complete,5142220400062531,TRIAMCINOLONA 40 mg INY 1 mL,CUBSO,12665.0,126650.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1196222,ocds-dgv273-seacev3-1196222-2026-08-16T10:07:58.580077-05:00,1196222,21223243,1,CONTRATACION DEL SERVICIO DE LICENCIADAS DE ENFERMERIA PARA LOS DIFERENTES SERVICIOS DEL CENTRO DE SALUD LA OROYA,NULO,unsuccessful,,,,1.0,360000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1628-2,ocds-dgv273-seacev3-2026-1628-2-2026-08-16T10:07:58.571475-05:00,1198775,21229786,1,CONTRATACIÓN DE BIENES\nADQUISICION DE LECHE EVAPORADA 390 GR A MAS Y GRATED DE JUREL EN ACEITE VEGETAL DE 425 GR Y PESO ESCURRIDO  320 GR PARA EL PROGRAMA DE COMPLEMENTACION ALIMENTARIA PCA EN SUS DIFERENTES MODALIDADES AÑO 2026,NULO,unsuccessful,,,,2.0,1051375.2,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1198809,ocds-dgv273-seacev3-1198809-2026-08-16T10:07:58.463616-05:00,1198809,21229809,1,Servicio de contratación del servicio de arrendamiento de inmueble,CONTRATADO,complete,8013150200094959,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,63000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-200096-2,ocds-dgv273-seacev3-2026-200096-2-2026-08-16T10:07:48.735090-05:00,1193577,21217061,1,ADQUISICIÓN DE COMBUSTIBLE DIESEL PARA LA SUB GERENCIA DE EQUIPO MECÁNICO DE LA MUNICIPALIDAD DISTRITAL CORONEL GREGORIO ALBARRACÍN LANCHIPA - TACNA,CONTRATADO,complete,1510150500233280,DIESEL B5 S-50,CUBSO,25000.0,492500.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1871-37,ocds-dgv273-seacev3-2026-1871-37-2026-08-16T10:07:48.675779-05:00,1198544,21229028,1,ADQUISICION DE INSUMOS ALIMENTICIOS PARA EL PROGRAMA DE COMPLEMENTACIÓN ALIMENTARIA-PCA PERIODO 2026,CONTRATADO,complete,,,,1.0,1295932.64,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1193631,ocds-dgv273-seacev3-1193631-2026-08-16T10:07:48.573633-05:00,1193631,21217084,1,DIESEL B5,CONTRATADO,complete,1510150500146101,DIESEL B5,CUBSO,19400.0,382180.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1193557,ocds-dgv273-seacev3-1193557-2026-08-16T10:07:48.543392-05:00,1193557,21216781,1,DIESEL B5,CONTRATADO,complete,1510150500146101,DIESEL B5,CUBSO,36739.0,723758.3,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1234-2,ocds-dgv273-seacev3-2026-1234-2-2026-08-16T10:07:48.528138-05:00,1192574,21214270,1,"CONSTRUCCION DE CAMPO DEPORTIVO, CERCO PERIMETRICO Y MURO DE CONTENCION; EN EL(LA) CAMPO DEPORTIVO DEL ANEXO DE JUCUSBAMBA (SECTOR I), DISTRITO DE CHILLIA, PROVINCIA PATAZ, DEPARTAMENTO LA LIBERTAD",CONTRATADO,complete,7215310200388612,CONSTRUCCION DE CAMPO DEPORTIVO CON CESPED SINTETICO,CUBSO,1.0,1099846.4,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-37-115,ocds-dgv273-seacev3-2026-37-115-2026-08-16T10:07:48.489692-05:00,1192899,21214980,1,"ADQUISICION DE MOTOGUADAÑA Y MOLINO DE GRANOS, PARA LA META,MEJORAMIENTO DEL MANEJO PRODUCTIVO Y COMERCIAL DE VACUNOS DE CARNE EN LA ASOCIACION DE ENGORDE DE GANADO MUNAY TORO DE LA COMUNICADAD CAMPESINA URIN CCOSCCO, DISTRITO DE QUIQUIJANA, PROVINCI",CONTRATADO,complete,,,,22.0,113300.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1224152,ocds-dgv273-seacev3-1224152-2026-08-16T10:07:38.827919-05:00,1224152,21303356,1,"ADQUISICION DE PROTECTOR SOLAR FPS 90 X 10G APROX. PARA EL MANTENIMIENTO PREVENTIVO DE LA INFRAESTRUCTURA VIAL DE LAS ZONAS URBANAS Y PERIFERICAS DEL DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA, TACNA - TACNA",CONTRATADO,complete,5313160900327710,PROTECTOR SOLAR FPS 90,CUBSO,42100.0,168400.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1201035,ocds-dgv273-seacev3-1201035-2026-08-16T10:07:38.130128-05:00,1201035,21236616,1,CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE RURAL Y DISPOSICIÓN SANITARIA DE EXCRETAS EN LA COMUNIDAD NATIVA DE CAMANÁ DEL DISTRITO DE MEGANTONI - PROVINCIA DE LA CONVENCION - DEPARTAMENTO DE CUSC,CONTRATADO,complete,7214112100337579,AMPLIACION DE SISTEMA DE AGUA POTABLE,CUBSO,1.0,16641352.44,PEN,Nuevos Soles,40,Unidad,PE-SEACE3-UnidadMedida
