Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Licitación:ID de licitación,Entrega compilada:Licitación:Documentos:ID,Entrega compilada:Licitación:Documentos:URL,Entrega compilada:Licitación:Documentos:Fecha de publicación,Entrega compilada:Licitación:Documentos:Formato,Entrega compilada:Licitación:Documentos:Tipo de Documento,Entrega compilada:Licitación:Documentos:Título,Entrega compilada:Licitación:Documentos:Idioma,Entrega compilada:Licitación:Documentos:Fecha de modificación,Entrega compilada:Licitación:Documentos:Descripción
ocds-dgv273-seacev3-2026-200395-1,ocds-dgv273-seacev3-2026-200395-1-2026-03-19T10:12:39.419110-05:00,1184830,24831474985858371,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=36c70c3c-758b-4e6a-b83e-2f166b57e7bb,2026-02-23T18:00:08-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-2026-10355-1,ocds-dgv273-seacev3-2026-10355-1-2026-03-19T10:12:30.254424-05:00,1185666,24831474985840747,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f280b4db-3fab-499e-aea4-68bc10c364af,2026-01-28T20:57:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,2026-02-03T18:46:26-05:00,
ocds-dgv273-seacev3-2026-10355-1,ocds-dgv273-seacev3-2026-10355-1-2026-03-19T10:12:30.254424-05:00,1185666,24831474985843893,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=d164a20f-b15d-4d0a-9acd-a8469ad292b0,2026-02-03T18:46:26-05:00,pdf,clarifications,Pliego de absolución de consultas y observaciones,es,2026-02-03T18:46:26-05:00,
ocds-dgv273-seacev3-2026-10355-1,ocds-dgv273-seacev3-2026-10355-1-2026-03-19T10:12:30.254424-05:00,1185666,24831474985843894,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=0ddd8947-9164-4299-a3e2-42d37253b0f9,2026-02-03T18:46:26-05:00,pdf,biddingDocuments,Bases Integradas,es,2026-02-03T18:46:26-05:00,
ocds-dgv273-seacev3-2026-10355-1,ocds-dgv273-seacev3-2026-10355-1-2026-03-19T10:12:30.254424-05:00,1185666,24831474985848562,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=748b0382-4b7a-43c5-b2a1-c2c27ce4b83e,2026-02-10T19:14:31-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-2026-10355-1,ocds-dgv273-seacev3-2026-10355-1-2026-03-19T10:12:30.254424-05:00,1185666,24831474985848563,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=759114ac-0506-4bec-b648-24b5d88350b1,2026-02-10T19:14:31-05:00,zip,evaluationReports,Documentos de Calificación y Evaluación,es,,
ocds-dgv273-seacev3-2026-10355-1,ocds-dgv273-seacev3-2026-10355-1-2026-03-19T10:12:30.254424-05:00,1185666,24831474985848564,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=b7c491bd-c1c2-4843-a2c7-0ca083b859b9,2026-02-10T19:14:31-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-1185575,ocds-dgv273-seacev3-1185575-2026-03-19T10:12:30.182714-05:00,1185575,24831474985842650,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=57995423-915a-40d6-b4f7-8c94efb42713,2026-02-02T14:52:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,,
ocds-dgv273-seacev3-1185575,ocds-dgv273-seacev3-1185575-2026-03-19T10:12:30.182714-05:00,1185575,24831474985848041,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=3a380b51-2952-4052-8abc-0fd4ff2866eb,2026-02-10T14:10:16-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-1185575,ocds-dgv273-seacev3-1185575-2026-03-19T10:12:30.182714-05:00,1185575,24831474985848042,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=b8b5b23c-afa9-4170-92ba-39977c7718c8,2026-02-10T14:10:16-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-1185520,ocds-dgv273-seacev3-1185520-2026-03-19T10:12:30.164861-05:00,1185520,24831474985840705,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=b1456c99-0393-4a33-94da-1e32ff43be71,2026-01-28T19:56:00-05:00,zip,biddingDocuments,Bases Administrativas,es,2026-02-09T17:44:17-05:00,
ocds-dgv273-seacev3-1185520,ocds-dgv273-seacev3-1185520-2026-03-19T10:12:30.164861-05:00,1185520,24831474985847459,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=0f840600-b1d9-4c74-9cf9-956b70c38332,2026-02-09T17:44:15-05:00,pdf,clarifications,Pliego de absolución de consultas y observaciones,es,2026-02-09T17:44:17-05:00,
ocds-dgv273-seacev3-1185520,ocds-dgv273-seacev3-1185520-2026-03-19T10:12:30.164861-05:00,1185520,24831474985847460,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=01b1f479-d182-4ab7-81ea-278d2b650711,2026-02-09T17:44:17-05:00,zip,biddingDocuments,Bases Integradas,es,2026-02-09T17:44:17-05:00,
ocds-dgv273-seacev3-1185520,ocds-dgv273-seacev3-1185520-2026-03-19T10:12:30.164861-05:00,1185520,24831474985859798,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=a35bb45c-721d-4994-a4af-9b940ed3912d,2026-02-24T17:47:53-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-1185520,ocds-dgv273-seacev3-1185520-2026-03-19T10:12:30.164861-05:00,1185520,24831474985859799,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=d0bbda03-2171-4fe6-aa04-c45e528d3c8b,2026-02-24T17:47:54-05:00,zip,evaluationReports,Documentos de Calificación y Evaluación,es,,
ocds-dgv273-seacev3-1185520,ocds-dgv273-seacev3-1185520-2026-03-19T10:12:30.164861-05:00,1185520,24831474985859800,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=a28e3b7e-5d65-4171-a0a7-efbe283e1398,2026-02-24T17:47:54-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-2026-1952-48,ocds-dgv273-seacev3-2026-1952-48-2026-03-19T10:12:18.486522-05:00,1186051,24831474985842822,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=eaa1be56-9997-4a9c-b5b5-630282068af6,2026-02-02T16:51:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,,
ocds-dgv273-seacev3-2026-1952-48,ocds-dgv273-seacev3-2026-1952-48-2026-03-19T10:12:18.486522-05:00,1186051,24831474985842846,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ffabed01-33e9-40a8-87c9-41770e274422,2026-02-02T16:59:06-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-2026-1952-48,ocds-dgv273-seacev3-2026-1952-48-2026-03-19T10:12:18.486522-05:00,1186051,24831474985842847,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=5464ed17-9320-4d6e-ac61-b4998c5bed26,2026-02-02T16:59:06-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-1185252,ocds-dgv273-seacev3-1185252-2026-03-18T10:12:24.295020-05:00,1185252,24831474985838885,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=6e56ae58-76f4-4584-abe6-8bc7cb0402c8,2026-01-26T18:16:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,2026-02-02T17:58:01-05:00,
ocds-dgv273-seacev3-1185252,ocds-dgv273-seacev3-1185252-2026-03-18T10:12:24.295020-05:00,1185252,24831474985843003,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=9e0a6fde-402a-4348-9457-448667905564,2026-02-02T17:58:01-05:00,pdf,clarifications,Pliego de absolución de consultas y observaciones,es,2026-02-02T17:58:01-05:00,
ocds-dgv273-seacev3-1185252,ocds-dgv273-seacev3-1185252-2026-03-18T10:12:24.295020-05:00,1185252,24831474985843004,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=dd13f401-f85b-4a68-80e6-405c270896f6,2026-02-02T17:58:01-05:00,pdf,biddingDocuments,Bases Integradas,es,2026-02-02T17:58:01-05:00,
ocds-dgv273-seacev3-1185252,ocds-dgv273-seacev3-1185252-2026-03-18T10:12:24.295020-05:00,1185252,24831474985868611,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=aa6f1879-911c-4d86-8586-9b2cab56eab3,2026-03-05T11:58:43-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-1185252,ocds-dgv273-seacev3-1185252-2026-03-18T10:12:24.295020-05:00,1185252,24831474985868612,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=081e0dc8-8d37-415b-ae03-0b6ea8f5c13b,2026-03-05T11:58:43-05:00,zip,evaluationReports,Documentos de Calificación y Evaluación,es,,
ocds-dgv273-seacev3-1185252,ocds-dgv273-seacev3-1185252-2026-03-18T10:12:24.295020-05:00,1185252,24831474985868613,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=87a3c119-02b0-4b1a-b3d9-d270b75bf168,2026-03-05T11:58:44-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-2026-686-3,ocds-dgv273-seacev3-2026-686-3-2026-03-18T10:12:08.051436-05:00,1185092,24831474985837626,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=3f0e463f-8f48-4bf3-9144-5646a74480f0,2026-01-22T21:30:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,2026-01-28T20:42:48-05:00,
ocds-dgv273-seacev3-2026-686-3,ocds-dgv273-seacev3-2026-686-3-2026-03-18T10:12:08.051436-05:00,1185092,24831474985840721,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=dd013ea5-07d3-4db8-9f1f-95245d0ce37c,2026-01-28T20:42:48-05:00,pdf,clarifications,Pliego de absolución de consultas y observaciones,es,2026-01-28T20:42:48-05:00,
ocds-dgv273-seacev3-2026-686-3,ocds-dgv273-seacev3-2026-686-3-2026-03-18T10:12:08.051436-05:00,1185092,24831474985840722,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=0125052a-1e99-43a5-be4d-09fc809223ad,2026-01-28T20:42:48-05:00,pdf,biddingDocuments,Bases Integradas,es,2026-01-28T20:42:49-05:00,
ocds-dgv273-seacev3-2026-686-3,ocds-dgv273-seacev3-2026-686-3-2026-03-18T10:12:08.051436-05:00,1185092,24831474985845128,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=132c0dc3-48dd-4bde-83bb-b91e319daea8,2026-02-04T23:44:59-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-2026-686-3,ocds-dgv273-seacev3-2026-686-3-2026-03-18T10:12:08.051436-05:00,1185092,24831474985845129,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=b2a9988a-2e49-4863-8437-39d07cb64a81,2026-02-04T23:44:59-05:00,zip,evaluationReports,Documentos de Calificación y Evaluación,es,,
ocds-dgv273-seacev3-2026-686-3,ocds-dgv273-seacev3-2026-686-3-2026-03-18T10:12:08.051436-05:00,1185092,24831474985845130,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=d1d66c2c-e2f6-4b3f-95e2-508de3e29074,2026-02-04T23:45:00-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-1185792,ocds-dgv273-seacev3-1185792-2026-03-18T10:11:47.190042-05:00,1185792,24831474985841301,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=84596248-ecb0-43a2-b66a-a3f52ceceaac,2026-01-29T17:52:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,2026-02-04T17:23:40-05:00,
ocds-dgv273-seacev3-1185792,ocds-dgv273-seacev3-1185792-2026-03-18T10:11:47.190042-05:00,1185792,24831474985844701,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=29d6bef6-1960-4911-b72f-51bfc38afc0b,2026-02-04T17:23:40-05:00,pdf,clarifications,Pliego de absolución de consultas y observaciones,es,2026-02-04T17:23:40-05:00,
ocds-dgv273-seacev3-1185792,ocds-dgv273-seacev3-1185792-2026-03-18T10:11:47.190042-05:00,1185792,24831474985844702,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=497581f6-e9df-4c26-981f-9bd9aa3738d9,2026-02-04T17:23:40-05:00,pdf,biddingDocuments,Bases Integradas,es,2026-02-04T17:23:40-05:00,
ocds-dgv273-seacev3-1185792,ocds-dgv273-seacev3-1185792-2026-03-18T10:11:47.190042-05:00,1185792,24831474985849343,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=1b829dd5-b547-4e8e-a2f6-805d30ec7b3a,2026-02-11T17:17:06-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-1185792,ocds-dgv273-seacev3-1185792-2026-03-18T10:11:47.190042-05:00,1185792,24831474985849344,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=70d2a3c0-ee83-4f2e-adf2-86f4ee288dbb,2026-02-11T17:17:06-05:00,zip,evaluationReports,Documentos de Calificación y Evaluación,es,,
ocds-dgv273-seacev3-1185792,ocds-dgv273-seacev3-1185792-2026-03-18T10:11:47.190042-05:00,1185792,24831474985849345,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=c2585fa9-48f0-491f-b489-df8ce0ebf366,2026-02-11T17:17:06-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-1184870,ocds-dgv273-seacev3-1184870-2026-03-18T10:11:47.054067-05:00,1184870,24831474985836236,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=343208a3-d480-40fa-9105-47e7e659ff41,2026-01-21T06:00:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,2026-02-09T16:25:09-05:00,
ocds-dgv273-seacev3-1184870,ocds-dgv273-seacev3-1184870-2026-03-18T10:11:47.054067-05:00,1184870,24831474985847311,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=869e0b84-a85d-4313-99c5-fa9737dd329b,2026-02-09T16:25:09-05:00,pdf,clarifications,Pliego de absolución de consultas y observaciones,es,2026-02-09T16:25:09-05:00,
ocds-dgv273-seacev3-1184870,ocds-dgv273-seacev3-1184870-2026-03-18T10:11:47.054067-05:00,1184870,24831474985847312,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=b55cb7ed-c352-4460-9606-9f7f90b602ab,2026-02-09T16:25:09-05:00,pdf,biddingDocuments,Bases Integradas,es,2026-02-09T16:25:09-05:00,
ocds-dgv273-seacev3-1184870,ocds-dgv273-seacev3-1184870-2026-03-18T10:11:47.054067-05:00,1184870,24831474985860468,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=4839bf4c-a6ce-4acd-80fb-4fa670173616,2026-02-25T09:39:51-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-1184870,ocds-dgv273-seacev3-1184870-2026-03-18T10:11:47.054067-05:00,1184870,24831474985860469,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=a83ba3ef-0ad0-4e7e-b453-41bc08550e82,2026-02-25T09:39:51-05:00,zip,evaluationReports,Documentos de Calificación y Evaluación,es,,
ocds-dgv273-seacev3-1184870,ocds-dgv273-seacev3-1184870-2026-03-18T10:11:47.054067-05:00,1184870,24831474985860470,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=5320da99-7618-486f-8ee1-7154b5ba8c44,2026-02-25T09:39:52-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-2026-1926-16,ocds-dgv273-seacev3-2026-1926-16-2026-03-18T10:11:37.233937-05:00,1184445,24831474985830533,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=3f3ec860-a6a0-4576-a125-ec3fd9839100,2026-01-09T15:11:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,,
ocds-dgv273-seacev3-2026-1926-16,ocds-dgv273-seacev3-2026-1926-16-2026-03-18T10:11:37.233937-05:00,1184445,24831474985830534,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=8c821fc5-414f-4429-aea5-95b3b4a2f0d5,2026-01-09T15:11:00-05:00,pdf,evaluationReports,Informe que sustenta la declaratoria de Desierto,es,,
ocds-dgv273-seacev3-2026-1926-16,ocds-dgv273-seacev3-2026-1926-16-2026-03-18T10:11:37.233937-05:00,1184445,24831474985833209,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=4d612238-b072-41ad-8af5-e252d0142932,2026-01-15T08:45:57-05:00,pdf,clarifications,Acta de no formulación de consultas y observaciones,es,,
ocds-dgv273-seacev3-2026-1926-16,ocds-dgv273-seacev3-2026-1926-16-2026-03-18T10:11:37.233937-05:00,1184445,24831474985834426,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ebedd27c-e969-498b-8977-013636d1df5e,2026-01-16T17:01:56-05:00,pdf,biddingDocuments,Bases Integradas,es,,
ocds-dgv273-seacev3-2026-1926-16,ocds-dgv273-seacev3-2026-1926-16-2026-03-18T10:11:37.233937-05:00,1184445,24831474985846224,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=d37cc6c7-cd82-4199-945c-7a7d99da210f,2026-02-06T14:23:54-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-2026-1926-16,ocds-dgv273-seacev3-2026-1926-16-2026-03-18T10:11:37.233937-05:00,1184445,24831474985846225,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=91a48e1f-bf30-4230-af4f-453dc744d1d4,2026-02-06T14:23:54-05:00,zip,evaluationReports,Documentos de Calificación y Evaluación,es,,
ocds-dgv273-seacev3-2026-1926-16,ocds-dgv273-seacev3-2026-1926-16-2026-03-18T10:11:37.233937-05:00,1184445,24831474985846226,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=4effaafd-87dc-4173-9286-8e59b8d5c329,2026-02-06T14:23:54-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-2026-1926-16,ocds-dgv273-seacev3-2026-1926-16-2026-03-18T10:11:37.233937-05:00,1184445,24831474985864181,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ccccfd20-2094-46bb-8d47-7b14f7a6346a,2026-02-27T19:33:32-05:00,pdf,,,es,,Caja
ocds-dgv273-seacev3-2026-1926-16,ocds-dgv273-seacev3-2026-1926-16-2026-03-18T10:11:37.233937-05:00,1184445,24831474985879439,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=218e01c6-8141-4626-8a66-e3172af7a752,2026-03-16T13:42:59-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-2026-349-4,ocds-dgv273-seacev3-2026-349-4-2026-03-15T10:15:33.061356-05:00,1184893,24831474985836073,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=fcedfbfb-a45a-454e-9e63-c7da4842a71b,2026-01-20T20:19:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,2026-01-27T20:41:12-05:00,
ocds-dgv273-seacev3-2026-349-4,ocds-dgv273-seacev3-2026-349-4-2026-03-15T10:15:33.061356-05:00,1184893,24831474985836074,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=50c735fc-fdc1-4e8c-a584-3485d15739e4,2026-01-20T20:19:00-05:00,pdf,evaluationReports,Informe que sustenta la declaratoria de Desierto,es,2026-01-27T20:41:12-05:00,
ocds-dgv273-seacev3-2026-349-4,ocds-dgv273-seacev3-2026-349-4-2026-03-15T10:15:33.061356-05:00,1184893,24831474985839940,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=869fd43d-6ac3-4a0b-b93f-f6b982adb64a,2026-01-27T20:41:12-05:00,pdf,clarifications,Pliego de absolución de consultas y observaciones,es,2026-01-27T20:41:12-05:00,
ocds-dgv273-seacev3-2026-349-4,ocds-dgv273-seacev3-2026-349-4-2026-03-15T10:15:33.061356-05:00,1184893,24831474985839941,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=58455349-0f9a-44ae-876b-5c2020802968,2026-01-27T20:41:12-05:00,pdf,biddingDocuments,Bases Integradas,es,2026-01-27T20:41:12-05:00,
ocds-dgv273-seacev3-2026-349-4,ocds-dgv273-seacev3-2026-349-4-2026-03-15T10:15:33.061356-05:00,1184893,24831474985844011,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=cfb88646-bd3d-454e-80e9-2ea981297328,2026-02-03T19:47:32-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-2026-349-4,ocds-dgv273-seacev3-2026-349-4-2026-03-15T10:15:33.061356-05:00,1184893,24831474985844012,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f65d58b7-36aa-4f72-b66c-e5e8e395069f,2026-02-03T19:47:33-05:00,zip,evaluationReports,Documentos de Calificación y Evaluación,es,,
ocds-dgv273-seacev3-2026-349-4,ocds-dgv273-seacev3-2026-349-4-2026-03-15T10:15:33.061356-05:00,1184893,24831474985844013,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=6cb0c556-d188-44bd-a9e0-6720d4336d9c,2026-02-03T19:47:33-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-2026-1926-1,ocds-dgv273-seacev3-2026-1926-1-2026-03-15T10:15:32.977856-05:00,1185769,24831474985841472,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=b3a110b0-8c3a-4ca3-bc72-b9eb3330cb9d,2026-01-29T19:42:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,2026-02-06T17:52:31-05:00,
ocds-dgv273-seacev3-2026-1926-1,ocds-dgv273-seacev3-2026-1926-1-2026-03-15T10:15:32.977856-05:00,1185769,24831474985846532,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=a890afe3-61b3-43bc-a714-67f1e8169a68,2026-02-06T17:52:31-05:00,pdf,clarifications,Pliego de absolución de consultas y observaciones,es,2026-02-06T17:52:31-05:00,
ocds-dgv273-seacev3-2026-1926-1,ocds-dgv273-seacev3-2026-1926-1-2026-03-15T10:15:32.977856-05:00,1185769,24831474985846533,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=306ee734-9d52-42af-8a70-37d001f8eaab,2026-02-06T17:52:31-05:00,pdf,biddingDocuments,Bases Integradas,es,2026-02-06T17:52:31-05:00,
ocds-dgv273-seacev3-2026-1926-1,ocds-dgv273-seacev3-2026-1926-1-2026-03-15T10:15:32.977856-05:00,1185769,24831474985852998,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=7eede02c-c14b-4527-bce8-997456f36b48,2026-02-17T10:57:13-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-2026-1926-1,ocds-dgv273-seacev3-2026-1926-1-2026-03-15T10:15:32.977856-05:00,1185769,24831474985853019,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=a3fd41a8-d83a-420a-b93c-71ed34c50803,2026-02-17T10:57:13-05:00,zip,evaluationReports,Documentos de Calificación y Evaluación,es,,
ocds-dgv273-seacev3-2026-1926-1,ocds-dgv273-seacev3-2026-1926-1-2026-03-15T10:15:32.977856-05:00,1185769,24831474985853020,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=03bc3491-bba0-476c-8060-4a6ed74061a9,2026-02-17T10:57:13-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-1186912,ocds-dgv273-seacev3-1186912-2026-03-15T10:15:32.585402-05:00,1186912,24831474985837333,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=721a421d-3339-4c0a-a4af-fb5f73dcc4f2,2026-01-22T17:06:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,2026-02-06T15:26:23-05:00,
ocds-dgv273-seacev3-1186912,ocds-dgv273-seacev3-1186912-2026-03-15T10:15:32.585402-05:00,1186912,24831474985846294,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=10f2d301-9c10-4a5e-983f-0dad12b317ca,2026-02-06T15:26:22-05:00,pdf,clarifications,Pliego de absolución de consultas y observaciones,es,2026-02-06T15:26:23-05:00,
ocds-dgv273-seacev3-1186912,ocds-dgv273-seacev3-1186912-2026-03-15T10:15:32.585402-05:00,1186912,24831474985846295,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=b45173ec-2000-43c8-8029-8eff33c58cb0,2026-02-06T15:26:23-05:00,rar,biddingDocuments,Bases Integradas,es,2026-02-06T15:26:23-05:00,
ocds-dgv273-seacev3-1186912,ocds-dgv273-seacev3-1186912-2026-03-15T10:15:32.585402-05:00,1186912,24831474985860958,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=dfd4e928-9567-45ee-a94a-bed2afa7f80b,2026-02-25T16:33:17-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
