Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Contratos:ID del Contrato,Entrega compilada:Contratos:Artículos Contratados:ID,compiledRelease/contracts/0/items/0/position,Entrega compilada:Contratos:Artículos Contratados:Descripción,compiledRelease/contracts/0/items/0/statusDetails,compiledRelease/contracts/0/items/0/status,Entrega compilada:Contratos:Artículos Contratados:Clasificación:ID,Entrega compilada:Contratos:Artículos Contratados:Clasificación:Descripción,Entrega compilada:Contratos:Artículos Contratados:Clasificación:Esquema,Entrega compilada:Contratos:Artículos Contratados:Cantidad,compiledRelease/contracts/0/items/0/totalValue/amount,compiledRelease/contracts/0/items/0/totalValue/currency,compiledRelease/contracts/0/items/0/totalValue/currencyName,Entrega compilada:Contratos:Artículos Contratados:Unidad:ID,Entrega compilada:Contratos:Artículos Contratados:Unidad:Nombre,Entrega compilada:Contratos:Artículos Contratados:Unidad:Esquema
ocds-dgv273-seacev3-2026-1821-2,ocds-dgv273-seacev3-2026-1821-2-2026-02-21T10:03:07.231754-05:00,2377527,21195682,1,"CONTRATACION DE LA SUPERVISION DE LA OBRA: (IOARR): ¿RENOVACION DE PUENTE; EN EL(LA) MUNICIPALIDAD DISTRITAL DE TINGO DE PONASA PUENTE BARCO DEL CAMINO VECINAL R220799: EMP SM-107 EN LA LOCALIDAD LEONCIO PRADO DISTRITO DE TINGO DE PONASA, PROVINCIA P",Contratado,active,8110150500336396,SUPERVISION DE OBRA DE CONSTRUCCION DE PUENTES,CUBSO,1.0,99000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185428,ocds-dgv273-seacev3-1185428-2026-02-21T10:03:06.318878-05:00,2377508,21198931,1,SERVICIO DE ALQUILER DE CAMIONETA 4X4 PICK UP O CERRADA MAQUINA SECA PARA EL DESPACHO DE ALCALDIA,Contratado,active,7811180800371309,SERVICIO DE ALQUILER DE CAMIONETA PICK UP CABINA DOBLE 4 X 2,CUBSO,1.0,66000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-317-5,ocds-dgv273-seacev3-2026-317-5-2026-02-21T10:02:56.656702-05:00,2377435,21195823,1,ALQUILER DE TERRENO PARA LA DISPOSICION FINAL DE RESIUDOS SOLIDOS,Contratado,active,8013150300232790,SERVICIO DE ALQUILER DE TERRENO,CUBSO,1.0,715000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1821-4,ocds-dgv273-seacev3-2026-1821-4-2026-02-21T10:02:56.456582-05:00,2377528,21195686,1,"CONTRATACION DE LA SUPERVISION DE LA OBRA:  (IOARR): ¿RENOVACION DE PUENTE; EN EL(LA) MUNICIPALIDAD DISTRITAL DE TINGO DE PONASA PUENTE SAN JUAN DEL CAMINO VECINAL R220789: EMP SM-107 EN LA LOCALIDAD SAN ANTONIO DEL DISTRITO DE TINGO DE PONASA, PRO",Contratado,active,8110150500336396,SUPERVISION DE OBRA DE CONSTRUCCION DE PUENTES,CUBSO,1.0,59000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-10409-1,ocds-dgv273-seacev3-2026-10409-1-2026-02-21T10:02:47.419772-05:00,2377542,21196835,1,SERVICIO DE TRANSPORTE PARA LA DISTRIBUCION DE MATERIAL EDUCATIVOS A LAS INSTITUCIONES EDUCATIVAS DEL AMBITO DE LA UGEL ANDAHUAYLAS DOTACION 2026,Contratado,active,7814150100232661,SERVICIO DE TRANSPORTE DE TEXTOS ESCOLARES Y MATERIAL EDUCATIVO,CUBSO,1.0,78000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185376,ocds-dgv273-seacev3-1185376-2026-02-21T10:02:45.865024-05:00,2377450,21196839,1,"GRASS SINTETICO PARA EL ESPACIO DEPORTIVO ABIERTO; EN EL(LA) I.E. INDEPENDENCIA AMERICANA DISTRITO DE ASILLO, PROVINCIA AZANGARO, DEPARTAMENTO PUNO",Contratado,active,3012180300281731,CESPED SINTETICO X 4 m DE ANCHO,CUBSO,800.0,57600.0,PEN,Soles,25,M2,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185699,ocds-dgv273-seacev3-1185699-2026-02-21T10:02:39.216606-05:00,2377410,21199192,1,ARENA GRUESA,Contratado,active,1111170100147541,ARENA GRUESA,CUBSO,310.5,51314.0,PEN,Soles,26,M3,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1184725,ocds-dgv273-seacev3-1184725-2026-02-21T10:02:38.638791-05:00,2374937,21195468,1,"ADQUISICIÓN DE CONOS DE TRÁFICO CON BASE DE CAUCHO PARA LA ATENCIÓN DEL PLAN OPERATIVO DE EMERGENCIA DESTINADOS A LA OPERACIÓN Y MANTENIMIENTO DE LA CONCESIÓN ¿VÍAS NUEVAS DE LIMA¿, ANTE EL ANUNCIO DE ABANDONO DE LA CONCESIONARIA RUTAS DE LIMA S.A.C.",Contratado,active,4616150800210400,CONO DE SEGURIDAD DE 90 cm CON CINTA REFLECTIVA BASE DE CAUCHO,CUBSO,6000.0,870000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185675,ocds-dgv273-seacev3-1185675-2026-02-21T10:02:37.963887-05:00,2377449,21199188,1,"contratación de bienes, ADQUISICIÓN DE CALAMINA GALVANIZADA 0.8m x 3.60m x 0.25mm",Contratado,active,3026420400314333,PLANCHA DE ACERO CON ALUZINC ONDULADA DE 3600 mm X 1100 mm X 0.40 mm,CUBSO,2624.0,99712.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185306,ocds-dgv273-seacev3-1185306-2026-02-21T10:02:37.845780-05:00,2377505,21198670,1,CEMENTO PORTLAND TIPO I X 42.50 kg,Contratado,active,3011160100012771,CEMENTO PORTLAND TIPO I X 42.50 kg,CUBSO,3215.0,96450.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1479-15,ocds-dgv273-seacev3-2026-1479-15-2026-02-20T10:10:24.499012-05:00,2377265,21196097,4,HARINA DE PLÁTANO,Contratado,active,5022130100133509,HARINA DE PLATANO,CUBSO,63999.0,556791.3,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1479-15,ocds-dgv273-seacev3-2026-1479-15-2026-02-20T10:10:24.499012-05:00,2377265,21196096,3,HARINA DE MAIZ,Contratado,active,5022110200002873,HARINA DE MAIZ,CUBSO,95999.0,835191.3,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1479-15,ocds-dgv273-seacev3-2026-1479-15-2026-02-20T10:10:24.499012-05:00,2377265,21196095,2,FRIJOL REGIONAL,Contratado,active,5042180600004656,FRIJOL NEGRO,CUBSO,95999.0,815991.5,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1479-15,ocds-dgv273-seacev3-2026-1479-15-2026-02-20T10:10:24.499012-05:00,2377265,21196098,1,ARROZ CORRIENTE,Contratado,active,5022110800317621,ARROZ PILADO CORRIENTE,CUBSO,239998.0,1007991.6,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1719-2,ocds-dgv273-seacev3-2026-1719-2-2026-02-20T10:10:23.197792-05:00,2377250,21199247,1,ADQUISICION DE CALAMINA PREPINTADA,Contratado,active,5124184000198678,CALAMINA + ZINC OXIDO 15 g + 5 g/100 g SOL 500 mL,CUBSO,1820.0,81322.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1719-3,ocds-dgv273-seacev3-2026-1719-3-2026-02-20T10:10:21.985925-05:00,2377253,21197156,1,ADQUISICION DE MATERIALES DE CONSTRUCCION,Contratado,active,3116200400287917,CLAVO DE ACERO CON CABEZA DE 6 in,CUBSO,1.0,50206.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1765-1,ocds-dgv273-seacev3-2026-1765-1-2026-02-20T10:10:15.920561-05:00,2377231,21197026,1,CONTRATACIÓN DEL SUMINISTRO DE BIENES PARA EL PROGRAMA DE VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE PISCOYACU ¿ AÑO 20,Contratado,active,,,,2.0,64149.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-10593-1,ocds-dgv273-seacev3-2026-10593-1-2026-02-20T10:10:15.615476-05:00,2377144,21199164,1,"CONTRATACION DEL SERVICIO DE TRANSPORTE Y DISTRIBUCION DE MATERIALES Y RECURSOS EDUCATIVOS PARA LAS INSTITUCIONES EDUCATIVAS DEIP, DEP, DES, DISER, PRIMARIA , DISER SECUNDARIA, DEBE, DEBA, Y DEIB DE LA UGEL MARISCAL CACERES Y HUALLAGA - DOTACION 2026",Contratado,active,7814150100232661,SERVICIO DE TRANSPORTE DE TEXTOS ESCOLARES Y MATERIAL EDUCATIVO,CUBSO,1.0,62929.66,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1632-3,ocds-dgv273-seacev3-2026-1632-3-2026-02-20T10:09:54.131644-05:00,2377299,21195972,1,"ADQUISICION DE LECHE EVAPORADA ENTERA X 410 GR, PARA EL PROGRAMA VASO DE LECHE PARA LA MUNICIPALIDAD DISTRITAL DE MARCAVELICA PARA LOS MESES DE FEBRERO A DICIEMBRE DEL 2026.",Contratado,active,5013170200307453,LECHE EVAPORADA ENTERA X 400 g  APROX.,CUBSO,53819.48,208281.5,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185598,ocds-dgv273-seacev3-1185598-2026-02-20T10:09:52.739652-05:00,2377277,21199102,1,SERVICIO DE ALQUILER DE LOCAL PARA OAU HUACHO DE LA SUNASS,Contratado,active,8013150200094959,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,120000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1479-16,ocds-dgv273-seacev3-2026-1479-16-2026-02-20T10:09:45.780161-05:00,2377239,21195834,3,POLLO VIVO,Contratado,active,5011151500133817,CARNE DE POLLO FRESCA ENTERO CON VISCERAS,CUBSO,59035.2,1180704.0,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1479-16,ocds-dgv273-seacev3-2026-1479-16-2026-02-20T10:09:45.780161-05:00,2377251,21195835,2,FRIJOL REGIONAL,Contratado,active,5042180600004656,FRIJOL NEGRO,CUBSO,39515.0,335877.5,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1479-16,ocds-dgv273-seacev3-2026-1479-16-2026-02-20T10:09:45.780161-05:00,2377251,21195836,1,ARROZ CORRIENTE MEJORADO,Contratado,active,5022110800317621,ARROZ PILADO CORRIENTE,CUBSO,219695.0,922719.0,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1184601,ocds-dgv273-seacev3-1184601-2026-02-20T10:09:41.174493-05:00,2377221,21195113,1,"SUMINISTRO DEL BIEN ¿MEZCLA FORTIFICADA DE HOJUELAS DE QUINUA Y KIWICHA CON HARINAS DE GARBANZO, HABA, MACA Y SOYA AZUCARADA CON VITAMINAS Y MINERALES¿, PARA ATENDER A LOS BENEFICIARIOS DEL PROGRAMA VASO DE LECHE, PERIODO 2026",Contratado,active,5022110100002778,HOJUELA DE CEREAL Y/O LEGUMINOSAS ENRIQUECIDO,CUBSO,13797.84,103483.77,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185757,ocds-dgv273-seacev3-1185757-2026-02-20T10:09:40.924183-05:00,2377261,21199299,1,"CONTRATACIÓN DE SERVICIO DE ALQUILER DE LOCAL PARA LA GERENCIA REGIONAL DE DESARROLLO SOCIAL, META 135 ""MONITOREO DE PROGRAMAS Y PROYECTOS DE DESARROLLO SOCIAL Y REGIONAL""",Contratado,active,8013150200094959,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,114000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1184603,ocds-dgv273-seacev3-1184603-2026-02-19T10:06:58.732587-05:00,2377040,21195117,1,contratación de consultoría para la supervisión de la obra: MEJORAMIENTO DEL SERVICIO DE AGUA PARA RIEGO MIACO CONRA EN EL CASERIO CONRA DISTRITO DE SANTIAGO DE CHUCO PROVINCIA SANTIAGO DE CHUCO LA LIBERTAD CON CUI N° 2282353,Contratado,active,8110151500336401,SUPERVISION DE OBRA DE CONSTRUCCION DE CANALES DE CONDUCCION DE AGUAS,CUBSO,1.0,448880.94,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-247808-3,ocds-dgv273-seacev3-2026-247808-3-2026-02-19T10:06:50.582111-05:00,2377014,21198610,1,ADQUISICIÓN DE COMBUSTIBLE,Contratado,active,,,,2834.0,53438.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-10354-2,ocds-dgv273-seacev3-2026-10354-2-2026-02-19T10:06:49.052866-05:00,2377111,21199112,1,"Alquiler de Camioneta para monitoreo del proyecto de inversión ¿Recuperación del Servicio de Provisión de Agua para Riego en Sistema de Riego Canal Culpón Distrito de Nueva Arica de la Provincia de Chiclayo del Departamento de Lambayeque¿, Primera Et",Contratado,active,7811180800371310,SERVICIO DE ALQUILER DE CAMIONETA PICK UP CABINA DOBLE 4 X 4,CUBSO,1.0,91000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-247808-2,ocds-dgv273-seacev3-2026-247808-2-2026-02-19T10:06:42.078095-05:00,2377016,21198614,1,ADQUISICIÓN DE COMBUSTIBLE,Contratado,active,,,,9838.0,193941.24,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-10354-1,ocds-dgv273-seacev3-2026-10354-1-2026-02-19T10:06:28.681215-05:00,2377114,21196972,1,"Alquiler de Camioneta para monitoreo del proyecto de inversión ""Construcción Sistema De Drenaje Agrícola Iglesia Vieja - San Isidro, Sub Sector Santa Rosa Valle Jequetepeque"" Tercera Etapa, CUI 2197680",Contratado,active,7811180800371310,SERVICIO DE ALQUILER DE CAMIONETA PICK UP CABINA DOBLE 4 X 4,CUBSO,1.0,91000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185965,ocds-dgv273-seacev3-1185965-2026-02-19T10:06:28.287395-05:00,2377055,21197307,1,"CONTRATACIÓN DEL SERVICIO DE IMPRESIONES DE FUAS, FORMATOS DE REFERENCIA Y CONTRAREFERENCIA, RECETARIOS, ORDENES DE LABORATORIO Y FORMATOS TELESALUD ¿ ÁMBITO DE JURISDICCIÓN DE LA OGESS BAJO MAYO, EN MARCO DEL DECRETO SUPREMO N°003-2026-PCM",Contratado,active,8212150400362193,SERVICIO DE IMPRESIONES EN PAPEL,CUBSO,1.0,832953.8,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-10528-2,ocds-dgv273-seacev3-2026-10528-2-2026-02-18T10:06:34.219191-05:00,2376946,21195950,1,SERVICIO DE TRANSPORTE Y DISTRIBUCIÓN DE MATERIALES EDUCATIVOS A LAS INSTITUCIONES EDUCATIVAS DEL ÁMBITO DE LA UGEL ALTO AMAZONAS- DOTACIÓN 2026 (TRAMO 1 y 2) ¿ DISTRIRO DE BALSAPUERTO,Contratado,active,8210150700345318,SERVICIO DE DISTRIBUCION DE MATERIAL EDUCATIVO,CUBSO,1.0,184995.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-10528-1,ocds-dgv273-seacev3-2026-10528-1-2026-02-18T10:06:30.886050-05:00,2376948,21195831,1,SERVICIO DE TRANSPORTE Y DISTRIBUCIÓN DE MATERIALES EDUCATIVOS A LAS INSTITUCIONES EDUCATIVAS DEL ÁMBITO DE LA UGEL ALTO AMAZONAS- DOTACIÓN 2026 (TRAMO 1 y 2) - DISTRITO DE YURIMAGUAS,Contratado,active,8210150700345318,SERVICIO DE DISTRIBUCION DE MATERIAL EDUCATIVO,CUBSO,1.0,180240.42,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1632-2,ocds-dgv273-seacev3-2026-1632-2-2026-02-18T10:06:28.906136-05:00,2376865,21196126,1,"ADQUISICION DE HOJUELAS PRECOCIDAS DE AVENA CAÑIHUA, QUINUA, KIWICHA, AJONJOLI Y MACA FORTIFICADA CON VITAMINAS Y MINERALES, PARA EL PROGRAMA VASO DE LECHE PARA LA MUNICIPALIDAD DISTRITAL DE MARCAVELICA PARA LOS MESES DE FEBRERO A DICIEMBRE DEL 2026",Contratado,active,5022110100002739,HOJUELA DE AVENA CON KIWICHA,CUBSO,19418.08,157286.45,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-10528-5,ocds-dgv273-seacev3-2026-10528-5-2026-02-18T10:06:27.931296-05:00,2376940,21195948,1,SERVICIO DE TRANSPORTE Y DISTRIBUCIÓN DE MATERIALES EDUCATIVOS A LAS INSTITUCIONES EDUCATIVAS DEL ÁMBITO DE LA UGEL ALTO AMAZONAS- DOTACIÓN 2026 (TRAMO 1 y 2) ¿ DISTRIRO DE SANTA CRUZ,Contratado,active,8210150700345318,SERVICIO DE DISTRIBUCION DE MATERIAL EDUCATIVO,CUBSO,1.0,52680.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-250-1,ocds-dgv273-seacev3-2026-250-1-2026-02-18T10:06:26.818479-05:00,2376902,21194581,1,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE PRACTICAS DEPORTIVA Y/O RECREATIVA EN CAMPO DEPORTIVO DE LACABAMBA DE CENTRO POBLADO LACABAMBA, DISTRITO DE LACABAMBA DE LA PROVINCIA DE PALLASCA DEL DEPARTAMENTO DE ANCASH CON CUI N° 2710268",Contratado,active,7215310200364480,AMPLIACION DE COMPLEJO DEPORTIVO,CUBSO,1.0,241900.18,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-10528-6,ocds-dgv273-seacev3-2026-10528-6-2026-02-18T10:05:58.058804-05:00,2376934,21195827,1,SERVICIO DE TRANSPORTE Y DISTRIBUCIÓN DE MATERIALES EDUCATIVOS A LAS INSTITUCIONES EDUCATIVAS DEL ÁMBITO DE LA UGEL ALTO AMAZONAS- DOTACIÓN 2026 (TRAMO 1 y 2) ¿ DISTRIRO DE TENIENTE CESAR LOPEZ ROJAS,Contratado,active,8210150700345318,SERVICIO DE DISTRIBUCION DE MATERIAL EDUCATIVO,CUBSO,1.0,57845.23,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185986,ocds-dgv273-seacev3-1185986-2026-02-18T10:05:57.445938-05:00,2376918,21197375,1,"ADQUISICIÓN DE TELA CASIMIR X 150 M DE ANCHO (TELA), PARA EL UNIFORME DE INVIERNO DEL PROYECTO ESPECIAL TACNA",Contratado,active,1116160400388313,"TELA CASIMIR DE COLOR 1.48 m ANCHO, 70% LANA Y 30% POLYESTER, 200 g/m2",CUBSO,360.0,50364.0,PEN,Soles,23,Metro,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-10528-3,ocds-dgv273-seacev3-2026-10528-3-2026-02-18T10:05:54.043318-05:00,2376943,21195830,1,SERVICIO DE TRANSPORTE Y DISTRIBUCIÓN DE MATERIALES EDUCATIVOS A LAS INSTITUCIONES EDUCATIVAS DEL ÁMBITO DE LA UGEL ALTO AMAZONAS- DOTACIÓN 2026 (TRAMO 1 y 2) ¿ DISTRIRO DE LAGUNAS,Contratado,active,8210150700345318,SERVICIO DE DISTRIBUCION DE MATERIAL EDUCATIVO,CUBSO,1.0,71261.75,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-10528-4,ocds-dgv273-seacev3-2026-10528-4-2026-02-18T10:05:54.028634-05:00,2376941,21195828,1,SERVICIO DE TRANSPORTE Y DISTRIBUCIÓN DE MATERIALES EDUCATIVOS A LAS INSTITUCIONES EDUCATIVAS DEL ÁMBITO DE LA UGEL ALTO AMAZONAS- DOTACIÓN 2026 (TRAMO 1 y 2) ¿ DISTRIRO DE JEBEROS,Contratado,active,8210150700345318,SERVICIO DE DISTRIBUCION DE MATERIAL EDUCATIVO,CUBSO,1.0,59800.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-200371-1,ocds-dgv273-seacev3-2026-200371-1-2026-02-15T09:57:20.873145-05:00,2376696,21198440,1,Contratacion del servicio de transporte para distribucion de materiales educativos  Dotacion 2026 de la UGEL HUAMANGA,Contratado,active,8210150700228972,SERVICIO DE DISTRIBUCION DOCUMENTARIA,CUBSO,1.0,66540.94,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1186910,ocds-dgv273-seacev3-1186910-2026-02-15T09:57:20.766913-05:00,2376795,21198122,1,Contratación de Consultor: Diseñador de Software para el Sistema de Evaluación y Ratificación (SER) de la Solución Tecnológica que modernice la gestión institucional de la JNJ,Contratado,active,8111181900225507,CONSULTORIA DE CONTROL DE CALIDAD DE SOFTWARE,CUBSO,1.0,54000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185678,ocds-dgv273-seacev3-1185678-2026-02-15T09:57:10.630248-05:00,2376681,21197032,1,SERVICIO DE ARRENDAMIENTO DE UN INMUEBLE PARA EL FUNCIONAMIENTO DE LAS OFICINAS ADMINISTRATIVAS DEL PROGRAMA NACIONAL DE DIVERSIFICACIÓN PRODUCTIVA (PNDP) Y LA OFICINA DE EJECUCIÓN COACTIVA (OEC) DEL MINISTERIO DE LA PRODUCCIÓN,Contratado,active,8013150200094959,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,360000.0,USD,Dólar Norteamericano,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1184735,ocds-dgv273-seacev3-1184735-2026-02-15T09:57:07.668619-05:00,2376754,21195497,1,"ADQUISICIÓN DE COMBUSTIBLE DIÉSEL B5 S-50 Y GASOHOL REGULAR PARA EL FUNCIONAMIENTO DE LA FLOTA VEHICULAR Y MAQUINARIA DE LA MUNICI-PALIDAD PROVINCIAL DE FERREÑAFE, CORRESPONDIENTE AL EJERCICIO FISCAL 2026",Contratado,active,,,,57705.0,986290.1,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185055,ocds-dgv273-seacev3-1185055-2026-02-15T09:57:06.925432-05:00,2376720,21198418,1,"ADQUISICIÓN DE INSUMOS DEL PROGRAMA VASO DE LECHE PARA LOS BENEFICIARIOS DEL DISTRITO DE MANCOS, PROVINCIA DE YUNGAY - DEPARTAMENTO DE ANCASH - PERIODO 2026",Contratado,active,,,,1.0,128520.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185618,ocds-dgv273-seacev3-1185618-2026-02-15T09:57:06.747370-05:00,2376719,21199132,2,SERVICIO DE ALIMENTACIÓN PARA INTERNOS Y PERSONAL DE SEGURIDAD DEL E.P. CHIMBOTE DE LA ORL INPE,Contratado,active,9111160300225304,SERVICIO DE CONCESIONARIO (A) DE ALIMENTOS,CUBSO,316080.0,2498328.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185618,ocds-dgv273-seacev3-1185618-2026-02-15T09:57:06.747370-05:00,2376715,21199131,1,SERVICIO DE ALIMENTACIÓN PARA INTERNOS Y PERSONAL DE SEGURIDAD DEL E.P. HUARAZ DE LA ORL INPE,Contratado,active,9111160300225304,SERVICIO DE CONCESIONARIO (A) DE ALIMENTOS,CUBSO,116460.0,920601.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1187716,ocds-dgv273-seacev3-1187716-2026-02-14T10:02:55.110638-05:00,2376465,21201806,1,Servicio de Analista en Contabilidad para elaboración de los procesos contables del\nPrograma Sectorial de Alcantarillado y Tratamiento de Aguas Residuales en Ciudades\nde Provincias del Perú.,Contratado,active,8411150400258524,SERVICIO DE ELABORACION DE REPORTES CONTABLES,CUBSO,1.0,32000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1187693,ocds-dgv273-seacev3-1187693-2026-02-14T10:02:44.058019-05:00,2376455,21201795,1,"Contratación del Servicio en ingeniería en la especialidad de mecánica de suelos y\ngeotecnia, para el proyecto PTAR II Chimbote Del Programa Sectorial De Alcantarillado\nY Tratamiento De Aguas Residuales En Ciudades De Provincias Del Perú.",Contratado,active,8110150500086250,SERVICIO DE ELABORACION DE ESTUDIO DE MECANICA DE SUELOS,CUBSO,1.0,33000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1184666,ocds-dgv273-seacev3-1184666-2026-02-14T10:02:42.733490-05:00,2376513,21195291,01,"CONTRATACION ADQUISICION DE EQUIPO DE PROTECCION Y ACCESORIOS PARA LA IOARR ¿ADQUISICION DE SISTEMA DE SEGURIDAD Y VIGILANCIA; EN EL (LA) PARA EL MEJORAMIENTO DE LAS CAPACIDADES DEL SERVICIO DE SEGURIDAD CIUDADANA DEL DISTRITO DE CHALA, PROVINCIA CAR",Contratado,active,,,,1.0,74400.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1187777,ocds-dgv273-seacev3-1187777-2026-02-14T10:02:28.864613-05:00,2376535,21201935,1,CONTRATACIÓN DEL SERVICIO DE PRODUCCIÓN GENERAL Y ORGANIZACIÓN DE EVENTO EN EL MARCO DE LA PRIMERA EDICIÓN DE LA CUMBRE ITP RED CITE 2026,Contratado,active,8014160700284416,SERVICIO DE PRODUCCION Y REALIZACION DE EVENTOS,CUBSO,1.0,600000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185670,ocds-dgv273-seacev3-1185670-2026-02-14T10:02:21.265141-05:00,2376523,21199181,1,SERVICIO DE INSTALACION DE GRASS SINTETICO,Contratado,active,7215400200254785,SERVICIO DE INSTALACION DE CESPED SINTETICO,CUBSO,1.0,64495.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1187669,ocds-dgv273-seacev3-1187669-2026-02-14T10:02:20.885734-05:00,2376454,21201521,1,Contratación del servicio de Especialista en costos y presupuestos para la UGP-PTAR\npara el Programa Sectorial de Alcantarillado y Tratamiento de Aguas Residuales en\nCiudades de provincias del Perú.,Contratado,active,9315160300284526,SERVICIO DE ASISTENCIA EN COSTOS Y PRESUPUESTO DE OBRAS CIVILES,CUBSO,1.0,44000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
