Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Adjudicaciones:ID de Adjudicación,Entrega compilada:Adjudicaciones:Artículos Adjudicados:ID,compiledRelease/awards/0/items/0/position,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Descripción,compiledRelease/awards/0/items/0/statusDetails,compiledRelease/awards/0/items/0/status,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificación:ID,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificación:Descripción,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificación:Esquema,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Cantidad,compiledRelease/awards/0/items/0/totalValue/amount,compiledRelease/awards/0/items/0/totalValue/currency,compiledRelease/awards/0/items/0/totalValue/currencyName,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Unidad:ID,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Unidad:Nombre,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Unidad:Esquema
ocds-dgv273-seacev3-1185738,ocds-dgv273-seacev3-1185738-2026-02-28T10:10:34.253122-05:00,1185738-20490040952,21197151,1,CEMENTO PORTLAND TIPO I X 42.50 kg,CONTRATADO,active,3011160100012771,CEMENTO PORTLAND TIPO I X 42.50 kg,CUBSO,127500.0,86400.0,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1184762,ocds-dgv273-seacev3-1184762-2026-02-28T10:10:31.994887-05:00,1184762-1763650,21195513,1,ADQUISICIÓN DE ABONO ORGANICO GALLINAZA,CONTRATADO,active,1017160500131761,ABONO FOLIAR (NITROGENO FOSFORO Y POTASIO) 30-20-20,CUBSO,30000.0,450000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1184890,ocds-dgv273-seacev3-1184890-2026-02-28T10:10:23.218577-05:00,1184890-20541136178,21195714,1,"CONTRATACIÓN SERVICIO DE TRANSPORTE Y DISTRIBUCION DE MATERIALES EDUCATIVOS DOTACION 2026 (INCLUYE RECOJO, TRASLADO TERRESTRE / FLUVIAL Y ENTREGA DE CARGA A TODO COSTO) PARA LAS INSTITUCIONES EDUCATIVAS DE LA JURISDICCION DE LA UNIDAD DE GESTION EDUC",CONTRATADO,active,7810170300286786,SERVICIO DE TRANSPORTE FLUVIAL DE CARGA,CUBSO,1.0,257000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-240768-3,ocds-dgv273-seacev3-2026-240768-3-2026-02-28T10:10:22.137826-05:00,1185596-20612056341,21196983,1,ADQUISICION DE COMBUSTIBLE,CONTRATADO,active,,,,2.0,95245.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1191305,ocds-dgv273-seacev3-1191305-2026-02-28T10:10:15.720267-05:00,1191305-10434528157,21210998,1,SERVICIO DE CONSULTORÍA DE UN ANALISTA PARA EJECUTAR Y HACER SEGUIMEINTO A LOS PROCESOS DE SELECCIÓN Y CONTRATACIÓN DE SERVICIOS Y ADQUISICIÓN DE BIENES DEL SUBCOMPONENTE 3.2 DESARROLLO DE MERCADO DE SERVICIOS DE EVALUACIÓN DE LA CONFORMIDAD PARA,CONTRATADO,active,8010170600337121,CONSULTORIA EN TEMAS DE CONTRATACIONES INTERNACIONALES,CUBSO,1.0,70000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1188856,ocds-dgv273-seacev3-1188856-2026-02-28T10:10:12.893015-05:00,1188856-L5552918087,21204562,1,"SERVICIO DE BUENAS PRÁCTICAS APLICADAS A EMPRESAS Y ACTORES DEL ECOSISTEMA, EN LA ADOPCIÓN ESTRATÉGICA DE IA PARA ELEVAR PRODUCTIVIDAD, EFICIENCIA Y POSICIONAMIENTO COMPETITIVO EN MERCADOS GLOBALES",CONTRATADO,active,8010150500292926,SERVICIO DE ELABORACION DE INFORME DE BUENAS PRACTICAS DE GESTION,CUBSO,1.0,6000.0,USD,Dólar Norteamericano,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185545,ocds-dgv273-seacev3-1185545-2026-02-28T10:10:09.899413-05:00,1185545-20603053142,21199055,1,ADQUISICIÓN DE COMBUSTIBLE,CONTRATADO,active,,,,3200.0,58080.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1184812,ocds-dgv273-seacev3-1184812-2026-02-26T10:09:38.357530-05:00,1184812-1762543,21195607,1,CONTRATACION DEL SERVICIO DE CONSULTORIA DE OBRA PARA LA SUPERVISION DE LA EJECUCION DE LA OBRA: MEJORAMIENTO DEL SERVICIOS DE ESPACIOS PUBLICOS URBANOS EN LA PLAZA CENTRAL DE LA LOCALIDAD DE LA PECA DEL DISTRITO DE LA PECA DE LA PROVINCIA DE BAGUA,CONTRATADO,active,8110150800354513,SUPERVISION DE OBRA DE CONSTRUCCION DE PARQUE Y PLAZA,CUBSO,1.0,232225.25,PEN,Nuevos Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1039-1,ocds-dgv273-seacev3-2026-1039-1-2026-02-26T10:09:32.214685-05:00,1184983-20452669740,21196090,1,ADQUISICIÓN DE COMBUSTIBLE DIESEL B5 - S50 Y GASOHOL REGULAR PARA LAS UNIDADES VEHICULARES DE LA MPCH AÑO 2026,CONTRATADO,active,,,,2.0,1006365.6,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185970,ocds-dgv273-seacev3-1185970-2026-02-26T10:09:31.727196-05:00,1185970-10444256279,21197322,1,CEMENTO PORTLAND TIPO I X 42.50 kg,CONTRATADO,active,3011160100012771,CEMENTO PORTLAND TIPO I X 42.50 kg,CUBSO,382500.0,294000.0,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185158,ocds-dgv273-seacev3-1185158-2026-02-26T10:09:31.456619-05:00,1185158-20530880746,21196571,1,"ADQUISICION DE SUMINISTROS PARA EL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE SAN NICOLAS, PERIODO 2026",CONTRATADO,active,,,,1.0,123872.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-200130-3,ocds-dgv273-seacev3-2026-200130-3-2026-02-26T10:09:21.982429-05:00,1185652-10200597431,21197023,1,DIESEL B5 S-50,CONTRATADO,active,1510150500233280,DIESEL B5 S-50,CUBSO,7265.0,127137.5,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1184417,ocds-dgv273-seacev3-1184417-2026-02-26T10:09:19.631517-05:00,1184417-20604130680,21194184,1,CONTRATACION DE BIENES: ADQUISICION DE SUMINISTRO DE INSUMOS PARA EL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE HUACACHI - PERIODO FISCAL 2026.,CONTRATADO,active,5013170200307453,LECHE EVAPORADA ENTERA X 400 g  APROX.,CUBSO,1.0,82616.55,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1159-1,ocds-dgv273-seacev3-2026-1159-1-2026-02-26T10:09:19.459741-05:00,1185219-20486760819,21196665,2,HOJUELA DE QUINUA AVENA KIWICHA Y MACA PRECOCIDOS FORTIFICADA CON VITAMINAS Y MINERALES SACHET DE 675 G,CONTRATADO,active,5019210900391578,"HOJUELA DE AVENA, QUINUA Y KIWICHA PRECOCIDA ENRIQUECIDA CON VITAMINAS Y MINERALES",CUBSO,6336.0,55756.8,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1159-1,ocds-dgv273-seacev3-2026-1159-1-2026-02-26T10:09:19.459741-05:00,1185219-20486760819,21196666,1,LECHE EVAPORADA ENTERA TARRO DE 410 G,CONTRATADO,active,5013170200307453,LECHE EVAPORADA ENTERA X 400 g  APROX.,CUBSO,12672.0,55123.2,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1821-1,ocds-dgv273-seacev3-2026-1821-1-2026-02-26T10:09:19.191905-05:00,1184787-1763285,21195651,1,SUPERVISION DE LA EJECUCION DE LA OBRA IOARR: RENOVACION DE PUENTE EN EL (LA) MUNICIPALIDAD DISTRITAL DE TINGO DE PONASA PUENTE AGUANAL DEL CAMINO VECINAL SM-802; EMP SM-107 EN LA LOCALIDAD DE MARISCAL CASTILLA,CONTRATADO,active,8110150500336396,SUPERVISION DE OBRA DE CONSTRUCCION DE PUENTES,CUBSO,1.0,93100.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-614-15,ocds-dgv273-seacev3-2026-614-15-2026-02-26T10:09:01.141071-05:00,1184731-20481770182,21195492,1,"ADQUISICIÓN DE ¿HOJUELA DE KIWICHA, AVENA HOJUELA CRUDA, MAÍZ BLANCO HARINA, PALLAR SECO, SOYA HARINA INTEGRAL TOSTADA, MACA ALMIDÓN ENRIQUECIDA CON VITAMINAS Y MINERALES¿, PARA ATENDER A LOS USUARIOS DE LA ZONA URBANA DEL PVL, AÑO 2026",CONTRATADO,active,5019210900392951,"HOJUELA DE AVENA, QUINUA, KIWICHA Y HARINA DE SOYA PRECOCIDA ENRIQUECIDA CON VITAMINAS Y MINERALES",CUBSO,55243.0,466248.55,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1184664,ocds-dgv273-seacev3-1184664-2026-02-26T10:08:58.922911-05:00,1184664-1762341,21195229,1,"EJECUCIÓN DE OBRA; CREACIÓN DEL SERVICIO DE ESPACIOS PÚBLICOS URBANOS EN LA ¿ALAMEDA PUENTE PIEDRA¿, UBICADO ENTRE LA CALLE SAN MIGUEL Y LA AVENIDA SAN JUAN DE DIOS ¿ SECTOR LAS VEGAS ¿ DISTRITO DE PUENTE PIEDRA, PROVINCIA DE LIMA, DEPARTAMENTO DE LI",ADJUDICADO,pending,7214110500233091,CONSTRUCCION DE ALAMEDAS,CUBSO,1.0,2438400.63,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185224,ocds-dgv273-seacev3-1185224-2026-02-26T10:08:57.176917-05:00,1185224-20269985900,21196684,1,"Adicional ""RENOVACIÓN DE ARMADO DE ALUMBRADO PÚBLICO; EN EL (LA) AV ANCASH AV PLACIDO JIMENEZ CLL HOYLE PALACIOS HASTA AV PEDRO CHAMOCHUMBE AV 1RO DE MAYO, JR CHIQUIAN, CLL 9 DE OCTUBRE, AV INCA RIPAC, AV MALECÓN DE LA AMISTAD, AV RIVA AGÜERO,AV BOSQ",CONTRATADO,active,7215150100370413,SERVICIO DE INSTALACION DE LUMINARIAS DE ALUMBRADO PUBLICO,CUBSO,1.0,377404.12,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1184803,ocds-dgv273-seacev3-1184803-2026-02-26T10:08:57.158256-05:00,1184803-1762862,21195568,2,"HOJUELA DE AVENA, QUINUA, KIWICHA PRECOCIDA Y MACA FORTIFICADA CON VITAMINAS Y MINERALES",CONTRATADO,active,5019210900391578,"HOJUELA DE AVENA, QUINUA Y KIWICHA PRECOCIDA ENRIQUECIDA CON VITAMINAS Y MINERALES",CUBSO,6770.2,54163.2,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1184803,ocds-dgv273-seacev3-1184803-2026-02-26T10:08:57.158256-05:00,1184803-20611819367,21195595,1,LECHE EVAPORADA ENTERA POR 410 GR,CONTRATADO,active,5013170200312450,LECHE EVAPORADA DESCREMADA X 400 g  APROX.,CUBSO,26040.0,117180.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-674-1,ocds-dgv273-seacev3-2026-674-1-2026-02-26T10:08:51.922487-05:00,1184824-20613429914,21195610,1,"HOJUELA PRECOCIDA DE AVENA, CHUFLA, SOYA INTEGRAL TOSTADA, PLÁTANO FORTIFICADA CON VITAMINAS Y MINERALES (HOJUELAS PRECOCIDAS)",CONTRATADO,active,5019210900391578,"HOJUELA DE AVENA, QUINUA Y KIWICHA PRECOCIDA ENRIQUECIDA CON VITAMINAS Y MINERALES",CUBSO,54290.0,407173.0,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185729,ocds-dgv273-seacev3-1185729-2026-02-26T10:08:50.709953-05:00,1185729-20531068549,21199263,1,"CONTRATACION DE BIENES ADQUISICION DE BIENES PARA EL PROGRAMA DE VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE JANGAS, PARA EL AÑO FISCAL 2026.",CONTRATADO,active,,,,14042.81,77589.22,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185592,ocds-dgv273-seacev3-1185592-2026-02-25T10:09:13.051627-05:00,1185592-1762802,21196978,1,"SERVICIO DE INSTALACIÓN Y MANTENIMIENTO DE GEOMALLAS EN EL ACANTILADO DE LA COSTA VERDE, DISTRITOS DE MAGDALENA DEL MAR, MIRAFLORES Y BARRANCO",CONTRATADO,active,,,,1.0,1757792.5,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185271,ocds-dgv273-seacev3-1185271-2026-02-25T10:09:12.899303-05:00,1185271-20605724125,21199390,1,"ADQUISICION DE VIVERES SECOS PARA ALIMENTACION DEL PERSONAL DE TROPA SMV DE LA 4TA BRIG MTÑ, PARA EL MES DE ENERO 2026",CONTRATADO,active,,,,17.0,84409.64,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185820,ocds-dgv273-seacev3-1185820-2026-02-25T10:09:11.141323-05:00,1185820-20395498241,21197223,1,ADQUISICIÓN DE ROPA DE TRABAJO PARA LAS ACTIVIDADES DE OPERACIÓN Y MANTENIMIENTO DE LAS OBRAS DE TRASVASE A CARGO DEL PEOT,CONTRATADO,active,4618152600393077,CAMISA DE SEGURIDAD OXFORD DE 140-150 g/m2. 75% algodón - 25% poliéster COLOR GRIS PERLA,CUBSO,771.0,171714.78,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1184688,ocds-dgv273-seacev3-1184688-2026-02-25T10:09:11.010889-05:00,1184688-1762928,21195319,1,"CONTRATACIÓN DE CONSULTORIA EN GENERAL PARA LA FORMULACION DE LA FICHA TECNICA O ESTUDIO DE PREINVERSION DENOMINADO ¿MEJORAMIENTO DEL SERVICIO DE PROVISIÓN DE AGUA PARA RIEGO EN EL SECTOR DE MONTE, SECTOR DE SAGATU, SECTOR DE MACHE PAMPA, SECTOR DE Y",ADJUDICADO,pending,8412170300304762,CONSULTORIA PARA ELABORACION DE ESTUDIO DE DETERMINACION DE COSTO DE INVERSION RELACIONADO A RIEGO,CUBSO,1.0,98950.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-227-7,ocds-dgv273-seacev3-2026-227-7-2026-02-25T10:09:09.835526-05:00,1184770-20605684298,21195541,1,"CONTRATACION DE SERVICIO DE INSTALACION DE GRASS SINTETICO DTEX 13500 PARA CANCHA DEPORTIVA, COLOR FRANJEADO BICOLOR, INCLUYE MATERIALES, EQUIPOS Y PERSONAL, A TODO COSTO",CONTRATADO,active,7215400200254785,SERVICIO DE INSTALACION DE CESPED SINTETICO,CUBSO,4606.0,170000.0,PEN,Soles,25,M2,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185293,ocds-dgv273-seacev3-1185293-2026-02-25T10:09:09.765945-05:00,1185293-20605724125,21199397,1,"ADQUISICION DE VIVERES FRESCOS Y CARNICOS PARA ALIMENTACION DEL PERSONAL DE TROPA SMV DE LA 4TA BRIG MTÑ, PARA EL MES DE ENERO 2026",CONTRATADO,active,,,,19.0,52685.81,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-607-1,ocds-dgv273-seacev3-2026-607-1-2026-02-25T10:09:09.665778-05:00,1185135-1763503,21198475,1,"EJECUCION DE OBRA: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE EDUCACION PRIMARIA EN I.E 24156 DE CENTRO POBLADO  DE SAN SALVADOR DE QUIJE, DISTRITO DE SAN SALVADOR DE QUIJE DE LA PROVINCIA DE SUCRE DEL DEPARTAMENTO DE AYACUCHO.",CONTRATADO,active,7212140600233069,CONSTRUCCION DE CENTROS EDUCATIVOS,CUBSO,1.0,3656630.34,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-821-8,ocds-dgv273-seacev3-2026-821-8-2026-02-25T10:09:02.406310-05:00,1185010-20574627011,21196114,1,"ADQUISICIÓN DE ALIMENTOS PARA LA ATENCION DE LOS BENEFICIARIOS DEL PROGRAMA DE VASO DE LECHE PARA EL AÑO FISCAL 2026 (MEZCLA DE HARINA PRECOCIDA DE QUINUA,KIWICHA, MACA,HARINA DE PLATANO CON CANELA FORTIFICADO CON VITAMINAS Y MINERALES; LECHE EVAPORA",CONTRATADO,active,,,,47645.0,228617.06,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185884,ocds-dgv273-seacev3-1185884-2026-02-25T10:09:01.781587-05:00,1185884-20611932767,21197258,1,ADQUISICIÓN DE UN (01) MINIVAN PARA LAS ACTIVIDADES DE OPERACIÓN Y\nMANTENIMIENTO DE LAS OBRAS DE TRASVASE DEL PROYECTO OLMOS,CONTRATADO,active,2510150500283093,CAMIONETA TIPO MINIVAN DE 11 ASIENTOS,CUBSO,1.0,318200.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1077-2,ocds-dgv273-seacev3-2026-1077-2-2026-02-25T10:09:01.567002-05:00,1185512-20600500881,21196926,1,"¿ADQUISICIÓN DE COMBUSTIBLE PARA LAS UNIDADES VEHICULARES, MAQUINARIAS Y EQUIPOS DE LA SUB GERENCIA DE GESTIÓN AMBIENTAL DE LA MUNICIPALIDAD DISTRITAL DE EL TAMBO¿.",CONTRATADO,active,,,,28640.0,373734.4,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185297,ocds-dgv273-seacev3-1185297-2026-02-25T10:09:01.090250-05:00,1185297-20523905679,21196759,1,SUMINISTRO DE AZÚCAR RUBIA DOMESTICA PARA ATENDER A LOS BENEFICIARIOS DEL PROGRAMA VASO DE LECHE PARA EL AÑO FISCAL 2026,CONTRATADO,active,5016150900278002,AZUCAR RUBIA DOMESTICA,CUBSO,10460.0,43200.0,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185182,ocds-dgv273-seacev3-1185182-2026-02-25T10:09:00.734411-05:00,1185182-20610132783,21198481,1,ADQUISICION DE VIVERES SECOS Y FRESCOS PARA PERSONAL MILITAR DEL AGRAT,CONTRATADO,active,,,,29.0,72823.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1187257,ocds-dgv273-seacev3-1187257-2026-02-25T10:08:52.257518-05:00,1187257-20480786212,21200831,1,"CONTRATACIÓN DE BIENES PARA LA ADQUISICIÓN DE HOJUELAS PRECOCIDAS (AVENA, QUINUA, MACA, TRIGO, CAÑIHUA, SACHA INCHI ENRIQUECIDA CON VITAMINAS Y MINERALES) DEL   PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE TUMÁN PARA EL PERIODO MARZO A DIC",CONTRATADO,active,5019210900391578,"HOJUELA DE AVENA, QUINUA Y KIWICHA PRECOCIDA ENRIQUECIDA CON VITAMINAS Y MINERALES",CUBSO,1.0,125594.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1895-8,ocds-dgv273-seacev3-2026-1895-8-2026-02-25T10:08:51.861855-05:00,1185855-20479514616,21199398,1,SERVICIO DE ACCESO A INTERNET DEDICADO CON FIBRA OPTICA PARA LA UNIVERSIDAD NACIONAL DE TUMBES QUE INCLUYA RESPALDO DE TRANSPORTE DE DATOS ENTRE EL DATA CENTER Y LAS FACULTADES DE LA UNIVERSIDAD NACIONAL DE TUMBES AÑO 2026,CONTRATADO,active,8312170300388790,SERVICIO DE LINEA DEDICADA A INTERNET DE 600 MBPS,CUBSO,1.0,225000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-10354-3,ocds-dgv273-seacev3-2026-10354-3-2026-02-25T10:08:51.402274-05:00,1185615-10728491251,21199130,1,Alquiler de Camioneta para monitoreo del proyecto de inversión ¿Mejoramiento y Ampliación del Servicio de Habitabilidad Institucional del Proyecto Especial Jequetepeque Zaña - Operador de La Infraestructura Hidráulica del Sector Hidráulico Mayor Jequ,CONTRATADO,active,7811180800371310,SERVICIO DE ALQUILER DE CAMIONETA PICK UP CABINA DOBLE 4 X 4,CUBSO,1.0,52000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-842-1,ocds-dgv273-seacev3-2026-842-1-2026-02-25T10:08:51.074020-05:00,1184802-20527786461,21195565,1,LECHE EVAPORADA ENTERA DE 400 GR. A MAS,CONTRATADO,active,5013170200307453,LECHE EVAPORADA ENTERA X 400 g  APROX.,CUBSO,35850.0,136230.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-842-1,ocds-dgv273-seacev3-2026-842-1-2026-02-25T10:08:51.074020-05:00,1184802-20600609166,21195564,2,"MEZCLA DE HARINAS INSTANATNEAS DE ARROZ, AVENA, SOYA Y PLATANO EN POLVO AZUCARADAS ENRIQUECIDAS CON VITAMINAS Y MINERALES",CONTRATADO,active,5022110200393193,"MEZCLA DE HARINAS EXTRUIDAS DE QUINUA, AVENA, SOYA, MAIZ FORTIFICADA CON VITAMINAS Y MINERALES",CUBSO,20563.56,205635.6,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-107-1,ocds-dgv273-seacev3-2026-107-1-2026-02-25T10:08:49.979361-05:00,1185287-20480650825,21196709,1,LECHE EVAPORADA ENTERA X 410 GR,CONTRATADO,active,5013170200307453,LECHE EVAPORADA ENTERA X 400 g  APROX.,CUBSO,21120.0,92928.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185275,ocds-dgv273-seacev3-1185275-2026-02-25T10:08:48.980280-05:00,1185275-20605724125,21199396,1,"ADQUISICION DE VIVERES SECOS Y MEJORAMIENTO DE RANCHO PARA ALIMENTACION DEL PERSONAL DE TROPA SMV DE LA 4TA BRIG MTÑ, PARA EL MES DE ENERO 2026",CONTRATADO,active,,,,27.0,67841.05,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185204,ocds-dgv273-seacev3-1185204-2026-02-25T10:08:48.801879-05:00,1185204-20610132783,21196640,1,ADQUISICION DE CARNES PARA PERSONAL MILITAR,CONTRATADO,active,,,,6.0,95100.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185270,ocds-dgv273-seacev3-1185270-2026-02-25T10:08:40.472860-05:00,1185270-20605724125,21199387,1,"ADQUISICION DE VIVERES SECOS PARA ALIMENTACION DEL PERSONAL DE TROPA SMV DE LA 4TA BRIG MTÑ, PARA EL MES DE ENERO 2026",CONTRATADO,active,,,,5.0,81900.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185978,ocds-dgv273-seacev3-1185978-2026-02-25T10:08:39.653601-05:00,1185978-20609577691,21199506,1,LECHE RECONSTITUIDA  TARRO GRANDE DE 390 GRAMOS A MAS,CONTRATADO,active,5013170200275224,LECHE CONDENSADA X 393 G APROX.,CUBSO,1012.0,89865.6,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1184441,ocds-dgv273-seacev3-1184441-2026-02-25T10:08:38.486468-05:00,1184441-1763792,21194355,1,MEJORAMIENTO DE LOS SERVICIOS TURÍSTICOS PÚBLICOS EN RECURSOS TURÍSTICOS EN EL MALECON TURISTICO LOS ORGANOS DEL DISTRITO DE LOS ORGANOS - PROVINCIA DE TALARA - DEPARTAMENTO DE PIURA,CONTRATADO,active,7214112800368820,CONSTRUCCION DE MALECON,CUBSO,1.0,24746396.87,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185291,ocds-dgv273-seacev3-1185291-2026-02-25T10:08:31.561668-05:00,1185291-20606992263,21199395,1,"ADQUISICION DE PRODUCTOS CARNICOS E HIDROBIOLOGICOS PARA ALIMENTACION DEL PERSONAL DE TROPA SMV DE LA 4TA BRIG MTÑ, PARA EL MES DE ENERO 2026",CONTRATADO,active,,,,4.0,61084.88,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185272,ocds-dgv273-seacev3-1185272-2026-02-25T10:08:31.548161-05:00,1185272-20605724125,21199394,1,"ADQUISICION DE VIVERES FRESCOS PARA ALIMENTACION DEL PERSONAL DE TROPA SMV DE LA 4TA BRIG MTÑ, PARA EL MES DE ENERO 2026",CONTRATADO,active,,,,4.0,72078.62,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-227-5,ocds-dgv273-seacev3-2026-227-5-2026-02-25T10:08:30.705036-05:00,1184509-20563136562,21194555,1,CONTRATACIÓN DEL SUMINISTRO DE CEMENTO PORTLAND TIPO I x 42.5 Kgs,CONTRATADO,active,3011160100012771,CEMENTO PORTLAND TIPO I X 42.50 kg,CUBSO,5841.0,165241.89,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1184597,ocds-dgv273-seacev3-1184597-2026-02-25T10:08:30.689875-05:00,1184597-1762579,21195062,1,SUPERVISIÓN DE LA EJECUCION DE LA OBRA: ¿MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN EL CASERIO COÑICORGUE DEL DISTRITO DE HUASMIN ¿ PROVINCIA DE CELENDIN,CONTRATADO,active,8110151500364446,SUPERVISION DE OBRA DE AMPLIACION DEL SISTEMA DE AGUA POTABLE,CUBSO,1.0,332653.27,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-716-1,ocds-dgv273-seacev3-2026-716-1-2026-02-25T10:08:30.583880-05:00,1185588-20481770182,21199121,1,ADQUISICION DE PRODUCTOS PARA PROGRAMA VASO DE LECHE 2026,CONTRATADO,active,,,,17479.2,107286.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-10354-4,ocds-dgv273-seacev3-2026-10354-4-2026-02-25T10:08:27.708702-05:00,1185507-20609174651,21199017,1,Alquiler de una (01) Camioneta a Todo Costo para el Área de Transportes de la Unidad de Administración,CONTRATADO,active,7811180800371310,SERVICIO DE ALQUILER DE CAMIONETA PICK UP CABINA DOBLE 4 X 4,CUBSO,1.0,91000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
