Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Partes involucradas:ID de Entidad,Entrega compilada:Partes involucradas:Identificadores adicionales:ID,Entrega compilada:Partes involucradas:Identificadores adicionales:Esquema,Entrega compilada:Partes involucradas:Identificadores adicionales:Nombre Legal
ocds-dgv273-seacev3-1184359,ocds-dgv273-seacev3-1184359-2026-05-15T10:33:09.355578-05:00,PE-CONSUCODE-688,20201987297,PE-RUC,MUNICIPALIDAD PROVINCIAL DE JAEN
ocds-dgv273-seacev3-1185265,ocds-dgv273-seacev3-1185265-2026-05-15T10:32:58.143933-05:00,PE-CONSUCODE-2452,20100063337,PE-RUC,EMPRESA MUNICIPAL ADMINISTRADORA DE PEAJE DE LIMA S.A.
ocds-dgv273-seacev3-2026-2426-54,ocds-dgv273-seacev3-2026-2426-54-2026-05-13T10:35:04.993511-05:00,PE-CONSUCODE-2426,20100003199,PE-RUC,EMPRESA NACIONAL DE PUERTOS S.A.
ocds-dgv273-seacev3-1185474,ocds-dgv273-seacev3-1185474-2026-05-13T10:34:54.175169-05:00,PE-CONSUCODE-2364,20136353315,PE-RUC,ENTIDAD PRESTADORA DE SERVICIO DE SANEAMIENTO DE CUSCO S.A.
ocds-dgv273-seacev3-2026-680-2,ocds-dgv273-seacev3-2026-680-2-2026-05-13T10:34:43.538162-05:00,PE-CONSUCODE-680,20220666418,PE-RUC,MUNICIPALIDAD DISTRITAL DE TACABAMBA
ocds-dgv273-seacev3-1200154,ocds-dgv273-seacev3-1200154-2026-05-10T21:37:30.638806-05:00,PE-CONSUCODE-1320,20131365722,PE-RUC,MUNICIPALIDAD DISTRITAL DE LA MOLINA
ocds-dgv273-seacev3-1185554,ocds-dgv273-seacev3-1185554-2026-05-10T21:37:30.576784-05:00,PE-CONSUCODE-256,20207429091,PE-RUC,MUNICIPALIDAD PROVINCIAL DE POMABAMBA
ocds-dgv273-seacev3-2026-1874-2,ocds-dgv273-seacev3-2026-1874-2-2026-05-10T21:37:09.790089-05:00,PE-CONSUCODE-1874,20154435965,PE-RUC,MUNICIPALIDAD DISTRITAL DE YARINACOCHA
ocds-dgv273-seacev3-1177104,ocds-dgv273-seacev3-1177104-2026-05-10T21:37:09.765225-05:00,PE-CONSUCODE-1200,20174738085,PE-RUC,MUNICIPALIDAD DISTRITAL DE VICTOR LARCO HERRERA
ocds-dgv273-seacev3-2026-10406-1,ocds-dgv273-seacev3-2026-10406-1-2026-05-10T21:36:48.312383-05:00,PE-CONSUCODE-10406,20408299382,PE-RUC,GOBIERNO REGIONAL DE APURIMAC-TRANSPORTES APURIMAC
ocds-dgv273-seacev3-1185350,ocds-dgv273-seacev3-1185350-2026-05-08T10:37:40.308846-05:00,PE-CONSUCODE-511,20143629679,PE-RUC,MUNICIPALIDAD DISTRITAL DE QUINUA
ocds-dgv273-seacev3-1202545,ocds-dgv273-seacev3-1202545-2026-05-08T10:37:32.166698-05:00,PE-CONSUCODE-200306,20532480397,PE-RUC,GOBIERNO REGIONAL DE MOQUEGUA UNIDAD EJECUTORA SUB REGION DE DESARROLLO ILO Nº 003
ocds-dgv273-seacev3-2026-1632-5,ocds-dgv273-seacev3-2026-1632-5-2026-05-08T10:36:45.254142-05:00,PE-CONSUCODE-1632,20159215106,PE-RUC,MUNICIPALIDAD DISTRITAL DE MARCAVELICA
ocds-dgv273-seacev3-1197127,ocds-dgv273-seacev3-1197127-2026-05-07T10:36:18.471673-05:00,PE-CONSUCODE-200013,20479393568,PE-RUC,UNIVERSIDAD NACIONAL TORIBIO RODRIGUEZ DE MENDOZA DE AMAZONAS
ocds-dgv273-seacev3-1185148,ocds-dgv273-seacev3-1185148-2026-05-07T10:36:03.386254-05:00,PE-CONSUCODE-14,20131370998,PE-RUC,MINISTERIO DE EDUCACION
ocds-dgv273-seacev3-1185343,ocds-dgv273-seacev3-1185343-2026-05-07T10:35:40.217585-05:00,PE-CONSUCODE-1155,20146674403,PE-RUC,MUNICIPALIDAD PROVINCIAL DE SATIPO
ocds-dgv273-seacev3-2026-740-1,ocds-dgv273-seacev3-2026-740-1-2026-05-07T10:35:40.200746-05:00,PE-CONSUCODE-740,20201596859,PE-RUC,MUNICIPALIDAD DISTRITAL DE JOSE SABOGAL
ocds-dgv273-seacev3-2026-1155-34,ocds-dgv273-seacev3-2026-1155-34-2026-05-07T10:35:03.693744-05:00,PE-CONSUCODE-1155,20146674403,PE-RUC,MUNICIPALIDAD PROVINCIAL DE SATIPO
ocds-dgv273-seacev3-2026-551-2,ocds-dgv273-seacev3-2026-551-2-2026-05-06T10:33:22.153747-05:00,PE-CONSUCODE-551,20177865045,PE-RUC,MUNICIPALIDAD DISTRITAL DE SANTA ROSA - LA MAR
ocds-dgv273-seacev3-1185210,ocds-dgv273-seacev3-1185210-2026-05-06T10:33:22.094408-05:00,PE-CONSUCODE-842,20226560824,PE-RUC,MUNICIPALIDAD DISTRITAL DE CCATCCA
ocds-dgv273-seacev3-1185891,ocds-dgv273-seacev3-1185891-2026-05-06T10:33:12.718486-05:00,PE-CONSUCODE-488,20166164789,PE-RUC,MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO
ocds-dgv273-seacev3-2026-20006-2,ocds-dgv273-seacev3-2026-20006-2-2026-05-06T10:33:12.611539-05:00,PE-CONSUCODE-20006,20414671773,PE-RUC,FONDO MIVIVIENDA S.A.
ocds-dgv273-seacev3-2026-403-1,ocds-dgv273-seacev3-2026-403-1-2026-05-06T10:33:01.058514-05:00,PE-CONSUCODE-403,20170422971,PE-RUC,MUNICIPALIDAD DISTRITAL DE MARIANO MELGAR
ocds-dgv273-seacev3-2026-10589-2,ocds-dgv273-seacev3-2026-10589-2-2026-05-02T10:08:27.572332-05:00,PE-CONSUCODE-10589,20321183213,PE-RUC,GOBIERNO REGIONAL DE SAN MARTIN - DIRECCION REGIONAL AGRARIA
ocds-dgv273-seacev3-1185953,ocds-dgv273-seacev3-1185953-2026-05-02T10:08:09.117938-05:00,PE-CONSUCODE-201425,20565232356,PE-RUC,MUNICIPALIDAD DISTRITAL DE MI PERU
ocds-dgv273-seacev3-2026-755-2,ocds-dgv273-seacev3-2026-755-2-2026-05-01T10:33:45.528380-05:00,PE-CONSUCODE-755,20154432516,PE-RUC,MUNICIPALIDAD DISTRITAL DE SANTIAGO - CUSCO
ocds-dgv273-seacev3-1184665,ocds-dgv273-seacev3-1184665-2026-05-01T10:33:33.911477-05:00,PE-CONSUCODE-955,20166913561,PE-RUC,MUNICIPALIDAD DISTRITAL DE KICHKI
ocds-dgv273-seacev3-1209871,ocds-dgv273-seacev3-1209871-2026-04-30T10:19:56.307993-05:00,PE-CONSUCODE-422,20173809663,PE-RUC,MUNICIPALIDAD DISTRITAL DE YURA
ocds-dgv273-seacev3-1198399,ocds-dgv273-seacev3-1198399-2026-04-30T10:19:46.373882-05:00,PE-CONSUCODE-1568,20176736021,PE-RUC,MUNICIPALIDAD DISTRITAL DE YANACANCHA - PASCO
ocds-dgv273-seacev3-1185503,ocds-dgv273-seacev3-1185503-2026-04-30T10:19:44.881123-05:00,PE-CONSUCODE-1053,20148420719,PE-RUC,MUNICIPALIDAD DISTRITAL DE MARCONA
ocds-dgv273-seacev3-1193066,ocds-dgv273-seacev3-1193066-2026-04-30T10:19:03.282187-05:00,PE-CONSUCODE-399,20159515240,PE-RUC,MUNICIPALIDAD DISTRITAL DE CERRO COLORADO
ocds-dgv273-seacev3-1192250,ocds-dgv273-seacev3-1192250-2026-04-29T10:18:48.271915-05:00,PE-CONSUCODE-422,20173809663,PE-RUC,MUNICIPALIDAD DISTRITAL DE YURA
ocds-dgv273-seacev3-2026-1288-1,ocds-dgv273-seacev3-2026-1288-1-2026-04-29T10:18:22.583653-05:00,PE-CONSUCODE-1288,20173119641,PE-RUC,MUNICIPALIDAD DISTRITAL DE LA VICTORIA - CHICLAYO
ocds-dgv273-seacev3-1184820,ocds-dgv273-seacev3-1184820-2026-04-26T10:13:37.940104-05:00,PE-CONSUCODE-205210,20611816953,PE-RUC,AUTORIDAD NACIONAL DE INFRAESTRUCTURA
ocds-dgv273-seacev3-1185111,ocds-dgv273-seacev3-1185111-2026-04-26T10:13:30.290621-05:00,PE-CONSUCODE-1320,20131365722,PE-RUC,MUNICIPALIDAD DISTRITAL DE LA MOLINA
ocds-dgv273-seacev3-1184813,ocds-dgv273-seacev3-1184813-2026-04-26T10:13:29.874324-05:00,PE-CONSUCODE-205210,20611816953,PE-RUC,AUTORIDAD NACIONAL DE INFRAESTRUCTURA
ocds-dgv273-seacev3-1184797,ocds-dgv273-seacev3-1184797-2026-04-26T10:13:19.101110-05:00,PE-CONSUCODE-205210,20611816953,PE-RUC,AUTORIDAD NACIONAL DE INFRAESTRUCTURA
ocds-dgv273-seacev3-1184839,ocds-dgv273-seacev3-1184839-2026-04-26T10:13:19.041323-05:00,PE-CONSUCODE-205210,20611816953,PE-RUC,AUTORIDAD NACIONAL DE INFRAESTRUCTURA
ocds-dgv273-seacev3-1199480,ocds-dgv273-seacev3-1199480-2026-04-26T10:13:04.923365-05:00,PE-CONSUCODE-911,20185726216,PE-RUC,MUNICIPALIDAD DISTRITAL DE COLCABAMBA - TAYACAJA
ocds-dgv273-seacev3-1185455,ocds-dgv273-seacev3-1185455-2026-04-26T10:13:00.804089-05:00,PE-CONSUCODE-2463,20138695884,PE-RUC,FONDO MUNICIPAL DE INVERSIONES DEL CALLAO
ocds-dgv273-seacev3-1187892,ocds-dgv273-seacev3-1187892-2026-04-25T10:20:25.154064-05:00,PE-CONSUCODE-256,20207429091,PE-RUC,MUNICIPALIDAD PROVINCIAL DE POMABAMBA
ocds-dgv273-seacev3-2026-10001-10,ocds-dgv273-seacev3-2026-10001-10-2026-04-25T10:20:13.117992-05:00,PE-CONSUCODE-10001,20380799643,PE-RUC,AGENCIA DE PROMOCION DE LA INVERSION PRIVADA - PROINVERSION
ocds-dgv273-seacev3-1185504,ocds-dgv273-seacev3-1185504-2026-04-25T10:19:50.800644-05:00,PE-CONSUCODE-1317,20131377909,PE-RUC,MUNICIPALIDAD DISTRITAL DE EL AGUSTINO
ocds-dgv273-seacev3-2026-51-1,ocds-dgv273-seacev3-2026-51-1-2026-04-25T10:19:30.233941-05:00,PE-CONSUCODE-51,20519752515,PE-RUC,GOBIERNO REGIONAL DE TACNA SEDE CENTRAL
ocds-dgv273-seacev3-1185993,ocds-dgv273-seacev3-1185993-2026-04-24T10:19:40.354381-05:00,PE-CONSUCODE-1285,20148364975,PE-RUC,MUNICIPALIDAD DISTRITAL DE JOSE LEONARDO ORTIZ
ocds-dgv273-seacev3-1191105,ocds-dgv273-seacev3-1191105-2026-04-24T10:18:56.486458-05:00,PE-CONSUCODE-10406,20408299382,PE-RUC,GOBIERNO REGIONAL DE APURIMAC-TRANSPORTES APURIMAC
ocds-dgv273-seacev3-1197675,ocds-dgv273-seacev3-1197675-2026-04-24T10:18:28.444608-05:00,PE-CONSUCODE-200133,20493304055,PE-RUC,GOBIERNO REGIONAL DE LORETO - UNIDAD EJECUTORA 305 EDUCACION NAUTA
ocds-dgv273-seacev3-1185879,ocds-dgv273-seacev3-1185879-2026-04-24T10:18:22.956216-05:00,PE-CONSUCODE-37,20527147612,PE-RUC,GOBIERNO REGIONAL DE CUSCO SEDE CENTRAL
ocds-dgv273-seacev3-2026-642-1,ocds-dgv273-seacev3-2026-642-1-2026-04-23T10:35:58.746516-05:00,PE-CONSUCODE-642,20230873756,PE-RUC,MUNICIPALIDAD DISTRITAL DE LA LIBERTAD DE PALLAN
ocds-dgv273-seacev3-1187208,ocds-dgv273-seacev3-1187208-2026-04-22T10:35:40.812473-05:00,PE-CONSUCODE-200444,20487911667,PE-RUC,GOBIERNO REGIONAL DE AMAZONAS - UNIDAD EJECUTORA 004 GERENCIA SUB REGIONAL UTCUBAMBA
ocds-dgv273-seacev3-1194406,ocds-dgv273-seacev3-1194406-2026-04-22T10:35:37.636442-05:00,PE-CONSUCODE-1212,20205367994,PE-RUC,MUNICIPALIDAD DISTRITAL DE CHUGAY
ocds-dgv273-seacev3-1207362,ocds-dgv273-seacev3-1207362-2026-04-22T10:35:36.423767-05:00,PE-CONSUCODE-204549,20605034358,PE-RUC,MEJORA DE LA CALIDAD DE SERVICIOS REGISTRALES - RENIEC
ocds-dgv273-seacev3-1207379,ocds-dgv273-seacev3-1207379-2026-04-22T10:35:23.945270-05:00,PE-CONSUCODE-204549,20605034358,PE-RUC,MEJORA DE LA CALIDAD DE SERVICIOS REGISTRALES - RENIEC
ocds-dgv273-seacev3-1207404,ocds-dgv273-seacev3-1207404-2026-04-22T10:35:22.874969-05:00,PE-CONSUCODE-204549,20605034358,PE-RUC,MEJORA DE LA CALIDAD DE SERVICIOS REGISTRALES - RENIEC
ocds-dgv273-seacev3-2026-74929-6,ocds-dgv273-seacev3-2026-74929-6-2026-04-22T10:35:20.118413-05:00,PE-CONSUCODE-202145,20600579895,PE-RUC,UNIDAD EJECUTORA 001631: GESTIÓN DE PROYECTOS SECTORIALES
ocds-dgv273-seacev3-1185620,ocds-dgv273-seacev3-1185620-2026-04-22T10:35:19.990095-05:00,PE-CONSUCODE-94,20168772638,PE-RUC,MUNICIPALIDAD PROVINCIAL DE BONGARA - JUMBILLA
ocds-dgv273-seacev3-1185527,ocds-dgv273-seacev3-1185527-2026-04-22T10:35:19.721911-05:00,PE-CONSUCODE-1852,20171895147,PE-RUC,MUNICIPALIDAD DISTRITAL DE ILABAYA
ocds-dgv273-seacev3-1185434,ocds-dgv273-seacev3-1185434-2026-04-22T10:35:19.061454-05:00,PE-CONSUCODE-505,20143137296,PE-RUC,MUNICIPALIDAD PROVINCIAL DE HUAMANGA
ocds-dgv273-seacev3-2026-1320-6,ocds-dgv273-seacev3-2026-1320-6-2026-04-22T10:35:08.616934-05:00,PE-CONSUCODE-1320,20131365722,PE-RUC,MUNICIPALIDAD DISTRITAL DE LA MOLINA
ocds-dgv273-seacev3-2026-1085-1,ocds-dgv273-seacev3-2026-1085-1-2026-04-22T10:34:58.659539-05:00,PE-CONSUCODE-1085,20199800061,PE-RUC,MUNICIPALIDAD DISTRITAL DE PILCOMAYO
ocds-dgv273-seacev3-1205165,ocds-dgv273-seacev3-1205165-2026-04-19T10:08:37.358993-05:00,PE-CONSUCODE-200025,20207553698,PE-RUC,PROGRAMA NACIONAL DE SANEAMIENTO URBANO
ocds-dgv273-seacev3-1204709,ocds-dgv273-seacev3-1204709-2026-04-19T10:08:37.270148-05:00,PE-CONSUCODE-200025,20207553698,PE-RUC,PROGRAMA NACIONAL DE SANEAMIENTO URBANO
ocds-dgv273-seacev3-1184915,ocds-dgv273-seacev3-1184915-2026-04-19T10:08:35.303638-05:00,PE-CONSUCODE-1341,20131372427,PE-RUC,MUNICIPALIDAD DISTRITAL DE SAN MARTIN DE PORRES
ocds-dgv273-seacev3-1204734,ocds-dgv273-seacev3-1204734-2026-04-19T10:08:21.512984-05:00,PE-CONSUCODE-200025,20207553698,PE-RUC,PROGRAMA NACIONAL DE SANEAMIENTO URBANO
ocds-dgv273-seacev3-1185787,ocds-dgv273-seacev3-1185787-2026-04-19T10:08:16.564434-05:00,PE-CONSUCODE-403,20170422971,PE-RUC,MUNICIPALIDAD DISTRITAL DE MARIANO MELGAR
ocds-dgv273-seacev3-1204643,ocds-dgv273-seacev3-1204643-2026-04-19T10:08:01.373313-05:00,PE-CONSUCODE-200025,20207553698,PE-RUC,PROGRAMA NACIONAL DE SANEAMIENTO URBANO
ocds-dgv273-seacev3-1206947,ocds-dgv273-seacev3-1206947-2026-04-19T10:07:58.642269-05:00,PE-CONSUCODE-204468,20605291865,PE-RUC,OFICINA GENERAL DE INVERSIONES Y PROYECTOS
ocds-dgv273-seacev3-1185917,ocds-dgv273-seacev3-1185917-2026-04-18T10:19:51.906418-05:00,PE-CONSUCODE-211,20193046551,PE-RUC,MUNICIPALIDAD PROVINCIAL DE HUARI
ocds-dgv273-seacev3-1185750,ocds-dgv273-seacev3-1185750-2026-04-18T10:19:51.375840-05:00,PE-CONSUCODE-1898,20138705944,PE-RUC,UNIVERSIDAD NACIONAL DEL CALLAO
ocds-dgv273-seacev3-2026-1003003812-7,ocds-dgv273-seacev3-2026-1003003812-7-2026-04-18T10:19:29.283981-05:00,PE-CONSUCODE-200842,20556097055,PE-RUC,SERVICIO NACIONAL DE CERTIFICACION AMBIENTAL PARA LAS INVERSIONES SOSTENIBLES
ocds-dgv273-seacev3-2026-443-1,ocds-dgv273-seacev3-2026-443-1-2026-04-18T10:18:45.254843-05:00,PE-CONSUCODE-443,20207861759,PE-RUC,MUNICIPALIDAD DISTRITAL DE JAQUI
ocds-dgv273-seacev3-1185353,ocds-dgv273-seacev3-1185353-2026-04-17T10:28:58.055091-05:00,PE-CONSUCODE-204971,20608392999,PE-RUC,MUNICIPALIDAD DISTRITAL DE AHUAYRO
ocds-dgv273-seacev3-1184672,ocds-dgv273-seacev3-1184672-2026-04-17T10:28:46.845737-05:00,PE-CONSUCODE-198,20232232871,PE-RUC,MUNICIPALIDAD DISTRITAL DE TINCO
ocds-dgv273-seacev3-2026-697-1,ocds-dgv273-seacev3-2026-697-1-2026-04-17T10:28:36.803520-05:00,PE-CONSUCODE-697,20311257235,PE-RUC,MUNICIPALIDAD DISTRITAL DE SAN JOSE DEL ALTO
ocds-dgv273-seacev3-1185637,ocds-dgv273-seacev3-1185637-2026-04-17T10:28:36.480157-05:00,PE-CONSUCODE-40,20489250731,PE-RUC,GOBIERNO REGIONAL DE HUANUCO SEDE CENTRAL
ocds-dgv273-seacev3-1185582,ocds-dgv273-seacev3-1185582-2026-04-17T10:28:35.991012-05:00,PE-CONSUCODE-200019,20503503639,PE-RUC,MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL (PROVIAS NACIONAL)
ocds-dgv273-seacev3-1185156,ocds-dgv273-seacev3-1185156-2026-04-17T10:28:25.301208-05:00,PE-CONSUCODE-2319,20396058724,PE-RUC,MUNICIPALIDAD DISTRITAL DE PATAPO
ocds-dgv273-seacev3-1185746,ocds-dgv273-seacev3-1185746-2026-04-17T10:28:03.253524-05:00,PE-CONSUCODE-2437,20256136865,PE-RUC,SERVICIOS POSTALES DEL PERU S.A.
ocds-dgv273-seacev3-1184548,ocds-dgv273-seacev3-1184548-2026-04-17T10:28:03.146990-05:00,PE-CONSUCODE-200013,20479393568,PE-RUC,UNIVERSIDAD NACIONAL TORIBIO RODRIGUEZ DE MENDOZA DE AMAZONAS
ocds-dgv273-seacev3-1185624,ocds-dgv273-seacev3-1185624-2026-04-17T10:28:02.798694-05:00,PE-CONSUCODE-151,20172268430,PE-RUC,MUNICIPALIDAD PROVINCIAL DE HUARAZ
ocds-dgv273-seacev3-1185283,ocds-dgv273-seacev3-1185283-2026-04-16T10:36:55.659504-05:00,PE-CONSUCODE-2452,20100063337,PE-RUC,EMPRESA MUNICIPAL ADMINISTRADORA DE PEAJE DE LIMA S.A.
ocds-dgv273-seacev3-2026-1518-2,ocds-dgv273-seacev3-2026-1518-2-2026-04-16T10:36:54.477545-05:00,PE-CONSUCODE-1518,20229244869,PE-RUC,MUNICIPALIDAD DISTRITAL DE TAPICHE
ocds-dgv273-seacev3-2026-1389-2,ocds-dgv273-seacev3-2026-1389-2-2026-04-16T10:36:43.230811-05:00,PE-CONSUCODE-1389,20163795494,PE-RUC,MUNICIPALIDAD DISTRITAL DE VEGUETA
ocds-dgv273-seacev3-1185154,ocds-dgv273-seacev3-1185154-2026-04-16T10:36:30.125126-05:00,PE-CONSUCODE-270,20163065330,PE-RUC,MUNICIPALIDAD PROVINCIAL DE SANTA - CHIMBOTE
ocds-dgv273-seacev3-1185496,ocds-dgv273-seacev3-1185496-2026-04-16T10:36:30.051103-05:00,PE-CONSUCODE-780,20177429229,PE-RUC,MUNICIPALIDAD DISTRITAL DE YANATILE
ocds-dgv273-seacev3-1184655,ocds-dgv273-seacev3-1184655-2026-04-16T10:36:18.147937-05:00,PE-CONSUCODE-200028,20276247078,PE-RUC,GOBIERNO REGIONAL DE PIURA - HOSPITAL DE APOYO I NUESTRA SEÑORA DE LAS MERCEDES
ocds-dgv273-seacev3-1185672,ocds-dgv273-seacev3-1185672-2026-04-16T10:36:18.116357-05:00,PE-CONSUCODE-1341,20131372427,PE-RUC,MUNICIPALIDAD DISTRITAL DE SAN MARTIN DE PORRES
ocds-dgv273-seacev3-1185827,ocds-dgv273-seacev3-1185827-2026-04-16T10:35:48.308719-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-1185286,ocds-dgv273-seacev3-1185286-2026-04-16T10:35:35.956389-05:00,PE-CONSUCODE-201425,20565232356,PE-RUC,MUNICIPALIDAD DISTRITAL DE MI PERU
ocds-dgv273-seacev3-2026-160-1,ocds-dgv273-seacev3-2026-160-1-2026-04-16T10:35:23.221779-05:00,PE-CONSUCODE-160,20208069820,PE-RUC,MUNICIPALIDAD DISTRITAL DE PIRA
ocds-dgv273-seacev3-1185906,ocds-dgv273-seacev3-1185906-2026-04-12T10:05:08.379908-05:00,PE-CONSUCODE-200510,20542260476,PE-RUC,CORTE SUPERIOR DE JUSTICIA DE SAN MARTIN
ocds-dgv273-seacev3-2026-702-8,ocds-dgv273-seacev3-2026-702-8-2026-04-12T10:05:08.345686-05:00,PE-CONSUCODE-702,20143189091,PE-RUC,MUNICIPALIDAD DISTRITAL DE HUARANGO
ocds-dgv273-seacev3-1184590,ocds-dgv273-seacev3-1184590-2026-04-12T10:04:59.774928-05:00,PE-CONSUCODE-658,20220894399,PE-RUC,MUNICIPALIDAD DISTRITAL DE SAN ANDRES DE CUTERVO
ocds-dgv273-seacev3-1184460,ocds-dgv273-seacev3-1184460-2026-04-12T10:04:51.749515-05:00,PE-CONSUCODE-200078,20531319991,PE-RUC,GOBIERNO REGIONAL DE SAN MARTÍN - DIRECCION SUB REGIONAL DE SALUD HUALLAGA C.
ocds-dgv273-seacev3-2026-1176-2,ocds-dgv273-seacev3-2026-1176-2-2026-04-12T10:04:41.662259-05:00,PE-CONSUCODE-1176,20146501487,PE-RUC,MUNICIPALIDAD DISTRITAL DE MOROCOCHA
ocds-dgv273-seacev3-1185235,ocds-dgv273-seacev3-1185235-2026-04-12T10:04:31.502106-05:00,PE-CONSUCODE-369,20161096068,PE-RUC,MUNICIPALIDAD PROVINCIAL DE COTABAMBAS - TAMBOBAMBA
ocds-dgv273-seacev3-1185029,ocds-dgv273-seacev3-1185029-2026-04-12T10:04:31.160518-05:00,PE-CONSUCODE-200642,20555195444,PE-RUC,SUPERINTENDENCIA NACIONAL DE FISCALIZACION LABORAL
ocds-dgv273-seacev3-1193344,ocds-dgv273-seacev3-1193344-2026-04-11T10:15:07.517842-05:00,PE-CONSUCODE-204672,20607004430,PE-RUC,"CREACION Y MEJORAMIENTO DEL SERVICIO DE CATASTRO EN DISTRITOS SELECCIONADOS DE LAS PROVINCIAS DE LIMA, LAMBAYEQUE, CHICLAYO Y PIURA"
ocds-dgv273-seacev3-1193238,ocds-dgv273-seacev3-1193238-2026-04-11T10:14:58.900277-05:00,PE-CONSUCODE-487,20227589427,PE-RUC,MUNICIPALIDAD DISTRITAL DE YANAQUIHUA
ocds-dgv273-seacev3-2026-10154-1,ocds-dgv273-seacev3-2026-10154-1-2026-04-11T10:14:42.449720-05:00,PE-CONSUCODE-10154,20370114952,PE-RUC,POLICÍA NACIONAL DEL PERÚ - XI DIRECCIÓN TERRITORIAL AREQUIPA
ocds-dgv273-seacev3-1193976,ocds-dgv273-seacev3-1193976-2026-04-11T10:14:36.914095-05:00,PE-CONSUCODE-204672,20607004430,PE-RUC,"CREACION Y MEJORAMIENTO DEL SERVICIO DE CATASTRO EN DISTRITOS SELECCIONADOS DE LAS PROVINCIAS DE LIMA, LAMBAYEQUE, CHICLAYO Y PIURA"
ocds-dgv273-seacev3-2026-10517-1,ocds-dgv273-seacev3-2026-10517-1-2026-04-11T10:14:31.024845-05:00,PE-CONSUCODE-10517,20394805140,PE-RUC,GOBIERNO REGIONAL DE LAMBAYEQUE-TRANSPORTES
ocds-dgv273-seacev3-2026-749-17,ocds-dgv273-seacev3-2026-749-17-2026-04-11T10:14:31.015650-05:00,PE-CONSUCODE-749,20177217043,PE-RUC,MUNICIPALIDAD PROVINCIAL DEL CUSCO
ocds-dgv273-seacev3-1185939,ocds-dgv273-seacev3-1185939-2026-04-11T10:14:30.702579-05:00,PE-CONSUCODE-371,20205028600,PE-RUC,MUNICIPALIDAD DISTRITAL DE COYLLURQUI
ocds-dgv273-seacev3-2026-201-1,ocds-dgv273-seacev3-2026-201-1-2026-04-11T10:14:30.553075-05:00,PE-CONSUCODE-201,20174670693,PE-RUC,MUNICIPALIDAD DISTRITAL DE BUENAVISTA ALTA
ocds-dgv273-seacev3-1190167,ocds-dgv273-seacev3-1190167-2026-04-11T10:14:23.912039-05:00,PE-CONSUCODE-203626,20602259065,PE-RUC,UNIDAD EJECUTORA MEJORAMIENTO DEL SISTEMA DE INFORMACION DE LA SUNAT - MSI
ocds-dgv273-seacev3-2026-2601-7,ocds-dgv273-seacev3-2026-2601-7-2026-04-11T10:14:20.215983-05:00,PE-CONSUCODE-2601,20397808522,PE-RUC,SERVICIO DE ADMINISTRACION TRIBUTARIA TRUJILLO
ocds-dgv273-seacev3-1184932,ocds-dgv273-seacev3-1184932-2026-04-11T10:14:19.904635-05:00,PE-CONSUCODE-1201,20170044844,PE-RUC,MUNICIPALIDAD DISTRITAL DE FLORENCIA DE MORA
ocds-dgv273-seacev3-2026-1545-2,ocds-dgv273-seacev3-2026-1545-2-2026-04-11T10:14:19.853989-05:00,PE-CONSUCODE-1545,20285763313,PE-RUC,MUNICIPALIDAD DISTRITAL DE ICHUÑA
ocds-dgv273-seacev3-2026-203-1,ocds-dgv273-seacev3-2026-203-1-2026-04-11T10:14:19.411436-05:00,PE-CONSUCODE-203,20186203918,PE-RUC,MUNICIPALIDAD DISTRITAL DE YAUTAN
ocds-dgv273-seacev3-1203579,ocds-dgv273-seacev3-1203579-2026-04-11T10:14:10.399388-05:00,PE-CONSUCODE-1636,20146713824,PE-RUC,MUNICIPALIDAD PROVINCIAL DE TALARA - PARIÑAS
ocds-dgv273-seacev3-2026-200176-1,ocds-dgv273-seacev3-2026-200176-1-2026-04-11T10:14:08.968953-05:00,PE-CONSUCODE-200176,20486022583,PE-RUC,GOBIERNO REGIONAL DE PASCO - UNIDAD DE GESTION EDUCATIVA DE OXAPAMPA
ocds-dgv273-seacev3-1184992,ocds-dgv273-seacev3-1184992-2026-04-11T10:13:56.540002-05:00,PE-CONSUCODE-205210,20611816953,PE-RUC,AUTORIDAD NACIONAL DE INFRAESTRUCTURA
ocds-dgv273-seacev3-1184689,ocds-dgv273-seacev3-1184689-2026-04-11T10:13:56.017685-05:00,PE-CONSUCODE-1687,20204176681,PE-RUC,MUNICIPALIDAD DISTRITAL DE USICAYOS
ocds-dgv273-seacev3-1185590,ocds-dgv273-seacev3-1185590-2026-04-10T10:15:38.935475-05:00,PE-CONSUCODE-405,20219316675,PE-RUC,MUNICIPALIDAD DISTRITAL DE MOLLEBAYA
ocds-dgv273-seacev3-2026-200078-1,ocds-dgv273-seacev3-2026-200078-1-2026-04-10T10:15:17.053666-05:00,PE-CONSUCODE-200078,20531319991,PE-RUC,GOBIERNO REGIONAL DE SAN MARTÍN - DIRECCION SUB REGIONAL DE SALUD HUALLAGA C.
ocds-dgv273-seacev3-1185488,ocds-dgv273-seacev3-1185488-2026-04-10T10:15:17.013614-05:00,PE-CONSUCODE-226,20223022210,PE-RUC,MUNICIPALIDAD DISTRITAL DE UCO
